MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
-01462-08-19,97.1907,38.562,Shukla,9996.0,0,0,0.0
-01462-08-20,102.6383,48.575,Shukla,9995.0,0,0,0.0
-01462-08-21,106.4505,58.827,Shukla,9994.0,0,0,0.0
-01462-08-22,110.3661,69.058,Shukla,9993.0,0,0,0.0
-01462-08-23,114.0778,78.785,Shukla,9992.0,0,0,0.0
-01462-08-24,115.3242,87.329,Shukla,9991.0,0,0,0.0
-01462-08-25,115.0031,94.10799999999999,Shukla,9990.0,0,0,0.0
-01462-08-26,113.167,98.48200000000001,Shukla,9989.0,0,0,0.0
-01462-08-27,110.0478,99.934,Shukla,9988.0,1,0,0.0
-01462-08-28,105.0344,98.212,Krishna,9987.0,0,0,0.0
-01462-08-29,98.5396,93.44,Krishna,9986.0,0,0,0.0
-01462-08-30,92.8497,85.964,Krishna,9985.0,0,0,0.0
-01462-08-31,86.3705,76.513,Krishna,9984.0,0,0,0.0
-01462-09-01,80.3065,65.793,Krishna,9983.0,0,0,0.0
-01462-09-02,74.8501,54.532,Krishna,9982.0,0,0,0.0
-01462-09-03,71.1104,43.299,Krishna,9981.0,0,0,0.0
-01462-09-04,67.3116,32.769,Krishna,9980.0,0,0,0.0
-01462-09-05,66.4457,23.166,Krishna,9979.0,0,0,0.0
-01462-09-06,65.7253,15.014000000000001,Krishna,9978.0,0,0,0.0
-01462-09-07,66.1421,8.491,Krishna,9977.0,0,0,0.0
-01462-09-08,68.6669,3.7430000000000003,Krishna,9976.0,0,0,0.0
-01462-09-09,72.2314,0.925,Krishna,9975.0,0,0,0.0
-01462-09-11,75.6896,0.08,Krishna,9973.0,0,1,0.0
-01462-09-12,80.8354,1.18,Shukla,9972.0,0,0,0.0
-01462-09-13,85.4481,4.141,Shukla,9971.0,0,0,0.0
-01462-09-14,90.2957,8.847000000000001,Shukla,9970.0,0,0,0.0
-01462-09-15,95.1442,15.142000000000001,Shukla,9969.0,0,0,0.0
-01462-09-16,100.7672,22.891,Shukla,9968.0,0,0,0.0
-01462-09-17,104.8781,31.781,Shukla,9967.0,0,0,0.0
-01462-09-18,109.2418,41.661,Shukla,9966.0,0,0,0.0
-01462-09-19,112.5756,52.166000000000004,Shukla,9965.0,0,0,0.0
-01462-09-20,114.6358,62.905,Shukla,9964.0,0,0,0.0
-01462-09-21,115.246,73.383,Shukla,9963.0,0,0,0.0
-01462-09-22,114.3425,82.992,Shukla,9962.0,0,0,0.0
-01462-09-23,112.0065,91.027,Shukla,9961.0,0,0,0.0
-01462-09-24,107.4949,96.74,Shukla,9960.0,0,0,0.0
-01462-09-25,102.107,99.574,Shukla,9959.0,1,0,0.0
-01462-09-26,96.2198,99.184,Krishna,9958.0,0,0,0.0
-01462-09-27,89.2673,95.616,Krishna,9957.0,0,0,0.0
-01462-09-28,82.5607,89.25299999999999,Krishna,9956.0,0,0,0.0
-01462-09-29,77.3461,80.664,Krishna,9955.0,0,0,0.0
-01462-09-30,71.9697,70.694,Krishna,9954.0,0,0,0.0
-01462-10-01,68.5115,59.931999999999995,Krishna,9953.0,0,0,0.0
-01462-10-02,66.1565,49.06,Krishna,9952.0,0,0,0.0
-01462-10-03,64.9844,38.576,Krishna,9951.0,0,0,0.0
-01462-10-04,66.002,28.808000000000003,Krishna,9950.0,0,0,0.0
-01462-10-05,68.2056,20.134,Krishna,9949.0,0,0,0.0
-01462-10-06,70.5172,12.841,Krishna,9948.0,0,0,0.0
-01462-10-07,74.7539,7.034,Krishna,9947.0,0,0,0.0
-01462-10-08,78.746,2.946,Krishna,9946.0,0,0,0.0
-01462-10-10,83.2713,0.657,Krishna,9944.0,0,0,0.0
-01462-10-11,89.1225,0.249,Krishna,9943.0,0,1,0.0
-01462-10-12,94.037,1.757,Shukla,9942.0,0,0,0.0
-01462-10-13,98.7842,5.148,Shukla,9941.0,0,0,0.0
-01462-10-14,104.1302,10.377,Shukla,9940.0,0,0,0.0
-01462-10-15,108.8055,17.292,Shukla,9939.0,0,0,0.0
-01462-10-16,111.5483,25.649,Shukla,9938.0,0,0,0.0
-01462-10-17,114.1651,35.291,Shukla,9937.0,0,0,0.0
-01462-10-18,115.4765,45.856,Shukla,9936.0,0,0,0.0
-01462-10-19,115.3999,56.934,Shukla,9935.0,0,0,0.0
-01462-10-20,113.9557,68.013,Shukla,9934.0,0,0,0.0
-01462-10-21,110.2851,78.406,Shukla,9933.0,0,0,0.0
-01462-10-22,105.5776,87.45299999999999,Shukla,9932.0,0,0,0.0
-01462-10-23,99.1388,94.376,Shukla,9931.0,0,0,0.0
-01462-10-24,93.2024,98.61,Shukla,9930.0,0,0,0.0
-01462-10-25,86.209,99.709,Shukla,9929.0,1,0,0.0
-01462-10-26,79.4689,97.656,Krishna,9928.0,0,0,0.0
-01462-10-27,74.2666,92.705,Krishna,9927.0,0,0,0.0
-01462-10-28,69.9499,85.419,Krishna,9926.0,0,0,0.0
-01462-10-29,66.7528,76.47399999999999,Krishna,9925.0,0,0,0.0
-01462-10-30,64.8233,66.538,Krishna,9924.0,0,0,0.0
-01462-10-31,65.2017,56.122,Krishna,9923.0,0,0,0.0
-01462-11-01,66.8983,45.771,Krishna,9922.0,0,0,0.0
-01462-11-02,68.8196,35.922,Krishna,9921.0,0,0,0.0
-01462-11-03,72.7727,26.752,Krishna,9920.0,0,0,0.0
-01462-11-04,77.5698,18.587,Krishna,9919.0,0,0,0.0
-01462-11-05,81.9903,11.697000000000001,Krishna,9918.0,0,0,0.0
-01462-11-06,86.7996,6.246,Krishna,9917.0,0,0,0.0
-01462-11-07,92.7828,2.418,Krishna,9916.0,0,0,0.0
-01462-11-09,97.6622,0.436,Krishna,9914.0,0,1,0.0
-01462-11-10,102.1989,0.406,Krishna,9913.0,0,1,0.0
-01462-11-11,107.145,2.4219999999999997,Shukla,9912.0,0,0,0.0
-01462-11-12,111.2278,6.492999999999999,Shukla,9911.0,0,0,0.0
-01462-11-13,114.2223,12.536,Shukla,9910.0,0,0,0.0
-01462-11-14,115.9693,20.378,Shukla,9909.0,0,0,0.0
-01462-11-15,116.4017,29.76,Shukla,9908.0,0,0,0.0
-01462-11-16,114.563,40.272,Shukla,9907.0,0,0,0.0
-01462-11-17,111.5656,51.52,Shukla,9906.0,0,0,0.0
-01462-11-18,107.567,62.963,Shukla,9905.0,0,0,0.0
-01462-11-19,102.7644,73.956,Shukla,9904.0,0,0,0.0
-01462-11-20,96.415,83.73299999999999,Shukla,9903.0,0,0,0.0
-01462-11-21,89.7359,91.64399999999999,Shukla,9902.0,0,0,0.0
-01462-11-22,83.0072,97.07600000000001,Shukla,9901.0,0,0,0.0
-01462-11-23,77.4861,99.634,Shukla,9900.0,1,0,0.0
-01462-11-24,71.6138,99.17399999999999,Krishna,9899.0,0,0,0.0
-01462-11-25,67.5986,95.882,Krishna,9898.0,0,0,0.0
-01462-11-26,65.7245,90.13600000000001,Krishna,9897.0,0,0,0.0
-01462-11-27,65.2223,82.516,Krishna,9896.0,0,0,0.0
-01462-11-28,65.1805,73.664,Krishna,9895.0,0,0,0.0
-01462-11-29,67.4731,63.996,Krishna,9894.0,0,0,0.0
-01462-11-30,70.9711,54.01,Krishna,9893.0,0,0,0.0
-01462-12-01,75.4544,44.074,Krishna,9892.0,0,0,0.0
-01462-12-02,79.6799,34.554,Krishna,9891.0,0,0,0.0
-01462-12-03,84.3976,25.664,Krishna,9890.0,0,0,0.0
-01462-12-04,90.3866,17.625,Krishna,9889.0,0,0,0.0
-01462-12-05,95.3722,10.808,Krishna,9888.0,0,0,0.0
-01462-12-06,101.1317,5.417000000000001,Krishna,9887.0,0,0,0.0
-01462-12-08,105.3537,1.7930000000000001,Krishna,9885.0,0,0,0.0
-01462-12-09,109.7984,0.149,Krishna,9884.0,0,1,0.0
-01462-12-10,113.1871,0.7070000000000001,Shukla,9883.0,0,0,0.0
-01462-12-11,115.3216,3.57,Shukla,9882.0,0,0,0.0
-01462-12-12,116.1077,8.717,Shukla,9881.0,0,0,0.0
-01462-12-13,115.5771,15.995999999999999,Shukla,9880.0,0,0,0.0
-01462-12-14,112.8935,25.066,Shukla,9879.0,0,0,0.0
-01462-12-15,109.2448,35.558,Shukla,9878.0,0,0,0.0
-01462-12-16,104.8481,46.958999999999996,Shukla,9877.0,0,0,0.0
-01462-12-17,98.9443,58.604,Shukla,9876.0,0,0,0.0
-01462-12-18,92.7051,69.898,Shukla,9875.0,0,0,0.0
-01462-12-19,86.3323,80.163,Shukla,9874.0,0,0,0.0
-01462-12-20,80.0506,88.74700000000001,Shukla,9873.0,0,0,0.0
-01462-12-21,74.1157,95.10700000000001,Shukla,9872.0,0,0,0.0
-01462-12-22,69.7607,98.89299999999999,Shukla,9871.0,0,0,0.0
-01462-12-23,66.3359,99.913,Shukla,9870.0,1,0,0.0
-01462-12-24,65.0655,98.242,Krishna,9869.0,0,0,0.0
-01462-12-25,65.1793,94.161,Krishna,9868.0,0,0,0.0
-01462-12-26,66.7239,88.087,Krishna,9867.0,0,0,0.0
-01462-12-27,69.606,80.479,Krishna,9866.0,0,0,0.0
-01462-12-28,72.6337,71.835,Krishna,9865.0,0,0,0.0
-01462-12-29,77.5491,62.443000000000005,Krishna,9864.0,0,0,0.0
-01462-12-30,82.0867,52.757,Krishna,9863.0,0,0,0.0
-01462-12-31,88.0091,42.968,Krishna,9862.0,0,0,0.0
-01463-01-01,111.7593,4.809,Shukla,10591.0,0,0,0.0
-01463-01-02,109.3932,11.545,Shukla,10590.0,0,0,0.0
-01463-01-03,106.3905,20.475,Shukla,10589.0,0,0,0.0
-01463-01-04,101.1648,30.712,Shukla,10588.0,0,0,0.0
-01463-01-05,95.9278,41.622,Shukla,10587.0,0,0,0.0
-01463-01-06,90.8496,52.582,Shukla,10586.0,0,0,0.0
-01463-01-07,86.0434,63.088,Shukla,10585.0,0,0,0.0
-01463-01-08,81.5863,72.74600000000001,Shukla,10584.0,0,0,0.0
-01463-01-09,77.5434,81.248,Shukla,10583.0,0,0,0.0
-01463-01-10,73.9851,88.351,Shukla,10582.0,0,0,0.0
-01463-01-11,70.9916,93.867,Shukla,10581.0,0,0,0.0
-01463-01-12,68.6479,97.652,Shukla,10580.0,0,0,0.0
-01463-01-13,68.0165,99.618,Shukla,10579.0,1,0,0.0
-01463-01-14,68.2069,99.685,Shukla,10578.0,1,0,0.0
-01463-01-15,69.2585,97.859,Krishna,10577.0,0,0,0.0
-01463-01-16,72.1537,94.166,Krishna,10576.0,0,0,0.0
-01463-01-17,74.8533,88.75399999999999,Krishna,10575.0,0,0,0.0
-01463-01-18,79.2236,81.706,Krishna,10574.0,0,0,0.0
-01463-01-19,83.1085,73.293,Krishna,10573.0,0,0,0.0
-01463-01-20,88.3132,63.652,Krishna,10572.0,0,0,0.0
-01463-01-21,93.5977,53.132,Krishna,10571.0,0,0,0.0
-01463-01-22,98.681,42.122,Krishna,10570.0,0,0,0.0
-01463-01-23,103.2388,31.122,Krishna,10569.0,0,0,0.0
-01463-01-24,107.9302,20.705,Krishna,10568.0,0,0,0.0
-01463-01-25,110.3873,11.732000000000001,Krishna,10567.0,0,0,0.0
-01463-01-27,112.3749,4.878,Krishna,10565.0,0,0,0.0
-01463-01-28,112.8236,0.8809999999999999,Krishna,10564.0,0,0,0.0
-01463-01-29,110.9326,0.156,Krishna,10563.0,0,1,0.0
-01463-01-30,108.0406,2.715,Shukla,10562.0,0,0,0.0
-01463-01-31,103.6008,8.193999999999999,Shukla,10561.0,0,0,0.0
-01463-02-01,98.9614,16.006,Shukla,10560.0,0,0,0.0
-01463-02-02,93.4468,25.381,Shukla,10559.0,0,0,0.0
-01463-02-03,88.2149,35.669000000000004,Shukla,10558.0,0,0,0.0
-01463-02-04,83.386,46.272,Shukla,10557.0,0,0,0.0
-01463-02-05,79.0365,56.702,Shukla,10556.0,0,0,0.0
-01463-02-06,75.2237,66.57600000000001,Shukla,10555.0,0,0,0.0
-01463-02-07,72.0028,75.585,Shukla,10554.0,0,0,0.0
-01463-02-08,69.4324,83.476,Shukla,10553.0,0,0,0.0
-01463-02-09,68.5473,90.069,Shukla,10552.0,0,0,0.0
-01463-02-10,68.4531,95.113,Shukla,10551.0,0,0,0.0
-01463-02-11,69.1992,98.44,Shukla,10550.0,0,0,0.0
-01463-02-12,70.7951,99.91799999999999,Shukla,10549.0,1,0,0.0
-01463-02-13,74.1976,99.45100000000001,Krishna,10548.0,0,0,0.1
-01463-02-14,77.3353,97.007,Krishna,10547.0,0,0,0.0
-01463-02-15,82.0545,92.584,Krishna,10546.0,0,0,0.0
-01463-02-16,86.1642,86.32700000000001,Krishna,10545.0,0,0,0.0
-01463-02-17,91.4528,78.325,Krishna,10544.0,0,0,0.0
-01463-02-18,96.6556,68.852,Krishna,10543.0,0,0,0.0
-01463-02-19,101.4826,58.239,Krishna,10542.0,0,0,0.0
-01463-02-20,105.6211,46.916000000000004,Krishna,10541.0,0,0,0.0
-01463-02-21,109.7621,35.364000000000004,Krishna,10540.0,0,0,0.0
-01463-02-22,111.6145,24.386,Krishna,10539.0,0,0,0.0
-01463-02-23,113.0167,14.617,Krishna,10538.0,0,0,0.0
-01463-02-24,111.9906,6.932,Krishna,10537.0,0,0,0.0
-01463-02-26,109.7241,1.929,Krishna,10535.0,0,0,0.0
-01463-02-27,106.5488,0.022000000000000002,Krishna,10534.0,0,1,0.0
-01463-02-28,101.8817,1.278,Shukla,10533.0,0,0,0.0
-01463-03-01,96.0904,5.402,Shukla,10532.0,0,0,0.0
-01463-03-02,90.4322,11.905,Shukla,10531.0,0,0,0.0
-01463-03-03,85.1152,20.180999999999997,Shukla,10530.0,0,0,0.0
-01463-03-04,80.2827,29.616999999999997,Shukla,10529.0,0,0,0.0
-01463-03-05,76.0292,39.659,Shukla,10528.0,0,0,0.0
-01463-03-06,72.4197,49.845,Shukla,10527.0,0,0,0.0
-01463-03-07,70.4735,59.861999999999995,Shukla,10526.0,0,0,0.0
-01463-03-08,68.3125,69.262,Shukla,10525.0,0,0,0.0
-01463-03-09,67.9182,77.89399999999999,Shukla,10524.0,0,0,0.0
-01463-03-10,68.3605,85.435,Shukla,10523.0,0,0,0.0
-01463-03-11,70.638,91.67399999999999,Shukla,10522.0,0,0,0.0
-01463-03-12,72.7669,96.296,Shukla,10521.0,0,0,0.0
-01463-03-13,76.6457,99.13600000000001,Shukla,10520.0,0,0,0.0
-01463-03-14,80.1701,99.97399999999999,Shukla,10519.0,1,0,0.0
-01463-03-15,85.1637,98.686,Krishna,10518.0,0,0,0.0
-01463-03-16,90.4143,95.206,Krishna,10517.0,0,0,0.0
-01463-03-17,94.6542,89.618,Krishna,10516.0,0,0,0.0
-01463-03-18,99.6281,82.005,Krishna,10515.0,0,0,0.0
-01463-03-19,105.0391,72.604,Krishna,10514.0,0,0,0.0
-01463-03-20,108.5627,61.913999999999994,Krishna,10513.0,0,0,0.0
-01463-03-21,110.9626,50.38399999999999,Krishna,10512.0,0,0,0.0
-01463-03-22,113.0555,38.556,Krishna,10511.0,0,0,0.0
-01463-03-23,112.7967,27.256,Krishna,10510.0,0,0,0.0
-01463-03-24,111.2825,17.153,Krishna,10509.0,0,0,0.0
-01463-03-25,107.7578,8.993,Krishna,10508.0,0,0,0.0
-01463-03-27,103.4968,3.295,Krishna,10506.0,0,0,0.0
-01463-03-28,98.8156,0.425,Krishna,10505.0,0,1,0.0
-01463-03-29,93.0586,0.474,Shukla,10504.0,0,1,0.0
-01463-03-30,87.4492,3.252,Shukla,10503.0,0,0,0.0
-01463-03-31,82.1972,8.391,Shukla,10502.0,0,0,0.0
-01463-04-01,78.4207,15.460999999999999,Shukla,10501.0,0,0,0.0
-01463-04-02,74.3265,23.859,Shukla,10500.0,0,0,0.0
-01463-04-03,70.9562,33.144,Shukla,10499.0,0,0,0.0
-01463-04-04,69.3375,42.96,Shukla,10498.0,0,0,0.0
-01463-04-05,67.5909,52.815,Shukla,10497.0,0,0,0.0
-01463-04-06,68.6599,62.581,Shukla,10496.0,0,0,0.0
-01463-04-07,69.6392,71.76899999999999,Shukla,10495.0,0,0,0.0
-01463-04-08,71.4711,80.157,Shukla,10494.0,0,0,0.0
-01463-04-09,75.0874,87.488,Shukla,10493.0,0,0,0.0
-01463-04-10,78.4016,93.363,Shukla,10492.0,0,0,0.0
-01463-04-11,83.2536,97.537,Shukla,10491.0,0,0,0.0
-01463-04-12,88.4482,99.671,Shukla,10490.0,1,0,0.0
-01463-04-13,93.74,99.523,Krishna,10489.0,1,0,0.0
-01463-04-14,98.8437,96.949,Krishna,10488.0,0,0,0.0
-01463-04-15,103.4511,91.941,Krishna,10487.0,0,0,0.0
-01463-04-16,107.2601,84.65700000000001,Krishna,10486.0,0,0,0.0
-01463-04-17,111.0112,75.358,Krishna,10485.0,0,0,0.0
-01463-04-18,112.5148,64.622,Krishna,10484.0,0,0,0.0
-01463-04-19,113.7223,52.922,Krishna,10483.0,0,0,0.0
-01463-04-20,111.7339,41.117,Krishna,10482.0,0,0,0.0
-01463-04-21,109.7064,29.713,Krishna,10481.0,0,0,0.0
-01463-04-22,105.9196,19.514,Krishna,10480.0,0,0,0.0
-01463-04-23,100.647,11.112,Krishna,10479.0,0,0,0.0
-01463-04-24,96.0719,4.897,Krishna,10478.0,0,0,0.0
-01463-04-26,90.5031,1.246,Krishna,10476.0,0,0,0.0
-01463-04-27,85.1168,0.217,Krishna,10475.0,0,1,0.0
-01463-04-28,80.0999,1.719,Shukla,10474.0,0,0,0.0
-01463-04-29,75.6133,5.497000000000001,Shukla,10473.0,0,0,0.0
-01463-04-30,71.7896,11.200999999999999,Shukla,10472.0,0,0,0.0
-01463-05-01,69.7003,18.487000000000002,Shukla,10471.0,0,0,0.0
-01463-05-02,68.4664,26.925,Shukla,10470.0,0,0,0.0
-01463-05-03,68.1411,36.141999999999996,Shukla,10469.0,0,0,0.0
-01463-05-04,68.7398,45.801,Shukla,10468.0,0,0,0.0
-01463-05-05,70.2383,55.593,Shukla,10467.0,0,0,0.0
-01463-05-06,73.5672,65.273,Shukla,10466.0,0,0,0.0
-01463-05-07,76.6538,74.40899999999999,Shukla,10465.0,0,0,0.0
-01463-05-08,81.3437,82.765,Shukla,10464.0,0,0,0.0
-01463-05-09,85.4567,89.85799999999999,Shukla,10463.0,0,0,0.0
-01463-05-10,90.7787,95.35700000000001,Shukla,10462.0,0,0,0.0
-01463-05-11,96.0306,98.79700000000001,Shukla,10461.0,0,0,0.0
-01463-05-12,101.9113,99.811,Shukla,10460.0,1,0,0.0
-01463-05-13,106.0534,98.14299999999999,Krishna,10459.0,0,0,0.0
-01463-05-14,110.173,93.72,Krishna,10458.0,0,0,0.0
-01463-05-15,112.0299,86.765,Krishna,10457.0,0,0,0.0
-01463-05-16,113.5461,77.59899999999999,Krishna,10456.0,0,0,0.0
-01463-05-17,112.8162,66.89,Krishna,10455.0,0,0,0.0
-01463-05-18,111.0421,55.263000000000005,Krishna,10454.0,0,0,0.0
-01463-05-19,107.5061,43.488,Krishna,10453.0,0,0,0.0
-01463-05-20,102.4839,32.241,Krishna,10452.0,0,0,0.0
-01463-05-21,98.1425,22.006999999999998,Krishna,10451.0,0,0,0.0
-01463-05-22,92.7476,13.418,Krishna,10450.0,0,0,0.0
-01463-05-23,87.4416,6.808,Krishna,10449.0,0,0,0.0
-01463-05-24,81.4287,2.4530000000000003,Krishna,10448.0,0,0,0.0
-01463-05-26,76.7752,0.408,Krishna,10446.0,0,1,0.0
-01463-05-27,73.6279,0.6859999999999999,Shukla,10445.0,0,0,0.0
-01463-05-28,70.206,3.136,Shukla,10444.0,0,0,0.0
-01463-05-29,68.5451,7.553,Shukla,10443.0,0,0,0.0
-01463-05-30,67.7772,13.639000000000001,Shukla,10442.0,0,0,0.0
-01463-05-31,67.9519,21.089000000000002,Shukla,10441.0,0,0,0.0
-01463-06-01,69.0689,29.596,Shukla,10440.0,0,0,0.0
-01463-06-02,72.0694,38.927,Shukla,10439.0,0,0,0.0
-01463-06-03,74.8934,48.677,Shukla,10438.0,0,0,0.0
-01463-06-04,79.3878,58.663999999999994,Shukla,10437.0,0,0,0.0
-01463-06-05,83.3944,68.438,Shukla,10436.0,0,0,0.0
-01463-06-06,88.7129,77.733,Shukla,10435.0,0,0,0.0
-01463-06-07,94.094,86.03399999999999,Shukla,10434.0,0,0,0.0
-01463-06-08,99.2387,92.823,Shukla,10433.0,0,0,0.0
-01463-06-09,103.8056,97.557,Shukla,10432.0,0,0,0.0
-01463-06-10,108.4462,99.74799999999999,Shukla,10431.0,1,0,0.0
-01463-06-11,111.8324,99.012,Krishna,10430.0,0,0,0.0
-01463-06-12,113.7847,95.25,Krishna,10429.0,0,0,0.0
-01463-06-13,113.3316,88.706,Krishna,10428.0,0,0,0.0
-01463-06-14,111.684,79.837,Krishna,10427.0,0,0,0.0
-01463-06-15,109.1528,69.296,Krishna,10426.0,0,0,0.0
-01463-06-16,104.1186,57.945,Krishna,10425.0,0,0,0.0
-01463-06-17,99.7768,46.316,Krishna,10424.0,0,0,0.0
-01463-06-18,94.4059,35.177,Krishna,10423.0,0,0,0.0
-01463-06-19,89.1352,25.0,Krishna,10422.0,0,0,0.0
-01463-06-20,84.0953,16.222,Krishna,10421.0,0,0,0.0
-01463-06-21,78.4491,9.213,Krishna,10420.0,0,0,0.0
-01463-06-22,74.2276,4.11,Krishna,10419.0,0,0,0.0
-01463-06-23,71.556,1.075,Krishna,10418.0,0,0,0.0
-01463-06-25,68.6357,0.179,Krishna,10416.0,0,1,0.0
-01463-06-26,67.5028,1.351,Shukla,10415.0,0,0,0.0
-01463-06-27,67.2792,4.471,Shukla,10414.0,0,0,0.0
-01463-06-28,68.0028,9.353,Shukla,10413.0,0,0,0.0
-01463-06-29,70.6476,15.823,Shukla,10412.0,0,0,0.0
-01463-06-30,73.1708,23.563000000000002,Shukla,10411.0,0,0,0.0
-01463-07-01,77.4327,32.418,Shukla,10410.0,0,0,0.0
-01463-07-02,81.2868,42.02,Shukla,10409.0,0,0,0.0
-01463-07-03,86.5441,52.193999999999996,Shukla,10408.0,0,0,0.0
-01463-07-04,90.9706,62.482,Shukla,10407.0,0,0,0.0
-01463-07-05,96.3252,72.594,Shukla,10406.0,0,0,0.0
-01463-07-06,101.2877,81.95700000000001,Shukla,10405.0,0,0,0.0
-01463-07-07,106.5164,90.009,Shukla,10404.0,0,0,0.0
-01463-07-08,110.6285,96.02600000000001,Shukla,10403.0,0,0,0.0
-01463-07-09,112.3194,99.376,Shukla,10402.0,0,0,0.0
-01463-07-10,113.4592,99.65899999999999,Shukla,10401.0,1,0,0.0
-01463-07-11,113.1377,96.705,Krishna,10400.0,0,0,0.0
-01463-07-12,110.6779,90.77,Krishna,10399.0,0,0,0.0
-01463-07-13,106.4863,82.41799999999999,Krishna,10398.0,0,0,0.0
-01463-07-14,101.917,72.322,Krishna,10397.0,0,0,0.0
-01463-07-15,96.3003,61.303000000000004,Krishna,10396.0,0,0,0.0
-01463-07-16,90.8181,50.003,Krishna,10395.0,0,0,0.0
-01463-07-17,85.6154,39.018,Krishna,10394.0,0,0,0.0
-01463-07-18,80.7988,28.83,Krishna,10393.0,0,0,0.0
-01463-07-19,76.4589,19.820999999999998,Krishna,10392.0,0,0,0.0
-01463-07-20,72.6862,12.285,Krishna,10391.0,0,0,0.0
-01463-07-21,69.5744,6.442,Krishna,10390.0,0,0,0.0
-01463-07-22,68.1851,2.42,Krishna,10389.0,0,0,0.0
-01463-07-23,67.6516,0.35100000000000003,Krishna,10388.0,0,1,0.0
-01463-07-25,68.0369,0.258,Krishna,10386.0,0,1,0.0
-01463-07-26,69.3542,2.1,Shukla,10385.0,0,0,0.0
-01463-07-27,72.5529,5.813,Shukla,10384.0,0,0,0.0
-01463-07-28,75.5655,11.213,Shukla,10383.0,0,0,0.0
-01463-07-29,79.228,18.145,Shukla,10382.0,0,0,0.0
-01463-07-30,84.375,26.463,Shukla,10381.0,0,0,0.0
-01463-07-31,88.7863,35.828,Shukla,10380.0,0,0,0.0
-01463-08-01,94.2456,46.074,Shukla,10379.0,0,0,0.0
-01463-08-02,99.472,56.799,Shukla,10378.0,0,0,0.0
-01463-08-03,104.1524,67.561,Shukla,10377.0,0,0,0.0
-01463-08-04,107.9449,77.806,Shukla,10376.0,0,0,0.0
-01463-08-05,111.5116,86.917,Shukla,10375.0,0,0,0.0
-01463-08-06,113.5754,94.087,Shukla,10374.0,0,0,0.0
-01463-08-07,114.0454,98.613,Shukla,10373.0,0,0,0.0
-01463-08-08,112.0762,99.98700000000001,Shukla,10372.0,1,0,0.1
-01463-08-09,109.0026,98.059,Krishna,10371.0,0,0,0.0
-01463-08-10,104.2737,93.064,Krishna,10370.0,0,0,0.0
-01463-08-11,98.3096,85.56200000000001,Krishna,10369.0,0,0,0.0
-01463-08-12,93.3555,76.164,Krishna,10368.0,0,0,0.0
-01463-08-13,87.7231,65.71300000000001,Krishna,10367.0,0,0,0.0
-01463-08-14,82.5269,54.826,Krishna,10366.0,0,0,0.0
-01463-08-15,77.8709,44.062,Krishna,10365.0,0,0,0.0
-01463-08-16,73.8337,33.867,Krishna,10364.0,0,0,0.0
-01463-08-17,70.4847,24.59,Krishna,10363.0,0,0,0.0
-01463-08-18,68.8545,16.463,Krishna,10362.0,0,0,0.0
-01463-08-19,67.0915,9.818,Krishna,10361.0,0,0,0.0
-01463-08-20,67.183,4.755,Krishna,10360.0,0,0,0.0
-01463-08-21,69.1766,1.452,Krishna,10359.0,0,0,0.0
-01463-08-23,71.0938,0.051,Krishna,10357.0,0,1,0.0
-01463-08-24,74.8325,0.585,Shukla,10356.0,0,0,0.0
-01463-08-25,78.2932,3.0439999999999996,Shukla,10355.0,0,0,0.0
-01463-08-26,82.2944,7.369,Shukla,10354.0,0,0,0.0
-01463-08-27,87.6536,13.492,Shukla,10353.0,0,0,0.0
-01463-08-28,92.1281,21.175,Shukla,10352.0,0,0,0.0
-01463-08-29,97.4921,30.289,Shukla,10351.0,0,0,0.0
-01463-08-30,102.4569,40.506,Shukla,10350.0,0,0,0.0
-01463-08-31,106.7192,51.46,Shukla,10349.0,0,0,0.0
-01463-09-01,109.9691,62.683,Shukla,10348.0,0,0,0.0
-01463-09-02,112.9232,73.64699999999999,Shukla,10347.0,0,0,0.0
-01463-09-03,113.3869,83.529,Shukla,10346.0,0,0,0.0
-01463-09-04,113.3191,91.67299999999999,Shukla,10345.0,0,0,0.0
-01463-09-05,110.9092,97.266,Shukla,10344.0,0,0,0.0
-01463-09-06,106.4976,99.822,Shukla,10343.0,1,0,0.0
-01463-09-07,101.4619,99.15899999999999,Krishna,10342.0,0,0,0.1
-01463-09-08,96.1926,95.419,Krishna,10341.0,0,0,0.0
-01463-09-09,90.0699,89.09899999999999,Krishna,10340.0,0,0,0.0
-01463-09-10,84.312,80.811,Krishna,10339.0,0,0,0.0
-01463-09-11,79.0996,71.229,Krishna,10338.0,0,0,0.0
-01463-09-12,74.5556,60.971000000000004,Krishna,10337.0,0,0,0.0
-01463-09-13,71.7254,50.49100000000001,Krishna,10336.0,0,0,0.0
-01463-09-14,68.7582,40.35,Krishna,10335.0,0,0,0.0
-01463-09-15,67.6268,30.756,Krishna,10334.0,0,0,0.0
-01463-09-16,67.4102,22.065,Krishna,10333.0,0,0,0.0
-01463-09-17,68.1245,14.525,Krishna,10332.0,0,0,0.0
-01463-09-18,70.7382,8.327,Krishna,10331.0,0,0,0.0
-01463-09-19,73.2309,3.7560000000000002,Krishna,10330.0,0,0,0.0
-01463-09-20,76.4708,0.951,Krishna,10329.0,0,0,0.0
-01463-09-22,81.3208,0.057999999999999996,Krishna,10327.0,0,1,0.0
-01463-09-23,85.587,1.183,Shukla,10326.0,0,0,0.0
