DaysSince,Date,jd,Body,EclType,Mag
176,2077-Nov-30,2480002.0,L,P,1.2309999999999999
354,2078-Nov-19,2480356.0,L,N,0.061
326,2079-Oct-10,2480682.0,L,T,2.079
176,2080-Apr-04,2480858.0,L,T,2.3609999999999998
178,2080-Sep-29,2481036.0,L,T,2.2969999999999997
178,2081-Mar-25,2481214.0,L,P,1.065
500,2082-Aug-08,2481714.0,L,N,1.001
178,2083-Feb-02,2481892.0,L,T,2.24
178,2083-Jul-29,2482070.0,L,T,2.452
178,2084-Jan-23,2482248.0,L,T,2.241
176,2084-Jul-17,2482424.0,L,P,1.854
178,2085-Jan-11,2482602.0,L,N,0.993
502,2086-May-28,2483104.0,L,P,1.849
176,2086-Nov-20,2483280.0,L,P,1.9680000000000002
178,2087-May-17,2483458.0,L,T,2.528
176,2087-Nov-10,2483634.0,L,T,2.465
178,2088-May-05,2483812.0,L,P,1.17
178,2088-Oct-30,2483990.0,L,P,1.176
324,2089-Sep-20,2484314.0,L,N,0.789
178,2090-Mar-16,2484492.0,L,T,2.166
176,2090-Sep-09,2484668.0,L,T,2.117
178,2091-Mar-05,2484846.0,L,T,2.254
176,2091-Aug-29,2485022.0,L,T,2.281
326,2092-Jul-19,2485348.0,L,N,0.062
176,2093-Jan-12,2485524.0,L,N,0.755
178,2093-Jul-08,2485702.0,L,P,1.4269999999999998
176,2094-Jan-01,2485878.0,L,P,1.986
354,2094-Dec-21,2486232.0,L,T,2.5140000000000002
180,2095-Jun-18,2486412.0,L,P,1.462
500,2096-Oct-31,2486912.0,L,N,0.767
30,2096-Nov-30,2486942.0,L,N,0.086
148,2097-Apr-26,2487090.0,L,P,1.901
178,2097-Oct-21,2487268.0,L,T,2.015
176,2098-Apr-15,2487444.0,L,T,2.445
532,2099-Sep-29,2487976.0,L,N,1.034
148,2100-Feb-24,2488124.0,L,N,0.965
176,2100-Aug-20,2488300.0,L,N,0.872
178,2101-Feb-14,2488478.0,L,T,2.218
532,2102-Jul-30,2489010.0,L,T,1.9869999999999999
354,2103-Jul-19,2489364.0,L,N,0.633
146,2103-Dec-13,2489510.0,L,N,0.629
178,2104-Jun-08,2489688.0,L,P,1.7069999999999999
356,2105-May-29,2490044.0,L,T,2.6689999999999996
176,2105-Nov-21,2490220.0,L,T,2.498
178,2106-May-18,2490398.0,L,P,1.298
176,2106-Nov-11,2490574.0,L,P,1.215
148,2107-Apr-07,2490722.0,L,N,0.767
710,2109-Mar-17,2491432.0,L,T,2.299
354,2110-Mar-06,2491786.0,L,N,0.9690000000000001
176,2110-Aug-29,2491962.0,L,P,1.037
148,2111-Jan-25,2492110.0,L,N,0.737
178,2111-Jul-21,2492288.0,L,P,1.294
176,2112-Jan-14,2492464.0,L,P,1.973
178,2112-Jul-09,2492642.0,L,T,2.647
176,2113-Jan-02,2492818.0,L,T,2.522
354,2113-Dec-22,2493172.0,L,P,1.264
148,2114-May-19,2493320.0,L,N,0.39799999999999996
178,2114-Nov-12,2493498.0,L,N,0.727
176,2115-May-08,2493674.0,L,P,1.785
356,2116-Apr-27,2494030.0,L,T,2.539
176,2116-Oct-21,2494206.0,L,T,2.459
178,2117-Apr-16,2494384.0,L,P,1.214
176,2117-Oct-10,2494560.0,L,P,1.127
150,2118-Mar-08,2494710.0,L,N,0.9229999999999999
354,2119-Feb-25,2495064.0,L,T,2.186
176,2119-Aug-20,2495240.0,L,T,2.195
178,2120-Feb-14,2495418.0,L,T,2.285
354,2121-Feb-02,2495772.0,L,N,1.031
148,2121-Jun-30,2495920.0,L,N,0.22899999999999998
30,2121-Jul-30,2495950.0,L,N,0.7609999999999999
146,2121-Dec-24,2496096.0,L,N,0.624
178,2122-Jun-20,2496274.0,L,P,1.558
176,2122-Dec-13,2496450.0,L,P,1.935
710,2124-Nov-21,2497160.0,L,P,1.2429999999999999
148,2125-Apr-18,2497308.0,L,N,0.6890000000000001
176,2125-Oct-12,2497484.0,L,N,0.606
178,2126-Apr-07,2497662.0,L,T,2.039
176,2126-Oct-01,2497838.0,L,P,1.901
354,2127-Sep-20,2498192.0,L,T,2.513
180,2128-Mar-17,2498372.0,L,N,1.0090000000000001
176,2128-Sep-09,2498548.0,L,P,1.151
680,2130-Jul-21,2499228.0,L,T,2.511
176,2131-Jan-13,2499404.0,L,T,2.53
178,2131-Jul-10,2499582.0,L,P,1.7480000000000002
176,2132-Jan-03,2499758.0,L,P,1.275
148,2132-May-30,2499906.0,L,N,0.256
30,2132-Jun-28,2499936.0,L,N,0.298
176,2132-Dec-22,2500112.0,L,N,0.114
148,2133-May-19,2500260.0,L,P,1.655
178,2133-Nov-12,2500438.0,L,P,1.92
354,2134-Nov-02,2500792.0,L,T,2.522
178,2135-Apr-28,2500970.0,L,P,1.305
176,2135-Oct-22,2501146.0,L,P,1.209
178,2136-Apr-16,2501324.0,L,N,0.04
146,2136-Sep-10,2501470.0,L,N,0.645
178,2137-Mar-07,2501648.0,L,T,2.144
178,2137-Aug-31,2501826.0,L,T,2.0780000000000003
178,2138-Feb-25,2502004.0,L,T,2.32
176,2138-Aug-20,2502180.0,L,T,2.242
178,2139-Feb-14,2502358.0,L,N,1.057
148,2139-Jul-12,2502506.0,L,N,0.087
530,2140-Dec-24,2503036.0,L,P,1.926
178,2141-Jun-19,2503214.0,L,T,2.8110000000000004
176,2141-Dec-13,2503390.0,L,T,2.537
178,2142-Jun-08,2503568.0,L,P,1.579
354,2143-May-28,2503922.0,L,N,0.251
148,2143-Oct-23,2504070.0,L,N,0.534
178,2144-Apr-18,2504248.0,L,T,1.956
176,2144-Oct-11,2504424.0,L,P,1.814
178,2145-Apr-07,2504602.0,L,T,2.4219999999999997
176,2145-Oct-01,2504778.0,L,T,2.608
502,2147-Feb-15,2505280.0,L,N,0.685
178,2147-Aug-11,2505458.0,L,P,1.038
30,2147-Sep-10,2505488.0,L,N,0.012
146,2148-Feb-04,2505634.0,L,P,1.9380000000000002
354,2149-Jan-23,2505988.0,L,T,2.5380000000000003
178,2149-Jul-20,2506166.0,L,P,1.896
356,2150-Jul-10,2506522.0,L,N,0.451
146,2150-Dec-04,2506668.0,L,N,0.6729999999999999
30,2151-Jan-03,2506698.0,L,N,0.12300000000000001
326,2151-Nov-24,2507024.0,L,P,1.8869999999999998
176,2152-May-18,2507200.0,L,T,2.76
680,2154-Mar-29,2507880.0,L,N,0.805
30,2154-Apr-28,2507910.0,L,N,0.12300000000000001
146,2154-Sep-21,2508056.0,L,N,0.551
178,2155-Mar-19,2508234.0,L,T,2.089
532,2156-Aug-31,2508766.0,L,T,2.359
354,2157-Aug-20,2509120.0,L,P,1.0070000000000001
146,2158-Jan-14,2509266.0,L,N,0.618
178,2158-Jul-11,2509444.0,L,P,1.252
354,2159-Jun-30,2509798.0,L,T,2.65
178,2159-Dec-25,2509976.0,L,T,2.548
176,2160-Jun-18,2510152.0,L,P,1.7309999999999999
178,2160-Dec-13,2510330.0,L,P,1.2770000000000001
148,2161-May-09,2510478.0,L,N,0.503
532,2162-Oct-23,2511010.0,L,P,1.739
178,2163-Apr-19,2511188.0,L,T,2.5
354,2164-Apr-07,2511542.0,L,P,1.128
176,2164-Sep-30,2511718.0,L,P,1.345
148,2165-Feb-26,2511866.0,L,N,0.645
178,2165-Aug-22,2512044.0,L,N,0.919
176,2166-Feb-15,2512220.0,L,P,1.911
178,2166-Aug-11,2512398.0,L,T,2.246
354,2167-Aug-01,2512752.0,L,T,2.041
176,2168-Jan-24,2512928.0,L,P,1.294
326,2168-Dec-15,2513254.0,L,N,0.6559999999999999
176,2169-Jun-09,2513430.0,L,P,1.381
178,2169-Dec-04,2513608.0,L,P,1.865
178,2170-May-30,2513786.0,L,T,2.819
176,2170-Nov-23,2513962.0,L,T,2.613
178,2171-May-19,2514140.0,L,P,1.518
176,2171-Nov-12,2514316.0,L,P,1.3319999999999999
150,2172-Apr-09,2514466.0,L,N,0.7290000000000001
204,2172-Oct-31,2514670.0,L,N,0.102
150,2173-Mar-29,2514820.0,L,P,2.021
176,2173-Sep-21,2514996.0,L,P,1.876
178,2174-Mar-18,2515174.0,L,T,2.424
354,2175-Mar-07,2515528.0,L,P,1.141
178,2175-Sep-01,2515706.0,L,P,1.121
146,2176-Jan-26,2515852.0,L,N,0.613
178,2176-Jul-22,2516030.0,L,P,1.099
176,2177-Jan-14,2516206.0,L,P,1.911
178,2177-Jul-11,2516384.0,L,T,2.49
354,2178-Jun-30,2516738.0,L,P,1.8840000000000001
178,2178-Dec-25,2516916.0,L,P,1.285
148,2179-May-21,2517064.0,L,N,0.396
176,2179-Nov-14,2517240.0,L,N,0.425
178,2180-May-09,2517418.0,L,P,1.76
176,2180-Nov-02,2517594.0,L,P,1.68
354,2181-Oct-22,2517948.0,L,T,2.761
180,2182-Apr-19,2518128.0,L,P,1.207
176,2182-Oct-12,2518304.0,L,P,1.425
354,2183-Oct-01,2518658.0,L,N,0.193
326,2184-Aug-22,2518984.0,L,T,2.119
176,2185-Feb-14,2519160.0,L,T,2.57
354,2186-Feb-04,2519514.0,L,P,1.308
354,2187-Jan-24,2519868.0,L,N,0.135
148,2187-Jun-21,2520016.0,L,P,1.237
178,2187-Dec-15,2520194.0,L,P,1.847
354,2188-Dec-04,2520548.0,L,T,2.645
178,2189-May-30,2520726.0,L,P,1.6369999999999998
176,2189-Nov-23,2520902.0,L,P,1.3769999999999998
178,2190-May-19,2521080.0,L,N,0.318
176,2190-Nov-12,2521256.0,L,N,0.157
148,2191-Apr-09,2521404.0,L,P,1.94
178,2191-Oct-03,2521582.0,L,P,1.7930000000000001
178,2192-Mar-29,2521760.0,L,T,2.497
176,2192-Sep-21,2521936.0,L,T,2.5669999999999997
178,2193-Mar-18,2522114.0,L,P,1.2
324,2194-Feb-05,2522438.0,L,N,0.603
354,2195-Jan-26,2522792.0,L,P,1.903
354,2196-Jan-15,2523146.0,L,T,2.5639999999999996
532,2197-Jun-29,2523678.0,L,N,0.6679999999999999
148,2197-Nov-24,2523826.0,L,N,0.387
178,2198-May-21,2524004.0,L,P,1.649
176,2198-Nov-13,2524180.0,L,P,1.631
178,2199-May-10,2524358.0,L,T,2.695
176,2199-Nov-02,2524534.0,L,T,2.819
502,2201-Mar-20,2525036.0,L,N,0.532
178,2201-Sep-13,2525214.0,L,N,0.706
30,2201-Oct-13,2525244.0,L,N,0.267
146,2202-Mar-09,2525390.0,L,P,1.829
356,2203-Feb-27,2525746.0,L,T,2.596
176,2203-Aug-23,2525922.0,L,T,2.32
354,2204-Aug-11,2526276.0,L,N,0.909
148,2205-Jan-06,2526424.0,L,N,0.634
30,2205-Feb-05,2526454.0,L,N,0.146
326,2205-Dec-27,2526780.0,L,P,1.8359999999999999
176,2206-Jun-21,2526956.0,L,T,2.548
680,2208-May-01,2527636.0,L,N,0.539
30,2208-May-31,2527666.0,L,N,0.431
146,2208-Oct-24,2527812.0,L,N,0.341
178,2209-Apr-21,2527990.0,L,P,1.8459999999999999
532,2210-Oct-04,2528522.0,L,T,2.654
354,2211-Sep-23,2528876.0,L,P,1.3230000000000002
146,2212-Feb-17,2529022.0,L,N,0.586
178,2212-Aug-13,2529200.0,L,N,0.8009999999999999
354,2213-Aug-02,2529554.0,L,T,2.17
178,2214-Jan-27,2529732.0,L,T,2.575
176,2214-Jul-22,2529908.0,L,T,2.194
178,2215-Jan-16,2530086.0,L,P,1.295
148,2215-Jun-12,2530234.0,L,N,0.162
30,2215-Jul-12,2530264.0,L,N,0.812
502,2216-Nov-25,2530766.0,L,P,1.595
178,2217-May-22,2530944.0,L,T,2.81
354,2218-May-11,2531298.0,L,P,1.4040000000000001
176,2218-Nov-03,2531474.0,L,P,1.546
148,2219-Apr-01,2531622.0,L,N,0.45899999999999996
178,2219-Sep-25,2531800.0,L,N,0.613
176,2220-Mar-20,2531976.0,L,P,1.7730000000000001
178,2220-Sep-13,2532154.0,L,P,1.895
354,2221-Sep-03,2532508.0,L,T,2.45
176,2222-Feb-26,2532684.0,L,P,1.3530000000000002
178,2222-Aug-23,2532862.0,L,N,1.053
148,2223-Jan-18,2533010.0,L,N,0.623
176,2223-Jul-13,2533186.0,L,N,0.948
178,2224-Jan-07,2533364.0,L,P,1.8259999999999998
178,2224-Jul-02,2533542.0,L,T,2.408
176,2224-Dec-26,2533718.0,L,T,2.687
178,2225-Jun-21,2533896.0,L,P,1.8940000000000001
176,2225-Dec-15,2534072.0,L,P,1.4369999999999998
150,2226-May-13,2534222.0,L,N,0.428
204,2226-Dec-04,2534426.0,L,N,0.233
326,2227-Oct-25,2534752.0,L,P,1.662
178,2228-Apr-20,2534930.0,L,T,2.681
354,2229-Apr-09,2535284.0,L,P,1.354
178,2229-Oct-04,2535462.0,L,P,1.4080000000000001
176,2230-Mar-29,2535638.0,L,N,0.10099999999999999
148,2230-Aug-24,2535786.0,L,N,0.6609999999999999
176,2231-Feb-17,2535962.0,L,P,1.867
178,2231-Aug-13,2536140.0,L,P,2.016
178,2232-Feb-07,2536318.0,L,T,2.588
176,2232-Aug-02,2536494.0,L,T,2.346
178,2233-Jan-27,2536672.0,L,P,1.301
148,2233-Jun-23,2536820.0,L,N,0.04
176,2233-Dec-17,2536996.0,L,N,0.33399999999999996
178,2234-Jun-12,2537174.0,L,P,1.402
176,2234-Dec-06,2537350.0,L,P,1.5659999999999998
354,2235-Nov-25,2537704.0,L,T,2.865
178,2236-May-21,2537882.0,L,P,1.5190000000000001
178,2236-Nov-14,2538060.0,L,P,1.59
178,2237-May-11,2538238.0,L,N,0.086
176,2237-Nov-03,2538414.0,L,N,0.381
324,2238-Sep-24,2538738.0,L,P,1.797
178,2239-Mar-20,2538916.0,L,T,2.679
710,2241-Feb-27,2539626.0,L,N,0.183
146,2241-Jul-23,2539772.0,L,N,0.807
178,2242-Jan-17,2539950.0,L,P,1.8159999999999998
354,2243-Jan-07,2540304.0,L,T,2.7
178,2243-Jul-03,2540482.0,L,T,2.029
176,2243-Dec-27,2540658.0,L,P,1.456
178,2244-Jun-21,2540836.0,L,N,0.6729999999999999
176,2244-Dec-15,2541012.0,L,N,0.258
148,2245-May-12,2541160.0,L,P,1.619
178,2245-Nov-05,2541338.0,L,P,1.614
176,2246-May-01,2541514.0,L,T,2.792
178,2246-Oct-25,2541692.0,L,T,2.795
176,2247-Apr-20,2541868.0,L,P,1.449
326,2248-Mar-10,2542194.0,L,N,0.526
30,2248-Apr-09,2542224.0,L,N,0.179
148,2248-Sep-04,2542372.0,L,N,0.529
28,2248-Oct-03,2542400.0,L,N,0.061
148,2249-Feb-28,2542548.0,L,P,1.8359999999999999
178,2249-Aug-24,2542726.0,L,P,1.8730000000000002
176,2250-Feb-17,2542902.0,L,T,2.609
532,2251-Aug-02,2543434.0,L,P,1.097
148,2251-Dec-28,2543582.0,L,N,0.316
178,2252-Jun-23,2543760.0,L,P,1.27
176,2252-Dec-16,2543936.0,L,P,1.547
178,2253-Jun-12,2544114.0,L,T,2.62
176,2253-Dec-06,2544290.0,L,T,2.841
178,2254-Jun-02,2544468.0,L,P,1.645
324,2255-Apr-22,2544792.0,L,N,0.272
178,2255-Oct-16,2544970.0,L,N,0.462
30,2255-Nov-15,2545000.0,L,N,0.42100000000000004
146,2256-Apr-10,2545146.0,L,P,1.6219999999999999
356,2257-Mar-31,2545502.0,L,T,2.737
176,2257-Sep-24,2545678.0,L,T,2.68
178,2258-Mar-20,2545856.0,L,P,1.436
176,2258-Sep-13,2546032.0,L,P,1.3159999999999998
148,2259-Feb-08,2546180.0,L,N,0.5920000000000001
178,2259-Aug-04,2546358.0,L,N,0.6709999999999999
28,2259-Sep-02,2546386.0,L,N,0.01
326,2260-Jul-23,2546712.0,L,T,2.1319999999999997
680,2262-Jun-03,2547392.0,L,N,0.17800000000000002
30,2262-Jul-03,2547422.0,L,N,0.8009999999999999
146,2262-Nov-26,2547568.0,L,N,0.242
178,2263-May-24,2547746.0,L,P,1.489
354,2264-May-12,2548100.0,L,T,2.8739999999999997
178,2264-Nov-05,2548278.0,L,T,2.833
176,2265-May-01,2548454.0,L,P,1.5590000000000002
178,2265-Oct-25,2548632.0,L,P,1.545
148,2266-Mar-22,2548780.0,L,N,0.48
206,2266-Oct-15,2548986.0,L,N,0.13699999999999998
148,2267-Mar-11,2549134.0,L,P,1.798
354,2268-Feb-29,2549488.0,L,T,2.636
176,2268-Aug-23,2549664.0,L,T,2.6289999999999996
178,2269-Feb-17,2549842.0,L,P,1.329
178,2269-Aug-13,2550020.0,L,P,1.232
148,2270-Jan-08,2550168.0,L,N,0.3
354,2270-Dec-28,2550522.0,L,P,1.53
178,2271-Jun-24,2550700.0,L,T,2.4859999999999998
530,2272-Dec-05,2551230.0,L,P,1.6469999999999998
148,2273-May-03,2551378.0,L,N,0.16
30,2273-Jun-01,2551408.0,L,N,0.341
148,2273-Oct-27,2551556.0,L,N,0.40399999999999997
176,2274-Apr-22,2551732.0,L,P,1.528
178,2274-Oct-16,2551910.0,L,P,1.6369999999999998
354,2275-Oct-05,2552264.0,L,T,2.779
176,2276-Mar-30,2552440.0,L,P,1.494
178,2276-Sep-23,2552618.0,L,P,1.431
148,2277-Feb-19,2552766.0,L,N,0.5660000000000001
30,2277-Mar-20,2552796.0,L,N,0.254
176,2277-Sep-13,2552972.0,L,N,0.133
148,2278-Feb-08,2553120.0,L,P,1.786
176,2278-Aug-03,2553296.0,L,T,1.9980000000000002
178,2279-Jan-28,2553474.0,L,T,2.7310000000000003
178,2279-Jul-24,2553652.0,L,T,2.3
176,2280-Jan-17,2553828.0,L,P,1.4869999999999999
150,2280-Jun-14,2553978.0,L,N,0.042
204,2281-Jan-05,2554182.0,L,N,0.293
326,2281-Nov-26,2554508.0,L,P,1.5490000000000002
710,2283-Nov-06,2555218.0,L,P,1.598
176,2284-Apr-30,2555394.0,L,N,0.368
148,2284-Sep-25,2555542.0,L,N,0.299
176,2285-Mar-21,2555718.0,L,P,1.746
178,2285-Sep-14,2555896.0,L,P,1.6130000000000002
178,2286-Mar-11,2556074.0,L,T,2.675
176,2286-Sep-03,2556250.0,L,T,2.758
178,2287-Mar-01,2556428.0,L,P,1.355
324,2288-Jan-19,2556752.0,L,N,0.28300000000000003
178,2288-Jul-14,2556930.0,L,P,1.002
30,2288-Aug-13,2556960.0,L,N,0.087
146,2289-Jan-07,2557106.0,L,P,1.5190000000000001
354,2289-Dec-27,2557460.0,L,T,2.8110000000000004
178,2290-Jun-23,2557638.0,L,P,1.922
178,2290-Dec-17,2557816.0,L,P,1.6640000000000001
176,2291-Jun-12,2557992.0,L,N,0.484
178,2291-Dec-06,2558170.0,L,N,0.474
324,2292-Oct-26,2558494.0,L,P,1.574
178,2293-Apr-21,2558672.0,L,T,2.824
178,2293-Oct-16,2558850.0,L,T,2.866
354,2294-Oct-05,2559204.0,L,P,1.536
178,2295-Apr-01,2559382.0,L,N,0.304
146,2295-Aug-25,2559528.0,L,N,0.42200000000000004
178,2296-Feb-20,2559706.0,L,P,1.76
354,2297-Feb-08,2560060.0,L,T,2.7539999999999996
176,2297-Aug-03,2560236.0,L,T,2.432
178,2298-Jan-28,2560414.0,L,P,1.506
178,2298-Jul-24,2560592.0,L,P,1.064
146,2298-Dec-18,2560738.0,L,N,0.22
30,2299-Jan-17,2560768.0,L,N,0.308
148,2299-Jun-14,2560916.0,L,P,1.204
178,2299-Dec-08,2561094.0,L,P,1.531
176,2300-Jun-03,2561270.0,L,T,2.591
178,2300-Nov-27,2561448.0,L,T,2.766
176,2301-May-23,2561624.0,L,P,1.8090000000000002
326,2302-Apr-13,2561950.0,L,N,0.355
30,2302-May-13,2561980.0,L,N,0.478
148,2302-Oct-08,2562128.0,L,N,0.201
28,2302-Nov-06,2562156.0,L,N,0.256
326,2303-Sep-27,2562482.0,L,P,1.501
176,2304-Mar-22,2562658.0,L,T,2.7239999999999998
178,2304-Sep-15,2562836.0,L,T,2.8760000000000003
354,2305-Sep-04,2563190.0,L,P,1.483
148,2306-Jan-30,2563338.0,L,N,0.263
30,2306-Mar-01,2563368.0,L,N,0.024
148,2306-Jul-27,2563516.0,L,N,0.87
176,2307-Jan-19,2563692.0,L,P,1.506
178,2307-Jul-16,2563870.0,L,T,2.207
176,2308-Jan-09,2564046.0,L,T,2.801
178,2308-Jul-05,2564224.0,L,T,2.069
176,2308-Dec-28,2564400.0,L,P,1.676
326,2309-Nov-18,2564726.0,L,N,0.317
30,2309-Dec-18,2564756.0,L,N,0.489
146,2310-May-14,2564902.0,L,P,1.3090000000000002
356,2311-May-04,2565258.0,L,T,2.7239999999999998
176,2311-Oct-28,2565434.0,L,T,2.8510000000000004
178,2312-Apr-22,2565612.0,L,P,1.643
176,2312-Oct-16,2565788.0,L,P,1.626
148,2313-Mar-13,2565936.0,L,N,0.489
178,2313-Sep-06,2566114.0,L,N,0.312
28,2313-Oct-05,2566142.0,L,N,0.345
326,2314-Aug-26,2566468.0,L,P,1.751
708,2316-Aug-04,2567176.0,L,P,1.193
148,2316-Dec-30,2567324.0,L,N,0.21600000000000003
178,2317-Jun-25,2567502.0,L,P,1.053
354,2318-Jun-15,2567856.0,L,T,2.44
178,2318-Dec-09,2568034.0,L,T,2.7439999999999998
176,2319-Jun-04,2568210.0,L,P,1.946
178,2319-Nov-28,2568388.0,L,P,1.6669999999999998
148,2320-Apr-24,2568536.0,L,N,0.275
206,2320-Nov-17,2568742.0,L,N,0.298
148,2321-Apr-13,2568890.0,L,P,1.611
708,2323-Mar-23,2569598.0,L,P,1.439
176,2323-Sep-15,2569774.0,L,P,1.595
180,2324-Mar-12,2569954.0,L,N,0.064
324,2325-Jan-30,2570278.0,L,P,1.4909999999999999
176,2325-Jul-26,2570454.0,L,T,2.068
532,2327-Jan-08,2570986.0,L,P,1.685
326,2327-Nov-30,2571312.0,L,N,0.289
28,2327-Dec-29,2571340.0,L,N,0.498
148,2328-May-24,2571488.0,L,P,1.185
178,2328-Nov-18,2571666.0,L,P,1.482
354,2329-Nov-07,2572020.0,L,T,2.793
176,2330-May-03,2572196.0,L,P,1.733
178,2330-Oct-27,2572374.0,L,P,1.704
178,2331-Apr-23,2572552.0,L,N,0.44
176,2331-Oct-16,2572728.0,L,N,0.433
148,2332-Mar-13,2572876.0,L,P,1.679
176,2332-Sep-05,2573052.0,L,P,1.641
178,2333-Mar-02,2573230.0,L,T,2.82
178,2333-Aug-26,2573408.0,L,T,2.682
176,2334-Feb-19,2573584.0,L,P,1.554
354,2335-Feb-08,2573938.0,L,N,0.34299999999999997
326,2335-Dec-30,2574264.0,L,P,1.51
354,2336-Dec-19,2574618.0,L,T,2.7319999999999998
356,2337-Dec-09,2574974.0,L,P,1.689
176,2338-Jun-03,2575150.0,L,N,0.726
148,2338-Oct-29,2575298.0,L,N,0.045
176,2339-Apr-24,2575474.0,L,P,1.526
178,2339-Oct-18,2575652.0,L,P,1.317
178,2340-Apr-13,2575830.0,L,T,2.8310000000000004
176,2340-Oct-06,2576006.0,L,T,2.679
178,2341-Apr-03,2576184.0,L,P,1.5
530,2342-Sep-15,2576714.0,L,N,0.426
148,2343-Feb-10,2576862.0,L,P,1.47
354,2344-Jan-30,2577216.0,L,T,2.778
178,2344-Jul-26,2577394.0,L,T,2.371
354,2345-Jul-15,2577748.0,L,N,0.945
178,2346-Jan-08,2577926.0,L,N,0.506
326,2346-Nov-30,2578252.0,L,P,1.452
176,2347-May-25,2578428.0,L,T,2.497
178,2347-Nov-19,2578606.0,L,T,2.7489999999999997
354,2348-Nov-07,2578960.0,L,P,1.767
178,2349-May-04,2579138.0,L,N,0.525
146,2349-Sep-27,2579284.0,L,N,0.126
178,2350-Mar-25,2579462.0,L,P,1.6219999999999999
176,2350-Sep-17,2579638.0,L,P,1.54
178,2351-Mar-14,2579816.0,L,T,2.867
176,2351-Sep-06,2579992.0,L,T,2.7969999999999997
178,2352-Mar-02,2580170.0,L,P,1.59
178,2352-Aug-26,2580348.0,L,P,1.439
146,2353-Jan-20,2580494.0,L,N,0.213
356,2354-Jan-10,2580850.0,L,P,1.5019999999999998
354,2354-Dec-30,2581204.0,L,T,2.721
176,2355-Jun-25,2581380.0,L,T,2.241
356,2356-Jun-14,2581736.0,L,N,0.86
176,2356-Dec-08,2581912.0,L,N,0.355
324,2357-Oct-28,2582236.0,L,P,1.248
178,2358-Apr-24,2582414.0,L,T,2.745
178,2358-Oct-18,2582592.0,L,T,2.5989999999999998
354,2359-Oct-07,2582946.0,L,P,1.785
148,2360-Mar-03,2583094.0,L,N,0.162
30,2360-Apr-02,2583124.0,L,N,0.183
146,2360-Aug-27,2583270.0,L,N,0.495
178,2361-Feb-20,2583448.0,L,P,1.443
354,2362-Feb-10,2583802.0,L,T,2.761
178,2362-Aug-06,2583980.0,L,T,2.521
176,2363-Jan-30,2584156.0,L,P,1.705
178,2363-Jul-27,2584334.0,L,P,1.104
148,2363-Dec-21,2584482.0,L,N,0.25
530,2365-Jun-04,2585012.0,L,T,2.372
178,2365-Nov-29,2585190.0,L,T,2.713
178,2366-May-25,2585368.0,L,T,1.9469999999999998
324,2367-Apr-15,2585692.0,L,N,0.28800000000000003
178,2367-Oct-09,2585870.0,L,N,0.052000000000000005
28,2367-Nov-07,2585898.0,L,N,0.568
326,2368-Sep-27,2586224.0,L,P,1.4509999999999998
354,2369-Sep-17,2586578.0,L,T,2.764
354,2370-Sep-06,2586932.0,L,P,1.5530000000000002
148,2371-Feb-01,2587080.0,L,N,0.209
30,2371-Mar-02,2587110.0,L,N,0.401
148,2371-Jul-28,2587258.0,L,N,0.588
176,2372-Jan-21,2587434.0,L,P,1.495
178,2372-Jul-16,2587612.0,L,P,1.9580000000000002
178,2373-Jan-10,2587790.0,L,T,2.714
176,2373-Jul-05,2587966.0,L,T,2.3930000000000002
178,2373-Dec-30,2588144.0,L,P,1.7109999999999999
354,2374-Dec-20,2588498.0,L,N,0.371
148,2375-May-16,2588646.0,L,P,1.324
708,2377-Apr-24,2589354.0,L,P,1.659
176,2377-Oct-17,2589530.0,L,P,1.8619999999999999
178,2378-Apr-13,2589708.0,L,N,0.262
178,2378-Oct-07,2589886.0,L,N,0.606
148,2379-Mar-04,2590034.0,L,P,1.406
176,2379-Aug-28,2590210.0,L,P,1.671
356,2380-Aug-17,2590566.0,L,T,2.665
176,2381-Feb-10,2590742.0,L,P,1.7209999999999999
326,2382-Jan-01,2591068.0,L,N,0.23600000000000002
28,2382-Jan-30,2591096.0,L,N,0.52
148,2382-Jun-26,2591244.0,L,N,0.78
178,2382-Dec-21,2591422.0,L,P,1.411
354,2383-Dec-10,2591776.0,L,T,2.688
176,2384-Jun-04,2591952.0,L,T,2.068
178,2384-Nov-28,2592130.0,L,P,1.86
178,2385-May-25,2592308.0,L,N,0.726
176,2385-Nov-17,2592484.0,L,N,0.618
148,2386-Apr-15,2592632.0,L,P,1.466
176,2386-Oct-08,2592808.0,L,P,1.3719999999999999
178,2387-Apr-04,2592986.0,L,T,2.803
178,2387-Sep-28,2593164.0,L,T,2.6710000000000003
176,2388-Mar-23,2593340.0,L,P,1.695
178,2388-Sep-17,2593518.0,L,P,1.6569999999999998
176,2389-Mar-12,2593694.0,L,N,0.444
150,2389-Aug-08,2593844.0,L,N,0.439
176,2390-Feb-01,2594020.0,L,P,1.485
178,2390-Jul-28,2594198.0,L,P,1.7990000000000002
176,2391-Jan-21,2594374.0,L,T,2.7060000000000004
178,2391-Jul-17,2594552.0,L,T,2.544
178,2392-Jan-11,2594730.0,L,P,1.719
500,2393-May-26,2595230.0,L,P,1.209
178,2393-Nov-19,2595408.0,L,P,1.1440000000000001
178,2394-May-16,2595586.0,L,T,2.5380000000000003
176,2394-Nov-08,2595762.0,L,T,2.48
178,2395-May-06,2595940.0,L,P,1.761
176,2395-Oct-29,2596116.0,L,P,1.9269999999999998
