Group	Work	WorkUrl
Buddhist	sa_zatasAhasrikA-prajJApAramitA-2	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zatasAhasrikA-prajJApAramitA-2.txt
Buddhist	sa_satyasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_satyasUtra.txt
Buddhist	sa_zayanAsanavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zayanAsanavastu.txt
Buddhist	sa_zrIghanAcArasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zrIghanAcArasaMgraha.txt
Buddhist	sa_zrImahAdevIvyAkaraNa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zrImahAdevIvyAkaraNa.txt
Buddhist	sa_stUpalakSaNakArikAvivecana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_stUpalakSaNakArikAvivecana.txt
Buddhist	sa_subhASitaratnakaraNDakathA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_subhASitaratnakaraNDakathA.txt
Buddhist	sa_smaller-sukhAvatIvyUha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_smaller-sukhAvatIvyUha.txt
Buddhist	sa_sukhAvatIvyUha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sukhAvatIvyUha.txt
Buddhist	sa_sukhAvatIvyUhasaMkSiptamAtRkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sukhAvatIvyUhasaMkSiptamAtRkA.txt
Buddhist	sa_sukhAvatIvyUhavistaramAtRkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sukhAvatIvyUhavistaramAtRkA.txt
Buddhist	sa_sumAgadhAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sumAgadhAvadAna.txt
Buddhist	sa_suvarNaprabhAsasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_suvarNaprabhAsasUtra.txt
Buddhist	sa_suvarNavarNAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_suvarNavarNAvadAna.txt
Buddhist	sa_suvikrAntavikrAmiparipRcchA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_suvikrAntavikrAmiparipRcchA.txt
Buddhist	sa_svAgatasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_svAgatasUtra.txt
Buddhist	sa_svalpAkSarA-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_svalpAkSarA-prajJApAramitA.txt
Buddhist	sa_svayaMbhupurANa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_svayaMbhupurANa.txt
Buddhist	sa_tArAbhaTTArikAnAmASTottarazatakastotra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_tArAbhaTTArikAnAmASTottarazatakastotra.txt
Buddhist	sa_tArAsragdharAstotra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_tArAsragdharAstotra.txt
Buddhist	sa_tathAgatabimbakArApaNasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_tathAgatabimbakArApaNasUtra.txt
Buddhist	sa_triskandhasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_triskandhasUtra.txt
Buddhist	sa_udAnavarga	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_udAnavarga.txt
Buddhist	sa_upasaMpadAjJapti	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_upasaMpadAjJapti.txt
Buddhist	sa_vAgIzvarakIrti-mRtyuvaJcanopadeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vAgIzvarakIrti-mRtyuvaJcanopadeza.txt
Buddhist	sa_vajracchedikA-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vajracchedikA-prajJApAramitA.txt
Buddhist	sa_vajracchedikA-prajJApAramitA-frag	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vajracchedikA-prajJApAramitA-frag.txt
Buddhist	sa_vajracchedikA-prajJApAramitA-gilgit	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vajracchedikA-prajJApAramitA-gilgit.txt
Buddhist	sa_vajravidAraNAdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vajravidAraNAdhAraNI.txt
Buddhist	sa_vajravidAraNIdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vajravidAraNIdhAraNI.txt
Buddhist	sa_varSAvastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_varSAvastu.txt
Buddhist	sa_vasudhArAdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vasudhArAdhAraNI.txt
Buddhist	sa_vasudhArAdhAraNI-gilgit	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vasudhArAdhAraNI-gilgit.txt
Buddhist	sa_vasudhArAdhAraNI-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vasudhArAdhAraNI-alt.txt
Buddhist	sa_vidyAsthAnopamasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vidyAsthAnopamasUtra.txt
Buddhist	sa_vimalakIrtinirdeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vimalakIrtinirdeza.txt
Buddhist	sa_vimalakIrtinirdezasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vimalakIrtinirdezasUtra.txt
Buddhist	sa_vinayavinizcayaupAliparipRcchA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vinayavinizcayaupAliparipRcchA.txt
Buddhist	sa_vizvantarAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vizvantarAvadAna.txt
Jaina	sa_haribhadrasUri-zAstravArttAsamuccaya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_haribhadrasUri-zAstravArttAsamuccaya.txt
Alamkara	sa_Anandavardhana-dhvanyAloka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_Anandavardhana-dhvanyAloka.txt
Alamkara	sa_Anandavardhana-dhvanyAloka-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_Anandavardhana-dhvanyAloka-comm.txt
Alamkara	sa_bhAmaha-kAvyAlaMkAra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhAmaha-kAvyAlaMkAra.txt
Alamkara	sa_daNDin-kAvyAdarza-1-2	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_daNDin-kAvyAdarza-1-2.txt
Alamkara	sa_daNDin-kAvyAdarza1--2.1-144--2.310-368	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_daNDin-kAvyAdarza1--2.1-144--2.310-368.txt
Alamkara	sa_daNDin-kAvyAdarza-3	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_daNDin-kAvyAdarza-3.txt
Alamkara	sa_jagannAthapaNDitarAja-rasagaGgAdhara-1	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jagannAthapaNDitarAja-rasagaGgAdhara-1.txt
Alamkara	sa_jayadeva-candrAloka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jayadeva-candrAloka.txt
Alamkara	sa_kuntaka-vakroktijIvita-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kuntaka-vakroktijIvita-comm.txt
Alamkara	sa_mammaTa-kAvyaprakAza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mammaTa-kAvyaprakAza.txt
Alamkara	sa_mammaTa-kAvyaprakAza-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mammaTa-kAvyaprakAza-comm.txt
Alamkara	sa_mammaTa-zabdavyApAravicAra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mammaTa-zabdavyApAravicAra.txt
Alamkara	sa_rAjazekhara-kAvyamImAMsA-1	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rAjazekhara-kAvyamImAMsA-1.txt
Alamkara	sa_rUpagosvAmin-nATakacandrikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rUpagosvAmin-nATakacandrikA.txt
Alamkara	sa_rUpagosvAmin-ujjvalanIlamaNi	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rUpagosvAmin-ujjvalanIlamaNi.txt
Alamkara	sa_ruyyaka-alaMkArasarvasva-1-34	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ruyyaka-alaMkArasarvasva-1-34.txt
Alamkara	sa_ruyyaka-alaMkArasarvasva-1-34-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ruyyaka-alaMkArasarvasva-1-34-comm.txt
Alamkara	sa_ruyyaka-alaMkArasarvasva	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ruyyaka-alaMkArasarvasva.txt
Alamkara	sa_ruyyaka-vyaktivivekavyAkhyA-2	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ruyyaka-vyaktivivekavyAkhyA-2.txt
Alamkara	sa_siMhabhUpAla-rasArNavasudhAkara	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_siMhabhUpAla-rasArNavasudhAkara.txt
Alamkara	sa_udbhaTa-kAvyAlaMkArasArasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_udbhaTa-kAvyAlaMkArasArasaMgraha.txt
Alamkara	sa_vAmana-kAvyAlaMkArasUtra-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vAmana-kAvyAlaMkArasUtra-alt.txt
Alamkara	sa_vAmana-kAvyAlaMkArasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vAmana-kAvyAlaMkArasUtra.txt
Alamkara	sa_vidyAnAtha-pratAparudrIya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vidyAnAtha-pratAparudrIya.txt
Alamkara	sa_vizvanAthakavirAja-sAhityadarpaNa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vizvanAthakavirAja-sAhityadarpaNa.txt
Alamkara	sa_vizvanAthakavirAja-sAhityadarpaNa-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vizvanAthakavirAja-sAhityadarpaNa-comm.txt
Alamkara	sa_vizvezvarakavicandra-camatkAracandrikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vizvezvarakavicandra-camatkAracandrikA.txt
Natya	sa_bharata-nATyazAstra-1-1618-303335-37	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bharata-nATyazAstra-1-1618-303335-37.txt
Natya	sa_dhanaMjaya-dazarUpaka-1-4	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dhanaMjaya-dazarUpaka-1-4.txt
Chandas (prosody)	sa_chandoviciti	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_chandoviciti.txt
Chandas (prosody)	sa_jJAnazrImitra-vRttamAlAstuti	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jJAnazrImitra-vRttamAlAstuti.txt
Chandas (prosody)	sa_kedArabhaTTa-vRttaratnAkara	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara.txt
Chandas (prosody)	sa_kedArabhaTTa-vRttaratnAkara-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara-comm.txt
Kavya	sa_abhinanda-kAdambarIkathAsAra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-kAdambarIkathAsAra.txt
Kavya	sa_abhinanda-rAmacaritamahAkAvye	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-rAmacaritamahAkAvye.txt
Kavya	sa_amaru-amaruzataka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_amaru-amaruzataka.txt
Kavya	sa_AnandabhaTTa-vallAlacarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_AnandabhaTTa-vallAlacarita.txt
Kavya	sa_appayadIkSita-vairAgyazatakam	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_appayadIkSita-vairAgyazatakam.txt
Kavya	sa_azvaghoSa-buddhacarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita.txt
Kavya	sa_azvaghoSa-buddhacarita-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita-alt.txt
Kavya	sa_azvaghoSa-saundarAnanda-edmatsunami	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda-edmatsunami.txt
Kavya	sa_azvaghoSa-saundarAnanda	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda.txt
Kavya	sa_bANa-harSacarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacarita.txt
Kavya	sa_bANa-harSacaritapariziSTa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacaritapariziSTa.txt
Kavya	sa_bANa-kAdambarI-1	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-kAdambarI-1.txt
Kavya	sa_bhallaTa-bhallaTazataka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhallaTa-bhallaTazataka.txt
Kavya	sa_bhAravi-kirAtArjunIya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhAravi-kirAtArjunIya.txt
Kavya	sa_bhaTTi-rAvaNavadha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhaTTi-rAvaNavadha.txt
Kavya	sa_bilhaNa-caurapaJcAzikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bilhaNa-caurapaJcAzikA.txt
Kavya	sa_dAmodaragupta-kuTTanImata	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dAmodaragupta-kuTTanImata.txt
Kavya	sa_daNDin-dazakumAracarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_daNDin-dazakumAracarita.txt
Kavya	sa_daNDin-dazakumAracarita3--5-6	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_daNDin-dazakumAracarita3--5-6.txt
Kavya	sa_dhoyI-pavanadUta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dhoyI-pavanadUta.txt
Kavya	sa_kuzalamizra-gUDhArthadIpikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kuzalamizra-gUDhArthadIpikA.txt
Kavya	sa_ghaTakarparakAvya-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ghaTakarparakAvya-comm.txt
Kavya	sa_govardhana-AryAsaptazatI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_govardhana-AryAsaptazatI.txt
Kavya	sa_jagannAtha-prANAbharaNa-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jagannAtha-prANAbharaNa-comm.txt
Kavya	sa_jagannAtha-sudhAlaharI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jagannAtha-sudhAlaharI.txt
Kavya	sa_jalhaNa-mugdhopadeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jalhaNa-mugdhopadeza.txt
Kavya	sa_jayadeva-gItagovinda	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jayadeva-gItagovinda.txt
Kavya	sa_jayadeva-gItagovinda-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jayadeva-gItagovinda-alt.txt
Kavya	sa_jIvagosvAmin-gopAlacampUp1-33u1-3u5-6u29	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jIvagosvAmin-gopAlacampUp1-33u1-3u5-6u29.txt
Kavya	sa_jIvagosvAmin-saMkalpakalpadruma	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jIvagosvAmin-saMkalpakalpadruma.txt
Kavya	sa_kAlidAsa-kumArasaMbhava	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-kumArasaMbhava.txt
Kavya	sa_kAlidAsa-meghadUta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-meghadUta.txt
Kavya	sa_kAlidAsa-meghadUta-acc-vallabhadeva	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-meghadUta-acc-vallabhadeva.txt
Kavya	sa_kAlidAsa-meghadUta-edkale	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-meghadUta-edkale.txt
Kavya	sa_kAlidAsa-raghuvaMza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-raghuvaMza.txt
Kavya	sa_kAlidAsa-raghuvaMza-kashm1-6	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-raghuvaMza-kashm1-6.txt
Kavya	sa_kAlidAsa-RtusaMhAra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-RtusaMhAra.txt
Kavya	sa_kAlidAsa-zyAmalAdaNDaka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-zyAmalAdaNDaka.txt
Kavya	sa_kSemendra-bhAratamaJjarI-6-19	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-bhAratamaJjarI-6-19.txt
Kavya	sa_kSemendra-kalAvilAsa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-kalAvilAsa.txt
Kavya	sa_kSemendra-narmamAlA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-narmamAlA.txt
Kavya	sa_kulazekhara-mukundamAlA-eddurgaprasad	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kulazekhara-mukundamAlA-eddurgaprasad.txt
Kavya	sa_laGkezvara-zivastuti	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_laGkezvara-zivastuti.txt
Kavya	sa_mAgha-zizupAlavadha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mAgha-zizupAlavadha.txt
Kavya	sa_nArAyaNabhaTTa-nArAyaNIya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nArAyaNabhaTTa-nArAyaNIya.txt
Kavya	sa_nIlakaNThadIkSita-kaliviDambana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nIlakaNThadIkSita-kaliviDambana.txt
Kavya	sa_padmagupta-navasAhasAGkacarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_padmagupta-navasAhasAGkacarita.txt
Kavya	sa_hetvAbhAsadazaka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_hetvAbhAsadazaka.txt
Kavya	sa_rAghavacaitanya-mahAgaNapatistotra-comm	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rAghavacaitanya-mahAgaNapatistotra-comm.txt
Kavya	sa_rAmodanta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rAmodanta.txt
Kavya	sa_ravideva-rAkSasakAvyawithTIkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ravideva-rAkSasakAvyawithTIkA.txt
Kavya	sa_rudrabhaTTaH-zRGgAratilaka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rudrabhaTTaH-zRGgAratilaka.txt
Kavya	sa_rUpagosvAmin-haMsadUta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rUpagosvAmin-haMsadUta.txt
Kavya	sa_rUpagosvAmin-padyAvalI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rUpagosvAmin-padyAvalI.txt
Kavya	sa_ruyyaka-sahRdayalIlA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ruyyaka-sahRdayalIlA.txt
Kavya	sa_subandhu-vAsavadattA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_subandhu-vAsavadattA.txt
Kavya	sa_uddaNDa-kokilasaMdesa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_uddaNDa-kokilasaMdesa.txt
Drama	sa_bhAsa-dUtavAkya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhAsa-dUtavAkya.txt
Drama	sa_bhAsa-svapnavAsavadatta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhAsa-svapnavAsavadatta.txt
Drama	sa_bhaTTanArAyaNa-veNIsaMhAra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhaTTanArAyaNa-veNIsaMhAra.txt
Drama	sa_dramatic-fragments-buddhist	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dramatic-fragments-buddhist.txt
Drama	sa_harSadeva-nAgAnanda	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_harSadeva-nAgAnanda.txt
Drama	sa_harSadeva-priyadarzikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_harSadeva-priyadarzikA.txt
Drama	sa_harSadeva-ratnAvalInATikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_harSadeva-ratnAvalInATikA.txt
Drama	sa_kAlidAsa-abhijJAnazakuntala	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAlidAsa-abhijJAnazakuntala.txt
Drama	sa_mahendravarman-i-mattavilAsaprahasana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahendravarman-i-mattavilAsaprahasana.txt
Drama	sa_udIcyazyAmilaka-pADatADitaka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_udIcyazyAmilaka-pADatADitaka.txt
Narrative Literature	sa_buddhasvAmin-bRhatkathAzlokasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_buddhasvAmin-bRhatkathAzlokasaMgraha.txt
Narrative Literature	sa_nArAyaNa-hitopadeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nArAyaNa-hitopadeza.txt
Narrative Literature	sa_somadeva-kathAsaritsAgara	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_somadeva-kathAsaritsAgara.txt
Narrative Literature	sa_somadeva-kathAsaritsAgaravetAlapaJcaviMzatikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_somadeva-kathAsaritsAgaravetAlapaJcaviMzatikA.txt
Narrative Literature	sa_zukasaptati	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zukasaptati.txt
Narrative Literature	sa_tantrAkhyAyika-1-2	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_tantrAkhyAyika-1-2.txt
Narrative Literature	sa_viSNuzarman-paJcatantra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_viSNuzarman-paJcatantra.txt
Subhasita	sa_bhatRhari-zatakatraya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhatRhari-zatakatraya.txt
Subhasita	sa_kSemendra-caturvargasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-caturvargasaMgraha.txt
Subhasita	sa_kSemendra-darpadalana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-darpadalana.txt
Subhasita	sa_kSemendra-sevyasevakopadeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-sevyasevakopadeza.txt
Subhasita	sa_mahAsubhASitasaMgraha-1-9979	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAsubhASitasaMgraha-1-9979.txt
Subhasita	sa_vallabhadeva-subhASitAvali-1-1040	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vallabhadeva-subhASitAvali-1-1040.txt
Subhasita	sa_vidyAkara-subhASitaratnakoza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vidyAkara-subhASitaratnakoza.txt
Historical	sa_jonarAja-and-pseudo-jonarAja-rAjataraGginI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jonarAja-and-pseudo-jonarAja-rAjataraGginI.txt
Historical	sa_govindkaul-pradezasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_govindkaul-pradezasaMgraha.txt
Grammar	sa_bhartRhari-vAkyapadIya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhartRhari-vAkyapadIya.txt
Grammar	sa_bhartRhari-vAkyapadIya1-3	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhartRhari-vAkyapadIya1-3.txt
Grammar	sa_kuDaka-samanvayadiz	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kuDaka-samanvayadiz.txt
Grammar	sa_nAgeza-paribhASenduzekhara	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nAgeza-paribhASenduzekhara.txt
Grammar	sa_pANini-aSTAdhyAyI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pANini-aSTAdhyAyI.txt
