nid	naks	gname	lon	lat	year	date	jd
N17-Anu	अनूराधा	δ Sco	186.505	-1.475	-2050	-2050-12-31T18:00:00	972660.034468
N18-Jye	ज्येष्ठा	ε Sco	199.881	-10.677	-2050	-2050-12-31T18:00:00	972660.034468
N19-Mul	मूलं	κ Sco	210.426	-15.076	-2050	-2050-12-31T18:00:00	972660.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	224.047	-3.412	-2050	-2050-12-31T18:00:00	972660.034468
N21-UAsh	उत्तराषाढा	η Sgr	215.370	-53.530	-2050	-2050-12-31T18:00:00	972660.034468
N22-Shr	श्रवणः	α Aql	245.043	29.488	-2050	-2050-12-31T18:00:00	972660.034468
N23-Dha	धनिष्ठा	β Del	260.361	32.417	-2050	-2050-12-31T18:00:00	972660.034468
N24-Sha	शतभिषक्	λ Aqr	285.467	-0.199	-2050	-2050-12-31T18:00:00	972660.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	297.549	19.578	-2050	-2050-12-31T18:00:00	972660.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	297.208	28.937	-2050	-2050-12-31T18:00:00	972660.034468
N27-Rev	रेवती	ε Psc	321.532	0.902	-2050	-2050-12-31T18:00:00	972660.034468
N01-Ash	अश्विनी	β Ari	338.573	8.369	-2000	-2000-12-31T06:00:00	990922.534468
N02-Bha	भरणी	* 41 Ari	352.852	10.226	-2000	-2000-12-31T06:00:00	990922.534468
N03-Kri	क्रित्तिकाः	η Tau	4.621	3.665	-2000	-2000-12-31T06:00:00	990922.534468
N04-Roh	रोहिणी	α Tau	14.343	-5.726	-2000	-2000-12-31T06:00:00	990922.534468
N05-Mrg	मृगशीर्षः	λ Ori	28.298	-13.892	-2000	-2000-12-31T06:00:00	990922.534468
N06-Ard	आर्द्रा	γ Gem	43.700	-7.213	-2000	-2000-12-31T06:00:00	990922.534468
N07-Pun	पुनर्वसू	β Gem	58.478	6.488	-2000	-2000-12-31T06:00:00	990922.534468
N08-Pus	पुष्यः	δ Cnc	73.279	-0.106	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषः	ζ Hya	79.346	-11.344	-2000	-2000-12-31T06:00:00	990922.534468
N10-Mag	मघाः	ζ Leo	92.068	11.546	-2000	-2000-12-31T06:00:00	990922.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	105.588	14.172	-2000	-2000-12-31T06:00:00	990922.534468
N12-UPal	उत्तरफल्गुनी	β Leo	116.575	12.501	-2000	-2000-12-31T06:00:00	990922.534468
N13-Has	हस्तः	δ Crv	138.324	-11.868	-2000	-2000-12-31T06:00:00	990922.534468
N14-Chi	चित्रा	α Vir	148.501	-1.822	-2000	-2000-12-31T06:00:00	990922.534468
N15-Swa	स्वाती	α Boo	148.585	33.629	-2000	-2000-12-31T06:00:00	990922.534468
N16-Vis	विशाखे	α2 Lib	169.783	0.790	-2000	-2000-12-31T06:00:00	990922.534468
N17-Anu	अनूराधा	δ Sco	187.192	-1.481	-2000	-2000-12-31T06:00:00	990922.534468
N18-Jye	ज्येष्ठा	ε Sco	200.560	-10.690	-2000	-2000-12-31T06:00:00	990922.534468
N19-Mul	मूलं	κ Sco	211.112	-15.083	-2000	-2000-12-31T06:00:00	990922.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	224.735	-3.419	-2000	-2000-12-31T06:00:00	990922.534468
N21-UAsh	उत्तराषाढा	η Sgr	216.055	-53.537	-2000	-2000-12-31T06:00:00	990922.534468
N22-Shr	श्रवणः	α Aql	245.738	29.485	-2000	-2000-12-31T06:00:00	990922.534468
N23-Dha	धनिष्ठा	β Del	261.047	32.410	-2000	-2000-12-31T06:00:00	990922.534468
N24-Sha	शतभिषक्	λ Aqr	286.155	-0.202	-2000	-2000-12-31T06:00:00	990922.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	298.234	19.575	-2000	-2000-12-31T06:00:00	990922.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	297.893	28.934	-2000	-2000-12-31T06:00:00	990922.534468
N27-Rev	रेवती	ε Psc	322.218	0.903	-2000	-2000-12-31T06:00:00	990922.534468
N01-Ash	अश्विनी	β Ari	339.260	8.370	-1950	-1950-12-31T18:00:00	1009185.034468
N02-Bha	भरणी	* 41 Ari	353.538	10.228	-1950	-1950-12-31T18:00:00	1009185.034468
N03-Kri	क्रित्तिकाः	η Tau	5.308	3.670	-1950	-1950-12-31T18:00:00	1009185.034468
N04-Roh	रोहिणी	α Tau	15.031	-5.723	-1950	-1950-12-31T18:00:00	1009185.034468
N05-Mrg	मृगशीर्षः	λ Ori	28.986	-13.886	-1950	-1950-12-31T18:00:00	1009185.034468
N06-Ard	आर्द्रा	γ Gem	44.388	-7.207	-1950	-1950-12-31T18:00:00	1009185.034468
N07-Pun	पुनर्वसू	β Gem	59.156	6.491	-1950	-1950-12-31T18:00:00	1009185.034468
N08-Pus	पुष्यः	δ Cnc	73.967	-0.102	-1950	-1950-12-31T18:00:00	1009185.034468
N09-Asl	आश्लेषः	ζ Hya	80.031	-11.338	-1950	-1950-12-31T18:00:00	1009185.034468
N10-Mag	मघाः	ζ Leo	92.756	11.551	-1950	-1950-12-31T18:00:00	1009185.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	106.279	14.175	-1950	-1950-12-31T18:00:00	1009185.034468
N12-UPal	उत्तरफल्गुनी	β Leo	117.258	12.499	-1950	-1950-12-31T18:00:00	1009185.034468
N13-Has	हस्तः	δ Crv	139.008	-11.871	-1950	-1950-12-31T18:00:00	1009185.034468
N14-Chi	चित्रा	α Vir	149.188	-1.824	-1950	-1950-12-31T18:00:00	1009185.034468
N15-Swa	स्वाती	α Boo	149.276	33.593	-1950	-1950-12-31T18:00:00	1009185.034468
N16-Vis	विशाखे	α2 Lib	170.469	0.785	-1950	-1950-12-31T18:00:00	1009185.034468
N17-Anu	अनूराधा	δ Sco	187.879	-1.487	-1950	-1950-12-31T18:00:00	1009185.034468
N18-Jye	ज्येष्ठा	ε Sco	201.240	-10.703	-1950	-1950-12-31T18:00:00	1009185.034468
N19-Mul	मूलं	κ Sco	211.798	-15.090	-1950	-1950-12-31T18:00:00	1009185.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	225.423	-3.425	-1950	-1950-12-31T18:00:00	1009185.034468
N21-UAsh	उत्तराषाढा	η Sgr	216.741	-53.544	-1950	-1950-12-31T18:00:00	1009185.034468
N22-Shr	श्रवणः	α Aql	246.434	29.482	-1950	-1950-12-31T18:00:00	1009185.034468
N23-Dha	धनिष्ठा	β Del	261.734	32.403	-1950	-1950-12-31T18:00:00	1009185.034468
N24-Sha	शतभिषक्	λ Aqr	286.842	-0.206	-1950	-1950-12-31T18:00:00	1009185.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	298.919	19.571	-1950	-1950-12-31T18:00:00	1009185.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	298.577	28.931	-1950	-1950-12-31T18:00:00	1009185.034468
N27-Rev	रेवती	ε Psc	322.904	0.904	-1950	-1950-12-31T18:00:00	1009185.034468
N01-Ash	अश्विनी	β Ari	339.947	8.371	-1900	-1900-12-31T06:00:00	1027447.534468
N02-Bha	भरणी	* 41 Ari	354.225	10.230	-1900	-1900-12-31T06:00:00	1027447.534468
N03-Kri	क्रित्तिकाः	η Tau	5.995	3.674	-1900	-1900-12-31T06:00:00	1027447.534468
N04-Roh	रोहिणी	α Tau	15.719	-5.720	-1900	-1900-12-31T06:00:00	1027447.534468
N05-Mrg	मृगशीर्षः	λ Ori	29.673	-13.880	-1900	-1900-12-31T06:00:00	1027447.534468
N06-Ard	आर्द्रा	γ Gem	45.075	-7.201	-1900	-1900-12-31T06:00:00	1027447.534468
N07-Pun	पुनर्वसू	β Gem	59.835	6.494	-1900	-1900-12-31T06:00:00	1027447.534468
N08-Pus	पुष्यः	δ Cnc	74.655	-0.099	-1900	-1900-12-31T06:00:00	1027447.534468
N09-Asl	आश्लेषः	ζ Hya	80.716	-11.333	-1900	-1900-12-31T06:00:00	1027447.534468
N10-Mag	मघाः	ζ Leo	93.445	11.556	-1900	-1900-12-31T06:00:00	1027447.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	106.971	14.178	-1900	-1900-12-31T06:00:00	1027447.534468
N12-UPal	उत्तरफल्गुनी	β Leo	117.941	12.497	-1900	-1900-12-31T06:00:00	1027447.534468
N13-Has	हस्तः	δ Crv	139.692	-11.874	-1900	-1900-12-31T06:00:00	1027447.534468
N14-Chi	चित्रा	α Vir	149.874	-1.826	-1900	-1900-12-31T06:00:00	1027447.534468
N15-Swa	स्वाती	α Boo	149.967	33.558	-1900	-1900-12-31T06:00:00	1027447.534468
N16-Vis	विशाखे	α2 Lib	171.155	0.780	-1900	-1900-12-31T06:00:00	1027447.534468
N17-Anu	अनूराधा	δ Sco	188.566	-1.493	-1900	-1900-12-31T06:00:00	1027447.534468
N18-Jye	ज्येष्ठा	ε Sco	201.919	-10.716	-1900	-1900-12-31T06:00:00	1027447.534468
N19-Mul	मूलं	κ Sco	212.485	-15.097	-1900	-1900-12-31T06:00:00	1027447.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	226.110	-3.432	-1900	-1900-12-31T06:00:00	1027447.534468
N21-UAsh	उत्तराषाढा	η Sgr	217.426	-53.552	-1900	-1900-12-31T06:00:00	1027447.534468
N22-Shr	श्रवणः	α Aql	247.130	29.479	-1900	-1900-12-31T06:00:00	1027447.534468
N23-Dha	धनिष्ठा	β Del	262.420	32.396	-1900	-1900-12-31T06:00:00	1027447.534468
N24-Sha	शतभिषक्	λ Aqr	287.530	-0.209	-1900	-1900-12-31T06:00:00	1027447.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	299.605	19.568	-1900	-1900-12-31T06:00:00	1027447.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	299.261	28.929	-1900	-1900-12-31T06:00:00	1027447.534468
N27-Rev	रेवती	ε Psc	323.590	0.906	-1900	-1900-12-31T06:00:00	1027447.534468
N01-Ash	अश्विनी	β Ari	340.635	8.371	-1850	-1850-12-31T18:00:00	1045710.034468
N02-Bha	भरणी	* 41 Ari	354.912	10.232	-1850	-1850-12-31T18:00:00	1045710.034468
N03-Kri	क्रित्तिकाः	η Tau	6.682	3.678	-1850	-1850-12-31T18:00:00	1045710.034468
N04-Roh	रोहिणी	α Tau	16.407	-5.717	-1850	-1850-12-31T18:00:00	1045710.034468
N05-Mrg	मृगशीर्षः	λ Ori	30.361	-13.873	-1850	-1850-12-31T18:00:00	1045710.034468
N06-Ard	आर्द्रा	γ Gem	45.763	-7.195	-1850	-1850-12-31T18:00:00	1045710.034468
N07-Pun	पुनर्वसू	β Gem	60.514	6.497	-1850	-1850-12-31T18:00:00	1045710.034468
N08-Pus	पुष्यः	δ Cnc	75.343	-0.096	-1850	-1850-12-31T18:00:00	1045710.034468
N09-Asl	आश्लेषः	ζ Hya	81.402	-11.327	-1850	-1850-12-31T18:00:00	1045710.034468
N10-Mag	मघाः	ζ Leo	94.133	11.561	-1850	-1850-12-31T18:00:00	1045710.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	107.662	14.181	-1850	-1850-12-31T18:00:00	1045710.034468
N12-UPal	उत्तरफल्गुनी	β Leo	118.624	12.495	-1850	-1850-12-31T18:00:00	1045710.034468
N13-Has	हस्तः	δ Crv	140.376	-11.877	-1850	-1850-12-31T18:00:00	1045710.034468
N14-Chi	चित्रा	α Vir	150.561	-1.828	-1850	-1850-12-31T18:00:00	1045710.034468
N15-Swa	स्वाती	α Boo	150.658	33.522	-1850	-1850-12-31T18:00:00	1045710.034468
N16-Vis	विशाखे	α2 Lib	171.841	0.775	-1850	-1850-12-31T18:00:00	1045710.034468
N17-Anu	अनूराधा	δ Sco	189.253	-1.498	-1850	-1850-12-31T18:00:00	1045710.034468
N18-Jye	ज्येष्ठा	ε Sco	202.598	-10.729	-1850	-1850-12-31T18:00:00	1045710.034468
N19-Mul	मूलं	κ Sco	213.171	-15.104	-1850	-1850-12-31T18:00:00	1045710.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	226.798	-3.439	-1850	-1850-12-31T18:00:00	1045710.034468
N21-UAsh	उत्तराषाढा	η Sgr	218.112	-53.559	-1850	-1850-12-31T18:00:00	1045710.034468
N22-Shr	श्रवणः	α Aql	247.826	29.476	-1850	-1850-12-31T18:00:00	1045710.034468
N23-Dha	धनिष्ठा	β Del	263.107	32.389	-1850	-1850-12-31T18:00:00	1045710.034468
N24-Sha	शतभिषक्	λ Aqr	288.217	-0.212	-1850	-1850-12-31T18:00:00	1045710.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	300.290	19.565	-1850	-1850-12-31T18:00:00	1045710.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	299.946	28.926	-1850	-1850-12-31T18:00:00	1045710.034468
N27-Rev	रेवती	ε Psc	324.276	0.907	-1850	-1850-12-31T18:00:00	1045710.034468
N01-Ash	अश्विनी	β Ari	341.322	8.372	-1800	-1800-12-31T06:00:00	1063972.534468
N02-Bha	भरणी	* 41 Ari	355.598	10.234	-1800	-1800-12-31T06:00:00	1063972.534468
N03-Kri	क्रित्तिकाः	η Tau	7.369	3.682	-1800	-1800-12-31T06:00:00	1063972.534468
N04-Roh	रोहिणी	α Tau	17.095	-5.715	-1800	-1800-12-31T06:00:00	1063972.534468
N05-Mrg	मृगशीर्षः	λ Ori	31.049	-13.867	-1800	-1800-12-31T06:00:00	1063972.534468
N06-Ard	आर्द्रा	γ Gem	46.451	-7.189	-1800	-1800-12-31T06:00:00	1063972.534468
N07-Pun	पुनर्वसू	β Gem	61.193	6.499	-1800	-1800-12-31T06:00:00	1063972.534468
N08-Pus	पुष्यः	δ Cnc	76.031	-0.094	-1800	-1800-12-31T06:00:00	1063972.534468
N09-Asl	आश्लेषः	ζ Hya	82.087	-11.322	-1800	-1800-12-31T06:00:00	1063972.534468
N10-Mag	मघाः	ζ Leo	94.822	11.566	-1800	-1800-12-31T06:00:00	1063972.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	108.354	14.184	-1800	-1800-12-31T06:00:00	1063972.534468
N12-UPal	उत्तरफल्गुनी	β Leo	119.307	12.493	-1800	-1800-12-31T06:00:00	1063972.534468
N13-Has	हस्तः	δ Crv	141.060	-11.880	-1800	-1800-12-31T06:00:00	1063972.534468
N14-Chi	चित्रा	α Vir	151.248	-1.830	-1800	-1800-12-31T06:00:00	1063972.534468
N15-Swa	स्वाती	α Boo	151.350	33.486	-1800	-1800-12-31T06:00:00	1063972.534468
N16-Vis	विशाखे	α2 Lib	172.528	0.770	-1800	-1800-12-31T06:00:00	1063972.534468
N17-Anu	अनूराधा	δ Sco	189.940	-1.504	-1800	-1800-12-31T06:00:00	1063972.534468
N18-Jye	ज्येष्ठा	ε Sco	203.278	-10.742	-1800	-1800-12-31T06:00:00	1063972.534468
N19-Mul	मूलं	κ Sco	213.858	-15.111	-1800	-1800-12-31T06:00:00	1063972.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	227.486	-3.446	-1800	-1800-12-31T06:00:00	1063972.534468
N21-UAsh	उत्तराषाढा	η Sgr	218.797	-53.566	-1800	-1800-12-31T06:00:00	1063972.534468
N22-Shr	श्रवणः	α Aql	248.522	29.473	-1800	-1800-12-31T06:00:00	1063972.534468
N23-Dha	धनिष्ठा	β Del	263.793	32.382	-1800	-1800-12-31T06:00:00	1063972.534468
N24-Sha	शतभिषक्	λ Aqr	288.905	-0.216	-1800	-1800-12-31T06:00:00	1063972.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	300.976	19.562	-1800	-1800-12-31T06:00:00	1063972.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	300.630	28.923	-1800	-1800-12-31T06:00:00	1063972.534468
N27-Rev	रेवती	ε Psc	324.963	0.909	-1800	-1800-12-31T06:00:00	1063972.534468
N01-Ash	अश्विनी	β Ari	342.010	8.372	-1750	-1750-12-31T18:00:00	1082235.034468
N02-Bha	भरणी	* 41 Ari	356.285	10.237	-1750	-1750-12-31T18:00:00	1082235.034468
N03-Kri	क्रित्तिकाः	η Tau	8.057	3.687	-1750	-1750-12-31T18:00:00	1082235.034468
N04-Roh	रोहिणी	α Tau	17.784	-5.712	-1750	-1750-12-31T18:00:00	1082235.034468
N05-Mrg	मृगशीर्षः	λ Ori	31.737	-13.860	-1750	-1750-12-31T18:00:00	1082235.034468
N06-Ard	आर्द्रा	γ Gem	47.138	-7.183	-1750	-1750-12-31T18:00:00	1082235.034468
N07-Pun	पुनर्वसू	β Gem	61.873	6.502	-1750	-1750-12-31T18:00:00	1082235.034468
N08-Pus	पुष्यः	δ Cnc	76.719	-0.091	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषः	ζ Hya	82.773	-11.317	-1750	-1750-12-31T18:00:00	1082235.034468
N10-Mag	मघाः	ζ Leo	95.510	11.571	-1750	-1750-12-31T18:00:00	1082235.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	109.045	14.187	-1750	-1750-12-31T18:00:00	1082235.034468
N12-UPal	उत्तरफल्गुनी	β Leo	119.990	12.491	-1750	-1750-12-31T18:00:00	1082235.034468
N13-Has	हस्तः	δ Crv	141.744	-11.883	-1750	-1750-12-31T18:00:00	1082235.034468
N14-Chi	चित्रा	α Vir	151.935	-1.832	-1750	-1750-12-31T18:00:00	1082235.034468
N15-Swa	स्वाती	α Boo	152.041	33.451	-1750	-1750-12-31T18:00:00	1082235.034468
N16-Vis	विशाखे	α2 Lib	173.214	0.765	-1750	-1750-12-31T18:00:00	1082235.034468
N17-Anu	अनूराधा	δ Sco	190.627	-1.510	-1750	-1750-12-31T18:00:00	1082235.034468
N18-Jye	ज्येष्ठा	ε Sco	203.958	-10.755	-1750	-1750-12-31T18:00:00	1082235.034468
N19-Mul	मूलं	κ Sco	214.545	-15.118	-1750	-1750-12-31T18:00:00	1082235.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	228.175	-3.453	-1750	-1750-12-31T18:00:00	1082235.034468
N21-UAsh	उत्तराषाढा	η Sgr	219.483	-53.573	-1750	-1750-12-31T18:00:00	1082235.034468
N22-Shr	श्रवणः	α Aql	249.218	29.470	-1750	-1750-12-31T18:00:00	1082235.034468
N23-Dha	धनिष्ठा	β Del	264.480	32.375	-1750	-1750-12-31T18:00:00	1082235.034468
N24-Sha	शतभिषक्	λ Aqr	289.593	-0.219	-1750	-1750-12-31T18:00:00	1082235.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	301.662	19.559	-1750	-1750-12-31T18:00:00	1082235.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	301.315	28.920	-1750	-1750-12-31T18:00:00	1082235.034468
N27-Rev	रेवती	ε Psc	325.649	0.910	-1750	-1750-12-31T18:00:00	1082235.034468
N01-Ash	अश्विनी	β Ari	342.697	8.373	-1700	-1700-12-31T06:00:00	1100497.534468
N02-Bha	भरणी	* 41 Ari	356.972	10.239	-1700	-1700-12-31T06:00:00	1100497.534468
N03-Kri	क्रित्तिकाः	η Tau	8.744	3.691	-1700	-1700-12-31T06:00:00	1100497.534468
N04-Roh	रोहिणी	α Tau	18.472	-5.709	-1700	-1700-12-31T06:00:00	1100497.534468
N05-Mrg	मृगशीर्षः	λ Ori	32.425	-13.854	-1700	-1700-12-31T06:00:00	1100497.534468
N06-Ard	आर्द्रा	γ Gem	47.826	-7.177	-1700	-1700-12-31T06:00:00	1100497.534468
N07-Pun	पुनर्वसू	β Gem	62.552	6.505	-1700	-1700-12-31T06:00:00	1100497.534468
N08-Pus	पुष्यः	δ Cnc	77.407	-0.088	-1700	-1700-12-31T06:00:00	1100497.534468
N09-Asl	आश्लेषः	ζ Hya	83.459	-11.311	-1700	-1700-12-31T06:00:00	1100497.534468
N10-Mag	मघाः	ζ Leo	96.199	11.576	-1700	-1700-12-31T06:00:00	1100497.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	109.737	14.190	-1700	-1700-12-31T06:00:00	1100497.534468
N12-UPal	उत्तरफल्गुनी	β Leo	120.673	12.489	-1700	-1700-12-31T06:00:00	1100497.534468
N13-Has	हस्तः	δ Crv	142.429	-11.886	-1700	-1700-12-31T06:00:00	1100497.534468
N14-Chi	चित्रा	α Vir	152.622	-1.834	-1700	-1700-12-31T06:00:00	1100497.534468
N15-Swa	स्वाती	α Boo	152.733	33.415	-1700	-1700-12-31T06:00:00	1100497.534468
N16-Vis	विशाखे	α2 Lib	173.901	0.760	-1700	-1700-12-31T06:00:00	1100497.534468
N17-Anu	अनूराधा	δ Sco	191.315	-1.516	-1700	-1700-12-31T06:00:00	1100497.534468
N18-Jye	ज्येष्ठा	ε Sco	204.638	-10.767	-1700	-1700-12-31T06:00:00	1100497.534468
N19-Mul	मूलं	κ Sco	215.232	-15.125	-1700	-1700-12-31T06:00:00	1100497.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	228.863	-3.460	-1700	-1700-12-31T06:00:00	1100497.534468
N21-UAsh	उत्तराषाढा	η Sgr	220.169	-53.581	-1700	-1700-12-31T06:00:00	1100497.534468
N22-Shr	श्रवणः	α Aql	249.914	29.468	-1700	-1700-12-31T06:00:00	1100497.534468
N23-Dha	धनिष्ठा	β Del	265.167	32.368	-1700	-1700-12-31T06:00:00	1100497.534468
N24-Sha	शतभिषक्	λ Aqr	290.281	-0.222	-1700	-1700-12-31T06:00:00	1100497.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	302.348	19.556	-1700	-1700-12-31T06:00:00	1100497.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	302.000	28.918	-1700	-1700-12-31T06:00:00	1100497.534468
N27-Rev	रेवती	ε Psc	326.336	0.911	-1700	-1700-12-31T06:00:00	1100497.534468
N01-Ash	अश्विनी	β Ari	343.385	8.374	-1650	-1650-12-31T18:00:00	1118760.034468
N02-Bha	भरणी	* 41 Ari	357.660	10.241	-1650	-1650-12-31T18:00:00	1118760.034468
N03-Kri	क्रित्तिकाः	η Tau	9.431	3.696	-1650	-1650-12-31T18:00:00	1118760.034468
N04-Roh	रोहिणी	α Tau	19.161	-5.706	-1650	-1650-12-31T18:00:00	1118760.034468
N05-Mrg	मृगशीर्षः	λ Ori	33.114	-13.847	-1650	-1650-12-31T18:00:00	1118760.034468
N06-Ard	आर्द्रा	γ Gem	48.515	-7.171	-1650	-1650-12-31T18:00:00	1118760.034468
N07-Pun	पुनर्वसू	β Gem	63.232	6.508	-1650	-1650-12-31T18:00:00	1118760.034468
N08-Pus	पुष्यः	δ Cnc	78.096	-0.085	-1650	-1650-12-31T18:00:00	1118760.034468
N09-Asl	आश्लेषः	ζ Hya	84.145	-11.306	-1650	-1650-12-31T18:00:00	1118760.034468
N10-Mag	मघाः	ζ Leo	96.888	11.581	-1650	-1650-12-31T18:00:00	1118760.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	110.429	14.193	-1650	-1650-12-31T18:00:00	1118760.034468
N12-UPal	उत्तरफल्गुनी	β Leo	121.357	12.487	-1650	-1650-12-31T18:00:00	1118760.034468
N13-Has	हस्तः	δ Crv	143.113	-11.889	-1650	-1650-12-31T18:00:00	1118760.034468
N14-Chi	चित्रा	α Vir	153.309	-1.836	-1650	-1650-12-31T18:00:00	1118760.034468
N15-Swa	स्वाती	α Boo	153.424	33.379	-1650	-1650-12-31T18:00:00	1118760.034468
N16-Vis	विशाखे	α2 Lib	174.587	0.755	-1650	-1650-12-31T18:00:00	1118760.034468
N17-Anu	अनूराधा	δ Sco	192.003	-1.522	-1650	-1650-12-31T18:00:00	1118760.034468
N18-Jye	ज्येष्ठा	ε Sco	205.318	-10.780	-1650	-1650-12-31T18:00:00	1118760.034468
N19-Mul	मूलं	κ Sco	215.919	-15.132	-1650	-1650-12-31T18:00:00	1118760.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	229.551	-3.467	-1650	-1650-12-31T18:00:00	1118760.034468
N21-UAsh	उत्तराषाढा	η Sgr	220.855	-53.588	-1650	-1650-12-31T18:00:00	1118760.034468
N22-Shr	श्रवणः	α Aql	250.611	29.465	-1650	-1650-12-31T18:00:00	1118760.034468
N23-Dha	धनिष्ठा	β Del	265.854	32.361	-1650	-1650-12-31T18:00:00	1118760.034468
N24-Sha	शतभिषक्	λ Aqr	290.969	-0.225	-1650	-1650-12-31T18:00:00	1118760.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	303.034	19.553	-1650	-1650-12-31T18:00:00	1118760.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	302.685	28.915	-1650	-1650-12-31T18:00:00	1118760.034468
N27-Rev	रेवती	ε Psc	327.023	0.913	-1650	-1650-12-31T18:00:00	1118760.034468
N01-Ash	अश्विनी	β Ari	344.073	8.375	-1600	-1600-12-31T06:00:00	1137022.534468
N02-Bha	भरणी	* 41 Ari	358.347	10.243	-1600	-1600-12-31T06:00:00	1137022.534468
N03-Kri	क्रित्तिकाः	η Tau	10.119	3.700	-1600	-1600-12-31T06:00:00	1137022.534468
N04-Roh	रोहिणी	α Tau	19.850	-5.703	-1600	-1600-12-31T06:00:00	1137022.534468
N05-Mrg	मृगशीर्षः	λ Ori	33.802	-13.841	-1600	-1600-12-31T06:00:00	1137022.534468
N06-Ard	आर्द्रा	γ Gem	49.203	-7.165	-1600	-1600-12-31T06:00:00	1137022.534468
N07-Pun	पुनर्वसू	β Gem	63.911	6.511	-1600	-1600-12-31T06:00:00	1137022.534468
N08-Pus	पुष्यः	δ Cnc	78.784	-0.082	-1600	-1600-12-31T06:00:00	1137022.534468
N09-Asl	आश्लेषः	ζ Hya	84.831	-11.300	-1600	-1600-12-31T06:00:00	1137022.534468
N10-Mag	मघाः	ζ Leo	97.578	11.585	-1600	-1600-12-31T06:00:00	1137022.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	111.121	14.196	-1600	-1600-12-31T06:00:00	1137022.534468
N12-UPal	उत्तरफल्गुनी	β Leo	122.040	12.485	-1600	-1600-12-31T06:00:00	1137022.534468
N13-Has	हस्तः	δ Crv	143.798	-11.893	-1600	-1600-12-31T06:00:00	1137022.534468
N14-Chi	चित्रा	α Vir	153.996	-1.838	-1600	-1600-12-31T06:00:00	1137022.534468
N15-Swa	स्वाती	α Boo	154.116	33.343	-1600	-1600-12-31T06:00:00	1137022.534468
N16-Vis	विशाखे	α2 Lib	175.274	0.750	-1600	-1600-12-31T06:00:00	1137022.534468
N17-Anu	अनूराधा	δ Sco	192.690	-1.528	-1600	-1600-12-31T06:00:00	1137022.534468
N18-Jye	ज्येष्ठा	ε Sco	205.998	-10.793	-1600	-1600-12-31T06:00:00	1137022.534468
N19-Mul	मूलं	κ Sco	216.606	-15.139	-1600	-1600-12-31T06:00:00	1137022.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	230.240	-3.474	-1600	-1600-12-31T06:00:00	1137022.534468
N21-UAsh	उत्तराषाढा	η Sgr	221.542	-53.595	-1600	-1600-12-31T06:00:00	1137022.534468
N22-Shr	श्रवणः	α Aql	251.307	29.462	-1600	-1600-12-31T06:00:00	1137022.534468
N23-Dha	धनिष्ठा	β Del	266.541	32.355	-1600	-1600-12-31T06:00:00	1137022.534468
N24-Sha	शतभिषक्	λ Aqr	291.658	-0.229	-1600	-1600-12-31T06:00:00	1137022.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	303.720	19.549	-1600	-1600-12-31T06:00:00	1137022.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	303.370	28.912	-1600	-1600-12-31T06:00:00	1137022.534468
N27-Rev	रेवती	ε Psc	327.710	0.914	-1600	-1600-12-31T06:00:00	1137022.534468
N01-Ash	अश्विनी	β Ari	344.761	8.375	-1550	-1550-12-31T18:00:00	1155285.034468
