date	hhmm	dist	lon	lat
1992-Mar-13	00:00	17.58980767	318.3195063	-1.1218268
1992-Mar-18	00:00	17.40816437	322.1864736	-1.1561994
1992-Mar-23	00:00	17.22726167	326.0578897	-1.1880501
1992-Mar-28	00:00	17.04700497	329.9331073	-1.2172546
1992-Apr-02	00:00	16.86731285	333.8098664	-1.2437525
1992-Apr-07	00:00	16.68826388	337.6860205	-1.2674413
1992-Apr-12	00:00	16.51013452	341.5595188	-1.2881119
1992-Apr-17	00:00	16.33321165	345.4288028	-1.3054870
1992-Apr-22	00:00	16.15743290	349.2937412	-1.3194039
1992-Apr-27	00:00	15.98246578	353.1527755	-1.3298462
1992-May-02	00:00	15.80801981	357.0035748	-1.3368050
1992-May-07	00:00	15.63397720	0.8438428	-1.3401892
1992-May-12	00:00	15.46044250	4.6710155	-1.3397874
1992-May-17	00:00	15.28743403	8.4842326	-1.3354208
1992-May-22	00:00	15.11460694	12.2829782	-1.3270905
1992-May-27	00:00	14.94144250	16.0653248	-1.3148809
1992-Jun-01	00:00	14.76748436	19.8291164	-1.2988304
1992-Jun-06	00:00	14.59249825	23.5715692	-1.2788510
1992-Jun-11	00:00	14.41647708	27.2903336	-1.2547733
1992-Jun-16	00:00	14.23922455	30.9851235	-1.2265716
1992-Jun-21	00:00	14.06022824	34.6548070	-1.1943717
1992-Jun-26	00:00	13.87887910	38.2975378	-1.1583016
1992-Jul-01	00:00	13.69466098	41.9109897	-1.1183894
1992-Jul-06	00:00	13.50735812	45.4916821	-1.0745108
1992-Jul-11	00:00	13.31693311	49.0380511	-1.0265637
1992-Jul-16	00:00	13.12308650	52.5494208	-0.9746316
1992-Jul-21	00:00	12.92528000	56.0241682	-0.9188582
1992-Jul-26	00:00	12.72293543	59.4602151	-0.8593142
1992-Jul-31	00:00	12.51562740	62.8540890	-0.7959182
1992-Aug-05	00:00	12.30330456	66.2018007	-0.7284734
1992-Aug-10	00:00	12.08599199	69.5017183	-0.6569216
1992-Aug-15	00:00	11.86343606	72.7518664	-0.5813309
1992-Aug-20	00:00	11.63522296	75.9496636	-0.5017260
1992-Aug-25	00:00	11.40095415	79.0914184	-0.4179880
1992-Aug-30	00:00	11.16048632	82.1712193	-0.3298202
1992-Sep-04	00:00	10.91408147	85.1839905	-0.2369291
1992-Sep-09	00:00	10.66196085	88.1258886	-0.1391990
1992-Sep-14	00:00	10.40411182	90.9923528	-0.0365160
1992-Sep-19	00:00	10.14043741	93.7778337	0.0713775
1992-Sep-24	00:00	9.87094931	96.4741640	0.1849495
1992-Sep-29	00:00	9.59606244	99.0709955	0.3047912
1992-Oct-04	00:00	9.31656581	101.5591610	0.4313380
1992-Oct-09	00:00	9.03315001	103.9292713	0.5649202
1992-Oct-14	00:00	8.74637694	106.1707676	0.7059926
1992-Oct-19	00:00	8.45684001	108.2703978	0.8552350
1992-Oct-24	00:00	8.16544385	110.2105129	1.0135165
1992-Oct-29	00:00	7.87368482	111.9719478	1.1815757
1992-Nov-03	00:00	7.58339674	113.5358168	1.3598013
1992-Nov-08	00:00	7.29640215	114.8824040	1.5484656
1992-Nov-13	00:00	7.01460000	115.9901084	1.7478467
1992-Nov-18	00:00	6.74018144	116.8332588	1.9581643
1992-Nov-23	00:00	6.47602607	117.3835301	2.1791230
1992-Nov-28	00:00	6.22577170	117.6158771	2.4092543
1992-Dec-03	00:00	5.99335784	117.5112317	2.6458439
1992-Dec-08	00:00	5.78280126	117.0582450	2.8851051
1992-Dec-13	00:00	5.59823032	116.2544453	3.1221450
1992-Dec-18	00:00	5.44405029	115.1082056	3.3507576
1992-Dec-23	00:00	5.32502878	113.6480135	3.5629830
1992-Dec-28	00:00	5.24562186	111.9285954	3.7497512
1993-Jan-02	00:00	5.20920471	110.0285052	3.9026351
1993-Jan-07	00:00	5.21778040	108.0420941	4.0154142
1993-Jan-12	00:00	5.27199468	106.0675713	4.0850239
1993-Jan-17	00:00	5.37149269	104.1989048	4.1114058
1993-Jan-22	00:00	5.51488138	102.5227858	4.0970196
1993-Jan-27	00:00	5.69942259	101.1091990	4.0468269
1993-Feb-01	00:00	5.92131121	100.0050395	3.9675775
1993-Feb-06	00:00	6.17623351	99.2327400	3.8666103
1993-Feb-11	00:00	6.45998500	98.7935754	3.7507196
1993-Feb-16	00:00	6.76887803	98.6782642	3.6252406
1993-Feb-21	00:00	7.09934558	98.8718482	3.4942531
1993-Feb-26	00:00	7.44778194	99.3540211	3.3610718
1993-Mar-03	00:00	7.81074473	100.1006140	3.2283401
1993-Mar-08	00:00	8.18518366	101.0845169	3.0980336
1993-Mar-13	00:00	8.56872631	102.2791384	2.9713297
1993-Mar-18	00:00	8.95950222	103.6627439	2.8486290
1993-Mar-23	00:00	9.35559509	105.2163677	2.7301056
1993-Mar-28	00:00	9.75505293	106.9226947	2.6159385
1993-Apr-02	00:00	10.15604726	108.7648564	2.5062947
1993-Apr-07	00:00	10.55709592	110.7261346	2.4012221
1993-Apr-12	00:00	10.95724724	112.7930089	2.3004482
1993-Apr-17	00:00	11.35566476	114.9551938	2.2035233
1993-Apr-22	00:00	11.75129971	117.2041867	2.1101426
1993-Apr-27	00:00	12.14301552	119.5321655	2.0201555
1993-May-02	00:00	12.52976363	121.9305893	1.9334848
1993-May-07	00:00	12.91085706	124.3914719	1.8499500
1993-May-12	00:00	13.28597437	126.9091763	1.7691626
1993-May-17	00:00	13.65468007	129.4795920	1.6907620
1993-May-22	00:00	14.01631053	132.0996659	1.6145580
1993-May-27	00:00	14.37010702	134.7658229	1.5404865
1993-Jun-01	00:00	14.71544591	137.4734721	1.4684964
1993-Jun-06	00:00	15.05209994	140.2191498	1.3983814
1993-Jun-11	00:00	15.38002295	143.0004923	1.3298341
1993-Jun-16	00:00	15.69895854	145.8164159	1.2626541
1993-Jun-21	00:00	16.00844266	148.6661395	1.1967764
1993-Jun-26	00:00	16.30792825	151.5476088	1.1322135
1993-Jul-01	00:00	16.59710253	154.4584936	1.0689079
1993-Jul-06	00:00	16.87602354	157.3972419	1.0066562
1993-Jul-11	00:00	17.14476553	160.3631466	0.9452617
1993-Jul-16	00:00	17.40317550	163.3566110	0.8846453
1993-Jul-21	00:00	17.65090460	166.3775190	0.8248250
1993-Jul-26	00:00	17.88756505	169.4245298	0.7658342
1993-Jul-31	00:00	18.11311126	172.4965796	0.7075793
1993-Aug-05	00:00	18.32777304	175.5928478	0.6498951
1993-Aug-10	00:00	18.53168691	178.7137488	0.5926895
1993-Aug-15	00:00	18.72477454	181.8601698	0.5359681
1993-Aug-20	00:00	18.90676312	185.0319678	0.4797939
1993-Aug-25	00:00	19.07743280	188.2284519	0.4241728
1993-Aug-30	00:00	19.23696938	191.4488165	0.3689912
1993-Sep-04	00:00	19.38570427	194.6928525	0.3141545
1993-Sep-09	00:00	19.52382937	197.9615494	0.2596580
1993-Sep-14	00:00	19.65132782	201.2556206	0.2055673
1993-Sep-19	00:00	19.76799944	204.5749020	0.1519530
1993-Sep-24	00:00	19.87382570	207.9189158	0.0987764
1993-Sep-29	00:00	19.96917830	211.2867530	0.0459500
1993-Oct-04	00:00	20.05446614	214.6787926	-0.0065375
1993-Oct-09	00:00	20.12994461	218.0959733	-0.0586183
1993-Oct-14	00:00	20.19564975	221.5385902	-0.1101886
1993-Oct-19	00:00	20.25148039	225.0065998	-0.1612024
1993-Oct-24	00:00	20.29763821	228.4989992	-0.2117171
1993-Oct-29	00:00	20.33463474	232.0150658	-0.2617522
1993-Nov-03	00:00	20.36295471	235.5553452	-0.3112372
1993-Nov-08	00:00	20.38291500	239.1202792	-0.3600442
1993-Nov-13	00:00	20.39459288	242.7099289	-0.4080591
1993-Nov-18	00:00	20.39801966	246.3239321	-0.4552700
1993-Nov-23	00:00	20.39359229	249.9606584	-0.5017020
1993-Nov-28	00:00	20.38191655	253.6196587	-0.5472890
1993-Dec-03	00:00	20.36354009	257.3011104	-0.5918871
1993-Dec-08	00:00	20.33880691	261.0049040	-0.6353305
1993-Dec-13	00:00	20.30781191	264.7310079	-0.6775266
1993-Dec-18	00:00	20.27071967	268.4780682	-0.7184782
1993-Dec-23	00:00	20.22804601	272.2443346	-0.7581567
1993-Dec-28	00:00	20.18043098	276.0291615	-0.7964289
1994-Jan-02	00:00	20.12843334	279.8322239	-0.8329431
1994-Jan-07	00:00	20.07234645	283.6531762	-0.8677176
1994-Jan-12	00:00	20.01224011	287.4914025	-0.9006585
1994-Jan-17	00:00	19.94835189	291.3446455	-0.9317371
1994-Jan-22	00:00	19.88120357	295.2112850	-0.9608383
1994-Jan-27	00:00	19.81138651	299.0902904	-0.9877722
1994-Feb-01	00:00	19.73937630	302.9807084	-1.0123388
1994-Feb-06	00:00	19.66531159	306.8822687	-1.0344399
1994-Feb-11	00:00	19.58917891	310.7933180	-1.0540749
1994-Feb-16	00:00	19.51118263	314.7114265	-1.0711939
1994-Feb-21	00:00	19.43173613	318.6349231	-1.0856544
1994-Feb-26	00:00	19.35129451	322.5622435	-1.0972742
1994-Mar-03	00:00	19.27014225	326.4925758	-1.1059221
1994-Mar-08	00:00	19.18817948	330.4253345	-1.1116120
1994-Mar-13	00:00	19.10525741	334.3581648	-1.1143802
1994-Mar-18	00:00	19.02145028	338.2889239	-1.1141726
1994-Mar-23	00:00	18.93699214	342.2157187	-1.1108701
1994-Mar-28	00:00	18.85214615	346.1368993	-1.1043575
1994-Apr-02	00:00	18.76693046	350.0522169	-1.0946380
1994-Apr-07	00:00	18.68098960	353.9604209	-1.0818325
1994-Apr-12	00:00	18.59402238	357.8593476	-1.0659991
1994-Apr-17	00:00	18.50593746	1.7470978	-1.0471069
1994-Apr-22	00:00	18.41678975	5.6216785	-1.0250943
1994-Apr-27	00:00	18.32664616	9.4820843	-0.9999552
1994-May-02	00:00	18.23524896	13.3283212	-0.9718337
1994-May-07	00:00	18.14204522	17.1589050	-0.9408973
1994-May-12	00:00	18.04661228	20.9722405	-0.9072057
1994-May-17	00:00	17.94873093	24.7664962	-0.8707527
1994-May-22	00:00	17.84833955	28.5399877	-0.8315391
1994-May-27	00:00	17.74534230	32.2926689	-0.7896715
1994-Jun-01	00:00	17.63926475	36.0243210	-0.7453641
1994-Jun-06	00:00	17.52945862	39.7338850	-0.6987543
1994-Jun-11	00:00	17.41544762	43.4200485	-0.6498753
1994-Jun-16	00:00	17.29697201	47.0809672	-0.5987257
1994-Jun-21	00:00	17.17394154	50.7157090	-0.5453588
1994-Jun-26	00:00	17.04614509	54.3246391	-0.4899486
1994-Jul-01	00:00	16.91299787	57.9074226	-0.4326729
1994-Jul-06	00:00	16.77386372	61.4633611	-0.3735845
1994-Jul-11	00:00	16.62829804	64.9909386	-0.3126621
1994-Jul-16	00:00	16.47610764	68.4883666	-0.2498932
1994-Jul-21	00:00	16.31724899	71.9553752	-0.1853673
1994-Jul-26	00:00	16.15145360	75.3920049	-0.1192407
1994-Jul-31	00:00	15.97815199	78.7979766	-0.0515708
1994-Aug-05	00:00	15.79681344	82.1722793	0.0177016
1994-Aug-10	00:00	15.60712178	85.5127438	0.0886681
1994-Aug-15	00:00	15.40905818	88.8176565	0.1613521
1994-Aug-20	00:00	15.20267706	92.0865295	0.2356667
1994-Aug-25	00:00	14.98773759	95.3188337	0.3115707
1994-Aug-30	00:00	14.76380983	98.5137696	0.3891705
1994-Sep-04	00:00	14.53056235	101.6690958	0.4686515
1994-Sep-09	00:00	14.28792312	104.7815839	0.5501799
1994-Sep-14	00:00	14.03614875	107.8489516	0.6337909
1994-Sep-19	00:00	13.77544499	110.8694406	0.7194834
1994-Sep-24	00:00	13.50572626	113.8414435	0.8074129
1994-Sep-29	00:00	13.22683224	116.7622323	0.8978766
1994-Oct-04	00:00	12.93875372	119.6271889	0.9912073
1994-Oct-09	00:00	12.64181958	122.4310962	1.0876431
1994-Oct-14	00:00	12.33666828	125.1693662	1.1872745
1994-Oct-19	00:00	12.02376867	127.8377961	1.2903018
1994-Oct-24	00:00	11.70337906	130.4317094	1.3971387
1994-Oct-29	00:00	11.37579069	132.9441112	1.5083046
1994-Nov-03	00:00	11.04153174	135.3658328	1.6242885
1994-Nov-08	00:00	10.70157757	137.6870051	1.7453800
1994-Nov-13	00:00	10.35713499	139.8978203	1.8717864
1994-Nov-18	00:00	10.00920775	141.9886078	2.0039546
1994-Nov-23	00:00	9.65873959	143.9473739	2.1425037
1994-Nov-28	00:00	9.30685371	145.7585876	2.2880424
1994-Dec-03	00:00	8.95509290	147.4040683	2.4409387
1994-Dec-08	00:00	8.60557776	148.8643697	2.6011417
1994-Dec-13	00:00	8.26058806	150.1204986	2.7685084
1994-Dec-18	00:00	7.92233357	151.1526216	2.9429444
1994-Dec-23	00:00	7.59321185	151.9376199	3.1240798
1994-Dec-28	00:00	7.27606550	152.4498162	3.3108671
1995-Jan-02	00:00	6.97444459	152.6638691	3.5010961
1995-Jan-07	00:00	6.69250052	152.5591435	3.6913100
1995-Jan-12	00:00	6.43440790	152.1237473	3.8772603
1995-Jan-17	00:00	6.20430362	151.3537384	4.0537694
1995-Jan-22	00:00	6.00642034	150.2553278	4.2144543
1995-Jan-27	00:00	5.84515334	148.8502183	4.3516541
1995-Feb-01	00:00	5.72487098	147.1817529	4.4569947
1995-Feb-06	00:00	5.64910364	145.3181597	4.5231863
1995-Feb-11	00:00	5.61989716	143.3458620	4.5456421
1995-Feb-16	00:00	5.63786241	141.3580743	4.5229044
1995-Feb-21	00:00	5.70238167	139.4463884	4.4565287
1995-Feb-26	00:00	5.81188626	137.6951757	4.3505247
1995-Mar-03	00:00	5.96374433	136.1768419	4.2111499
1995-Mar-08	00:00	6.15410250	134.9457343	4.0464532
1995-Mar-13	00:00	6.37839146	134.0325809	3.8647712
1995-Mar-18	00:00	6.63197489	133.4467711	3.6733957
1995-Mar-23	00:00	6.91062389	133.1833399	3.4779110
1995-Mar-28	00:00	7.21059567	133.2300103	3.2823438
1995-Apr-02	00:00	7.52820611	133.5704815	3.0899116
1995-Apr-07	00:00	7.85980561	134.1841179	2.9031342
1995-Apr-12	00:00	8.20209677	135.0462809	2.7236222
1995-Apr-17	00:00	8.55234533	136.1315357	2.5520836
1995-Apr-22	00:00	8.90849654	137.4169160	2.3884718
1995-Apr-27	00:00	9.26878720	138.8832432	2.2325493
1995-May-02	00:00	9.63134043	140.5141240	2.0842341
1995-May-07	00:00	9.99432850	142.2932599	1.9433993
1995-May-12	00:00	10.35619538	144.2045191	1.8097131
1995-May-17	00:00	10.71582152	146.2335593	1.6825894
1995-May-22	00:00	11.07252486	148.3687497	1.5613182
1995-May-27	00:00	11.42553588	150.6016569	1.4454408
1995-Jun-01	00:00	11.77387271	152.9248798	1.3346959
1995-Jun-06	00:00	12.11658371	155.3303307	1.2288085
1995-Jun-11	00:00	12.45293340	157.8101770	1.1273936
1995-Jun-16	00:00	12.78258011	160.3577582	1.0299375
1995-Jun-21	00:00	13.10540296	162.9681966	0.9360068
1995-Jun-26	00:00	13.42100817	165.6387948	0.8454101
1995-Jul-01	00:00	13.72882402	168.3662650	0.7580207
1995-Jul-06	00:00	14.02832037	171.1465743	0.6736537
1995-Jul-11	00:00	14.31920117	173.9759783	0.5920204
1995-Jul-16	00:00	14.60154434	176.8511529	0.5127944
1995-Jul-21	00:00	14.87544282	179.7707220	0.4358179
1995-Jul-26	00:00	15.14067609	182.7341384	0.3610635
1995-Jul-31	00:00	15.39689844	185.7397390	0.2884805
1995-Aug-05	00:00	15.64382947	188.7854825	0.2179349
1995-Aug-10	00:00	15.88148009	191.8692809	0.1492172
1995-Aug-15	00:00	16.11016710	194.9894711	0.0821860
1995-Aug-20	00:00	16.33006072	198.1464026	0.0168584
1995-Aug-25	00:00	16.54105380	201.3399912	-0.0467251
1995-Aug-30	00:00	16.74294627	204.5693202	-0.1085892
1995-Sep-04	00:00	16.93564963	207.8332282	-0.1688468
1995-Sep-09	00:00	17.11942368	211.1300087	-0.2276141
1995-Sep-14	00:00	17.29470680	214.4592585	-0.2848721
1995-Sep-19	00:00	17.46170754	217.8216562	-0.3405184
1995-Sep-24	00:00	17.62040831	221.2170487	-0.3944929
1995-Sep-29	00:00	17.77071400	224.6448983	-0.4468210
1995-Oct-04	00:00	17.91271708	228.1039395	-0.4975877
1995-Oct-09	00:00	18.04686952	231.5926818	-0.5467913
1995-Oct-14	00:00	18.17365662	235.1113761	-0.5943055
1995-Oct-19	00:00	18.29331949	238.6602426	-0.6400020
1995-Oct-24	00:00	18.40590459	242.2390039	-0.6838266
1995-Oct-29	00:00	18.51139741	245.8470310	-0.7258154
1995-Nov-03	00:00	18.61006338	249.4823621	-0.7659941
1995-Nov-08	00:00	18.70246915	253.1439636	-0.8042513
1995-Nov-13	00:00	18.78910157	256.8318367	-0.8404186
1995-Nov-18	00:00	18.87021849	260.5456242	-0.8743805
1995-Nov-23	00:00	18.94588735	264.2849161	-0.9061117
1995-Nov-28	00:00	19.01615114	268.0483024	-0.9356519
1995-Dec-03	00:00	19.08140675	271.8334031	-0.9629466
1995-Dec-08	00:00	19.14224352	275.6393558	-0.9878280
1995-Dec-13	00:00	19.19910799	279.4654606	-1.0101466
1995-Dec-18	00:00	19.25222679	283.3110086	-1.0298353
1995-Dec-23	00:00	19.30162357	287.1752479	-1.0469187
1995-Dec-28	00:00	19.34736402	291.0556908	-1.0614232
1996-Jan-02	00:00	19.38988993	294.9501350	-1.0732375
1996-Jan-07	00:00	19.42972050	298.8573283	-1.0822130
1996-Jan-12	00:00	19.46720579	302.7760904	-1.0882708
1996-Jan-17	00:00	19.50246361	306.7056441	-1.0914268
1996-Jan-22	00:00	19.53540212	310.6445305	-1.0917621
1996-Jan-27	00:00	19.56606230	314.5898033	-1.0892810
1996-Feb-01	00:00	19.59482390	318.5394938	-1.0838787
1996-Feb-06	00:00	19.62206079	322.4919655	-1.0754887
1996-Feb-11	00:00	19.64796532	326.4460857	-1.0641368
1996-Feb-16	00:00	19.67246653	330.4011052	-1.0499379
1996-Feb-21	00:00	19.69531251	334.3548798	-1.0330090
1996-Feb-26	00:00	19.71647546	338.3048856	-1.0133496
1996-Mar-02	00:00	19.73619277	342.2491842	-0.9909388
1996-Mar-07	00:00	19.75465544	346.1861875	-0.9657551
1996-Mar-12	00:00	19.77185801	350.1154238	-0.9379243
1996-Mar-17	00:00	19.78749765	354.0359701	-0.9077009
1996-Mar-22	00:00	19.80117379	357.9457033	-0.8751717
1996-Mar-27	00:00	19.81277054	1.8427222	-0.8403393
1996-Apr-01	00:00	19.82236199	5.7252714	-0.8032443
1996-Apr-06	00:00	19.82996776	9.5924799	-0.7640156
1996-Apr-11	00:00	19.83538003	13.4443370	-0.7228577
1996-Apr-16	00:00	19.83808346	17.2798705	-0.6799517
1996-Apr-21	00:00	19.83759083	21.0976729	-0.6353637
1996-Apr-26	00:00	19.83371220	24.8961892	-0.5891276
1996-May-01	00:00	19.82639500	28.6742000	-0.5413449
1996-May-06	00:00	19.81553363	32.4317223	-0.4921944
1996-May-11	00:00	19.80074241	36.1689707	-0.4418829
1996-May-16	00:00	19.78137113	39.8853131	-0.3905189
1996-May-21	00:00	19.75692354	43.5798681	-0.3381262
1996-May-26	00:00	19.72717544	47.2513416	-0.2847596
1996-May-31	00:00	19.69201494	50.8992728	-0.2305461
1996-Jun-05	00:00	19.65126288	54.5242957	-0.1756673
1996-Jun-10	00:00	19.60439931	58.1266417	-0.1202575
1996-Jun-15	00:00	19.55074603	61.7062036	-0.0643287
1996-Jun-20	00:00	19.48986229	65.2620984	-0.0078803
1996-Jun-25	00:00	19.42154424	68.7934087	0.0490241
1996-Jun-30	00:00	19.34569235	72.3003213	0.1062575
1996-Jul-05	00:00	19.26209064	75.7835278	0.1636843
1996-Jul-10	00:00	19.17015082	79.2434716	0.2212881
1996-Jul-15	00:00	19.06926887	82.6800206	0.2791277
1996-Jul-20	00:00	18.95910866	86.0921016	0.3372112
1996-Jul-25	00:00	18.83954872	89.4791650	0.3954745
1996-Jul-30	00:00	18.71056087	92.8415801	0.4538114
1996-Aug-04	00:00	18.57191543	96.1798370	0.5121805
1996-Aug-09	00:00	18.42304720	99.4944833	0.5706799
1996-Aug-14	00:00	18.26350629	102.7847168	0.6294000
1996-Aug-19	00:00	18.09311123	106.0492995	0.6883488
1996-Aug-24	00:00	17.91189301	109.2877476	0.7474680
1996-Aug-29	00:00	17.71993765	112.5000225	0.8067038
1996-Sep-03	00:00	17.51703923	115.6865214	0.8661409
1996-Sep-08	00:00	17.30276715	118.8470787	0.9259529
1996-Sep-13	00:00	17.07689296	121.9799864	0.9862377
1996-Sep-18	00:00	16.83945795	125.0836449	1.0470031
1996-Sep-23	00:00	16.59072232	128.1569788	1.1082127
1996-Sep-28	00:00	16.33091715	131.1992518	1.1699117
1996-Oct-03	00:00	16.05993803	134.2103571	1.2323098
1996-Oct-08	00:00	15.77760385	137.1884883	1.2956163
1996-Oct-13	00:00	15.48398081	140.1307904	1.3599330
1996-Oct-18	00:00	15.17942576	143.0345838	1.4252762
1996-Oct-23	00:00	14.86450183	145.8973181	1.4916706
1996-Oct-28	00:00	14.53962331	148.7173015	1.5593045
1996-Nov-02	00:00	14.20491088	151.4924551	1.6284828
1996-Nov-07	00:00	13.86054663	154.2184920	1.6994321
1996-Nov-12	00:00	13.50699068	156.8904170	1.7722635
1996-Nov-17	00:00	13.14503609	159.5029072	1.8470187
1996-Nov-22	00:00	12.77561830	162.0508833	1.9238385
1996-Nov-27	00:00	12.39942275	164.5300961	2.0030568
1996-Dec-02	00:00	12.01696773	166.9341495	2.0850201
1996-Dec-07	00:00	11.62894760	169.2544428	2.1699417
1996-Dec-12	00:00	11.23639123	171.4811855	2.2579013
1996-Dec-17	00:00	10.84071323	173.6035540	2.3489363
1996-Dec-22	00:00	10.44335722	175.6115716	2.4432582
1996-Dec-27	00:00	10.04552203	177.4942615	2.5411703
1997-Jan-01	00:00	9.64843789	179.2370755	2.6428167
1997-Jan-06	00:00	9.25365110	180.8228297	2.7480787
1997-Jan-11	00:00	8.86318120	182.2320562	2.8565603
1997-Jan-16	00:00	8.47948448	183.4447228	2.9677362
1997-Jan-21	00:00	8.10496407	184.4420413	3.0810662
1997-Jan-26	00:00	7.74196996	185.2025090	3.1956373
1997-Jan-31	00:00	7.39315801	185.7020720	3.3098504
1997-Feb-05	00:00	7.06171196	185.9162529	3.4212604
1997-Feb-10	00:00	6.75144585	185.8229603	3.5265462
1997-Feb-15	00:00	6.46646034	185.4090193	3.6217985
1997-Feb-20	00:00	6.21060447	184.6709480	3.7025180
1997-Feb-25	00:00	5.98763621	183.6144221	3.7633595
1997-Mar-02	00:00	5.80134342	182.2592302	3.7983793
1997-Mar-07	00:00	5.65543961	180.6436807	3.8017185
1997-Mar-12	00:00	5.55316374	178.8289660	3.7688078
1997-Mar-17	00:00	5.49641118	176.8982668	3.6976528
1997-Mar-22	00:00	5.48547869	174.9429744	3.5889269
1997-Mar-27	00:00	5.51944047	173.0537585	3.4456848
1997-Apr-01	00:00	5.59640546	171.3141331	3.2730092
1997-Apr-06	00:00	5.71369342	169.7954717	3.0775112
1997-Apr-11	00:00	5.86771191	168.5548690	2.8667929
1997-Apr-16	00:00	6.05395148	167.6286484	2.6482736
1997-Apr-21	00:00	6.26772602	167.0304638	2.4279588
1997-Apr-26	00:00	6.50470867	166.7584108	2.2102510
1997-May-01	00:00	6.76112218	166.8010196	1.9982335
1997-May-06	00:00	7.03358563	167.1427859	1.7941702
1997-May-11	00:00	7.31872482	167.7661015	1.5996993
1997-May-16	00:00	7.61330055	168.6483476	1.4155703
1997-May-21	00:00	7.91461452	169.7650149	1.2417524
1997-May-26	00:00	8.22058801	171.0928738	1.0778095
1997-May-31	00:00	8.52966358	172.6114983	0.9232605
1997-Jun-05	00:00	8.84037679	174.3048333	0.7777781
1997-Jun-10	00:00	9.15111460	176.1578941	0.6409601
1997-Jun-15	00:00	9.46042314	178.1549275	0.5121602
1997-Jun-20	00:00	9.76724064	180.2815220	0.3906340
1997-Jun-25	00:00	10.07093321	182.5250447	0.2757210
1997-Jun-30	00:00	10.37110249	184.8759790	0.1670155
1997-Jul-05	00:00	10.66713604	187.3276729	0.0642427
1997-Jul-10	00:00	10.95825383	189.8725870	-0.0329907
1997-Jul-15	00:00	11.24383740	192.5030045	-0.1251766
1997-Jul-20	00:00	11.52357014	195.2118750	-0.2127703
1997-Jul-25	00:00	11.79747823	197.9930488	-0.2960515
1997-Jul-30	00:00	12.06560081	200.8433553	-0.3750960
1997-Aug-04	00:00	12.32765258	203.7600948	-0.4500318
1997-Aug-09	00:00	12.58326364	206.7394297	-0.5211192
1997-Aug-14	00:00	12.83222654	209.7774768	-0.5886423
1997-Aug-19	00:00	13.07461549	212.8702110	-0.6527946
1997-Aug-24	00:00	13.31078667	216.0147579	-0.7135706
1997-Aug-29	00:00	13.54092508	219.2105231	-0.7709046
1997-Sep-03	00:00	13.76491056	222.4559714	-0.8248810
1997-Sep-08	00:00	13.98260812	225.7489759	-0.8756673
1997-Sep-13	00:00	14.19404719	229.0870171	-0.9234023
1997-Sep-18	00:00	14.39955044	232.4671377	-0.9680905
1997-Sep-23	00:00	14.59962866	235.8883084	-1.0095808
1997-Sep-28	00:00	14.79449833	239.3502602	-1.0478087
1997-Oct-03	00:00	14.98414094	242.8518243	-1.0828552
1997-Oct-08	00:00	15.16855500	246.3914122	-1.1148286
1997-Oct-13	00:00	15.34791721	249.9665240	-1.1437651
1997-Oct-18	00:00	15.52270902	253.5748131	-1.1695489
1997-Oct-23	00:00	15.69346737	257.2158215	-1.1920207
1997-Oct-28	00:00	15.86038854	260.8888242	-1.2111825
1997-Nov-02	00:00	16.02349494	264.5927164	-1.2271286
1997-Nov-07	00:00	16.18283311	268.3256122	-1.2399362
1997-Nov-12	00:00	16.33866161	272.0846023	-1.2495739
1997-Nov-17	00:00	16.49152357	275.8678807	-1.2558987
1997-Nov-22	00:00	16.64187790	279.6745486	-1.2588468
1997-Nov-27	00:00	16.78985534	283.5035641	-1.2585048
1997-Dec-02	00:00	16.93544139	287.3535952	-1.2549953
1997-Dec-07	00:00	17.07865169	291.2220365	-1.2483840
1997-Dec-12	00:00	17.21976481	295.1059450	-1.2386171
1997-Dec-17	00:00	17.35927395	299.0036438	-1.2256259
1997-Dec-22	00:00	17.49748216	302.9137547	-1.2094824
1997-Dec-27	00:00	17.63440151	306.8351965	-1.1903503
1998-Jan-01	00:00	17.76990112	310.7662341	-1.1683830
1998-Jan-06	00:00	17.90390911	314.7037923	-1.1436399
1998-Jan-11	00:00	18.03666576	318.6453730	-1.1161005
1998-Jan-16	00:00	18.16851747	322.5891408	-1.0858261
1998-Jan-21	00:00	18.29956965	326.5338640	-1.0530000
1998-Jan-26	00:00	18.42967253	330.4785693	-1.0178334
1998-Jan-31	00:00	18.55852907	334.4212080	-0.9804840
1998-Feb-05	00:00	18.68596827	338.3590155	-0.9410013
1998-Feb-10	00:00	18.81214901	342.2899097	-0.8994384
1998-Feb-15	00:00	18.93722421	346.2123129	-0.8559664
1998-Feb-20	00:00	19.06110142	350.1255957	-0.8108170
1998-Feb-25	00:00	19.18345488	354.0289415	-0.7641982
1998-Mar-02	00:00	19.30382288	357.9204230	-0.7162288
1998-Mar-07	00:00	19.42196883	1.7980692	-0.6669536
1998-Mar-12	00:00	19.53795193	5.6601318	-0.6164995
1998-Mar-17	00:00	19.65174483	9.5058943	-0.5650800
1998-Mar-22	00:00	19.76309150	13.3353433	-0.5129096
1998-Mar-27	00:00	19.87150959	17.1478473	-0.4601393
1998-Apr-01	00:00	19.97642888	20.9421491	-0.4068221
1998-Apr-06	00:00	20.07760239	24.7168029	-0.3530158
1998-Apr-11	00:00	20.17500045	28.4707280	-0.2988832
1998-Apr-16	00:00	20.26846786	32.2041563	-0.2446163
