planet,jd,date,elong
Jupiter,1502145.5006828704,-600-08-20T00:00:59.000,305.46405316584026
Jupiter,1502146.5006828704,-600-08-21T00:00:59.000,305.34809952552996
Jupiter,1502147.5006828704,-600-08-22T00:00:59.000,305.23396074221904
Jupiter,1502148.5006828704,-600-08-23T00:00:59.000,305.12171965112276
Jupiter,1502149.5006828704,-600-08-24T00:00:59.000,305.01145724186256
Jupiter,1502150.5006828704,-600-08-25T00:00:59.000,304.90325259344854
Jupiter,1502151.5006828704,-600-08-26T00:00:59.000,304.79718281363483
Jupiter,1502152.5006828704,-600-08-27T00:00:59.000,304.69332298283683
Jupiter,1502153.5006828704,-600-08-28T00:00:59.000,304.59174610258646
Jupiter,1502154.5006828704,-600-08-29T00:00:59.000,304.49252304848926
Jupiter,1502155.5006828704,-600-08-30T00:00:59.000,304.3957225279489
Jupiter,1502156.5006828704,-600-08-31T00:00:59.000,304.30141104222037
Jupiter,1502157.5006828704,-600-09-01T00:00:59.000,304.2096528531556
Jupiter,1502158.5006828704,-600-09-02T00:00:59.000,304.12050995466046
Jupiter,1502159.5006828704,-600-09-03T00:00:59.000,304.03404204823994
Jupiter,1502160.5006828704,-600-09-04T00:00:59.000,303.95030652316495
Jupiter,1502161.5006828704,-600-09-05T00:00:59.000,303.8693584411293
Jupiter,1502162.5006828704,-600-09-06T00:00:59.000,303.79125052474643
Jupiter,1502163.5006828704,-600-09-07T00:00:59.000,303.7160331505133
Jupiter,1502164.5006828704,-600-09-08T00:00:59.000,303.6437543456264
Jupiter,1502165.5006828704,-600-09-09T00:00:59.000,303.5744597887437
Jupiter,1502166.5006828704,-600-09-10T00:00:59.000,303.508192814499
Jupiter,1502167.5006828704,-600-09-11T00:00:59.000,303.44499442161987
Jupiter,1502168.5006828704,-600-09-12T00:00:59.000,303.38490328453764
Jupiter,1502169.5006828704,-600-09-13T00:00:59.000,303.3279557683135
Jupiter,1502170.5006828704,-600-09-14T00:00:59.000,303.2741859467002
Jupiter,1502171.5006828704,-600-09-15T00:00:59.000,303.22362562332853
Jupiter,1502172.5006828704,-600-09-16T00:00:59.000,303.17630435545027
Jupiter,1502173.5006828704,-600-09-17T00:00:59.000,303.1322494807063
Jupiter,1502174.5006828704,-600-09-18T00:00:59.000,303.0914861462289
Jupiter,1502175.5006828704,-600-09-19T00:00:59.000,303.0540373399294
Jupiter,1502176.5006828704,-600-09-20T00:00:59.000,303.0199239242791
Jupiter,1502177.5006828704,-600-09-21T00:00:59.000,302.9891646719217
Jupiter,1502178.5006828704,-600-09-22T00:00:59.000,302.9617763029882
Jupiter,1502179.5006828704,-600-09-23T00:00:59.000,302.93777352439713
Jupiter,1502180.5006828704,-600-09-24T00:00:59.000,302.9171690705047
Jupiter,1502181.5006828704,-600-09-25T00:00:59.000,302.8999737449756
Jupiter,1502182.5006828704,-600-09-26T00:00:59.000,302.8861964642425
Jupiter,1502183.5006828704,-600-09-27T00:00:59.000,302.8758443016535
Jupiter,1502184.5006828704,-600-09-28T00:00:59.000,302.8689225326864
Jupiter,1502185.5006828704,-600-09-29T00:00:59.000,302.86543468109164
Jupiter,1502186.5006828704,-600-09-30T00:00:59.000,302.8653825654147
Jupiter,1502187.5006828704,-600-10-01T00:00:59.000,302.8687663461546
Jupiter,1502188.5006828704,-600-10-02T00:00:59.000,302.87558457346717
Jupiter,1502189.5006828704,-600-10-03T00:00:59.000,302.8858342348823
Jupiter,1502190.5006828704,-600-10-04T00:00:59.000,302.89951080335476
Jupiter,1502191.5006828704,-600-10-05T00:00:59.000,302.91660828537266
Jupiter,1502192.5006828704,-600-10-06T00:00:59.000,302.93711926897953
Jupiter,1502193.5006828704,-600-10-07T00:00:59.000,302.9610349716605
Jupiter,1502194.5006828704,-600-10-08T00:00:59.000,302.98834528807953
Jupiter,1502195.5006828704,-600-10-09T00:00:59.000,303.0190388374488
Jupiter,1502196.5006828704,-600-10-10T00:00:59.000,303.05310301050963
Jupiter,1502197.5006828704,-600-10-11T00:00:59.000,303.090524016141
Jupiter,1502198.5006828704,-600-10-12T00:00:59.000,303.1312869273966
Jupiter,1502199.5006828704,-600-10-13T00:00:59.000,303.17537572695767
Jupiter,1502200.5006828704,-600-10-14T00:00:59.000,303.22277335192564
Jupiter,1502201.5006828704,-600-10-15T00:00:59.000,303.2734617380916
Jupiter,1502202.5006828704,-600-10-16T00:00:59.000,303.32742186327977
Jupiter,1502203.5006828704,-600-10-17T00:00:59.000,303.38463378997443
Jupiter,1502204.5006828704,-600-10-18T00:00:59.000,303.44507670728336
Jupiter,1502205.5006828704,-600-10-19T00:00:59.000,303.50872897187236
Jupiter,1502206.5006828704,-600-10-20T00:00:59.000,303.5755681481
Jupiter,1502207.5006828704,-600-10-21T00:00:59.000,303.6455710473471
Jupiter,1502208.5006828704,-600-10-22T00:00:59.000,303.7187137663308
Jupiter,1502209.5006828704,-600-10-23T00:00:59.000,303.7949717244822
Jupiter,1502210.5006828704,-600-10-24T00:00:59.000,303.8743197005112
Jupiter,1502211.5006828704,-600-10-25T00:00:59.000,303.9567318678938
Jupiter,1502212.5006828704,-600-10-26T00:00:59.000,304.0421818293954
Jupiter,1502213.5006828704,-600-10-27T00:00:59.000,304.13064265076565
Jupiter,1502214.5006828704,-600-10-28T00:00:59.000,304.22208689333155
Jupiter,1502215.5006828704,-600-10-29T00:00:59.000,304.3164866456193
Jupiter,1502216.5006828704,-600-10-30T00:00:59.000,304.4138135541556
Jupiter,1502217.5006828704,-600-10-31T00:00:59.000,304.51403885316154
Jupiter,1502218.5006828704,-600-11-01T00:00:59.000,304.61713339330004
Jupiter,1502219.5006828704,-600-11-02T00:00:59.000,304.7230676696116
Jupiter,1502220.5006828704,-600-11-03T00:00:59.000,304.83181184836405
Jupiter,1502221.5006828704,-600-11-04T00:00:59.000,304.9433357929992
Jupiter,1502222.5006828704,-600-11-05T00:00:59.000,305.05760908926953
Jupiter,1502223.5006828704,-600-11-06T00:00:59.000,305.17460106936846
Jupiter,1502224.5006828704,-600-11-07T00:00:59.000,305.29428083515273
Jupiter,1502225.5006828704,-600-11-08T00:00:59.000,305.4166172806199
Jupiter,1502226.5006828704,-600-11-09T00:00:59.000,305.5415791134277
Jupiter,1502227.5006828704,-600-11-10T00:00:59.000,305.66913487554194
Jupiter,1502228.5006828704,-600-11-11T00:00:59.000,305.79925296319
Jupiter,1502229.5006828704,-600-11-12T00:00:59.000,305.9319016459238
Jupiter,1502230.5006828704,-600-11-13T00:00:59.000,306.0670490848192
Jupiter,1502231.5006828704,-600-11-14T00:00:59.000,306.204663350122
Jupiter,1502232.5006828704,-600-11-15T00:00:59.000,306.34471243795286
Jupiter,1502233.5006828704,-600-11-16T00:00:59.000,306.4871642862783
Jupiter,1502234.5006828704,-600-11-17T00:00:59.000,306.63198679036134
Jupiter,1502235.5006828704,-600-11-18T00:00:59.000,306.7791478173272
Jupiter,1502236.5006828704,-600-11-19T00:00:59.000,306.9286152200517
Jupiter,1502237.5006828704,-600-11-20T00:00:59.000,307.0803568506013
Jupiter,1502238.5006828704,-600-11-21T00:00:59.000,307.2343405727904
Jupiter,1502239.5006828704,-600-11-22T00:00:59.000,307.39053427423937
Jupiter,1502240.5006828704,-600-11-23T00:00:59.000,307.5489058778859
Jupiter,1502241.5006828704,-600-11-24T00:00:59.000,307.7094233527669
Jupiter,1502242.5006828704,-600-11-25T00:00:59.000,307.87205472440473
Jupiter,1502243.5006828704,-600-11-26T00:00:59.000,308.0367680844846
Jupiter,1502244.5006828704,-600-11-27T00:00:59.000,308.20353160014724
Jupiter,1502245.5006828704,-600-11-28T00:00:59.000,308.3723135227392
Jupiter,1502246.5006828704,-600-11-29T00:00:59.000,308.5430821959239
Jupiter,1502247.5006828704,-600-11-30T00:00:59.000,308.71580606359925
Jupiter,1502248.5006828704,-600-12-01T00:00:59.000,308.89045367712583
Jupiter,1502249.5006828704,-600-12-02T00:00:59.000,309.06699370210833
Jupiter,1502250.5006828704,-600-12-03T00:00:59.000,309.24539492498025
Jupiter,1502251.5006828704,-600-12-04T00:00:59.000,309.4256262589488
Jupiter,1502252.5006828704,-600-12-05T00:00:59.000,309.60765674954195
Jupiter,1502253.5006828704,-600-12-06T00:00:59.000,309.7914555800058
Jupiter,1502254.5006828704,-600-12-07T00:00:59.000,309.97699207610384
Jupiter,1502255.5006828704,-600-12-08T00:00:59.000,310.1642357105577
Jupiter,1502256.5006828704,-600-12-09T00:00:59.000,310.3531561073998
Jupiter,1502257.5006828704,-600-12-10T00:00:59.000,310.54372304568477
Jupiter,1502258.5006828704,-600-12-11T00:00:59.000,310.7359064630746
Jupiter,1502259.5006828704,-600-12-12T00:00:59.000,310.92967645912273
Jupiter,1502260.5006828704,-600-12-13T00:00:59.000,311.12500329813525
Jupiter,1502261.5006828704,-600-12-14T00:00:59.000,311.3218574118766
Jupiter,1502262.5006828704,-600-12-15T00:00:59.000,311.520209402013
Jupiter,1502263.5006828704,-600-12-16T00:00:59.000,311.72003004216685
Jupiter,1502264.5006828704,-600-12-17T00:00:59.000,311.92129027986823
Jupiter,1502265.5006828704,-600-12-18T00:00:59.000,312.1239612381815
Jupiter,1502266.5006828704,-600-12-19T00:00:59.000,312.3280142171918
Jupiter,1502267.5006828704,-600-12-20T00:00:59.000,312.5334206951335
Jupiter,1502268.5006828704,-600-12-21T00:00:59.000,312.74015232942776
Jupiter,1502269.5006828704,-600-12-22T00:00:59.000,312.94818095753317
Jupiter,1502270.5006828704,-600-12-23T00:00:59.000,313.1574785974675
Jupiter,1502271.5006828704,-600-12-24T00:00:59.000,313.3680174482695
Jupiter,1502272.5006828704,-600-12-25T00:00:59.000,313.5797698903124
Jupiter,1502273.5006828704,-600-12-26T00:00:59.000,313.7927084852176
Jupiter,1502274.5006828704,-600-12-27T00:00:59.000,314.00680597596335
