jd	date	year	event	sun_lon	obj_lon
1551669.4166550925	-464-03-26	-464	evening_first_visibility	0.32	13.42
1551699.722210648	-464-04-26	-464	evening_last_visibility	30.15	43.37
1551745.333321759	-464-06-11	-464	morning_last_visibility	73.38	56.28
1551778.6388773147	-464-07-14	-464	evening_first_visibility	105.57	121.95
1551810.9444328703	-464-08-16	-464	evening_last_visibility	137.53	162.97
1551838.2499884258	-464-09-13	-464	morning_first_visibility	164.53	149.52
1551860.5555439813	-464-10-05	-464	morning_last_visibility	186.57	175.05
1551911.8610995368	-464-11-26	-464	evening_first_visibility	239.95	257.68
1551926.1666550925	-464-12-10	-464	evening_last_visibility	254.23	270.05
1551943.1666550925	-464-12-27	-464	morning_first_visibility	271.05	255.1
1551983.3610995368	-463-02-05	-463	morning_last_visibility	311.37	293.43
1552018.6666550925	-463-03-10	-463	evening_first_visibility	344.5	357.13
1552044.972210648	-463-04-06	-463	evening_last_visibility	10.72	23.73
1552091.2777662035	-463-05-22	-463	morning_last_visibility	54.12	33.75
1552124.583321759	-463-06-25	-463	evening_first_visibility	87.12	101.82
1552161.1944328703	-463-08-01	-463	evening_last_visibility	122.7	147.38
1552189.1944328703	-463-08-29	-463	morning_first_visibility	149.43	133.58
1552207.4999884258	-463-09-17	-463	morning_last_visibility	168.3	156.88
1552263.1110995368	-463-11-12	-463	evening_first_visibility	225.42	245.12
1552273.1110995368	-463-11-22	-463	evening_last_visibility	235.62	253.82
1552292.4166550925	-463-12-11	-463	morning_first_visibility	254.5	238.63
1552333.3055439813	-462-01-20	-462	morning_last_visibility	295.1	278.98
1552365.6110995368	-462-02-22	-462	evening_first_visibility	328.53	340.9
1552391.9166550925	-462-03-18	-462	evening_last_visibility	352.07	4.7
1552437.5277662035	-462-05-03	-462	morning_last_visibility	35.8	13.18
1552471.833321759	-462-06-07	-462	evening_first_visibility	69.73	82.78
1552512.1388773147	-462-07-17	-462	evening_last_visibility	107.98	130.85
1552538.4444328703	-462-08-13	-462	morning_first_visibility	133.5	117.43
1552556.4444328703	-462-08-31	-462	morning_last_visibility	151.18	139.97
1552616.0555439813	-462-10-30	-462	evening_first_visibility	211.93	233.25
1552641.3610995368	-462-11-25	-462	morning_first_visibility	237.9	222.52
1552681.5555439813	-461-01-03	-461	morning_last_visibility	277.68	263.18
1552715.8610995368	-461-02-07	-461	evening_first_visibility	313.4	326.6
1552735.8610995368	-461-02-27	-461	evening_last_visibility	333.23	346.58
1552786.472210648	-461-04-17	-461	morning_last_visibility	20.25	357.1
1552821.7777662035	-461-05-22	-461	evening_first_visibility	54.27	67.17
1552861.3888773147	-461-07-01	-461	evening_last_visibility	92.4	113.12
1552889.3888773147	-461-07-29	-461	morning_first_visibility	118.68	101.45
1552904.6944328703	-461-08-14	-461	morning_last_visibility	134.25	122.67
1552990.6110995368	-461-11-09	-461	morning_first_visibility	221.32	206.6
1553027.9166550925	-461-12-16	-461	morning_last_visibility	259.12	246.03
1553065.8055439813	-460-01-22	-460	evening_first_visibility	297.13	310.55
1553084.1110995368	-460-02-10	-460	evening_last_visibility	316.15	328.98
1553109.4166550925	-460-03-05	-460	morning_first_visibility	339.32	316.37
1553135.722210648	-460-04-01	-460	morning_last_visibility	5.58	342.82
1553170.0277662035	-460-05-05	-460	evening_first_visibility	38.78	51.3
1553209.333321759	-460-06-14	-460	evening_last_visibility	76.88	94.3
1553240.6388773147	-460-07-15	-460	morning_first_visibility	105.9	87.25
1553252.6388773147	-460-07-27	-460	morning_last_visibility	117.5	105.03
1553340.5555439813	-460-10-24	-460	morning_first_visibility	205.8	190.43
1553372.8610995368	-460-11-26	-460	morning_last_visibility	239.45	227.5
1553414.0555439813	-459-01-05	-459	evening_first_visibility	280.72	294.7
1553432.0555439813	-459-01-23	-459	evening_last_visibility	298.9	312.03
1553450.3610995368	-459-02-11	-459	morning_first_visibility	317.37	298.32
1553486.6666550925	-459-03-17	-459	morning_last_visibility	350.82	328.92
1553519.972210648	-459-04-20	-459	evening_first_visibility	24.2	37.27
1553557.2777662035	-459-05-27	-459	evening_last_visibility	59.52	74.83
1553600.8888773147	-459-07-10	-459	morning_last_visibility	100.88	87.22
1553643.1944328703	-459-08-22	-459	evening_first_visibility	143.2	164.75
1553656.4999884258	-459-09-05	-459	evening_last_visibility	156.98	182.17
1553690.8055439813	-459-10-09	-459	morning_first_visibility	190.37	174.52
1553718.1110995368	-459-11-06	-459	morning_last_visibility	218.78	207.37
1553763.4166550925	-459-12-21	-459	evening_first_visibility	265.23	280.7
1553780.3055439813	-458-01-06	-458	evening_last_visibility	281.48	295.58
1553797.3055439813	-458-01-23	-458	morning_first_visibility	298.13	281.55
1553836.9166550925	-458-03-02	-458	morning_last_visibility	335.92	315.37
1553869.222210648	-458-04-04	-458	evening_first_visibility	8.58	21.08
1553903.5277662035	-458-05-08	-458	evening_last_visibility	41.18	54.92
1553948.833321759	-458-06-23	-458	morning_last_visibility	84.38	69.33
1553983.1388773147	-458-07-27	-458	evening_first_visibility	117.65	135.53
1554011.4444328703	-458-08-25	-458	evening_last_visibility	145.9	171.45
1554039.7499884258	-458-09-23	-458	morning_first_visibility	174.05	158.73
1554064.0555439813	-458-10-17	-458	morning_last_visibility	198.22	186.88
1554113.6666550925	-458-12-06	-458	evening_first_visibility	249.68	266.73
1554128.6666550925	-458-12-21	-458	evening_last_visibility	264.98	279.25
1554145.5555439813	-457-01-06	-457	morning_first_visibility	280.72	264.78
1554184.8610995368	-457-02-15	-457	morning_last_visibility	320.87	302.12
1554220.1666550925	-457-03-20	-457	evening_first_visibility	353.8	6.8
1554248.472210648	-457-04-18	-457	evening_last_visibility	21.82	35.08
1554295.083321759	-457-06-04	-457	morning_last_visibility	66.05	48.03
1554327.3888773147	-457-07-06	-457	evening_first_visibility	97.2	112.5
1554362.6944328703	-457-08-11	-457	evening_last_visibility	131.97	156.85
1554388.9999884258	-457-09-07	-457	morning_first_visibility	157.88	142.82
1554409.9999884258	-457-09-28	-457	morning_last_visibility	178.82	167.42
1554463.6110995368	-457-11-21	-457	evening_first_visibility	234.12	252.8
1554476.9166550925	-457-12-04	-457	evening_last_visibility	247.38	263.3
1554492.9166550925	-457-12-20	-457	morning_first_visibility	263.2	248.63
1554534.8055439813	-456-01-30	-456	morning_last_visibility	304.67	287.52
1554568.4166550925	-456-03-03	-456	evening_first_visibility	337.92	350.53
1554593.4166550925	-456-03-28	-456	evening_last_visibility	2.3	15.7
1554640.0277662035	-456-05-14	-456	morning_last_visibility	46.78	25.63
1554673.333321759	-456-06-17	-456	evening_first_visibility	79.78	93.82
1554712.6388773147	-456-07-26	-456	evening_last_visibility	117.18	140.77
1554738.9444328703	-456-08-22	-456	morning_first_visibility	142.85	126.87
1554756.2499884258	-456-09-09	-456	morning_last_visibility	160.62	149.03
1554813.8610995368	-456-11-06	-456	evening_first_visibility	219.58	240.07
1554821.8610995368	-456-11-14	-456	evening_last_visibility	227.75	246.85
1554842.1666550925	-456-12-04	-456	morning_first_visibility	247.63	231.77
1554883.0555439813	-455-01-13	-455	morning_last_visibility	288.33	273.17
1554915.3610995368	-455-02-15	-455	evening_first_visibility	321.88	334.32
1554939.6666550925	-455-03-09	-455	evening_last_visibility	343.57	357.05
1554986.972210648	-455-04-26	-455	morning_last_visibility	29.4	6.57
1555022.2777662035	-455-05-31	-455	evening_first_visibility	63.35	76.5
1555061.8888773147	-455-07-10	-455	evening_last_visibility	101.55	123.53
1555089.1944328703	-455-08-07	-455	morning_first_visibility	127.95	110.98
1555105.1944328703	-455-08-23	-455	morning_last_visibility	143.6	131.92
1555191.1110995368	-455-11-18	-455	morning_first_visibility	231.05	215.77
1555230.4166550925	-455-12-27	-455	morning_last_visibility	270.87	257.45
1555266.3055439813	-454-01-31	-454	evening_first_visibility	306.7	320.05
1555285.6110995368	-454-02-20	-454	evening_last_visibility	326.6	338.98
1555336.222210648	-454-04-10	-454	morning_last_visibility	13.82	350.6
1555371.5277662035	-454-05-15	-454	evening_first_visibility	47.88	60.77
1555410.833321759	-454-06-24	-454	evening_last_visibility	86.0	105.33
1555440.1388773147	-454-07-23	-454	morning_first_visibility	113.17	95.22
1555454.4444328703	-454-08-07	-454	morning_last_visibility	127.73	116.3
1555541.3610995368	-454-11-03	-454	morning_first_visibility	215.5	199.57
1555576.6666550925	-454-12-08	-454	morning_last_visibility	251.25	238.83
1555615.5555439813	-453-01-15	-453	evening_first_visibility	290.37	304.07
1555632.8610995368	-453-02-02	-453	evening_last_visibility	308.47	321.88
1555653.8610995368	-453-02-23	-453	morning_first_visibility	328.8	308.53
1555687.1666550925	-453-03-26	-453	morning_last_visibility	359.12	336.47
1555720.472210648	-453-04-29	-453	evening_first_visibility	32.38	44.82
1555759.083321759	-453-06-07	-453	evening_last_visibility	69.55	86.2
1555803.3888773147	-453-07-21	-453	morning_last_visibility	111.03	98.58
1555853.9999884258	-453-09-11	-453	evening_first_visibility	162.48	186.28
1555891.3055439813	-453-10-18	-453	morning_first_visibility	199.0	183.82
1555921.6110995368	-453-11-18	-453	morning_last_visibility	230.57	218.77
1555963.9166550925	-453-12-30	-453	evening_first_visibility	273.92	288.32
1555982.8055439813	-452-01-17	-452	evening_last_visibility	292.15	304.93
1555999.1110995368	-452-02-03	-452	morning_first_visibility	308.7	291.35
1556036.4166550925	-452-03-10	-452	morning_last_visibility	344.28	322.7
1556069.722210648	-452-04-13	-452	evening_first_visibility	17.77	30.7
1556106.0277662035	-452-05-19	-452	evening_last_visibility	52.18	66.42
1556150.6388773147	-452-07-03	-452	morning_last_visibility	94.47	80.7
1556187.9444328703	-452-08-10	-452	evening_first_visibility	131.77	151.75
1556209.2499884258	-452-09-01	-452	evening_last_visibility	153.33	178.87
1556240.5555439813	-452-10-02	-452	morning_first_visibility	183.62	167.9
1556266.5555439813	-452-10-28	-452	morning_last_visibility	209.93	198.53
1556313.1666550925	-452-12-14	-452	evening_first_visibility	258.4	274.37
1556329.1666550925	-452-12-30	-452	evening_last_visibility	274.68	288.68
1556346.0555439813	-451-01-15	-451	morning_first_visibility	290.38	274.68
1556384.3610995368	-451-02-23	-451	morning_last_visibility	329.32	309.28
1556419.6666550925	-451-03-28	-451	evening_first_visibility	2.1	14.5
1556450.972210648	-451-04-29	-451	evening_last_visibility	32.88	46.6
1556496.583321759	-451-06-14	-451	morning_last_visibility	76.1	59.27
1556529.8888773147	-451-07-17	-451	evening_first_visibility	108.3	124.72
1556561.1944328703	-451-08-18	-451	evening_last_visibility	139.33	165.03
1556589.4999884258	-451-09-16	-451	morning_first_visibility	167.37	152.07
1556611.8055439813	-451-10-08	-451	morning_last_visibility	189.43	177.78
1556663.1110995368	-451-11-29	-451	evening_first_visibility	242.85	260.47
1556677.4166550925	-451-12-13	-451	evening_last_visibility	257.13	272.63
1556694.4166550925	-451-12-30	-451	morning_first_visibility	273.93	257.67
1556734.6110995368	-450-02-08	-450	morning_last_visibility	314.22	296.17
1556769.9166550925	-450-03-13	-450	evening_first_visibility	347.28	0.2
1556796.222210648	-450-04-09	-450	evening_last_visibility	13.47	26.88
1556843.5277662035	-450-05-26	-450	morning_last_visibility	57.78	38.25
1556875.833321759	-450-06-28	-450	evening_first_visibility	89.85	104.67
1556912.4444328703	-450-08-04	-450	evening_last_visibility	125.47	150.1
1556939.7499884258	-450-09-01	-450	morning_first_visibility	152.25	136.22
1556958.7499884258	-450-09-20	-450	morning_last_visibility	171.13	159.7
1557013.3610995368	-450-11-14	-450	evening_first_visibility	227.28	246.6
1557025.3610995368	-450-11-26	-450	evening_last_visibility	239.53	256.62
1557042.6666550925	-450-12-13	-450	morning_first_visibility	256.38	241.7
1557084.5555439813	-449-01-23	-449	morning_last_visibility	297.97	281.68
1557116.8610995368	-449-02-25	-449	evening_first_visibility	331.33	343.93
1557143.1666550925	-449-03-21	-449	evening_last_visibility	354.85	7.72
1557188.7777662035	-449-05-06	-449	morning_last_visibility	38.52	16.12
1557223.083321759	-449-06-10	-449	evening_first_visibility	72.45	85.72
1557263.3888773147	-449-07-20	-449	evening_last_visibility	110.72	133.65
1557289.6944328703	-449-08-16	-449	morning_first_visibility	136.28	120.12
1557306.9999884258	-449-09-03	-449	morning_last_visibility	154.0	142.85
1557365.6110995368	-449-11-01	-449	evening_first_visibility	213.8	234.92
1557392.6110995368	-449-11-28	-449	morning_first_visibility	240.8	224.98
1557432.8055439813	-448-01-06	-448	morning_last_visibility	280.57	265.83
1557466.1110995368	-448-02-09	-448	evening_first_visibility	315.23	327.77
1557488.4166550925	-448-03-01	-448	evening_last_visibility	336.03	349.45
1557536.722210648	-448-04-19	-448	morning_last_visibility	23.0	0.0
1557572.0277662035	-448-05-24	-448	evening_first_visibility	56.98	70.17
1557611.6388773147	-448-07-03	-448	evening_last_visibility	95.13	116.03
1557639.6388773147	-448-07-31	-448	morning_first_visibility	121.45	104.22
1557654.9444328703	-448-08-16	-448	morning_last_visibility	137.05	125.6
1557740.8610995368	-448-11-11	-448	morning_first_visibility	224.22	209.05
1557779.1666550925	-448-12-19	-448	morning_last_visibility	263.03	250.22
1557816.0555439813	-447-01-24	-447	evening_first_visibility	299.98	313.53
1557834.3610995368	-447-02-12	-447	evening_last_visibility	318.98	331.73
1557861.6666550925	-447-03-09	-447	morning_first_visibility	343.1	319.55
1557885.972210648	-447-04-03	-447	morning_last_visibility	7.38	344.17
1557921.2777662035	-447-05-08	-447	evening_first_visibility	41.5	54.33
1557960.583321759	-447-06-17	-447	evening_last_visibility	79.62	97.35
1557990.8888773147	-447-07-17	-447	morning_first_visibility	107.7	89.2
1558003.8888773147	-447-07-30	-447	morning_last_visibility	120.27	108.03
1558091.8055439813	-447-10-27	-447	morning_first_visibility	208.68	192.93
1558124.1110995368	-447-11-29	-447	morning_last_visibility	242.37	230.12
1558165.3055439813	-446-01-08	-446	evening_first_visibility	283.6	297.63
1558183.3055439813	-446-01-26	-446	evening_last_visibility	301.75	314.7
1558201.6110995368	-446-02-14	-446	morning_first_visibility	320.2	301.18
1558236.9166550925	-446-03-19	-446	morning_last_visibility	352.63	330.18
1558270.222210648	-446-04-22	-446	evening_first_visibility	25.98	38.32
1558308.5277662035	-446-05-30	-446	evening_last_visibility	62.23	77.98
1558352.1388773147	-446-07-13	-446	morning_last_visibility	103.63	90.23
1558396.4444328703	-446-08-27	-446	evening_first_visibility	147.97	170.13
1558404.7499884258	-446-09-05	-446	evening_last_visibility	156.83	181.52
1558441.0555439813	-446-10-11	-446	morning_first_visibility	192.23	177.18
1558469.3610995368	-446-11-09	-446	morning_last_visibility	221.68	210.02
1558514.6666550925	-446-12-24	-446	evening_first_visibility	268.12	283.58
1558531.5555439813	-445-01-09	-445	evening_last_visibility	284.37	298.2
1558548.5555439813	-445-01-26	-445	morning_first_visibility	301.0	284.27
1558588.1666550925	-445-03-05	-445	morning_last_visibility	338.72	318.17
1558620.472210648	-445-04-07	-445	evening_first_visibility	11.33	24.15
1558654.7777662035	-445-05-11	-445	evening_last_visibility	43.92	58.15
1558700.083321759	-445-06-26	-445	morning_last_visibility	87.12	72.35
1558735.3888773147	-445-07-31	-445	evening_first_visibility	121.38	139.83
1558761.6944328703	-445-08-27	-445	evening_last_visibility	147.73	173.4
1558790.9999884258	-445-09-26	-445	morning_first_visibility	176.9	161.28
1558815.3055439813	-445-10-20	-445	morning_last_visibility	201.1	189.58
1558863.9166550925	-445-12-08	-445	evening_first_visibility	251.57	268.08
1558879.9166550925	-445-12-24	-445	evening_last_visibility	267.88	281.82
1558896.8055439813	-444-01-09	-444	morning_first_visibility	283.6	267.4
1558935.1110995368	-444-02-17	-444	morning_last_visibility	322.7	303.27
1558969.4166550925	-444-03-21	-444	evening_first_visibility	355.6	7.9
1558998.722210648	-444-04-20	-444	evening_last_visibility	24.57	38.28
1559045.333321759	-444-06-06	-444	morning_last_visibility	68.77	51.02
1559078.6388773147	-444-07-09	-444	evening_first_visibility	100.92	117.05
1559111.9444328703	-444-08-12	-444	evening_last_visibility	133.78	159.07
1559139.2499884258	-444-09-09	-444	morning_first_visibility	160.72	145.4
1559160.2499884258	-444-09-30	-444	morning_last_visibility	181.68	170.2
1559212.8610995368	-444-11-22	-444	evening_first_visibility	236.0	254.23
1559227.1666550925	-444-12-06	-444	evening_last_visibility	250.3	265.88
1559243.1666550925	-444-12-22	-444	morning_first_visibility	266.1	251.17
1559284.3610995368	-443-02-01	-443	morning_last_visibility	307.53	290.25
1559319.6666550925	-443-03-06	-443	evening_first_visibility	340.73	353.6
1559344.972210648	-443-04-01	-443	evening_last_visibility	6.03	18.65
1559391.2777662035	-443-05-17	-443	morning_last_visibility	49.52	28.6
1559424.583321759	-443-06-20	-443	evening_first_visibility	82.5	96.72
1559462.8888773147	-443-07-28	-443	evening_last_visibility	118.98	143.25
1559490.1944328703	-443-08-25	-443	morning_first_visibility	145.65	129.52
1559507.4999884258	-443-09-12	-443	morning_last_visibility	163.45	151.88
1559564.1110995368	-443-11-08	-443	evening_first_visibility	221.47	241.62
1559573.1110995368	-443-11-17	-443	evening_last_visibility	230.65	249.5
1559592.4166550925	-443-12-06	-443	morning_first_visibility	249.53	234.8
1559634.3055439813	-442-01-16	-442	morning_last_visibility	291.22	275.85
1559666.6110995368	-442-02-18	-442	evening_first_visibility	324.72	337.35
1559691.9166550925	-442-03-13	-442	evening_last_visibility	347.33	359.85
1559738.222210648	-442-04-29	-442	morning_last_visibility	32.13	9.5
1559772.833321759	-442-06-03	-442	evening_first_visibility	66.07	79.45
1559813.1388773147	-442-07-13	-442	evening_last_visibility	104.28	126.38
1559839.4444328703	-442-08-09	-442	morning_first_visibility	129.75	113.32
1559856.4444328703	-442-08-26	-442	morning_last_visibility	146.4	134.83
1559918.0555439813	-442-10-27	-442	evening_first_visibility	209.02	230.55
1559942.3610995368	-442-11-21	-442	morning_first_visibility	233.95	218.25
1559981.6666550925	-442-12-30	-442	morning_last_visibility	273.75	260.1
1560015.8610995368	-441-02-02	-441	evening_first_visibility	308.55	321.23
1560036.8610995368	-441-02-23	-441	evening_last_visibility	329.42	341.82
1560087.472210648	-441-04-13	-441	morning_last_visibility	16.57	353.5
1560122.7777662035	-441-05-18	-441	evening_first_visibility	50.6	63.77
1560162.083321759	-441-06-27	-441	evening_last_visibility	88.72	108.3
1560191.3888773147	-441-07-26	-441	morning_first_visibility	115.93	98.0
1560204.6944328703	-441-08-09	-441	morning_last_visibility	129.53	117.4
1560291.6110995368	-441-11-05	-441	morning_first_visibility	217.38	202.38
1560327.9166550925	-441-12-11	-441	morning_last_visibility	254.15	241.45
1560366.8055439813	-440-01-18	-440	evening_first_visibility	293.23	307.03
1560384.1110995368	-440-02-05	-440	evening_last_visibility	311.3	324.62
1560406.1110995368	-440-02-27	-440	morning_first_visibility	332.58	311.38
1560437.4166550925	-440-03-28	-440	morning_last_visibility	1.87	339.32
1560471.0277662035	-440-05-01	-440	evening_first_visibility	35.12	47.85
1560509.333321759	-440-06-09	-440	evening_last_visibility	72.28	89.32
1560542.6388773147	-440-07-12	-440	morning_first_visibility	103.17	84.42
1560553.6388773147	-440-07-23	-440	morning_last_visibility	113.78	101.58
1560641.5555439813	-440-10-20	-440	morning_first_visibility	201.88	186.3
1560672.8610995368	-440-11-21	-440	morning_last_visibility	234.48	222.93
1560715.0555439813	-439-01-01	-439	evening_first_visibility	276.8	291.22
1560733.0555439813	-439-01-19	-439	evening_last_visibility	295.0	307.55
1560750.3610995368	-439-02-06	-439	morning_first_visibility	312.52	293.78
1560787.6666550925	-439-03-13	-439	morning_last_visibility	347.07	325.53
1560819.972210648	-439-04-15	-439	evening_first_visibility	19.55	31.77
1560857.2777662035	-439-05-22	-439	evening_last_visibility	54.9	69.63
1560901.8888773147	-439-07-06	-439	morning_last_visibility	97.2	83.72
1560940.1944328703	-439-08-14	-439	evening_first_visibility	135.52	155.88
1560959.4999884258	-439-09-03	-439	evening_last_visibility	155.15	180.63
1560990.8055439813	-439-10-04	-439	morning_first_visibility	185.48	170.53
1561017.8055439813	-439-10-31	-439	morning_last_visibility	212.82	201.18
1561064.4166550925	-439-12-17	-439	evening_first_visibility	261.3	277.23
1561081.3055439813	-438-01-02	-438	evening_last_visibility	277.57	291.25
1561097.3055439813	-438-01-18	-438	morning_first_visibility	293.25	277.35
1561135.6110995368	-438-02-26	-438	morning_last_visibility	332.12	312.07
1561170.9166550925	-438-03-31	-438	evening_first_visibility	4.85	17.57
1561202.5277662035	-438-05-02	-438	evening_last_visibility	35.6	49.8
1561248.833321759	-438-06-18	-438	morning_last_visibility	79.77	64.0
1561282.1388773147	-438-07-21	-438	evening_first_visibility	112.0	129.12
1561312.4444328703	-438-08-21	-438	evening_last_visibility	142.12	167.68
1561340.7499884258	-438-09-19	-438	morning_first_visibility	170.2	154.63
1561363.0555439813	-438-10-11	-438	morning_last_visibility	192.3	180.52
1561414.6666550925	-438-12-02	-438	evening_first_visibility	245.73	263.27
1561428.6666550925	-438-12-16	-438	evening_last_visibility	260.03	275.2
1561445.5555439813	-437-01-01	-438	morning_first_visibility	275.8	260.8
1561445.5555439813	-437-01-01	-437	morning_first_visibility	275.8	260.8
1561485.8610995368	-437-02-11	-437	morning_last_visibility	317.03	298.9
1561520.1666550925	-437-03-15	-437	evening_first_visibility	349.07	1.3
1561548.472210648	-437-04-13	-437	evening_last_visibility	17.15	29.87
1561594.7777662035	-437-05-29	-437	morning_last_visibility	60.5	41.2
1561627.3888773147	-437-07-01	-437	evening_first_visibility	92.57	107.5
1561663.6944328703	-437-08-07	-437	evening_last_visibility	128.23	152.82
1561689.9999884258	-437-09-03	-437	morning_first_visibility	154.07	138.7
1561709.9999884258	-437-09-23	-437	morning_last_visibility	173.97	162.5
1561764.6110995368	-437-11-17	-437	evening_first_visibility	230.18	249.35
1561776.6110995368	-437-11-29	-437	evening_last_visibility	242.43	259.2
1561793.9166550925	-437-12-16	-437	morning_first_visibility	259.27	244.18
1561835.8055439813	-436-01-26	-436	morning_last_visibility	300.82	284.37
1561868.1110995368	-436-02-28	-436	evening_first_visibility	334.13	346.98
1561893.4166550925	-436-03-23	-436	evening_last_visibility	357.6	10.73
1561940.0277662035	-436-05-09	-436	morning_last_visibility	42.18	20.48
1561973.333321759	-436-06-12	-436	evening_first_visibility	75.17	88.63
1562013.6388773147	-436-07-22	-436	evening_last_visibility	113.47	136.43
1562039.9444328703	-436-08-18	-436	morning_first_visibility	139.07	122.78
1562056.2499884258	-436-09-04	-436	morning_last_visibility	155.82	143.97
1562114.8610995368	-436-11-02	-436	evening_first_visibility	215.67	236.53
1562120.8610995368	-436-11-08	-436	evening_last_visibility	221.77	241.93
1562141.8610995368	-436-11-29	-436	morning_first_visibility	242.67	227.97
1562183.0555439813	-435-01-08	-435	morning_last_visibility	283.43	268.5
1562216.3610995368	-435-02-11	-435	evening_first_visibility	318.07	330.78
