year	mm	phase	lon	lat	ra	dec	sz
-1463	11	0.9918437600135803	20.717103017830386	-4.863005490913773	20.940480816587662	3.7321850451137117	0.5281189316375465
-1463	12	0.9916845560073853	50.80699451928001	-5.047031205781018	49.67459610510234	13.409857243362897	0.5288124944269987
-1462	01	0.9911524057388306	80.09282516645575	-4.157133535580243	79.52150603484175	19.343740225694454	0.4998082671579958
-1462	02	0.9911382794380188	109.15875182908908	-1.5300221255638438	110.56721987019364	20.95570666648902	0.4989184151614884
-1462	03	0.9914341568946838	138.45742382884907	1.2948958595687645	141.40787100209081	16.793617466110398	0.4914194053153895
-1462	04	0.9907928109169006	167.30535149189876	3.2691359013271106	169.66791999019142	8.101101381466394	0.4841340398583427
-1462	05	0.9901403188705444	195.68237783788624	4.318481794640543	-163.90803267362622	-2.3036729059260455	0.4993356511819086
-1462	05	0.9912992119789124	224.79696094549794	4.948056527454728	-136.24690914769582	-11.838104506949827	0.5078440850388539
-1462	06	0.9923629760742188	253.13814881265282	3.3756346449937773	-107.88173629293611	-19.432452988658994	0.5188788692686981
-1462	07	0.9912916421890259	280.2040795980563	1.4807359670690734	-78.98941093792756	-21.990039988911633	0.5308081256243737
-1462	08	0.9901801347732544	308.4571530972028	-1.6052801730878532	-48.57312634330285	-20.019053914854418	0.5576880405121045
-1462	09	0.9922811985015869	339.8259670047741	-3.813131293909258	-17.080434743822945	-11.5396298690692	0.5483229620555837
-1462	10	0.9907622933387756	9.206303171826153	-5.160638674630678	10.494357179834358	-1.0191175876393364	0.5663913519019131
-1462	11	0.9931840896606445	41.177896389942575	-5.120593372385134	40.30206453059561	10.585963397892273	0.5398614322568899
-1462	12	0.9915919899940491	69.04273898480245	-3.393611561116775	67.8351640182617	18.847284084283856	0.5406022675321589
-1461	01	0.991670548915863	98.4605082254059	-1.2094751793911496	99.15358004691475	22.38406799689479	0.5137179147045218
-1461	02	0.9909811615943909	127.39985727043323	2.0591833931929626	130.46840576236812	20.73701208378734	0.5123448916401139
-1461	03	0.9906322360038757	156.52059556485688	3.6883435355407648	159.75581417254264	12.691315240807247	0.48857271507539857
-1461	04	0.9913868308067322	185.93246208350473	4.463624112822474	-172.77447499360184	1.6892899092043427	0.48706880843489586
-1461	05	0.9920307993888855	214.54710372415698	4.51969138823618	-146.2392539666952	-9.013637984572515	0.49636100531944033
-1461	06	0.9924898147583008	242.52489670408693	3.0812422874303733	-118.97651865703497	-18.016930385763786	0.4905324473681825
-1461	07	0.9906461834907532	269.1602480497496	0.1887045879244798	-90.91692418451315	-23.675114210560626	0.516037662150304
-1461	08	0.9912508130073547	298.5162599481348	-1.8259215237180126	-58.87561391846882	-22.61139787378213	0.5161890310924725
-1461	09	0.9919740557670593	329.08919011303317	-4.00723925056618	-27.226234768972045	-15.738471234666532	0.5404025450927755
-1461	10	0.992728054523468	0.18538905277856843	-5.547124301613324	2.4195545705972052	-4.996544303583467	0.5485162034118324
-1461	11	0.9907616376876831	28.080074833916772	-4.344506274584504	27.597126565494566	6.928327013501493	0.5659242692299188
-1461	12	0.9918804168701172	58.408147766028954	-3.112353019285354	56.81361818968747	17.12665209533443	0.5476319983201721
-1460	01	0.9918153882026672	87.65097941923236	0.014436377556469095	87.43133026612324	23.859618118299274	0.5547291072816283
-1460	02	0.9925782084465027	117.89405171532538	2.055058074465683	120.51609311289928	22.96448859291722	0.5267366746202775
-1460	03	0.9918032884597778	147.114078007997	4.643587503206678	151.09440363649392	17.037761584868413	0.5240416101527553
-1460	04	0.990211546421051	174.44522435696337	4.476666247494599	176.73132846269831	6.339767774069534	0.5004867687522405
-1460	05	0.9910309314727783	203.06172720828576	4.377022753540594	-157.07158100537183	-5.062243601430885	0.49933194119201874
-1460	06	0.9904893636703491	230.27325065310782	2.461010302337424	-131.5660437648116	-15.761174541494086	0.4831648245700618
-1460	07	0.9900290966033936	258.07692768465165	-0.5096077087052248	-103.0523005200303	-23.82815528099848	0.4967650336750703
-1460	08	0.9921801686286926	288.6070774903838	-2.961326340215598	-69.33020332291935	-25.479546127299802	0.49947427970293856
-1460	09	0.9924961924552917	318.7562310549825	-4.4555969139029585	-37.23052631340004	-19.69294805152563	0.5031921356713568
-1460	10	0.9917102456092834	348.1388229003462	-4.842330980897796	-8.924946849471032	-9.210502808854317	0.5281506008725663
-1460	11	0.9927563071250916	18.765431322085295	-4.649602244428647	19.057801149214583	3.1873233456328967	0.5385214537351393
-1460	12	0.9904105067253113	46.35601304392452	-1.8447208951863425	44.35446864788889	15.259983834171772	0.5582353590610528
-1460	12	0.9932057857513428	77.97639667884351	0.16895284212646683	76.87249645341603	23.479669311695094	0.5523670113506965
-1459	01	0.9906349182128906	106.36311931247243	3.389400509542464	108.2673054345788	26.206253097575253	0.565014987769919
-1459	02	0.9933828115463257	137.78697326885512	4.258936604532981	141.72981174316868	19.816728883790113	0.5380014317684063
-1459	03	0.9914067983627319	165.1187255032723	5.110904512746406	168.38386772700278	10.658954073572067	0.5330877293878256
-1459	04	0.9908097386360168	192.15266966149642	3.302055720061127	-167.54840089350546	-1.854428712959993	0.521925381490788
-1459	05	0.9922443628311157	220.7287770210128	1.9661224570195972	-141.14107863927728	-13.442270361700581	0.4990651305810344
-1459	06	0.9915145039558411	248.39100404349006	-1.1527686684572374	-113.62144607374277	-23.234162950671415	0.49493397283693924
-1459	07	0.9914573431015015	277.27141315919204	-3.348240767228095	-81.8470035795541	-27.00546431119129	0.49034522078562415
-1459	08	0.9908395409584045	306.48350312418586	-4.572699463674541	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	09	0.9908395409584045	306.48350333250835	-4.572702985884948	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	09	0.9908395409584045	306.4835035408319	-4.572706508109432	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	10	0.9908395409584045	306.4835037491565	-4.572710030348313	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	10	0.9908395409584045	306.483503957482	-4.572713552601264	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	11	0.9908395409584045	306.48350416580854	-4.572717074868609	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	11	0.9908395409584045	306.48350437413615	-4.57272059715003	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	12	0.9908395409584045	306.4835045824647	-4.572724119445848	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1459	12	0.9908395409584045	306.48350479079426	-4.572727641755733	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1458	01	0.9908395409584045	306.4835049991249	-4.572731164080023	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1458	01	0.9908395409584045	306.48350520745646	-4.5727346864183795	-49.7724391983111	-23.402274822099226	0.48408141160468604
