iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
3	-02060-06-23T06:16:07.959	968833.761	147.416	13.515	88.797	0.004	324.998	-9.214	268.009	4.844	179.220	29.714	(0.003944192021860651, 88.79711848381629)	(4.844489465265291, 268.00882658639046)	-2059	968816.761	N10-Mag/ζ Leo	N23-Dha/γ2 Del	N10-Mag	N23-Dha	1	2	False	False	False	False
4	-02060-07-22T23:24:10.549	968863.475	174.481	2.497	117.728	-0.001	352.871	0.627	297.514	3.510	179.790	29.745	(-0.0012375785003254562, 117.72812607486608)	(3.5097041275622627, 297.5144696160017)	-2059	968846.475	N12-UPal/β Leo	N25-PBha/α Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
4	-02060-08-21T17:16:57.636	968893.220	201.622	-9.271	147.219	-0.006	20.933	10.247	326.964	1.167	179.742	29.783	(-0.005919142357606552, 147.21941234764847)	(1.166993216425396, 326.9641418334116)	-2059	968876.220	N14-Chi/α Vir	N27-Rev/ε Psc	N14-Chi	N27-Rev	1	3	False	False	False	False
4	-02060-09-20T12:04:31.883	968923.003	230.972	-19.045	177.251	-0.009	51.192	17.467	357.057	-1.570	179.798	29.684	(-0.00886641804669783, 177.2509264046346)	(-1.5701864314791243, 357.05678648973264)	-2059	968906.003	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	N16-Vis	N02-Bha	1	4	False	False	True	True
3	-02060-10-20T04:28:54.901	968952.687	263.148	-23.833	207.514	-0.009	82.507	19.980	26.731	-3.808	179.206	29.688	(-0.009257833519482221, 207.51398957327694)	(-3.8081354109063192, 26.73128400219717)	-2059	968935.687	N19-Mul/ν Sco	N05-Mrg/λ Ori	N19-Mul	N05-Mrg	1	4	False	False	False	False
3	-02060-11-18T20:59:22.798	968982.375	296.052	-21.809	237.843	-0.007	114.889	16.963	57.619	-4.955	179.765	29.555	(-0.006958148576159662, 237.8434248868011)	(-4.9554705521416205, 57.61928706296602)	-2059	968965.375	N22-Shr/α Aql	N07-Pun/β Gem	N22-Shr	N07-Pun	1	5	False	False	False	False
3	-02060-12-18T10:18:05.248	969011.929	326.464	-13.848	267.812	-0.003	144.920	9.522	87.848	-4.579	180.028	29.487	(-0.0025533062944672756, 267.8117979915594)	(-4.578958455637037, 87.84797854978349)	-2059	968994.929	N23-Dha/γ2 Del	N10-Mag/μ Leo	N23-Dha	N10-Mag	1	5	False	False	False	False
2	-02059-01-16T21:59:46.928	969041.417	354.061	-2.681	297.272	0.003	173.527	-0.178	117.943	-2.833	180.667	29.307	(0.0027600581887275368, 297.2724944822874)	(-2.8329279926321975, 117.943294266565)	-2058	969024.417	N25-PBha/α Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-02059-02-15T05:22:33.277	969070.724	20.500	8.818	326.031	0.008	200.146	-9.135	145.827	-0.434	179.798	29.317	(0.007504917715634474, 326.03098064909744)	(-0.43430840767483275, 145.8265115947235)	-2058	969053.724	N27-Rev/ε Psc	N14-Chi/α Vir	N27-Rev	N14-Chi	1	0	False	False	False	False
3	-02059-03-16T12:59:08.294	969100.041	47.979	18.268	354.324	0.011	228.330	-16.160	174.066	2.109	179.749	29.309	(0.010534594056314364, 354.32444581086503)	(2.1092059947992032, 174.0664455623662)	-2058	969083.041	N02-Bha/* 39 Ari	N16-Vis/α2 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
3	-02059-04-14T20:23:57.514	969129.350	77.441	23.472	22.291	0.011	257.675	-19.384	202.136	4.080	179.856	29.334	(0.011221400422647921, 22.290526477641357)	(4.079514039151281, 202.13588796211403)	-2058	969112.350	N05-Mrg/γ Ori	N19-Mul/ζ2 Sco	N05-Mrg	N19-Mul	1	1	False	False	False	False
3	-02059-05-14T04:24:19.834	969158.684	107.841	22.972	50.181	0.009	287.183	-18.017	230.161	4.983	179.992	29.325	(0.009492294724820447, 50.181078055477194)	(4.983304047300189, 230.16128727559374)	-2058	969141.684	N07-Pun/α Gem	N21-UAsh/τ Sgr	N07-Pun	N21-UAsh	1	2	False	False	False	False
2	-02059-06-12T12:11:46.594	969188.008	137.003	16.914	78.204	0.006	314.724	-12.737	257.304	4.633	179.110	29.551	(0.005738483715287816, 78.20407293554287)	(4.632511561675938, 257.30402083110175)	-2058	969171.008	N09-Asl/ζ Hya	N23-Dha/β Del	N09-Asl	N23-Dha	1	2	False	False	False	False
3	-02059-07-12T01:25:18.209	969217.559	164.414	6.863	106.801	0.001	342.890	-4.230	286.425	3.015	179.629	29.600	(0.0007407786203274514, 106.80111572647832)	(3.0151668030832117, 286.4249379215176)	-2058	969200.559	N11-PPal/θ Leo	N24-Sha/λ Aqr	N11-PPal	N24-Sha	1	3	False	False	False	False
3	-02059-08-10T15:49:35.617	969247.159	191.146	-4.872	135.946	-0.004	10.083	5.057	315.050	0.597	179.104	29.823	(-0.004280500904544588, 135.9464116538175)	(0.5970521252958937, 315.05026944144345)	-2058	969230.159	N13-Has/ε Crv	N26-UBha/γ Peg	N13-Has	N26-UBha	1	3	False	False	False	False
4	-02059-09-09T11:34:06.516	969276.982	219.499	-15.772	165.840	-0.008	39.958	13.651	345.604	-2.145	179.758	29.814	(-0.008044918460269503, 165.840322764455)	(-2.1454040066267672, 345.60443335785357)	-2058	969259.982	N16-Vis/α1 Lib	N01-Ash/α Ari	N16-Vis	N01-Ash	1	4	False	False	False	False
4	-02059-10-09T07:06:15.907	969306.796	250.797	-22.782	196.138	-0.009	71.126	18.571	15.891	-4.205	179.743	29.798	(-0.009479357967154507, 196.1380107998644)	(-4.204924509499945, 15.891393742793369)	-2058	969289.796	N18-Jye/α Sco	N04-Roh/α Tau	N18-Jye	N04-Roh	1	4	False	False	False	False
4	-02059-11-08T02:15:27.658	969336.594	283.964	-23.367	226.590	-0.008	103.269	18.408	46.427	-4.990	179.825	29.665	(-0.008170653821126162, 226.59022402373458)	(-4.99035629472365, 46.42673917791168)	-2058	969319.594	N21-UAsh/σ Sgr	N06-Ard/γ Gem	N21-UAsh	N06-Ard	1	5	False	False	False	False
3	-02059-12-07T18:12:59.435	969366.259	315.584	-17.328	256.783	-0.004	133.622	13.410	76.096	-4.290	179.303	29.639	(-0.004403497318119202, 256.783160146529)	(-4.290398246824916, 76.09573358134529)	-2058	969349.259	N23-Dha/β Del	N09-Asl/η Hya	N23-Dha	N09-Asl	1	5	False	False	False	False
3	-02058-01-06T09:32:53.322	969395.898	344.202	-6.950	286.574	0.001	163.098	4.923	106.359	-2.295	179.779	29.499	(0.0007868494746921873, 286.57400332874846)	(-2.294972684707436, 106.35873865151753)	-2057	969378.898	N24-Sha/λ Aqr	N11-PPal/θ Leo	N24-Sha	N11-PPal	1	0	False	False	False	False
3	-02058-02-04T21:32:07.932	969425.397	10.924	4.778	315.713	0.006	191.076	-4.486	135.735	0.322	180.022	29.415	(0.005917404609021, 315.7129993899181)	(0.32159196575912113, 135.7350072643944)	-2057	969408.397	N26-UBha/γ Peg	N13-Has/ε Crv	N26-UBha	N13-Has	1	0	False	False	False	False
2	-02058-03-06T07:29:34.735	969454.812	37.931	15.267	344.260	0.010	219.435	-12.762	164.842	2.829	180.588	29.240	(0.009628260594182205, 344.2599555478706)	(2.82921157938805, 164.84194860696385)	-2057	969437.812	N01-Ash/α Ari	N16-Vis/α1 Lib	N01-Ash	N16-Vis	1	1	False	False	False	False
3	-02058-04-04T13:14:45.944	969484.052	66.621	22.205	12.254	0.011	247.134	-17.751	192.004	4.462	179.760	29.262	(0.011131414106134708, 12.253664263139292)	(4.461805779557695, 192.00420374206072)	-2057	969467.052	N04-Roh/ε Tau	N18-Jye/σ Sco	N04-Roh	N18-Jye	1	1	False	False	False	False
3	-02058-05-03T19:31:50.442	969513.314	96.866	23.843	40.086	0.010	276.284	-18.851	219.763	5.002	179.688	29.298	(0.010229283602419127, 40.08643337344513)	(5.001683424309179, 219.76267559721967)	-2057	969496.314	N06-Ard/γ Gem	N20-PAsh/λ Sgr	N06-Ard	N20-PAsh	1	2	False	False	False	False
3	-02058-06-02T02:41:36.775	969542.612	126.648	19.674	68.008	0.007	305.416	-15.573	247.836	4.255	179.838	29.374	(0.007145177309318842, 68.00821053676357)	(4.255445313247182, 247.83601604778673)	-2057	969525.612	N08-Pus/δ Cnc	N22-Shr/β Aql	N08-Pus	N22-Shr	1	2	False	False	False	False
3	-02058-07-01T11:39:28.412	969571.986	154.554	10.865	96.284	0.003	333.676	-8.655	276.279	2.371	180.002	29.468	(0.002530895603331424, 96.28384405204143)	(2.370822546031705, 276.27914761921784)	-2057	969554.986	N10-Mag/α Leo	N24-Sha/λ Aqr	N10-Mag	N24-Sha	1	3	False	False	False	False
3	-02058-07-30T22:53:58.531	969601.454	181.204	-0.489	125.107	-0.003	1.201	0.292	305.022	-0.177	179.917	29.573	(-0.00255249013428515, 125.10685459284342)	(-0.1771346478004139, 305.0223051666403)	-2057	969584.454	N12-UPal/β Leo	N25-PBha/β Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
3	-02058-08-29T12:38:29.731	969631.027	208.544	-11.966	154.561	-0.007	29.089	9.275	334.105	-2.698	179.541	29.676	(-0.006821870421283094, 154.560940127237)	(-2.698320277040154, 334.1054648121418)	-2057	969614.027	N15-Swa/α Boo	N01-Ash/γ Ari	N15-Swa	N01-Ash	1	4	False	False	False	False
3	-02058-09-28T04:52:19.604	969660.703	238.530	-20.764	184.586	-0.009	58.558	16.179	3.643	-4.476	179.048	29.863	(-0.009127924988789197, 184.5860230638794)	(-4.476194380893756, 3.64325089624138)	-2057	969643.703	N17-Anu/δ Sco	N03-Kri/* 23 Tau	N17-Anu	N03-Kri	1	4	False	False	False	False
4	-02058-10-28T01:35:37.105	969690.566	271.388	-23.984	215.072	-0.009	91.095	19.028	34.850	-4.949	179.767	29.816	(-0.008795212478822534, 215.0723724571394)	(-4.949109670931851, 34.85036023630179)	-2057	969673.566	N20-PAsh/γ Sgr	N05-Mrg/α Ori	N20-PAsh	N05-Mrg	1	5	False	False	False	False
4	-02058-11-26T21:10:43.810	969720.382	304.056	-20.260	245.497	-0.006	122.883	16.522	65.260	-3.886	179.752	29.774	(-0.005839912277545573, 245.49740866074208)	(-3.8860581949908872, 65.25998802782412)	-2057	969703.382	N22-Shr/γ Aql	N08-Pus/δ Cnc	N22-Shr	N08-Pus	1	5	False	False	False	False
4	-02058-12-26T15:45:05.701	969750.156	333.893	-11.119	275.586	-0.001	153.114	9.640	95.418	-1.655	179.824	29.614	(-0.0010390413078994274, 275.5860658669933)	(-1.6546016452181518, 95.41771325692244)	-2057	969733.156	N24-Sha/λ Aqr	N10-Mag/α Leo	N24-Sha	N10-Mag	1	0	False	False	False	False
3	-02057-01-25T06:29:41.519	969779.771	1.133	0.460	305.035	0.004	180.901	0.710	124.350	0.970	179.313	29.562	(0.004239924407064852, 305.03495814697544)	(0.9702822686248067, 124.34964206901074)	-2056	969762.771	N25-PBha/β Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-02057-02-23T19:59:27.377	969809.333	27.907	11.728	333.904	0.009	208.960	-8.521	153.720	3.357	179.819	29.410	(0.008564643125181858, 333.90440569621387)	(3.357074545518476, 153.7196726859185)	-2056	969792.333	N01-Ash/γ Ari	N15-Swa/α Boo	N01-Ash	N15-Swa	1	1	False	False	False	False
3	-02057-03-25T05:50:32.101	969838.743	56.011	20.232	2.183	0.011	237.176	-15.588	182.210	4.764	180.036	29.302	(0.010887800336880074, 2.182707115104829)	(4.763642787071014, 182.21027585807641)	-2056	969821.743	N03-Kri/* 17 Tau	N17-Anu/δ Sco	N03-Kri	N17-Anu	1	1	False	False	True	True
3	-02057-04-23T13:05:38.709	969868.046	85.922	23.934	30.095	0.011	266.000	-19.012	210.011	4.911	179.928	29.267	(0.010812365151447473, 30.09460990557292)	(4.911409838636282, 210.01092170163338)	-2056	969851.046	N05-Mrg/α Ori	N19-Mul/κ Sco	N05-Mrg	N19-Mul	1	2	False	False	False	False
3	-02057-05-22T19:29:32.737	969897.312	116.109	21.800	57.940	0.008	295.132	-18.080	237.677	3.815	179.748	29.297	(0.008436711700822906, 57.939950624739666)	(3.815381385807967, 237.67692895490305)	-2056	969880.312	N07-Pun/β Gem	N22-Shr/α Aql	N07-Pun	N22-Shr	1	2	False	False	False	False
3	-02057-06-21T02:37:08.810	969926.609	144.681	14.464	86.017	0.004	323.844	-12.929	265.746	1.713	179.738	29.366	(0.004263160705295274, 86.01668224255988)	(1.7127698192820142, 265.74592925968517)	-2056	969909.609	N10-Mag/μ Leo	N23-Dha/γ2 Del	N10-Mag	N23-Dha	1	2	False	False	False	False
3	-02057-07-20T11:24:22.475	969955.975	171.542	3.790	114.560	-0.001	351.801	-4.659	294.442	-0.898	179.887	29.511	(-0.0007891913895788748, 114.55954961972212)	(-0.8982532260285553, 294.4423857030219)	-2056	969938.975	N12-UPal/β Leo	N25-PBha/α Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
2	-02057-08-18T23:39:35.279	969985.486	198.351	-7.933	143.758	-0.005	20.400	5.138	324.567	-3.357	180.807	29.474	(-0.005490436268885315, 143.75807073705337)	(-3.3567019127431346, 324.56703534780723)	-2056	969968.486	N13-Has/β Crv	N27-Rev/ε Psc	N13-Has	N27-Rev	1	3	False	False	False	False
3	-02057-09-17T11:01:47.891	970014.960	227.043	-18.011	173.423	-0.009	48.310	13.395	353.336	-4.765	179.905	29.621	(-0.008547384404950297, 173.4234628099969)	(-4.765483833905539, 353.33570329025395)	-2056	969997.960	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	N16-Vis	N02-Bha	1	4	False	False	False	False
3	-02057-10-17T01:55:34.365	970044.580	258.833	-23.578	203.593	-0.009	78.752	18.693	23.138	-4.854	179.534	29.702	(-0.009147093118257002, 203.59291012930015)	(-4.854164321049581, 23.137798909794405)	-2056	970027.580	N19-Mul/ζ2 Sco	N05-Mrg/γ Ori	N19-Mul	N05-Mrg	1	4	False	False	False	False
3	-02057-11-15T18:46:35.835	970074.282	291.859	-22.455	233.944	-0.007	110.263	19.104	52.967	-3.526	179.011	29.869	(-0.007080384933330633, 233.94436430920967)	(-3.525706767243042, 52.96679205034034)	-2056	970057.282	N21-UAsh/τ Sgr	N07-Pun/α Gem	N21-UAsh	N07-Pun	1	5	False	False	False	False
4	-02057-12-15T15:38:31.119	970104.152	322.978	-15.033	264.272	-0.003	142.380	14.122	84.027	-1.046	179.746	29.780	(-0.0028111177747699805, 264.27224525085586)	(-1.0460210939345143, 84.02695402607533)	-2056	970087.152	N23-Dha/γ2 Del	N10-Mag/ε Leo	N23-Dha	N10-Mag	1	5	False	False	False	False
4	-02056-01-14T10:21:19.586	970133.931	351.101	-3.982	294.082	0.002	171.541	5.608	113.834	1.663	179.748	29.693	(0.002466271975856345, 294.0819221144719)	(1.662718339317326, 113.83442575177725)	-2055	970116.931	N25-PBha/α Peg	N12-UPal/* 93 Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
4	-02056-02-13T02:59:29.205	970163.625	17.892	7.744	323.274	0.007	199.245	-4.127	143.119	3.849	179.846	29.523	(0.007261127888044306, 323.2740549708972)	(3.8486663685230336, 143.11864198434026)	-2055	970146.625	N27-Rev/ε Psc	N13-Has/β Crv	N27-Rev	N13-Has	1	0	False	False	False	False
3	-02056-03-13T15:33:16.809	970193.148	45.401	17.554	351.808	0.010	226.287	-12.659	171.230	4.926	179.429	29.481	(0.010326799858887781, 351.8083113536827)	(4.926125740892547, 171.2302316285442)	-2055	970176.148	N02-Bha/* 41 Ari	N16-Vis/α2 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
3	-02056-04-12T03:05:26.402	970222.629	74.873	23.239	19.961	0.011	255.258	-18.528	199.810	4.711	179.860	29.381	(0.011051417332169019, 19.960935477270663)	(4.711406193923646, 199.81011248363228)	-2055	970205.629	N05-Mrg/γ Ori	N18-Jye/ε Sco	N05-Mrg	N18-Jye	1	1	False	False	False	False
3	-02056-05-11T12:13:35.422	970252.009	105.332	23.239	47.897	0.009	284.988	-19.980	227.912	3.265	180.026	29.386	(0.009376807859738864, 47.89747976742841)	(3.264658076863658, 227.91220056617678)	-2055	970235.009	N06-Ard/γ Gem	N21-UAsh/ζ Sgr	N06-Ard	N21-UAsh	1	2	False	False	False	False
2	-02056-06-09T21:30:03.914	970281.396	134.715	17.578	75.960	0.006	315.228	-16.493	256.731	0.893	180.781	29.262	(0.005690049794956147, 75.95993414800654)	(0.893479560189401, 256.7313350724054)	-2055	970264.396	N09-Asl/η Hya	N23-Dha/β Del	N09-Asl	N23-Dha	1	2	False	False	False	False
3	-02056-07-09T03:47:25.551	970310.658	161.997	7.874	104.239	0.001	342.431	-9.423	284.030	-1.595	179.797	29.356	(0.0008297218702159272, 104.23912568664825)	(-1.5954684452391827, 284.03002139729233)	-2055	970293.658	N11-PPal/δ Leo	N24-Sha/λ Aqr	N11-PPal	N24-Sha	1	3	False	False	False	False
3	-02056-08-07T12:20:42.705	970340.014	188.487	-3.713	133.093	-0.004	9.770	0.146	312.834	-3.777	179.742	29.423	(-0.004093928895962756, 133.0927988774807)	(-3.777294586829347, 312.8341011504913)	-2055	970323.014	N13-Has/γ Crv	N26-UBha/γ Peg	N13-Has	N26-UBha	1	3	False	False	False	False
3	-02056-09-05T22:29:16.478	970369.437	216.214	-14.696	162.533	-0.008	37.731	9.986	342.406	-4.928	179.867	29.574	(-0.007815557191085239, 162.53320297727248)	(-4.928471494854989, 342.4060301661649)	-2055	970352.437	N16-Vis/α1 Lib	N01-Ash/α Ari	N16-Vis	N01-Ash	1	4	False	False	False	False
2	-02056-10-05T12:16:03.972	970399.011	246.913	-22.247	192.551	-0.009	68.659	17.831	13.499	-4.607	180.938	29.508	(-0.009328287227924224, 192.55097032348755)	(-4.6074569484664405, 13.498977572840174)	-2055	970382.011	N18-Jye/σ Sco	N04-Roh/α Tau	N18-Jye	N04-Roh	1	4	False	False	False	False
3	-02056-11-04T00:27:32.713	970428.519	279.696	-23.691	222.703	-0.008	99.350	20.723	42.593	-2.974	179.878	29.642	(-0.00821381118266356, 222.7030273799777)	(-2.9741676910414383, 42.592839341152654)	-2055	970411.519	N21-UAsh/φ Sgr	N06-Ard/γ Gem	N21-UAsh	N06-Ard	1	5	False	False	False	False
3	-02056-12-03T15:51:22.018	970458.161	311.632	-18.424	252.906	-0.005	130.934	18.140	72.352	-0.446	179.436	29.767	(-0.004619254041603597, 252.90557397833436)	(-0.4463705899666015, 72.35223725121328)	-2055	970441.161	N22-Shr/β Aql	N08-Pus/δ Cnc	N22-Shr	N08-Pus	1	5	False	False	False	False
4	-02055-01-02T10:15:38.817	970487.928	340.733	-8.394	282.884	0.000	161.451	10.551	102.715	2.262	179.825	29.724	(0.0004742858087687622, 282.8844751538248)	(2.2619468535654765, 102.71547448528788)	-2054	970470.928	N24-Sha/λ Aqr	N11-PPal/δ Leo	N24-Sha	N11-PPal	1	0	False	False	False	False
4	-02055-02-01T03:37:38.085	970517.651	7.763	3.397	312.310	0.006	189.251	0.574	132.075	4.227	179.764	29.679	(0.005649762575125464, 312.31040592469293)	(4.227487256232829, 132.0747966347046)	-2054	970500.651	N26-UBha/γ Peg	N13-Has/γ Crv	N26-UBha	N13-Has	1	0	False	False	False	False
4	-02055-03-02T19:55:09.893	970547.330	34.870	14.241	341.167	0.010	216.355	-9.454	160.947	4.987	179.785	29.608	(0.009500832998505283, 341.16733441712665)	(4.987483646325595, 160.9470028046376)	-2054	970530.330	N01-Ash/α Ari	N16-Vis/α1 Lib	N01-Ash	N16-Vis	1	1	False	False	False	False
4	-02055-04-01T10:31:01.383	970576.938	63.701	21.734	9.545	0.011	244.394	-17.370	189.398	4.399	179.862	29.486	(0.011126848034345549, 9.545054758456903)	(4.398631727739583, 189.39785328029308)	-2054	970559.938	N04-Roh/γ Tau	N17-Anu/ω1 Sco	N04-Roh	N17-Anu	1	1	False	False	False	False
3	-02055-04-30T22:11:18.504	970606.425	94.102	23.939	37.598	0.010	273.393	-21.243	217.002	2.701	179.415	29.490	(0.010271982410831743, 37.59819630774559)	(2.701106731145267, 217.0016830920026)	-2054	970589.425	N05-Mrg/α Ori	N20-PAsh/δ Sgr	N05-Mrg	N20-PAsh	1	2	False	False	False	False
3	-02055-05-30T09:57:26.990	970635.915	124.208	20.228	65.689	0.007	303.963	-20.034	245.498	0.235	179.820	29.422	(0.0072016999222946, 65.68865637200432)	(0.23455918387888186, 245.49835193806447)	-2054	970618.915	N08-Pus/δ Cnc	N22-Shr/γ Aql	N08-Pus	N22-Shr	1	2	False	False	False	False
3	-02055-06-28T20:04:48.625	970665.337	152.326	11.717	93.980	0.003	333.205	-13.848	274.002	-2.300	180.030	29.433	(0.0026018951066040363, 93.979885186717)	(-2.299509488311122, 274.0020895164558)	-2054	970648.337	N10-Mag/α Leo	N23-Dha/γ2 Del	N10-Mag	N23-Dha	1	3	False	False	False	False
2	-02055-07-28T06:28:01.445	970694.769	178.991	0.495	122.726	-0.002	1.443	-4.071	303.508	-4.262	180.784	29.309	(-0.0024782132942222424, 122.72606904138311)	(-4.261560214502028, 303.5076255402751)	-2054	970677.769	N12-UPal/β Leo	N25-PBha/β Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
3	-02055-08-26T13:53:13.156	970724.079	205.947	-10.978	151.872	-0.007	27.541	6.225	331.615	-4.995	179.739	29.415	(-0.006752171514503992, 151.87241420976332)	(-4.9947473957758435, 331.6149119499192)	-2054	970707.079	N15-Swa/α Boo	N01-Ash/γ Ari	N15-Swa	N01-Ash	1	4	False	False	False	False
3	-02055-09-24T23:51:22.976	970753.494	235.377	-20.090	181.596	-0.009	56.140	15.778	1.321	-4.354	179.716	29.486	(-0.00912808597592511, 181.5964836492205)	(-4.354283867322224, 1.3213346708874445)	-2054	970736.494	N17-Anu/δ Sco	N03-Kri/* 17 Tau	N17-Anu	N03-Kri	1	4	False	True	True	True
3	-02055-10-24T11:31:29.877	970782.980	267.635	-23.969	211.684	-0.009	87.578	21.564	31.601	-2.395	179.905	29.569	(-0.00893319260754621, 211.6840740080701)	(-2.3954033896823765, 31.60084291270119)	-2054	970765.980	N19-Mul/ι1 Sco	N05-Mrg/α Ori	N19-Mul	N05-Mrg	1	5	False	False	False	False
2	-02055-11-23T01:11:31.833	970812.550	300.235	-21.050	241.877	-0.006	120.684	21.289	62.249	0.327	180.361	29.543	(-0.006149029194561308, 241.87720117132923)	(0.3267696001454175, 62.24945259058482)	-2054	970795.550	N22-Shr/α Aql	N07-Pun/β Gem	N22-Shr	N07-Pun	1	5	False	False	False	False
3	-02055-12-22T14:13:30.452	970842.093	330.227	-12.497	271.784	-0.001	151.099	15.218	91.620	2.845	179.829	29.585	(-0.0014720961672923271, 271.7836435564668)	(2.8452509243498967, 91.6199884971563)	-2054	970825.093	N23-Dha/γ2 Del	N10-Mag/η Leo	N23-Dha	N10-Mag	1	0	False	False	False	False
3	-02054-01-21T04:15:26.844	970871.677	357.656	-1.087	301.271	0.004	178.996	5.461	120.717	4.536	179.443	29.599	(0.0038414685585290874, 301.2707217465711)	(4.536295654778258, 120.71656117082622)	-2053	970854.677	N25-PBha/β Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-02054-02-19T18:38:05.944	970901.276	24.392	10.375	330.240	0.008	205.337	-5.392	149.264	4.968	179.027	29.712	(0.008324662314457582, 330.24042234329784)	(4.96783185926122, 149.26398622823945)	-2053	970884.276	N01-Ash/γ Ari	N15-Swa/α Boo	N01-Ash	N15-Swa	1	1	False	False	False	False
4	-02054-03-21T11:44:02.184	970930.989	52.531	19.430	358.854	0.011	233.347	-15.465	178.626	4.024	179.780	29.634	(0.010862426641078442, 358.8536185554816)	(4.023566870019232, 178.6255176798228)	-2053	970913.989	N02-Bha/* 39 Ari	N17-Anu/δ Sco	N02-Bha	N17-Anu	1	1	False	True	True	True
4	-02054-04-20T02:56:20.957	970960.622	82.602	23.808	27.098	0.011	262.479	-21.762	206.865	2.027	179.778	29.606	(0.010936463062110033, 27.098050387837425)	(2.0267426261017802, 206.86470079105013)	-2053	970943.622	N05-Mrg/λ Ori	N19-Mul/ν Sco	N05-Mrg	N19-Mul	1	1	False	False	False	False
4	-02054-05-19T17:28:46.931	970990.228	113.212	22.260	55.258	0.009	293.136	-22.779	235.095	-0.510	179.849	29.508	(0.008623652448074821, 55.25754759404162)	(-0.5099636495833204, 235.09498241253422)	-2053	970973.228	N07-Pun/α Gem	N21-UAsh/τ Sgr	N07-Pun	N21-UAsh	1	2	False	False	False	False
3	-02054-06-18T05:39:57.366	971019.736	142.186	15.295	83.509	0.004	322.554	-18.211	262.895	-2.880	179.395	29.528	(0.004469261850670607, 83.50861287382808)	(-2.8795683370242187, 262.8949428094445)	-2053	971002.736	N10-Mag/ε Leo	N23-Dha/δ Del	N10-Mag	N23-Dha	1	2	False	False	False	False
3	-02054-07-17T18:20:22.123	971049.264	169.307	4.765	112.169	-0.001	351.014	-9.003	292.019	-4.562	179.854	29.466	(-0.0006031683206418172, 112.1694953691554)	(-4.562080193064334, 292.0189662095747)	-2053	971032.264	N12-UPal/* 93 Leo	N25-PBha/α Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
3	-02054-08-16T05:31:20.517	971078.730	196.009	-6.953	141.280	-0.005	17.987	2.385	321.319	-4.971	180.037	29.434	(-0.005346103656840748, 141.28041129319197)	(-4.970873589696898, 321.31891823994584)	-2053	971061.730	N13-Has/β Crv	N27-Rev/ε Psc	N13-Has	N27-Rev	1	3	False	False	False	False
3	-02054-09-14T15:56:54.877	971108.165	224.429	-17.273	170.868	-0.009	45.543	13.444	350.800	-3.967	179.925	29.443	(-0.008538183957544878, 170.86771874655932)	(-3.967121192349584, 350.79967227617345)	-2053	971091.165	N16-Vis/α2 Lib	N02-Bha/* 35 Ari	N16-Vis	N02-Bha	1	4	False	False	False	False
3	-02054-10-14T02:34:21.851	971137.607	255.790	-23.325	200.833	-0.009	75.739	21.513	20.614	-1.789	179.771	29.468	(-0.009322250649883236, 200.83314585307386)	(-1.7888505720777883, 20.61437467038956)	-2053	971120.607	N19-Mul/ζ2 Sco	N05-Mrg/γ Ori	N19-Mul	N05-Mrg	1	4	False	False	False	False
3	-02054-11-12T13:48:30.749	971167.075	288.598	-22.880	230.948	-0.007	108.497	23.845	50.744	0.952	179.784	29.484	(-0.007446724179831977, 230.94813667313386)	(0.9521808092339812, 50.743624556639624)	-2053	971150.075	N21-UAsh/τ Sgr	N07-Pun/α Gem	N21-UAsh	N07-Pun	1	5	False	False	False	False
3	-02054-12-12T01:25:11.766	971196.559	319.633	-16.109	260.918	-0.003	140.671	19.358	80.853	3.399	179.926	29.511	(-0.0033718162976210547, 260.9175747919128)	(3.3989031124812468, 80.85331169440164)	-2053	971179.559	N23-Dha/α Del	N09-Asl/ζ Hya	N23-Dha	N09-Asl	1	5	False	False	False	False
2	-02053-01-10T13:40:30.708	971226.070	347.782	-5.423	290.516	0.002	170.032	9.708	110.856	4.817	180.335	29.462	(0.0018195956316980496, 290.516427582988)	(4.817114686128294, 110.8555728670612)	-2052	971209.070	N24-Sha/λ Aqr	N12-UPal/* 93 Leo	N24-Sha	N12-UPal	1	0	False	False	False	False
