xm,yr,dt,jd,slon,mlon,smgap
0,-1851,-1851-03-29,1045067.6965432995,352.2,64.01,71.81
1,-1851,-1851-04-16,1045085.9718051471,9.7,64.01,54.31
1,-1851,-1851-06-28,1045159.0774259648,79.37,218.82,139.44
0,-1851,-1851-07-17,1045177.5250263544,97.16,218.82,121.66
0,-1850,-1850-05-18,1045482.5352778333,39.52,135.29,95.77
1,-1850,-1850-06-04,1045499.4546735366,55.62,135.29,79.67
1,-1850,-1850-06-18,1045514.0341036995,69.53,172.9,103.37
0,-1850,-1850-07-03,1045528.6180051565,83.51,172.9,89.39
1,-1850,-1850-07-18,1045543.6262653589,98,115.74,17.75
0,-1850,-1850-07-25,1045551.0583039735,105.21,115.74,10.54
0,-1849,-1849-04-08,1045808.1752887073,1.79,91.49,89.7
1,-1849,-1849-04-24,1045824.227366258,17.12,91.49,74.38
0,-1849,-1849-05-19,1045849.2179511408,40.89,278.78,-122.11
1,-1849,-1849-05-24,1045854.1346317708,45.57,278.78,-126.79
0,-1848,-1848-05-26,1046222.0514603015,48.11,310.05,-98.06
1,-1848,-1848-05-27,1046223.1135117159,49.12,310.05,-99.07
0,-1848,-1848-06-07,1046233.9897489996,59.48,304.55,-114.93
1,-1848,-1848-06-11,1046237.5252351625,62.85,304.55,-118.3
1,-1848,-1848-06-26,1046252.2988246899,76.98,171.11,94.13
0,-1848,-1848-07-09,1046265.6892972174,89.85,171.11,81.25
1,-1848,-1848-07-26,1046283.17710464,106.8,290.29,-176.5
0,-1848,-1848-08-14,1046301.4998361844,124.73,290.29,165.56
1,-1847,-1847-04-02,1046533.2366565948,356.6,20.56,23.96
0,-1847,-1847-04-10,1046540.5507310729,3.6,20.56,16.96
1,-1847,-1847-05-04,1046564.526526641,26.47,65.07,38.61
0,-1847,-1847-05-09,1046569.4805040034,31.18,65.07,33.89
1,-1847,-1847-07-16,1046638.1517211549,96.83,196.07,99.23
0,-1847,-1847-07-26,1046647.8409996576,106.24,196.07,89.83
1,-1846,-1846-05-22,1046948.0265847788,43.83,83.11,39.28
0,-1846,-1846-05-28,1046953.5132909679,49.05,83.11,34.06
1,-1846,-1846-06-07,1046963.3807581784,58.45,108.86,50.41
0,-1846,-1846-06-13,1046969.6789938705,64.45,108.86,44.4
0,-1846,-1846-09-02,1047050.4359892644,143.01,85.8,-57.21
1,-1846,-1846-09-03,1047051.3581254788,143.93,85.8,-58.13
1,-1845,-1845-03-14,1047243.7053676656,337.32,27.09,49.77
0,-1845,-1845-03-19,1047248.9566579185,342.39,27.09,44.69
0,-1845,-1845-04-01,1047262.271630332,355.22,196.03,-159.19
1,-1845,-1845-04-13,1047273.9083742066,6.36,196.03,-170.33
1,-1845,-1845-06-26,1047348.2219911254,77.18,352.11,-85.06
0,-1845,-1845-07-17,1047369.0470542876,97.23,352.11,-105.12
0,-1844,-1844-05-19,1047675.966048481,41.41,250.68,-150.74
1,-1844,-1844-05-30,1047687.227020407,52.12,250.68,-161.45
1,-1844,-1844-06-14,1047701.8518083906,66.07,290.99,-135.08
0,-1844,-1844-07-02,1047719.9824072984,83.43,290.99,-152.44
1,-1844,-1844-07-12,1047730.1586448207,93.24,226.9,133.66
0,-1844,-1844-07-26,1047744.0994933307,106.76,226.9,120.14
0,-1843,-1843-04-07,1047998.9605182661,1.16,189.99,-171.16
1,-1843,-1843-04-20,1048011.9390324847,13.55,189.99,176.44
1,-1843,-1843-05-18,1048039.5155756212,39.8,67.03,27.23
0,-1843,-1843-05-24,1048045.38457208,45.38,67.03,21.65
1,-1843,-1843-07-01,1048083.6975799858,81.97,168.19,86.23
0,-1843,-1843-07-13,1048096.1111721179,93.92,168.19,74.27
1,-1842,-1842-05-22,1048408.708858673,43.56,112.62,69.06
0,-1842,-1842-06-02,1048419.2956041432,53.63,112.62,58.99
1,-1842,-1842-06-06,1048423.8836375559,58,103.93,45.93
0,-1842,-1842-06-12,1048430.2276272348,64.05,103.93,39.88
1,-1842,-1842-08-19,1048497.5943240051,129.32,79.5,-49.82
0,-1842,-1842-08-19,1048498.2040043622,129.92,79.5,-50.42
1,-1841,-1841-03-29,1048719.3729029107,351.49,38.1,46.61
0,-1841,-1841-04-05,1048726.7371243334,358.56,38.1,39.54
0,-1841,-1841-04-17,1048739.116686518,10.4,205.18,-165.22
1,-1841,-1841-04-27,1048748.2899189466,19.15,205.18,-173.97
1,-1840,-1840-05-29,1049146.6711172645,50.67,284.14,-126.53
0,-1840,-1840-06-05,1049153.9145883848,57.56,266.69,-150.88
1,-1840,-1840-06-13,1049161.4218522478,64.73,266.69,-158.04
0,-1840,-1840-06-22,1049170.8576467251,73.74,284.14,-149.61
1,-1840,-1840-06-27,1049175.758034542,78.44,126,47.55
0,-1840,-1840-07-07,1049185.6957299595,88,126,38
1,-1840,-1840-07-28,1049206.8057344556,108.45,249.04,140.59
0,-1840,-1840-08-12,1049221.446884576,122.78,249.04,126.26
1,-1839,-1839-04-04,1049457.1125888485,358.45,344.24,-14.21
0,-1839,-1839-04-08,1049460.7859783845,1.97,344.24,-17.73
1,-1839,-1839-05-06,1049488.3330105843,28.24,22.7,-5.54
0,-1839,-1839-05-07,1049489.5696223981,29.42,22.7,-6.71
1,-1839,-1839-07-18,1049561.6147469913,98.31,153.89,55.57
0,-1839,-1839-07-24,1049567.8645671462,104.38,153.89,49.51
1,-1838,-1838-05-24,1049871.9343585484,45.7,44.24,-1.46
0,-1838,-1838-05-26,1049873.7313912185,47.41,44.24,-3.17
1,-1838,-1838-06-08,1049886.8251463291,59.88,66.99,7.11
0,-1838,-1838-06-11,1049889.888376031,62.8,66.99,4.19
0,-1838,-1838-08-30,1049970.198466154,140.84,45.77,-95.07
1,-1838,-1838-09-05,1049975.6305516728,146.25,45.77,-100.49
1,-1837,-1837-03-16,1050167.3432094962,338.96,348.84,9.88
0,-1837,-1837-03-17,1050169.1306702432,340.68,348.84,8.16
0,-1837,-1837-03-29,1050180.7636819158,351.9,143.68,151.78
1,-1837,-1837-04-16,1050198.354181236,8.75,143.68,134.93
1,-1837,-1837-06-29,1050272.3247867457,79.25,304.79,-134.46
0,-1837,-1837-07-14,1050288.1387521813,94.47,304.79,-149.68
0,-1836,-1836-05-16,1050594.7626875753,38.42,195.62,157.2
1,-1836,-1836-06-02,1050611.3769669263,54.22,195.62,141.4
1,-1836,-1836-06-17,1050626.3499457045,68.5,237.23,168.73
0,-1836,-1836-06-29,1050638.3760905175,80.02,237.23,157.21
1,-1836,-1836-07-16,1050655.5489957773,96.57,176.19,79.62
0,-1836,-1836-07-23,1050662.3263069815,103.14,176.19,73.05
0,-1835,-1835-04-04,1050918.0021594914,358.38,143.87,145.49
1,-1835,-1835-04-23,1050936.3254723486,15.88,143.87,127.98
0,-1835,-1835-05-18,1050962.0993246494,40.4,3.27,-37.14
1,-1835,-1835-05-21,1050965.1347871227,43.29,3.27,-40.02
1,-1834,-1834-05-26,1051334.6140072176,47.33,47.05,-0.29
0,-1834,-1834-05-26,1051335.0363473187,47.73,47.05,-0.68
0,-1834,-1834-06-07,1051346.5319003426,58.67,32.27,-26.41
1,-1834,-1834-06-10,1051349.6220505743,61.62,32.27,-29.35
1,-1834,-1834-06-24,1051364.1880945207,75.54,233.06,157.52
0,-1834,-1834-07-07,1051376.97366393,87.82,233.06,145.24
0,-1834,-1834-07-17,1051386.8613370908,97.37,358.87,-98.5
1,-1834,-1834-07-23,1051392.6252311654,102.97,358.87,-104.1
0,-1833,-1833-04-09,1051652.9375154888,2.64,109.94,107.3
1,-1833,-1833-04-30,1051674.1502640026,22.88,109.94,87.06
0,-1833,-1833-05-13,1051687.0453729362,35.15,179.72,144.57
1,-1833,-1833-05-28,1051702.0425366843,49.4,179.72,130.32
1,-1833,-1833-06-27,1051732.0531454687,78.05,104.55,26.5
0,-1833,-1833-07-01,1051735.513166481,81.38,104.55,23.17
1,-1832,-1832-05-02,1052041.7135526487,25.09,224.35,-160.74
0,-1832,-1832-05-22,1052061.487670297,43.89,224.35,-179.54
1,-1832,-1832-06-01,1052071.5261796296,53.45,278.15,-135.3
0,-1832,-1832-06-22,1052092.5392382054,73.5,278.15,-155.35
1,-1832,-1832-07-01,1052101.38395733,81.98,177.4,95.42
0,-1832,-1832-07-10,1052111.2057797883,91.43,177.4,85.97
0,-1831,-1831-05-02,1052406.4216863425,24.58,298.19,-86.39
1,-1831,-1831-05-07,1052411.605761379,29.51,298.19,-91.32
0,-1831,-1831-06-02,1052438.066948662,54.68,355.98,-58.7
1,-1831,-1831-06-06,1052441.6581219723,58.1,355.98,-62.12
1,-1830,-1830-05-11,1052780.685110614,33.16,9.61,-23.55
0,-1830,-1830-05-12,1052781.9008244495,34.32,9.61,-24.71
1,-1830,-1830-06-09,1052810.2246509418,61.27,232.28,171.01
0,-1830,-1830-06-22,1052822.9758595454,73.45,21.95,-51.5
1,-1830,-1830-06-24,1052824.8845665916,75.28,21.95,-53.33
0,-1830,-1830-06-25,1052825.705489981,76.07,232.28,156.21
1,-1830,-1830-07-10,1052841.1167578113,90.89,342.93,-107.95
0,-1830,-1830-07-30,1052860.8327236655,110.01,342.93,-127.08
1,-1829,-1829-04-16,1053120.9218647857,9.35,98.11,88.76
0,-1829,-1829-04-24,1053128.9966484436,17.05,98.11,81.06
1,-1829,-1829-05-17,1053152.2556931397,39.18,147.53,108.35
0,-1829,-1829-05-23,1053158.0362814907,44.68,147.53,102.85
1,-1829,-1829-06-30,1053196.239333809,81.15,256.71,175.56
0,-1829,-1829-07-12,1053207.5465208853,92.03,256.71,164.68
1,-1828,-1828-05-20,1053521.1524255672,42.65,166.93,124.27
0,-1828,-1828-05-28,1053528.9861379866,50.1,166.93,116.82
1,-1828,-1828-06-04,1053535.53875611,56.34,161.57,105.22
0,-1828,-1828-06-10,1053542.2037025474,62.7,161.57,98.87
1,-1828,-1828-08-17,1053609.4374144578,127.78,149.08,21.3
0,-1828,-1828-08-17,1053609.8038843481,128.14,149.08,20.94
1,-1827,-1827-03-26,1053831.1359170293,349.92,99.97,110.06
0,-1827,-1827-04-01,1053837.245748101,355.79,99.97,104.18
0,-1827,-1827-04-15,1053850.997871136,8.96,288.6,-80.36
1,-1827,-1827-04-25,1053861.1742593744,18.66,288.6,-90.06
1,-1826,-1826-05-29,1054259.9595097143,50.58,358.37,-52.2
0,-1826,-1826-06-02,1054263.9051285447,54.33,331.46,-82.87
1,-1826,-1826-06-13,1054274.725802137,64.65,331.46,-93.18
0,-1826,-1826-06-18,1054279.9080401242,69.6,358.37,-71.22
1,-1826,-1826-06-28,1054290.157665928,79.41,173.27,93.85
0,-1826,-1826-07-02,1054293.9471632477,83.05,173.27,90.22
1,-1826,-1826-07-27,1054318.515806149,106.81,300.42,-166.4
0,-1826,-1826-08-08,1054330.5686765101,118.58,300.42,-178.17
0,-1825,-1825-04-03,1054568.924773919,356.94,37.56,40.61
1,-1825,-1825-04-05,1054570.863403918,358.8,37.56,38.75
1,-1825,-1825-05-03,1054598.4852067584,25.17,111.56,86.39
0,-1825,-1825-05-07,1054603.1429369913,29.6,111.56,81.97
1,-1825,-1825-07-15,1054671.7559934568,95.17,233.48,138.31
0,-1825,-1825-07-26,1054682.8582980414,105.93,233.48,127.55
1,-1824,-1824-05-21,1054982.6457957078,43.16,150.26,107.1
0,-1824,-1824-05-26,1054988.1708064992,48.41,150.26,101.84
1,-1824,-1824-06-04,1054997.2118391327,57.02,172.23,115.21
0,-1824,-1824-06-13,1055005.531261474,64.95,172.23,107.27
1,-1824,-1824-08-02,1055055.494048338,113.14,135.51,22.37
0,-1824,-1824-08-04,1055057.6971812248,115.3,135.51,20.22
0,-1823,-1823-03-20,1055285.347925628,343.42,92.3,108.89
1,-1823,-1823-04-10,1055307.0130823266,4.22,92.3,88.08
0,-1823,-1823-05-01,1055327.9451145865,24.19,283.4,-100.79
1,-1823,-1823-05-09,1055335.8693055315,31.73,283.4,-108.33
1,-1823,-1823-07-20,1055408.2202381354,100.96,66.29,-34.67
0,-1823,-1823-07-21,1055408.770762882,101.49,66.29,-35.21
0,-1822,-1822-05-23,1055714.6771604184,44.63,330.46,-74.17
1,-1822,-1822-05-28,1055719.3099949472,49.04,330.46,-78.57
0,-1822,-1822-06-08,1055730.5837211066,59.78,341.46,-78.32
1,-1822,-1822-06-11,1055733.5414827904,62.6,341.46,-81.14
1,-1822,-1822-08-09,1055792.6041910243,119.63,335.98,-143.65
0,-1822,-1822-08-29,1055812.365323911,139.13,335.98,-163.15
0,-1821,-1821-03-15,1056011.0370084608,338.78,278.89,-59.89
1,-1821,-1821-03-18,1056013.7753143099,341.43,278.89,-62.54
1,-1821,-1821-04-18,1056044.9114394465,11.31,104.55,93.24
0,-1821,-1821-04-25,1056052.2720700318,18.33,104.55,86.21
1,-1821,-1821-07-31,1056148.4941471277,110.48,245.79,135.31
0,-1821,-1821-08-09,1056158.275178814,120.05,245.79,125.74
1,-1820,-1820-05-06,1056428.713952316,28.99,125.86,96.87
0,-1820,-1820-05-14,1056436.4619020007,36.36,125.86,89.5
1,-1820,-1820-06-19,1056472.7058943622,70.88,164.87,93.99
0,-1820,-1820-06-27,1056480.741296125,78.58,164.87,86.3
0,-1820,-1820-09-14,1056559.9084137357,156.16,135.79,-20.37
1,-1820,-1820-09-16,1056561.8286112596,158.08,135.79,-22.3
1,-1819,-1819-02-26,1056724.851181387,322.56,48.84,86.28
0,-1819,-1819-03-03,1056729.7652507722,327.35,48.84,81.48
0,-1819,-1819-03-16,1056742.3711820547,339.6,221.64,-117.96
1,-1819,-1819-03-29,1056755.3641895854,352.12,221.64,-130.48
1,-1819,-1819-07-10,1056858.801960589,90.9,191.69,100.79
0,-1819,-1819-07-15,1056863.386358144,95.33,191.69,96.36
1,-1819,-1819-08-09,1056888.5608069191,119.85,42.28,-77.56
0,-1819,-1819-08-27,1056906.8310667658,137.87,42.28,-95.59
1,-1818,-1818-04-16,1057139.0029839491,9.74,122.99,113.25
0,-1818,-1818-04-22,1057144.4992304402,14.99,122.99,108
1,-1818,-1818-08-27,1057271.5007098527,137.31,286.07,148.76
0,-1818,-1818-09-05,1057280.4866199398,146.25,286.07,139.83
0,-1817,-1817-02-21,1057449.4749026368,316.83,188.01,-128.82
1,-1817,-1817-03-08,1057464.5149409864,331.5,188.01,-143.5
1,-1817,-1817-04-05,1057493.063213664,359.04,46.2,47.15
0,-1817,-1817-04-06,1057493.9458676893,359.89,46.2,46.31
0,-1817,-1817-07-09,1057588.1422456892,89.8,14.62,-75.17
1,-1817,-1817-07-17,1057595.9243125187,97.32,14.62,-82.69
1,-1817,-1817-08-15,1057624.6713374855,125.38,211.66,86.28
0,-1817,-1817-08-22,1057632.1129048907,132.72,211.66,78.94
0,-1816,-1816-04-16,1057870.0005620145,10.23,303.89,-66.35
1,-1816,-1816-04-23,1057876.4642075885,16.4,303.89,-72.51
0,-1816,-1816-09-30,1058036.4284711487,171.82,142.63,-29.18
1,-1816,-1816-10-02,1058038.4052159446,173.81,142.63,-31.18
1,-1815,-1815-02-12,1058171.323459581,308.33,28.61,80.28
0,-1815,-1815-02-17,1058177.1095329486,314.02,28.61,74.59
0,-1815,-1815-03-01,1058188.6967125568,325.37,178.69,-146.68
1,-1815,-1815-03-12,1058199.9430766802,336.3,178.69,-157.61
1,-1815,-1815-07-23,1058332.2920470138,103.02,215.95,112.93
0,-1815,-1815-08-03,1058343.9460572395,114.37,215.95,101.58
0,-1815,-1815-08-18,1058358.429096647,128.6,49.09,-79.51
1,-1815,-1815-08-20,1058361.1047023807,131.24,49.09,-82.15
0,-1814,-1814-04-12,1058595.9227591301,5.87,142.63,136.76
1,-1814,-1814-04-29,1058613.0380804131,22.2,142.63,120.44
1,-1814,-1814-09-08,1058745.0647912696,149.84,327.66,177.81
0,-1814,-1814-09-26,1058762.8197880548,167.67,327.66,159.98
0,-1813,-1813-02-13,1058902.962138981,309.47,217.52,-91.95
1,-1813,-1813-02-18,1058907.3213334493,313.76,217.52,-96.24
1,-1813,-1813-03-20,1058937.9073288734,343.54,42.04,58.5
0,-1813,-1813-03-27,1058944.6711502236,350.06,42.04,51.98
0,-1813,-1813-07-27,1059066.706437488,106.84,19.48,-87.36
1,-1813,-1813-07-30,1059070.234565813,110.28,19.48,-90.8
1,-1813,-1813-08-30,1059100.6632486363,140.23,236.96,96.73
0,-1813,-1813-09-08,1059109.5874593474,149.12,236.96,87.84
0,-1812,-1812-04-04,1059318.914998677,358.7,307.29,-51.42
1,-1812,-1812-04-07,1059321.5703164258,1.25,307.29,-53.96
0,-1812,-1812-10-14,1059511.726654301,186.34,139.24,-47.1
1,-1812,-1812-10-16,1059513.9420834684,188.59,139.24,-49.35
1,-1811,-1811-01-28,1059617.8795995659,294.06,354.99,60.93
0,-1811,-1811-02-02,1059622.445563117,298.6,354.99,56.39
0,-1811,-1811-02-14,1059634.5227848226,310.53,151.56,-158.97
1,-1811,-1811-02-27,1059648.2611813128,324,151.56,-172.43
1,-1811,-1811-08-09,1059810.4800538365,119.83,196.18,76.35
0,-1811,-1811-08-13,1059815.0318658997,124.3,196.18,71.88
1,-1811,-1811-09-08,1059841.092949551,150.14,28.76,-121.38
0,-1811,-1811-09-25,1059857.3629277484,166.48,28.76,-137.72
1,-1810,-1810-03-19,1060032.2904619572,342.24,76.7,94.46
0,-1810,-1810-03-24,1060038.0438439976,347.79,76.7,88.91
1,-1810,-1810-09-27,1060224.4310922099,168.33,282.17,113.84
0,-1810,-1810-10-03,1060230.8806989368,174.84,282.17,107.33
0,-1809,-1809-01-21,1060340.7937419878,286.51,125.16,-161.35
1,-1809,-1809-02-07,1060358.1876716043,303.8,125.16,-178.64
0,-1809,-1809-03-05,1060384.033393115,329.15,333.42,4.27
1,-1809,-1809-03-09,1060387.6790308116,332.7,333.42,0.72
1,-1809,-1809-07-19,1060519.9375564193,99.33,349.73,-109.6
0,-1809,-1809-08-04,1060536.18039648,115.14,349.73,-125.41
1,-1809,-1809-08-18,1060549.5516370698,128.28,167.38,39.1
0,-1809,-1809-08-19,1060551.115069656,129.82,167.38,37.57
0,-1808,-1808-04-14,1060789.4579793366,7.87,259.46,-108.41
1,-1808,-1808-04-25,1060800.5234227087,18.43,259.46,-118.97
1,-1808,-1808-09-05,1060933.3687877187,146.7,85.56,-61.14
0,-1808,-1808-09-25,1060954.0162358077,167.41,85.56,-81.85
0,-1807,-1807-02-13,1061094.6819782453,309.73,326.58,16.86
1,-1807,-1807-02-15,1061096.4109009875,311.43,326.58,15.15
0,-1807,-1807-03-27,1061137.170987767,351.07,162.88,171.81
1,-1807,-1807-04-13,1061153.9628844864,7.16,162.88,155.72
1,-1807,-1807-06-24,1061226.2110053005,76.01,341.92,-94.09
0,-1807,-1807-07-17,1061248.9616743661,97.92,341.92,-115.99
0,-1806,-1806-05-18,1061553.6917356995,40.01,242.44,-157.57
1,-1806,-1806-05-31,1061566.8731546288,52.54,242.44,-170.1
1,-1806,-1806-06-15,1061581.5986369194,66.59,275.12,-151.47
0,-1806,-1806-07-02,1061598.9539143913,83.21,275.12,-168.09
1,-1806,-1806-07-13,1061609.6500701916,93.52,240.08,146.56
0,-1806,-1806-07-28,1061624.9312373688,108.33,240.08,131.75
0,-1805,-1805-04-10,1061880.364229077,3.27,212.76,-150.51
1,-1805,-1805-04-20,1061890.5153941773,12.96,212.76,-160.21
1,-1805,-1805-05-20,1061920.886852275,41.87,60.84,18.98
0,-1805,-1805-05-23,1061923.5214255047,44.37,60.84,16.47
1,-1805,-1805-07-03,1061964.5095626668,83.51,165.09,81.58
0,-1805,-1805-07-11,1061973.1053182108,91.79,165.09,73.3
1,-1804,-1804-05-22,1062288.8939099824,44.49,80.33,35.83
0,-1804,-1804-05-28,1062295.033397188,50.33,80.33,30
1,-1804,-1804-06-07,1062304.3901824695,59.24,85.35,26.11
0,-1804,-1804-06-11,1062308.314971983,62.98,85.35,22.37
0,-1804,-1804-08-16,1062374.3133611353,126.85,49.99,-76.86
1,-1804,-1804-08-19,1062378.2674465636,130.75,49.99,-80.76
1,-1803,-1803-03-29,1062600.0111396706,352.86,12.36,19.5
0,-1803,-1803-04-01,1062602.6196175395,355.37,12.36,16.99
0,-1803,-1803-04-13,1062615.2514347343,7.47,190.59,-176.89
1,-1803,-1803-04-29,1062630.630718622,22.14,190.59,168.45
0,-1802,-1802-05-31,1063028.0288839296,52.73,230.64,177.91
1,-1802,-1802-06-01,1063029.164728991,53.81,255.42,-158.39
0,-1802,-1802-06-16,1063043.833649237,67.79,255.42,-172.37
1,-1802,-1802-06-16,1063043.9607011254,67.91,230.64,162.72
0,-1802,-1802-06-30,1063058.2213410486,81.57,75.48,-6.09
1,-1802,-1802-07-01,1063059.0997415043,82.42,75.48,-6.93
1,-1802,-1802-07-31,1063088.5726981014,110.94,204.38,93.43
0,-1802,-1802-08-05,1063094.1723134192,116.41,204.38,87.97
0,-1801,-1801-04-01,1063332.9992489042,355.27,302.43,-52.85
1,-1801,-1801-04-08,1063339.8533680008,1.84,302.43,-59.42
0,-1801,-1801-05-03,1063364.6521419869,25.51,0.73,-24.78
1,-1801,-1801-05-07,1063369.2105279195,29.84,0.73,-29.11
0,-1801,-1801-07-20,1063442.836631868,100.26,115.55,15.29
1,-1801,-1801-07-21,1063444.0534537658,101.44,115.55,14.11
0,-1800,-1800-05-21,1063748.4598262901,43.16,20.9,-22.26
1,-1800,-1800-05-26,1063753.3732759103,47.83,20.9,-26.93
0,-1800,-1800-06-07,1063765.732455437,59.6,55.22,-4.38
1,-1800,-1800-06-10,1063768.765872942,62.49,55.22,-7.27
1,-1800,-1800-08-08,1063827.5261023587,119.22,17.71,-101.51
0,-1800,-1800-08-24,1063844.2245082788,135.67,17.71,-117.96
0,-1799,-1799-03-11,1064043.2635662518,335.76,306.9,-28.86
1,-1799,-1799-03-18,1064049.888549054,342.18,306.9,-35.27
0,-1799,-1799-04-24,1064086.7869689646,17.55,149.72,132.16
1,-1799,-1799-05-15,1064107.3040799678,37.07,149.72,112.64
1,-1798,-1798-05-19,1064476.8698029013,41.19,216.97,175.78
0,-1798,-1798-06-01,1064489.541678093,53.24,216.97,163.73
0,-1798,-1798-06-12,1064500.4365116865,63.63,204.07,140.45
0,-1798,-1798-06-15,1064503.414203739,66.47,49.57,-16.9
1,-1798,-1798-06-17,1064505.925348007,68.86,49.57,-19.3
1,-1798,-1798-07-02,1064520.9036122933,83.21,204.07,120.86
1,-1798,-1798-07-16,1064535.2422268654,97.04,176.06,79.02
0,-1798,-1798-07-23,1064541.5939186716,103.2,176.06,72.86
0,-1797,-1797-04-15,1064807.7718538924,8.49,280.18,-88.32
1,-1797,-1797-04-23,1064816.1252536501,16.46,280.18,-96.28
0,-1797,-1797-05-18,1064840.5378837625,39.69,347.93,-51.77
1,-1797,-1797-05-23,1064845.625684374,44.53,347.93,-56.6
0,-1796,-1796-05-24,1065213.1758427017,46.72,22.15,-24.58
1,-1796,-1796-05-25,1065213.5990666456,47.13,22.15,-24.98
0,-1796,-1796-06-06,1065226.1162492807,59.04,28.27,-30.76
1,-1796,-1796-06-09,1065229.2830438977,62.06,28.27,-33.78
1,-1796,-1796-06-24,1065243.9515100447,76.08,236.92,160.84
0,-1796,-1796-07-07,1065256.3836064404,88.02,236.92,148.9
1,-1796,-1796-07-25,1065274.6133077212,105.66,344.02,-121.64
0,-1796,-1796-08-10,1065291.026885213,121.69,344.02,-137.67
1,-1795,-1795-04-02,1065525.7106074463,356.47,96.7,100.23
0,-1795,-1795-04-07,1065530.6192313568,1.18,96.7,95.52
1,-1795,-1795-05-02,1065556.1281768368,25.52,148.6,123.09
0,-1795,-1795-05-07,1065560.534630221,29.71,148.6,118.89
0,-1794,-1794-05-27,1065945.4942017922,48.47,174.53,126.06
1,-1794,-1794-06-04,1065953.9180607358,56.49,188.27,131.78
0,-1794,-1794-06-11,1065960.9311783826,63.17,188.27,125.1
1,-1794,-1794-06-19,1065969.216042456,71.08,174.53,103.45
0,-1794,-1794-06-26,1065975.720888326,77.31,14.68,-62.63
1,-1794,-1794-07-04,1065984.012449178,85.27,14.68,-70.59
0,-1794,-1794-07-30,1066009.7494324888,110.19,129.38,19.19
1,-1794,-1794-08-04,1066014.5084886067,114.84,129.38,14.54
0,-1793,-1793-03-27,1066250.1860559355,350.7,247.44,-103.26
1,-1793,-1793-04-12,1066265.9180245555,5.79,247.44,-118.34
0,-1793,-1793-04-26,1066280.0389597693,19.26,293.74,-85.53
1,-1793,-1793-05-12,1066296.2091017833,34.65,293.74,-100.91
1,-1792,-1792-05-15,1066665.1636136887,38.18,335.58,-62.6
0,-1792,-1792-05-30,1066679.855766389,52.15,335.58,-76.57
0,-1792,-1792-06-12,1066692.7795431784,64.47,330.11,-94.36
0,-1792,-1792-06-14,1066694.503678405,66.12,152.94,86.83
1,-1792,-1792-06-14,1066695.2678249548,66.84,152.94,86.1
1,-1792,-1792-06-29,1066709.3437812047,80.32,330.11,-110.21
1,-1792,-1792-07-14,1066724.4596272348,94.88,285.23,-169.65
0,-1792,-1792-07-19,1066730.191226788,100.42,285.23,-175.19
0,-1791,-1791-04-13,1066997.6672155405,7,35.27,28.28
1,-1791,-1791-04-21,1067005.3901707851,14.37,35.27,20.9
0,-1791,-1791-05-15,1067030.242421794,38.02,98.06,60.03
1,-1791,-1791-05-19,1067034.021214238,41.62,98.06,56.44
1,-1791,-1791-07-03,1067079.1951720165,84.75,202.8,118.05
0,-1791,-1791-07-05,1067080.5647327304,86.07,202.8,116.73
0,-1790,-1790-05-24,1067403.4703514327,45.63,139.92,94.29
1,-1790,-1790-05-24,1067403.9673251372,46.09,139.92,93.83
0,-1790,-1790-06-04,1067414.5086949458,56.13,122.87,66.75
1,-1790,-1790-06-07,1067418.1745345013,59.62,122.87,63.26
0,-1790,-1790-08-10,1067481.812449267,121.04,102.79,-18.26
1,-1790,-1790-08-21,1067492.4267782448,131.5,102.79,-28.71
0,-1789,-1789-03-26,1067710.0551261262,349.65,65.46,75.81
1,-1789,-1789-03-31,1067714.5149054942,353.94,65.46,71.51
0,-1789,-1789-04-09,1067723.717145551,2.77,230.01,-132.76
1,-1789,-1789-04-28,1067742.524836359,20.72,230.01,-150.71
0,-1788,-1788-05-28,1068139.1451868566,50.56,298.43,-112.14
