jd	date	yr	season	rtu	sun_lon	sun_naks	moon_lat	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न
1955406.75	641-08-15	641	3	R3-varṣā	141.36	N11-PPal/δ Leo	1.85	139.36	N11-PPal/δ Leo	0	1	N11-PPal	N11-PPal
1955421.25	641-08-29	641	4	R4-śarat	155.48	N12-UPal/β Leo	-3.43	340.21	N25-PBha/β Peg	1	175	N12-UPal	N25-PBha
1955436.75	641-09-14	641	4	R4-śarat	170.70	N13-Has/γ Crv	4.25	174.64	N13-Has/δ Crv	0	3	N13-Has	N13-Has
1955450.25	641-09-27	641	4	R4-śarat	184.08	N14-Chi/α Vir	-4.57	2.15	N01-Ash/γ Ari	1	178	N14-Chi	N01-Ash
1955465.75	641-10-13	641	4	R4-śarat	199.56	N16-Vis/α1 Lib	4.95	197.29	N16-Vis/α1 Lib	0	2	N16-Vis	N16-Vis
1955480.25	641-10-27	641	5	R5-hemanta	214.16	N16-Vis/α2 Lib	-4.88	36.25	N03-Kri/* 17 Tau	1	177	N16-Vis	N03-Kri
1955495.75	641-11-12	641	5	R5-hemanta	229.87	N18-Jye/σ Sco	4.25	235.14	N18-Jye/ε Sco	0	5	N18-Jye	N18-Jye
1955510.25	641-11-26	641	5	R5-hemanta	244.62	N19-Mul/ν Sco	-3.41	69.17	N05-Mrg/α Ori	1	175	N19-Mul	N05-Mrg
1955524.75	641-12-11	641	5	R5-hemanta	259.41	N21-UAsh/φ Sgr	2.74	258.35	N20-PAsh/λ Sgr	0	1	N21-UAsh	N20-PAsh
1955539.25	641-12-25	641	6	R6-śiśira	274.21	N22-Shr/α Aql	-1.79	89.77	N07-Pun/α Gem	1	175	N22-Shr	N07-Pun
1955554.75	642-01-10	642	6	R6-śiśira	289.98	N22-Shr/β Aql	-0.68	296.62	N23-Dha/β Del	0	6	N22-Shr	N23-Dha
1955569.25	642-01-24	642	6	R6-śiśira	304.67	N23-Dha/γ2 Del	1.19	122.25	N10-Mag/μ Leo	1	177	N23-Dha	N10-Mag
1955583.75	642-02-08	642	6	R6-śiśira	319.27	N24-Sha/λ Aqr	-2.66	319.51	N24-Sha/λ Aqr	0	0	N24-Sha	N24-Sha
1955599.25	642-02-23	642	1	R1-vasanta	334.76	N25-PBha/α Peg	3.76	155.64	N12-UPal/β Leo	1	179	N25-PBha	N12-UPal
1955612.75	642-03-09	642	1	R1-vasanta	348.14	N26-UBha/γ Peg	-4.14	342.37	N25-PBha/β Peg	0	5	N26-UBha	N25-PBha
1955628.25	642-03-24	642	1	R1-vasanta	3.36	N01-Ash/γ Ari	4.73	177.28	N13-Has/β Crv	1	173	N01-Ash	N13-Has
1955642.75	642-04-08	642	1	R1-vasanta	17.49	N01-Ash/α Ari	-4.97	18.50	N01-Ash/α Ari	0	1	N01-Ash	N01-Ash
1955658.25	642-04-23	642	2	R2-grīṣma	32.47	N02-Bha/* 39 Ari	4.71	213.38	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis
1955671.75	642-05-07	642	2	R2-grīṣma	45.43	N04-Roh/γ Tau	-4.46	40.36	N03-Kri/* 17 Tau	0	5	N04-Roh	N03-Kri
1955687.25	642-05-22	642	2	R2-grīṣma	60.25	N05-Mrg/γ Ori	3.64	236.39	N18-Jye/ε Sco	1	176	N05-Mrg	N18-Jye
1955701.75	642-06-06	642	2	R2-grīṣma	74.07	N05-Mrg/α Ori	-2.37	73.91	N05-Mrg/α Ori	0	0	N05-Mrg	N05-Mrg
1955717.25	642-06-21	642	2	R2-grīṣma	88.83	N07-Pun/α Gem	0.54	274.75	N22-Shr/α Aql	1	174	N07-Pun	N22-Shr
1955731.75	642-07-06	642	3	R3-varṣā	102.66	N08-Pus/δ Cnc	0.56	106.46	N08-Pus/δ Cnc	0	3	N08-Pus	N08-Pus
1955746.25	642-07-20	642	3	R3-varṣā	116.54	N09-Asl/ζ Hya	-1.61	298.28	N23-Dha/α Del	1	178	N09-Asl	N23-Dha
1955760.75	642-08-04	642	3	R3-varṣā	130.48	N10-Mag/γ Leo	2.37	127.09	N10-Mag/ζ Leo	0	3	N10-Mag	N10-Mag
1955775.25	642-08-18	642	3	R3-varṣā	144.52	N11-PPal/θ Leo	-3.46	321.72	N24-Sha/λ Aqr	1	177	N11-PPal	N24-Sha
1955790.75	642-09-03	642	4	R4-śarat	159.65	N12-UPal/β Leo	4.45	160.09	N12-UPal/β Leo	0	0	N12-UPal	N12-UPal
1955805.25	642-09-17	642	4	R4-śarat	173.92	N13-Has/α Crv	-4.96	-0.48	N01-Ash/γ Ari	1	174	N13-Has	N01-Ash
1955820.75	642-10-03	642	4	R4-śarat	189.32	N15-Swa/α Boo	4.92	194.39	N15-Swa/α Boo	0	5	N15-Swa	N15-Swa
1955834.25	642-10-16	642	4	R4-śarat	202.83	N16-Vis/α1 Lib	-4.77	22.01	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash
1955849.75	642-11-01	642	5	R5-hemanta	218.47	N17-Anu/δ Sco	4.23	216.48	N17-Anu/δ Sco	0	1	N17-Anu	N17-Anu
1955864.25	642-11-15	642	5	R5-hemanta	233.18	N18-Jye/α Sco	-2.95	57.07	N05-Mrg/γ Ori	1	176	N18-Jye	N05-Mrg
1955879.75	642-12-01	642	5	R5-hemanta	248.96	N19-Mul/ι1 Sco	1.67	253.07	N20-PAsh/γ Sgr	0	4	N19-Mul	N20-PAsh
1955893.25	642-12-14	642	5	R5-hemanta	262.74	N21-UAsh/σ Sgr	-1.21	78.27	N06-Ard/γ Gem	1	175	N21-UAsh	N06-Ard
1955908.75	642-12-30	642	6	R6-śiśira	278.54	N22-Shr/α Aql	-0.42	275.90	N22-Shr/α Aql	0	2	N22-Shr	N22-Shr
1955923.25	643-01-13	643	6	R6-śiśira	293.29	N23-Dha/β Del	1.79	111.15	N09-Asl/δ Hya	1	177	N23-Dha	N09-Asl
1955938.75	643-01-29	643	6	R6-śiśira	308.97	N23-Dha/γ2 Del	-3.60	314.20	N24-Sha/λ Aqr	0	5	N23-Dha	N24-Sha
1955953.25	643-02-12	643	6	R6-śiśira	323.54	N24-Sha/λ Aqr	4.13	143.64	N11-PPal/θ Leo	1	179	N24-Sha	N11-PPal
1955967.75	643-02-27	643	1	R1-vasanta	338.00	N25-PBha/β Peg	-4.74	337.55	N25-PBha/α Peg	0	0	N25-PBha	N25-PBha
1955983.25	643-03-14	643	1	R1-vasanta	353.32	N26-UBha/α And	5.00	176.58	N13-Has/δ Crv	1	176	N26-UBha	N13-Has
1955996.75	643-03-28	643	1	R1-vasanta	6.55	N01-Ash/γ Ari	-4.99	0.96	N01-Ash/γ Ari	0	5	N01-Ash	N01-Ash
1956012.25	643-04-12	643	1	R1-vasanta	21.61	N01-Ash/α Ari	4.60	197.86	N16-Vis/α1 Lib	1	176	N01-Ash	N16-Vis
1956026.75	643-04-27	643	2	R2-grīṣma	35.60	N03-Kri/* 17 Tau	-3.58	38.27	N03-Kri/* 17 Tau	0	2	N03-Kri	N03-Kri
1956042.25	643-05-12	643	2	R2-grīṣma	50.47	N04-Roh/α Tau	2.55	232.67	N18-Jye/α Sco	1	177	N04-Roh	N18-Jye
1956055.75	643-05-26	643	2	R2-grīṣma	63.36	N05-Mrg/γ Ori	-1.93	60.55	N05-Mrg/γ Ori	0	2	N05-Mrg	N05-Mrg
1956071.25	643-06-10	643	2	R2-grīṣma	78.13	N06-Ard/γ Gem	0.65	255.04	N20-PAsh/δ Sgr	1	176	N06-Ard	N20-PAsh
1956085.75	643-06-25	643	3	R3-varṣā	91.94	N07-Pun/α Gem	1.14	94.93	N07-Pun/β Gem	0	2	N07-Pun	N07-Pun
1956101.25	643-07-10	643	3	R3-varṣā	106.73	N08-Pus/δ Cnc	-2.64	292.46	N23-Dha/β Del	1	174	N08-Pus	N23-Dha
1956114.75	643-07-24	643	3	R3-varṣā	119.66	N10-Mag/ε Leo	2.90	115.99	N09-Asl/ζ Hya	0	3	N10-Mag	N09-Asl
1956130.25	643-08-08	643	3	R3-varṣā	134.60	N10-Mag/α Leo	-4.19	315.96	N24-Sha/λ Aqr	1	178	N10-Mag	N24-Sha
1956144.75	643-08-23	643	3	R3-varṣā	148.66	N12-UPal/* 93 Leo	4.72	148.76	N12-UPal/* 93 Leo	0	0	N12-UPal	N12-UPal
1956159.25	643-09-06	643	4	R4-śarat	162.84	N13-Has/γ Crv	-4.98	339.55	N25-PBha/β Peg	1	176	N13-Has	N25-PBha
1956174.75	643-09-22	643	4	R4-śarat	178.14	N13-Has/β Crv	4.84	181.50	N13-Has/β Crv	0	3	N13-Has	N13-Has
1956189.25	643-10-06	643	4	R4-śarat	192.57	N15-Swa/α Boo	-4.25	18.10	N01-Ash/α Ari	1	174	N15-Swa	N01-Ash
1956203.75	643-10-21	643	4	R4-śarat	207.12	N16-Vis/α2 Lib	4.00	202.46	N16-Vis/α1 Lib	0	4	N16-Vis	N16-Vis
1956218.25	643-11-04	643	5	R5-hemanta	221.76	N17-Anu/δ Sco	-2.77	40.93	N03-Kri/* 23 Tau	1	179	N17-Anu	N03-Kri
1956233.75	643-11-20	643	5	R5-hemanta	237.51	N18-Jye/ε Sco	1.50	236.26	N18-Jye/ε Sco	0	1	N18-Jye	N18-Jye
1956248.25	643-12-04	643	5	R5-hemanta	252.29	N20-PAsh/γ Sgr	0.38	77.00	N06-Ard/γ Gem	1	175	N20-PAsh	N06-Ard
1956263.75	643-12-20	643	5	R5-hemanta	268.10	N21-UAsh/τ Sgr	-1.67	271.50	N21-UAsh/τ Sgr	0	3	N21-UAsh	N21-UAsh
1956277.25	644-01-02	644	6	R6-śiśira	281.86	N22-Shr/α Aql	2.27	98.64	N07-Pun/β Gem	1	176	N22-Shr	N07-Pun
1956292.75	644-01-18	644	6	R6-śiśira	297.60	N23-Dha/β Del	-3.43	293.96	N23-Dha/β Del	0	3	N23-Dha	N23-Dha
1956307.25	644-02-01	644	6	R6-śiśira	312.25	N24-Sha/λ Aqr	4.44	132.46	N10-Mag/α Leo	1	179	N24-Sha	N10-Mag
1956322.75	644-02-17	644	6	R6-śiśira	327.80	N24-Sha/λ Aqr	-4.99	331.90	N25-PBha/α Peg	0	4	N24-Sha	N25-PBha
1956337.25	644-03-02	644	1	R1-vasanta	342.22	N25-PBha/β Peg	4.97	165.41	N13-Has/γ Crv	1	176	N25-PBha	N13-Has
1956351.75	644-03-17	644	1	R1-vasanta	356.52	N26-UBha/α And	-4.78	355.40	N26-UBha/α And	0	1	N26-UBha	N26-UBha
1956366.25	644-03-31	644	1	R1-vasanta	10.70	N01-Ash/γ Ari	4.37	186.16	N15-Swa/α Boo	1	175	N01-Ash	N15-Swa
1956380.75	644-04-15	644	1	R1-vasanta	24.77	N02-Bha/* 35 Ari	-3.66	18.98	N01-Ash/α Ari	0	5	N02-Bha	N01-Ash
1956396.25	644-04-30	644	2	R2-grīṣma	39.70	N03-Kri/* 17 Tau	2.17	218.91	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu
1956410.75	644-05-15	644	2	R2-grīṣma	53.58	N04-Roh/α Tau	-0.58	57.10	N05-Mrg/γ Ori	0	3	N04-Roh	N05-Mrg
1956426.25	644-05-30	644	2	R2-grīṣma	68.37	N05-Mrg/α Ori	-0.84	252.53	N20-PAsh/γ Sgr	1	175	N05-Mrg	N20-PAsh
1956439.75	644-06-13	644	2	R2-grīṣma	81.23	N06-Ard/γ Gem	1.47	79.86	N06-Ard/γ Gem	0	1	N06-Ard	N06-Ard
1956455.25	644-06-28	644	3	R3-varṣā	96.00	N07-Pun/β Gem	-2.67	274.37	N22-Shr/α Aql	1	178	N07-Pun	N22-Shr
1956469.75	644-07-13	644	3	R3-varṣā	109.85	N08-Pus/δ Cnc	4.05	115.50	N09-Asl/ζ Hya	0	5	N08-Pus	N09-Asl
1956485.25	644-07-28	644	3	R3-varṣā	124.72	N10-Mag/μ Leo	-4.71	310.80	N23-Dha/γ2 Del	1	173	N10-Mag	N23-Dha
1956498.75	644-08-11	644	3	R3-varṣā	137.75	N11-PPal/δ Leo	4.85	137.10	N11-PPal/δ Leo	0	0	N11-PPal	N11-PPal
1956514.25	644-08-26	644	4	R4-śarat	152.82	N12-UPal/β Leo	-5.00	334.04	N25-PBha/α Peg	1	178	N12-UPal	N25-PBha
1956528.75	644-09-10	644	4	R4-śarat	167.03	N13-Has/γ Crv	4.64	170.51	N13-Has/γ Crv	0	3	N13-Has	N13-Has
1956543.25	644-09-24	644	4	R4-śarat	181.37	N13-Has/β Crv	-4.39	357.37	N27-Rev/ε Psc	1	176	N13-Has	N27-Rev
1956557.75	644-10-09	644	4	R4-śarat	195.83	N16-Vis/α1 Lib	3.60	191.27	N15-Swa/α Boo	0	4	N16-Vis	N15-Swa
1956573.25	644-10-24	644	5	R5-hemanta	211.41	N16-Vis/α2 Lib	-1.71	35.92	N03-Kri/* 17 Tau	1	175	N16-Vis	N03-Kri
1956587.75	644-11-08	644	5	R5-hemanta	226.08	N17-Anu/ω1 Sco	0.98	223.71	N17-Anu/δ Sco	0	2	N17-Anu	N17-Anu
1956602.25	644-11-22	644	5	R5-hemanta	240.82	N19-Mul/ζ2 Sco	0.42	58.94	N05-Mrg/γ Ori	1	178	N19-Mul	N05-Mrg
1956617.75	644-12-08	644	5	R5-hemanta	256.63	N20-PAsh/ε Sgr	-2.00	256.62	N20-PAsh/ε Sgr	0	0	N20-PAsh	N20-PAsh
1956632.25	644-12-22	644	6	R6-śiśira	271.42	N21-UAsh/τ Sgr	3.49	96.17	N07-Pun/β Gem	1	175	N21-UAsh	N07-Pun
1956647.75	645-01-07	645	6	R6-śiśira	287.21	N22-Shr/β Aql	-4.29	290.85	N23-Dha/β Del	0	3	N22-Shr	N23-Dha
1956661.25	645-01-20	645	6	R6-śiśira	300.90	N23-Dha/γ2 Del	4.61	118.47	N09-Asl/ζ Hya	1	177	N23-Dha	N09-Asl
1956676.75	645-02-05	645	6	R6-śiśira	316.53	N24-Sha/λ Aqr	-4.94	312.95	N24-Sha/λ Aqr	0	3	N24-Sha	N24-Sha
1956691.25	645-02-19	645	1	R1-vasanta	331.05	N25-PBha/α Peg	4.83	153.51	N12-UPal/β Leo	1	177	N25-PBha	N12-UPal
1956706.75	645-03-07	645	1	R1-vasanta	346.43	N26-UBha/γ Peg	-4.26	349.96	N26-UBha/γ Peg	0	3	N26-UBha	N26-UBha
1956720.25	645-03-20	645	1	R1-vasanta	359.72	N27-Rev/ε Psc	4.01	174.86	N13-Has/δ Crv	1	175	N27-Rev	N13-Has
1956735.75	645-04-05	645	1	R1-vasanta	14.84	N01-Ash/β Ari	-2.79	13.19	N01-Ash/γ Ari	0	1	N01-Ash	N01-Ash
1956750.25	645-04-19	645	1	R1-vasanta	28.88	N02-Bha/* 41 Ari	1.60	207.78	N16-Vis/α2 Lib	1	178	N02-Bha	N16-Vis
1956764.75	645-05-04	645	2	R2-grīṣma	42.82	N03-Kri/* 27 Tau	-0.79	36.60	N03-Kri/* 17 Tau	0	6	N03-Kri	N03-Kri
1956780.25	645-05-19	645	2	R2-grīṣma	57.65	N05-Mrg/γ Ori	-1.38	240.20	N19-Mul/ζ2 Sco	1	177	N05-Mrg	N19-Mul
1956794.75	645-06-03	645	2	R2-grīṣma	71.48	N05-Mrg/α Ori	2.65	75.22	N06-Ard/γ Gem	0	3	N05-Mrg	N06-Ard
1956809.25	645-06-17	645	2	R2-grīṣma	85.29	N06-Ard/γ Gem	-3.07	260.97	N21-UAsh/φ Sgr	1	175	N06-Ard	N21-UAsh
1956823.75	645-07-02	645	3	R3-varṣā	99.11	N07-Pun/β Gem	4.16	98.55	N07-Pun/β Gem	0	0	N07-Pun	N07-Pun
1956839.25	645-07-17	645	3	R3-varṣā	113.93	N09-Asl/ε Hya	-4.77	294.63	N23-Dha/β Del	1	179	N09-Asl	N23-Dha
1956852.75	645-07-31	645	3	R3-varṣā	126.89	N10-Mag/ζ Leo	4.92	121.64	N10-Mag/ε Leo	0	5	N10-Mag	N10-Mag
1956868.25	645-08-15	645	3	R3-varṣā	141.87	N11-PPal/δ Leo	-4.96	316.46	N24-Sha/λ Aqr	1	174	N11-PPal	N24-Sha
1956882.75	645-08-30	645	4	R4-śarat	156.00	N12-UPal/β Leo	4.40	157.66	N12-UPal/β Leo	0	1	N12-UPal	N12-UPal
1956898.25	645-09-14	645	4	R4-śarat	171.23	N13-Has/γ Crv	-3.62	352.60	N26-UBha/γ Peg	1	178	N13-Has	N26-UBha
1956911.75	645-09-28	645	4	R4-śarat	184.61	N14-Chi/α Vir	3.16	179.32	N13-Has/β Crv	0	5	N14-Chi	N13-Has
1956927.25	645-10-13	645	4	R4-śarat	200.09	N16-Vis/α1 Lib	-1.92	15.35	N01-Ash/β Ari	1	175	N16-Vis	N01-Ash
1956941.75	645-10-28	645	5	R5-hemanta	214.70	N16-Vis/α2 Lib	0.36	212.62	N16-Vis/α2 Lib	0	2	N16-Vis	N16-Vis
1956957.25	645-11-12	645	5	R5-hemanta	230.40	N18-Jye/α Sco	1.54	53.35	N04-Roh/α Tau	1	177	N18-Jye	N04-Roh
1956971.75	645-11-27	645	5	R5-hemanta	245.16	N19-Mul/ν Sco	-2.55	245.10	N19-Mul/ν Sco	0	0	N19-Mul	N19-Mul
1956986.25	645-12-11	645	5	R5-hemanta	259.95	N21-UAsh/φ Sgr	3.41	76.52	N06-Ard/γ Gem	1	176	N21-UAsh	N06-Ard
1957001.75	645-12-27	645	6	R6-śiśira	275.76	N22-Shr/α Aql	-4.54	277.70	N22-Shr/α Aql	0	1	N22-Shr	N22-Shr
1957016.25	646-01-10	646	6	R6-śiśira	290.52	N22-Shr/β Aql	4.98	114.79	N09-Asl/ρ Hya	1	175	N22-Shr	N09-Asl
1957031.75	646-01-26	646	6	R6-śiśira	306.22	N23-Dha/γ2 Del	-4.90	311.18	N23-Dha/γ2 Del	0	4	N23-Dha	N23-Dha
1957045.25	646-02-08	646	6	R6-śiśira	319.80	N24-Sha/λ Aqr	4.77	137.67	N11-PPal/δ Leo	1	177	N24-Sha	N11-PPal
1957060.75	646-02-24	646	1	R1-vasanta	335.29	N25-PBha/α Peg	-4.17	332.80	N25-PBha/α Peg	0	2	N25-PBha	N25-PBha
1957075.25	646-03-10	646	1	R1-vasanta	349.65	N26-UBha/γ Peg	2.84	173.83	N13-Has/α Crv	1	175	N26-UBha	N13-Has
1957090.75	646-03-26	646	1	R1-vasanta	4.86	N01-Ash/γ Ari	-1.66	8.46	N01-Ash/γ Ari	0	3	N01-Ash	N01-Ash
1957104.25	646-04-08	646	1	R1-vasanta	18.00	N01-Ash/α Ari	1.05	195.53	N15-Swa/α Boo	1	177	N01-Ash	N15-Swa
1957119.75	646-04-24	646	2	R2-grīṣma	32.98	N02-Bha/* 39 Ari	0.39	31.20	N02-Bha/* 39 Ari	0	1	N02-Bha	N02-Bha
1957134.25	646-05-08	646	2	R2-grīṣma	46.90	N04-Roh/γ Tau	-1.97	229.09	N18-Jye/σ Sco	1	177	N04-Roh	N18-Jye
1957148.75	646-05-23	646	2	R2-grīṣma	60.76	N05-Mrg/γ Ori	2.42	54.32	N04-Roh/α Tau	0	6	N05-Mrg	N04-Roh
1957163.25	646-06-06	646	2	R2-grīṣma	74.58	N05-Mrg/α Ori	-3.55	249.94	N19-Mul/ι1 Sco	1	175	N05-Mrg	N19-Mul
1957178.75	646-06-22	646	2	R2-grīṣma	89.34	N07-Pun/α Gem	4.72	93.10	N07-Pun/α Gem	0	3	N07-Pun	N07-Pun
1957193.25	646-07-06	646	3	R3-varṣā	103.17	N08-Pus/δ Cnc	-4.93	282.59	N22-Shr/γ Aql	1	179	N08-Pus	N22-Shr
1957207.75	646-07-21	646	3	R3-varṣā	117.05	N09-Asl/ζ Hya	5.01	116.80	N09-Asl/ζ Hya	0	0	N09-Asl	N09-Asl
1957223.25	646-08-05	646	3	R3-varṣā	131.96	N10-Mag/α Leo	-4.54	315.65	N24-Sha/λ Aqr	1	176	N10-Mag	N24-Sha
1957236.75	646-08-19	646	3	R3-varṣā	145.04	N11-PPal/θ Leo	4.38	140.26	N11-PPal/δ Leo	0	4	N11-PPal	N11-PPal
1957252.25	646-09-03	646	4	R4-śarat	160.17	N12-UPal/β Leo	-3.41	336.94	N25-PBha/α Peg	1	176	N12-UPal	N25-PBha
1957266.75	646-09-18	646	4	R4-śarat	174.45	N13-Has/δ Crv	1.86	177.28	N13-Has/β Crv	0	2	N13-Has	N13-Has
1957282.25	646-10-03	646	4	R4-śarat	189.85	N15-Swa/α Boo	-0.59	11.67	N01-Ash/γ Ari	1	178	N15-Swa	N01-Ash
1957295.75	646-10-17	646	4	R4-śarat	203.37	N16-Vis/α1 Lib	-0.12	199.30	N16-Vis/α1 Lib	0	4	N16-Vis	N16-Vis
1957311.25	646-11-01	646	5	R5-hemanta	219.00	N17-Anu/δ Sco	1.42	33.81	N02-Bha/* 39 Ari	1	174	N17-Anu	N02-Bha
1957325.75	646-11-16	646	5	R5-hemanta	233.71	N18-Jye/α Sco	-3.03	233.54	N18-Jye/α Sco	0	0	N18-Jye	N18-Jye
1957341.25	646-12-01	646	5	R5-hemanta	249.50	N19-Mul/ι1 Sco	4.15	71.02	N05-Mrg/α Ori	1	178	N19-Mul	N05-Mrg
1957355.75	646-12-16	646	5	R5-hemanta	264.30	N21-UAsh/ζ Sgr	-4.77	266.68	N21-UAsh/τ Sgr	0	2	N21-UAsh	N21-UAsh
1957370.25	646-12-30	646	6	R6-śiśira	279.08	N22-Shr/α Aql	4.96	94.19	N07-Pun/β Gem	1	175	N22-Shr	N07-Pun
1957385.75	647-01-15	647	6	R6-śiśira	294.84	N23-Dha/β Del	-4.79	299.35	N23-Dha/δ Del	0	4	N23-Dha	N23-Dha
1957400.25	647-01-29	647	6	R6-śiśira	309.50	N23-Dha/γ2 Del	4.29	132.85	N10-Mag/α Leo	1	176	N23-Dha	N10-Mag
1957414.75	647-02-13	647	6	R6-śiśira	324.07	N24-Sha/λ Aqr	-3.88	320.10	N24-Sha/λ Aqr	0	3	N24-Sha	N24-Sha
1957429.25	647-02-27	647	1	R1-vasanta	338.52	N25-PBha/β Peg	2.79	156.04	N12-UPal/β Leo	1	177	N25-PBha	N12-UPal
1957444.75	647-03-15	647	1	R1-vasanta	353.84	N26-UBha/α And	-1.36	353.21	N26-UBha/α And	0	0	N26-UBha	N26-UBha
1957459.25	647-03-29	647	1	R1-vasanta	8.04	N01-Ash/γ Ari	-0.46	193.22	N15-Swa/α Boo	1	174	N01-Ash	N15-Swa
1957474.75	647-04-14	647	1	R1-vasanta	23.10	N01-Ash/α Ari	1.73	27.60	N02-Bha/* 35 Ari	0	4	N01-Ash	N02-Bha
1957488.25	647-04-27	647	2	R2-grīṣma	36.12	N03-Kri/* 17 Tau	-2.37	215.46	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu
1957503.75	647-05-13	647	2	R2-grīṣma	50.98	N04-Roh/α Tau	3.44	49.91	N04-Roh/ε Tau	0	1	N04-Roh	N04-Roh
1957518.25	647-05-27	647	2	R2-grīṣma	64.82	N05-Mrg/λ Ori	-4.51	250.20	N19-Mul/ι1 Sco	1	174	N05-Mrg	N19-Mul
1957532.75	647-06-11	647	2	R2-grīṣma	78.64	N06-Ard/γ Gem	4.62	72.71	N05-Mrg/α Ori	0	5	N06-Ard	N05-Mrg
1957547.25	647-06-25	647	3	R3-varṣā	92.45	N07-Pun/α Gem	-4.99	271.48	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh
1957562.75	647-07-11	647	3	R3-varṣā	107.24	N08-Pus/δ Cnc	4.79	111.01	N09-Asl/δ Hya	0	3	N08-Pus	N09-Asl
1957577.25	647-07-25	647	3	R3-varṣā	121.14	N10-Mag/ε Leo	-4.26	304.43	N23-Dha/γ2 Del	1	176	N10-Mag	N23-Dha
1957591.75	647-08-09	647	3	R3-varṣā	135.11	N10-Mag/α Leo	3.72	134.66	N10-Mag/α Leo	0	0	N10-Mag	N10-Mag
1957606.25	647-08-23	647	3	R3-varṣā	149.18	N12-UPal/* 93 Leo	-2.97	325.12	N24-Sha/λ Aqr	1	175	N12-UPal	N24-Sha
1957620.75	647-09-07	647	4	R4-śarat	163.37	N13-Has/γ Crv	1.94	158.13	N12-UPal/β Leo	0	5	N13-Has	N12-UPal
1957636.25	647-09-22	647	4	R4-śarat	178.66	N13-Has/β Crv	-0.14	357.79	N27-Rev/ε Psc	1	179	N13-Has	N27-Rev
1957650.75	647-10-07	647	4	R4-śarat	193.10	N15-Swa/α Boo	-1.49	195.95	N16-Vis/α1 Lib	0	2	N15-Swa	N16-Vis
1957666.25	647-10-22	647	4	R4-śarat	208.66	N16-Vis/α2 Lib	2.77	31.43	N02-Bha/* 39 Ari	1	177	N16-Vis	N02-Bha
1957679.75	647-11-05	647	5	R5-hemanta	222.30	N17-Anu/δ Sco	-3.29	218.51	N17-Anu/δ Sco	0	3	N17-Anu	N17-Anu
1957695.25	647-11-20	647	5	R5-hemanta	238.05	N19-Mul/ζ2 Sco	4.15	53.14	N04-Roh/α Tau	1	175	N19-Mul	N04-Roh
1957709.75	647-12-05	647	5	R5-hemanta	252.83	N20-PAsh/γ Sgr	-4.88	254.09	N20-PAsh/γ Sgr	0	1	N20-PAsh	N20-PAsh
1957725.25	647-12-20	647	5	R5-hemanta	268.64	N21-UAsh/τ Sgr	4.98	89.38	N07-Pun/α Gem	1	179	N21-UAsh	N07-Pun
1957739.75	648-01-04	648	6	R6-śiśira	283.42	N22-Shr/β Aql	-4.55	288.13	N22-Shr/β Aql	0	4	N22-Shr	N22-Shr
1957754.25	648-01-18	648	6	R6-śiśira	298.14	N23-Dha/β Del	4.40	112.20	N09-Asl/σ Hya	1	174	N23-Dha	N09-Asl
1957768.75	648-02-02	648	6	R6-śiśira	312.78	N24-Sha/λ Aqr	-3.46	309.07	N23-Dha/γ2 Del	0	3	N24-Sha	N23-Dha
1957784.25	648-02-17	648	6	R6-śiśira	328.33	N24-Sha/λ Aqr	1.78	150.45	N12-UPal/* 93 Leo	1	177	N24-Sha	N12-UPal
1957798.75	648-03-03	648	1	R1-vasanta	342.74	N25-PBha/β Peg	-0.79	341.58	N25-PBha/β Peg	0	1	N25-PBha	N25-PBha
1957813.25	648-03-17	648	1	R1-vasanta	357.04	N26-UBha/α And	-0.36	173.75	N13-Has/α Crv	1	176	N26-UBha	N13-Has
1957828.75	648-04-02	648	1	R1-vasanta	12.19	N01-Ash/γ Ari	2.16	14.11	N01-Ash/γ Ari	0	1	N01-Ash	N01-Ash
1957843.25	648-04-16	648	1	R1-vasanta	26.25	N02-Bha/* 35 Ari	-3.51	211.91	N16-Vis/α2 Lib	1	174	N02-Bha	N16-Vis
1957857.75	648-05-01	648	2	R2-grīṣma	40.21	N03-Kri/* 17 Tau	3.69	35.13	N03-Kri/* 17 Tau	0	5	N03-Kri	N03-Kri
1957872.25	648-05-15	648	2	R2-grīṣma	54.09	N04-Roh/α Tau	-4.64	234.84	N18-Jye/ε Sco	1	179	N04-Roh	N18-Jye
1957887.75	648-05-31	648	2	R2-grīṣma	68.88	N05-Mrg/α Ori	4.95	69.58	N05-Mrg/α Ori	0	0	N05-Mrg	N05-Mrg
1957901.25	648-06-13	648	2	R2-grīṣma	81.74	N06-Ard/γ Gem	-4.98	257.52	N20-PAsh/λ Sgr	1	175	N06-Ard	N20-PAsh
1957916.75	648-06-29	648	3	R3-varṣā	96.51	N07-Pun/β Gem	4.77	91.92	N07-Pun/α Gem	0	4	N07-Pun	N07-Pun
1957931.25	648-07-13	648	3	R3-varṣā	110.36	N08-Pus/δ Cnc	-3.90	292.59	N23-Dha/β Del	1	177	N08-Pus	N23-Dha
