jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
1225248.25	-1358-07-07	-1358	3	R3-varṣā	102.56	N10-Mag/γ Leo	N10-Mag/α Leo	2.20	288.03	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	174	N10-Mag	N23-Dha	N10-Mag	N24-Sha	0.25	6.35
1225262.75	-1358-07-22	-1358	3	R3-varṣā	116.64	N11-PPal/θ Leo	N11-PPal/θ Leo	-2.78	115.11	N11-PPal/δ Leo	N11-PPal/θ Leo	0	1	N11-PPal	N11-PPal	N11-PPal	N11-PPal	9.66	12.41
1225277.25	-1358-08-05	-1358	3	R3-varṣā	130.83	N12-UPal/β Leo	N12-UPal/β Leo	3.87	311.31	N25-PBha/β Peg	N26-UBha/γ Peg	1	179	N12-UPal	N25-PBha	N12-UPal	N26-UBha	14.03	13.42
1225292.75	-1358-08-21	-1358	3	R3-varṣā	146.15	N13-Has/α Crv	N14-Chi/α Vir	-4.65	148.39	N13-Has/δ Crv	N13-Has/δ Crv	0	2	N13-Has	N13-Has	N14-Chi	N13-Has	10.27	7.59
1225306.25	-1358-09-03	-1358	4	R4-śarat	159.61	N15-Swa/α Boo	N14-Chi/α Vir	4.83	334.37	N27-Rev/ε Psc	N27-Rev/ε Psc	1	174	N15-Swa	N27-Rev	N14-Chi	N27-Rev	3.83	5.88
1225321.75	-1358-09-19	-1358	4	R4-śarat	175.19	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-4.98	169.92	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	5	N16-Vis	N16-Vis	N16-Vis	N16-Vis	2.45	9.52
1225336.25	-1358-10-03	-1358	4	R4-śarat	189.87	N17-Anu/δ Sco	N17-Anu/δ Sco	4.58	10.83	N03-Kri/* 17 Tau	N03-Kri/* 19 Tau	1	179	N17-Anu	N03-Kri	N17-Anu	N03-Kri	5.29	1.18
1225351.75	-1358-10-19	-1358	4	R4-śarat	205.65	N18-Jye/α Sco	N18-Jye/α Sco	-3.91	205.39	N18-Jye/α Sco	N18-Jye/α Sco	0	0	N18-Jye	N18-Jye	N18-Jye	N18-Jye	5.40	3.25
1225366.25	-1358-11-02	-1358	5	R5-hemanta	220.46	N19-Mul/κ Sco	N20-PAsh/γ Sgr	2.53	45.40	N05-Mrg/α Ori	N06-Ard/γ Gem	1	175	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	7.12	11.41
1225381.75	-1358-11-18	-1358	5	R5-hemanta	236.30	N21-UAsh/σ Sgr	N21-UAsh/σ Sgr	-1.09	242.38	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	6	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	3.32	6.01
1225395.25	-1358-12-01	-1358	5	R5-hemanta	250.07	N22-Shr/α Aql	N21-UAsh/τ Sgr	0.72	66.42	N07-Pun/β Gem	N07-Pun/β Gem	1	176	N22-Shr	N07-Pun	N21-UAsh	N07-Pun	13.44	5.79
1225410.75	-1358-12-17	-1358	5	R5-hemanta	265.83	N23-Dha/ε Αqr	N23-Dha/ε Αqr	1.04	265.37	N23-Dha/ε Αqr	N23-Dha/ε Αqr	0	0	N23-Dha	N23-Dha	N23-Dha	N23-Dha	27.61	26.54
1225425.25	-1358-12-31	-1358	6	R6-śiśira	280.47	N23-Dha/β Αqr	N24-Sha/λ Aqr	-2.23	99.10	N10-Mag/ζ Leo	N10-Mag/α Leo	1	178	N23-Dha	N10-Mag	N24-Sha	N10-Mag	13.42	4.21
1225439.75	-1357-01-15	-1357	6	R6-śiśira	295.01	N24-Sha/λ Aqr	N24-Sha/λ Aqr	3.02	288.58	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	6	N24-Sha	N23-Dha	N24-Sha	N24-Sha	1.14	6.23
1225455.25	-1357-01-30	-1357	6	R6-śiśira	310.42	N25-PBha/β Peg	N24-Sha/λ Aqr	-4.38	131.63	N12-UPal/β Leo	N13-Has/γ Crv	1	178	N25-PBha	N12-UPal	N24-Sha	N13-Has	16.52	15.35
1225469.75	-1357-02-14	-1357	6	R6-śiśira	324.69	N26-UBha/γ Peg	N27-Rev/ε Psc	4.90	327.18	N26-UBha/α And	N27-Rev/ε Psc	0	2	N26-UBha	N26-UBha	N27-Rev	N27-Rev	5.36	4.86
1225485.25	-1357-03-01	-1357	1	R1-vasanta	339.82	N01-Ash/γ Ari	N01-Ash/γ Ari	-4.97	164.82	N15-Swa/α Boo	N14-Chi/α Vir	1	175	N01-Ash	N15-Swa	N01-Ash	N14-Chi	9.07	9.10
1225498.75	-1357-03-15	-1357	1	R1-vasanta	352.88	N01-Ash/α Ari	N01-Ash/γ Ari	4.89	350.48	N01-Ash/α Ari	N01-Ash/α Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N01-Ash	10.16	5.02
1225514.25	-1357-03-30	-1357	1	R1-vasanta	7.78	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	-4.37	186.32	N16-Vis/α2 Lib	N17-Anu/π Sco	1	178	N03-Kri	N16-Vis	N03-Kri	N17-Anu	5.56	9.00
1225528.75	-1357-04-14	-1357	1	R1-vasanta	21.64	N04-Roh/ε Tau	N04-Roh/ε Tau	3.18	27.29	N04-Roh/α Tau	N04-Roh/ε Tau	0	5	N04-Roh	N04-Roh	N04-Roh	N04-Roh	3.09	9.00
1225544.25	-1357-04-29	-1357	2	R2-grīṣma	36.40	N05-Mrg/λ Ori	N05-Mrg/λ Ori	-2.07	221.63	N19-Mul/ι1 Sco	N20-PAsh/γ Sgr	1	174	N05-Mrg	N19-Mul	N05-Mrg	N20-PAsh	13.83	4.75
1225557.75	-1357-05-13	-1357	2	R2-grīṣma	49.23	N06-Ard/γ Gem	N06-Ard/γ Gem	1.43	49.27	N06-Ard/γ Gem	N06-Ard/γ Gem	0	0	N06-Ard	N06-Ard	N06-Ard	N06-Ard	7.48	8.85
1225573.25	-1357-05-28	-1357	2	R2-grīṣma	63.98	N07-Pun/α Gem	N07-Pun/β Gem	-0.08	244.30	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	6.92	8.17
1225587.75	-1357-06-12	-1357	2	R2-grīṣma	77.82	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-1.62	83.18	N09-Asl/δ Hya	N08-Pus/δ Cnc	0	5	N08-Pus	N09-Asl	N08-Pus	N08-Pus	3.20	2.66
1225602.25	-1357-06-26	-1357	3	R3-varṣā	91.72	N10-Mag/ε Leo	N10-Mag/ε Leo	1.97	267.26	N23-Dha/ε Αqr	N23-Dha/ε Αqr	1	175	N10-Mag	N23-Dha	N10-Mag	N23-Dha	9.51	25.77
1225616.75	-1357-07-11	-1357	3	R3-varṣā	105.71	N10-Mag/α Leo	N10-Mag/α Leo	-3.28	104.08	N10-Mag/α Leo	N10-Mag/α Leo	0	1	N10-Mag	N10-Mag	N10-Mag	N10-Mag	3.21	3.86
1225632.25	-1357-07-26	-1357	3	R3-varṣā	120.79	N12-UPal/* 93 Leo	N11-PPal/θ Leo	4.51	305.74	N25-PBha/α Peg	N24-Sha/λ Aqr	1	175	N12-UPal	N25-PBha	N11-PPal	N24-Sha	10.86	12.75
1225646.75	-1357-08-10	-1357	3	R3-varṣā	135.03	N12-UPal/β Leo	N13-Has/δ Crv	-4.86	136.74	N13-Has/γ Crv	N13-Has/γ Crv	0	1	N12-UPal	N13-Has	N13-Has	N13-Has	16.20	11.59
1225661.25	-1357-08-24	-1357	3	R3-varṣā	149.39	N13-Has/β Crv	N14-Chi/α Vir	5.03	329.27	N26-UBha/α And	N27-Rev/ε Psc	1	179	N13-Has	N26-UBha	N14-Chi	N27-Rev	7.11	4.17
1225676.75	-1357-09-09	-1357	4	R4-śarat	164.88	N15-Swa/α Boo	N14-Chi/α Vir	-4.69	169.58	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	4	N15-Swa	N16-Vis	N14-Chi	N16-Vis	8.82	9.63
1225690.25	-1357-09-22	-1357	4	R4-śarat	178.48	N16-Vis/α1 Lib	N16-Vis/α2 Lib	4.61	352.63	N01-Ash/α Ari	N01-Ash/α Ari	1	174	N16-Vis	N01-Ash	N16-Vis	N01-Ash	1.20	5.92
1225705.75	-1357-10-08	-1357	4	R4-śarat	194.20	N17-Anu/δ Sco	N17-Anu/δ Sco	-3.68	190.65	N17-Anu/δ Sco	N17-Anu/δ Sco	0	3	N17-Anu	N17-Anu	N17-Anu	N17-Anu	1.71	4.79
1225720.25	-1357-10-22	-1357	4	R4-śarat	208.97	N18-Jye/ε Sco	N18-Jye/α Sco	2.27	30.04	N05-Mrg/γ Ori	N04-Roh/ε Tau	1	178	N18-Jye	N05-Mrg	N18-Jye	N04-Roh	7.97	10.70
1225735.75	-1357-11-07	-1357	5	R5-hemanta	224.81	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	-0.99	224.79	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	0	0	N20-PAsh	N20-PAsh	N20-PAsh	N20-PAsh	4.23	4.01
1225750.25	-1357-11-21	-1357	5	R5-hemanta	239.63	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-0.91	65.61	N07-Pun/α Gem	N07-Pun/β Gem	1	174	N21-UAsh	N07-Pun	N21-UAsh	N07-Pun	4.97	7.46
1225765.75	-1357-12-07	-1357	5	R5-hemanta	255.43	N22-Shr/β Aql	N21-UAsh/τ Sgr	2.20	260.51	N22-Shr/β Aql	N21-UAsh/τ Sgr	0	5	N22-Shr	N22-Shr	N21-UAsh	N21-UAsh	18.57	24.05
1225779.25	-1357-12-20	-1357	5	R5-hemanta	269.13	N23-Dha/β Del	N24-Sha/λ Aqr	-2.71	87.07	N09-Asl/ρ Hya	N08-Pus/δ Cnc	1	177	N23-Dha	N09-Asl	N24-Sha	N08-Pus	24.77	6.60
1225794.75	-1356-01-05	-1356	6	R6-śiśira	284.76	N23-Dha/α Αqr	N24-Sha/λ Aqr	3.85	283.24	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	9.14	11.40
1225809.25	-1356-01-19	-1356	6	R6-śiśira	299.26	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-4.65	120.59	N12-UPal/* 93 Leo	N11-PPal/θ Leo	1	178	N24-Sha	N12-UPal	N24-Sha	N11-PPal	5.37	15.06
1225824.75	-1356-02-04	-1356	6	R6-śiśira	314.62	N25-PBha/β Peg	N26-UBha/γ Peg	5.04	321.56	N26-UBha/γ Peg	N26-UBha/γ Peg	0	6	N25-PBha	N26-UBha	N26-UBha	N26-UBha	14.37	7.53
1225839.25	-1356-02-18	-1356	6	R6-śiśira	328.86	N26-UBha/α And	N27-Rev/ε Psc	-4.89	153.40	N13-Has/β Crv	N14-Chi/α Vir	1	175	N26-UBha	N13-Has	N27-Rev	N14-Chi	1.44	4.17
1225853.75	-1356-03-04	-1356	1	R1-vasanta	342.98	N01-Ash/γ Ari	N01-Ash/γ Ari	4.54	345.17	N01-Ash/γ Ari	N01-Ash/γ Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N01-Ash	7.49	2.53
1225868.25	-1356-03-18	-1356	1	R1-vasanta	356.99	N01-Ash/α Ari	N02-Bha/* 41 Ari	-4.11	174.16	N16-Vis/α1 Lib	N16-Vis/α2 Lib	1	177	N01-Ash	N16-Vis	N02-Bha	N16-Vis	10.86	5.91
1225882.75	-1356-04-02	-1356	1	R1-vasanta	10.90	N03-Kri/* 17 Tau	N03-Kri/* 23 Tau	3.20	8.72	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	0	2	N03-Kri	N03-Kri	N03-Kri	N03-Kri	3.81	3.13
1225898.25	-1356-04-17	-1356	1	R1-vasanta	25.70	N04-Roh/α Tau	N04-Roh/ε Tau	-1.72	207.09	N18-Jye/ε Sco	N18-Jye/α Sco	1	178	N04-Roh	N18-Jye	N04-Roh	N18-Jye	5.80	5.49
1225911.75	-1356-05-01	-1356	2	R2-grīṣma	38.54	N05-Mrg/λ Ori	N05-Mrg/λ Ori	1.30	32.08	N05-Mrg/γ Ori	N04-Roh/ε Tau	0	6	N05-Mrg	N05-Mrg	N05-Mrg	N04-Roh	14.05	12.15
1225927.25	-1356-05-16	-1356	2	R2-grīṣma	53.28	N06-Ard/γ Gem	N06-Ard/γ Gem	0.18	228.32	N20-PAsh/δ Sgr	N20-PAsh/λ Sgr	1	175	N06-Ard	N20-PAsh	N06-Ard	N20-PAsh	7.38	1.72
1225941.75	-1356-05-31	-1356	2	R2-grīṣma	67.08	N07-Pun/β Gem	N07-Pun/β Gem	-1.99	68.94	N07-Pun/β Gem	N07-Pun/β Gem	0	1	N07-Pun	N07-Pun	N07-Pun	N07-Pun	6.56	8.91
1225957.25	-1356-06-15	-1356	2	R2-grīṣma	81.89	N08-Pus/δ Cnc	N08-Pus/δ Cnc	3.11	263.28	N23-Dha/ε Αqr	N23-Dha/ε Αqr	1	178	N08-Pus	N23-Dha	N08-Pus	N23-Dha	0.88	24.45
1225970.75	-1356-06-29	-1356	3	R3-varṣā	94.86	N10-Mag/μ Leo	N10-Mag/η Leo	-3.62	91.09	N09-Asl/ζ Hya	N09-Asl/ζ Hya	0	3	N10-Mag	N09-Asl	N10-Mag	N09-Asl	7.07	8.62
1225986.25	-1356-07-14	-1356	3	R3-varṣā	109.84	N11-PPal/δ Leo	N10-Mag/α Leo	4.41	285.83	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	175	N11-PPal	N23-Dha	N10-Mag	N24-Sha	7.34	9.30
1226000.75	-1356-07-29	-1356	3	R3-varṣā	123.98	N12-UPal/* 93 Leo	N12-UPal/β Leo	-4.95	125.41	N12-UPal/β Leo	N12-UPal/β Leo	0	1	N12-UPal	N12-UPal	N12-UPal	N12-UPal	12.49	17.46
1226016.25	-1356-08-13	-1356	3	R3-varṣā	139.23	N13-Has/γ Crv	N13-Has/δ Crv	4.91	323.64	N26-UBha/γ Peg	N27-Rev/ε Psc	1	175	N13-Has	N26-UBha	N13-Has	N27-Rev	13.72	7.48
1226030.75	-1356-08-28	-1356	4	R4-śarat	153.63	N13-Has/β Crv	N14-Chi/α Vir	-4.44	158.52	N15-Swa/α Boo	N14-Chi/α Vir	0	4	N13-Has	N15-Swa	N14-Chi	N14-Chi	3.21	3.44
1226045.25	-1356-09-11	-1356	4	R4-śarat	168.15	N16-Vis/α1 Lib	N16-Vis/α1 Lib	4.05	347.01	N01-Ash/γ Ari	N01-Ash/γ Ari	1	178	N16-Vis	N01-Ash	N16-Vis	N01-Ash	9.40	3.33
1226059.75	-1356-09-26	-1356	4	R4-śarat	182.79	N16-Vis/α2 Lib	N16-Vis/α2 Lib	-3.25	179.21	N16-Vis/α2 Lib	N16-Vis/α2 Lib	0	3	N16-Vis	N16-Vis	N16-Vis	N16-Vis	5.30	4.33
1226075.25	-1356-10-11	-1356	4	R4-śarat	198.53	N17-Anu/ω1 Sco	N17-Anu/ω1 Sco	1.10	25.45	N04-Roh/α Tau	N04-Roh/ε Tau	1	173	N17-Anu	N04-Roh	N17-Anu	N04-Roh	2.58	6.24
1226089.75	-1356-10-26	-1356	5	R5-hemanta	213.32	N19-Mul/ζ2 Sco	N18-Jye/ε Sco	-0.51	211.69	N19-Mul/ζ2 Sco	N18-Jye/α Sco	0	1	N19-Mul	N19-Mul	N18-Jye	N18-Jye	11.88	10.20
1226104.25	-1356-11-09	-1356	5	R5-hemanta	228.14	N20-PAsh/δ Sgr	N20-PAsh/λ Sgr	-1.03	48.32	N06-Ard/γ Gem	N06-Ard/γ Gem	1	179	N20-PAsh	N06-Ard	N20-PAsh	N06-Ard	1.60	6.87
1226119.75	-1356-11-25	-1356	5	R5-hemanta	243.97	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	2.44	244.86	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	0	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	7.94	10.16
1226134.25	-1356-12-09	-1356	5	R5-hemanta	258.74	N22-Shr/β Aql	N21-UAsh/τ Sgr	-3.87	85.16	N09-Asl/σ Hya	N08-Pus/δ Cnc	1	173	N22-Shr	N09-Asl	N21-UAsh	N08-Pus	21.80	5.61
1226149.75	-1356-12-25	-1356	6	R6-śiśira	274.44	N23-Dha/γ2 Del	N24-Sha/λ Aqr	4.54	279.55	N23-Dha/β Αqr	N24-Sha/λ Aqr	0	5	N23-Dha	N23-Dha	N24-Sha	N24-Sha	19.46	15.10
1226163.25	-1355-01-07	-1355	6	R6-śiśira	288.02	N23-Dha/α Αqr	N24-Sha/λ Aqr	-4.78	107.27	N10-Mag/α Leo	N10-Mag/α Leo	1	179	N23-Dha	N10-Mag	N24-Sha	N10-Mag	5.88	6.92
1226178.75	-1355-01-23	-1355	6	R6-śiśira	303.49	N25-PBha/α Peg	N24-Sha/λ Aqr	4.99	301.95	N25-PBha/α Peg	N24-Sha/λ Aqr	0	1	N25-PBha	N25-PBha	N24-Sha	N24-Sha	9.60	9.59
1226193.25	-1355-02-06	-1355	6	R6-śiśira	317.83	N25-PBha/β Peg	N27-Rev/ε Psc	-4.69	141.89	N13-Has/γ Crv	N13-Has/δ Crv	1	175	N25-PBha	N13-Has	N27-Rev	N13-Has	12.17	8.33
1226208.75	-1355-02-22	-1355	1	R1-vasanta	333.02	N27-Rev/ε Psc	N27-Rev/ε Psc	3.92	339.45	N01-Ash/γ Ari	N01-Ash/γ Ari	0	6	N27-Rev	N01-Ash	N27-Rev	N01-Ash	3.18	6.82
1226222.25	-1355-03-07	-1355	1	R1-vasanta	346.14	N01-Ash/γ Ari	N01-Ash/γ Ari	-3.71	163.05	N15-Swa/α Boo	N14-Chi/α Vir	1	176	N01-Ash	N15-Swa	N01-Ash	N14-Chi	7.07	7.04
1226237.75	-1355-03-23	-1355	1	R1-vasanta	1.08	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	2.25	2.88	N02-Bha/* 39 Ari	N02-Bha/* 41 Ari	0	1	N02-Bha	N02-Bha	N02-Bha	N02-Bha	10.26	8.31
1226252.25	-1355-04-06	-1355	1	R1-vasanta	14.97	N03-Kri/* 27 Tau	N03-Kri/* 27 Tau	-1.14	195.76	N17-Anu/δ Sco	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	N03-Kri	N17-Anu	4.22	0.91
1226266.75	-1355-04-21	-1355	1	R1-vasanta	28.80	N04-Roh/α Tau	N04-Roh/ε Tau	0.15	26.40	N04-Roh/α Tau	N04-Roh/ε Tau	0	2	N04-Roh	N04-Roh	N04-Roh	N04-Roh	8.62	6.50
1226282.25	-1355-05-06	-1355	2	R2-grīṣma	43.54	N05-Mrg/α Ori	N06-Ard/γ Gem	1.83	228.22	N20-PAsh/δ Sgr	N20-PAsh/λ Sgr	1	175	N05-Mrg	N20-PAsh	N06-Ard	N20-PAsh	10.64	3.35
1226295.75	-1355-05-20	-1355	2	R2-grīṣma	56.38	N06-Ard/γ Gem	N06-Ard/γ Gem	-1.97	49.95	N06-Ard/γ Gem	N06-Ard/γ Gem	0	6	N06-Ard	N06-Ard	N06-Ard	N06-Ard	8.69	5.39
1226311.25	-1355-06-04	-1355	2	R2-grīṣma	71.15	N07-Pun/β Gem	N07-Pun/β Gem	3.44	249.14	N22-Shr/α Aql	N21-UAsh/τ Sgr	1	177	N07-Pun	N22-Shr	N07-Pun	N21-UAsh	8.11	14.15
1226325.75	-1355-06-19	-1355	2	R2-grīṣma	85.01	N09-Asl/σ Hya	N08-Pus/δ Cnc	-4.46	87.99	N09-Asl/ζ Hya	N09-Asl/ζ Hya	0	2	N09-Asl	N09-Asl	N08-Pus	N09-Asl	4.00	6.89
1226341.25	-1355-07-04	-1355	3	R3-varṣā	99.93	N10-Mag/ζ Leo	N10-Mag/α Leo	4.89	283.21	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	176	N10-Mag	N23-Dha	N10-Mag	N24-Sha	2.60	11.84
1226354.75	-1355-07-18	-1355	3	R3-varṣā	113.01	N11-PPal/δ Leo	N11-PPal/θ Leo	-4.98	110.78	N11-PPal/δ Leo	N10-Mag/α Leo	0	2	N11-PPal	N11-PPal	N11-PPal	N10-Mag	9.98	9.77
1226370.25	-1355-08-02	-1355	3	R3-varṣā	128.15	N12-UPal/β Leo	N12-UPal/β Leo	4.87	305.28	N25-PBha/α Peg	N24-Sha/λ Aqr	1	177	N12-UPal	N25-PBha	N12-UPal	N24-Sha	13.04	12.47
1226384.75	-1355-08-17	-1355	3	R3-varṣā	142.45	N13-Has/γ Crv	N13-Has/δ Crv	-4.13	146.23	N13-Has/α Crv	N13-Has/δ Crv	0	3	N13-Has	N13-Has	N13-Has	N13-Has	12.44	7.77
1226400.25	-1355-09-01	-1355	4	R4-śarat	157.88	N15-Swa/α Boo	N14-Chi/α Vir	3.20	341.86	N01-Ash/γ Ari	N01-Ash/γ Ari	1	176	N15-Swa	N01-Ash	N14-Chi	N01-Ash	2.46	5.31
1226413.75	-1355-09-15	-1355	4	R4-śarat	171.43	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-2.76	167.62	N15-Swa/α Boo	N16-Vis/α1 Lib	0	3	N16-Vis	N15-Swa	N16-Vis	N16-Vis	6.14	10.51
1226429.25	-1355-09-30	-1355	4	R4-śarat	187.10	N16-Vis/α2 Lib	N17-Anu/δ Sco	1.34	4.74	N02-Bha/* 39 Ari	N03-Kri/* 17 Tau	1	177	N16-Vis	N02-Bha	N17-Anu	N03-Kri	7.98	7.48
1226443.75	-1355-10-15	-1355	4	R4-śarat	201.85	N18-Jye/σ Sco	N18-Jye/σ Sco	0.12	200.61	N18-Jye/σ Sco	N18-Jye/σ Sco	0	1	N18-Jye	N18-Jye	N18-Jye	N18-Jye	3.96	3.74
1226459.25	-1355-10-30	-1355	5	R5-hemanta	217.67	N19-Mul/ν Sco	N20-PAsh/γ Sgr	-2.14	42.92	N05-Mrg/α Ori	N06-Ard/γ Gem	1	174	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	8.76	9.86
1226473.75	-1355-11-14	-1355	5	R5-hemanta	232.49	N21-UAsh/φ Sgr	N21-UAsh/φ Sgr	2.95	233.02	N21-UAsh/φ Sgr	N21-UAsh/σ Sgr	0	0	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	3.49	6.12
1226488.25	-1355-11-28	-1355	5	R5-hemanta	247.29	N22-Shr/α Aql	N21-UAsh/τ Sgr	-3.85	66.09	N07-Pun/β Gem	N07-Pun/β Gem	1	178	N22-Shr	N07-Pun	N21-UAsh	N07-Pun	10.86	10.37
1226503.75	-1355-12-14	-1355	5	R5-hemanta	263.06	N23-Dha/ε Αqr	N21-UAsh/τ Sgr	4.72	265.78	N23-Dha/ε Αqr	N23-Dha/ε Αqr	0	2	N23-Dha	N23-Dha	N21-UAsh	N23-Dha	26.05	22.89
1226518.25	-1355-12-28	-1355	6	R6-śiśira	277.73	N23-Dha/β Αqr	N24-Sha/λ Aqr	-5.01	104.14	N10-Mag/α Leo	N10-Mag/α Leo	1	173	N23-Dha	N10-Mag	N24-Sha	N10-Mag	16.17	5.50
1226532.75	-1354-01-12	-1354	6	R6-śiśira	292.29	N24-Sha/λ Aqr	N24-Sha/λ Aqr	4.98	286.92	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	5	N24-Sha	N23-Dha	N24-Sha	N24-Sha	1.63	8.70
1226547.25	-1354-01-26	-1354	6	R6-śiśira	306.73	N25-PBha/α Peg	N24-Sha/λ Aqr	-4.56	126.84	N12-UPal/β Leo	N12-UPal/β Leo	1	179	N25-PBha	N12-UPal	N24-Sha	N12-UPal	12.83	17.21
1226562.75	-1354-02-11	-1354	6	R6-śiśira	322.02	N26-UBha/γ Peg	N27-Rev/ε Psc	3.86	321.46	N26-UBha/γ Peg	N26-UBha/γ Peg	0	0	N26-UBha	N26-UBha	N27-Rev	N26-UBha	8.01	8.71
1226576.25	-1354-02-24	-1354	1	R1-vasanta	335.22	N27-Rev/ε Psc	N27-Rev/ε Psc	-3.38	149.27	N13-Has/β Crv	N14-Chi/α Vir	1	174	N27-Rev	N13-Has	N27-Rev	N14-Chi	5.33	7.14
1226591.75	-1354-03-12	-1354	1	R1-vasanta	350.25	N01-Ash/α Ari	N01-Ash/γ Ari	2.31	343.62	N01-Ash/γ Ari	N01-Ash/γ Ari	0	6	N01-Ash	N01-Ash	N01-Ash	N01-Ash	8.47	5.11
1226606.25	-1354-03-26	-1354	1	R1-vasanta	4.21	N02-Bha/* 39 Ari	N03-Kri/* 17 Tau	-0.55	183.97	N16-Vis/α2 Lib	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	N03-Kri	N16-Vis	8.50	6.56
1226621.75	-1354-04-11	-1354	1	R1-vasanta	19.04	N04-Roh/γ Tau	N04-Roh/ε Tau	-0.99	20.69	N04-Roh/δ Tau	N04-Roh/ε Tau	0	1	N04-Roh	N04-Roh	N04-Roh	N04-Roh	3.37	1.94
1226636.25	-1354-04-25	-1354	2	R2-grīṣma	32.85	N05-Mrg/γ Ori	N04-Roh/α Tau	2.40	217.20	N19-Mul/ν Sco	N20-PAsh/γ Sgr	1	175	N05-Mrg	N19-Mul	N04-Roh	N20-PAsh	12.17	10.90
1226650.75	-1354-05-10	-1354	2	R2-grīṣma	46.64	N05-Mrg/α Ori	N06-Ard/γ Gem	-2.96	44.05	N05-Mrg/α Ori	N06-Ard/γ Gem	0	2	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	8.61	8.47
1226665.25	-1354-05-24	-1354	2	R2-grīṣma	60.43	N07-Pun/α Gem	N07-Pun/β Gem	3.88	237.95	N21-UAsh/τ Sgr	N21-UAsh/σ Sgr	1	177	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	8.76	7.53
1226679.75	-1354-06-08	-1354	2	R2-grīṣma	74.26	N07-Pun/β Gem	N08-Pus/δ Cnc	-4.40	67.68	N07-Pun/β Gem	N07-Pun/β Gem	0	6	N07-Pun	N07-Pun	N08-Pus	N07-Pun	6.76	11.00
1226695.25	-1354-06-23	-1354	2	R2-grīṣma	89.10	N09-Asl/ζ Hya	N08-Pus/δ Cnc	4.99	270.64	N23-Dha/α Del	N23-Dha/ε Αqr	1	178	N09-Asl	N23-Dha	N08-Pus	N23-Dha	8.08	23.43
1226709.75	-1354-07-08	-1354	3	R3-varṣā	103.08	N10-Mag/γ Leo	N10-Mag/α Leo	-4.91	106.50	N10-Mag/α Leo	N10-Mag/α Leo	0	3	N10-Mag	N10-Mag	N10-Mag	N10-Mag	0.62	6.52
1226725.25	-1354-07-23	-1354	3	R3-varṣā	118.13	N11-PPal/θ Leo	N11-PPal/θ Leo	4.31	303.93	N25-PBha/α Peg	N24-Sha/λ Aqr	1	174	N11-PPal	N25-PBha	N11-PPal	N24-Sha	9.91	11.00
1226738.75	-1354-08-06	-1354	3	R3-varṣā	131.36	N12-UPal/β Leo	N12-UPal/β Leo	-4.04	129.69	N12-UPal/β Leo	N13-Has/γ Crv	0	1	N12-UPal	N12-UPal	N12-UPal	N13-Has	14.28	17.05
1226754.25	-1354-08-21	-1354	3	R3-varṣā	146.68	N13-Has/δ Crv	N14-Chi/α Vir	3.02	325.39	N26-UBha/γ Peg	N27-Rev/ε Psc	1	178	N13-Has	N26-UBha	N14-Chi	N27-Rev	9.75	5.04
