planet,jd,date,elong
Mercury,1502199.5006828704,-600-10-13T00:00:59.000,218.97694411319304
Mercury,1502200.5006828704,-600-10-14T00:00:59.000,220.31445942218582
Mercury,1502201.5006828704,-600-10-15T00:00:59.000,221.6290746272973
Mercury,1502202.5006828704,-600-10-16T00:00:59.000,222.91764098268987
Mercury,1502203.5006828704,-600-10-17T00:00:59.000,224.17650461636822
Mercury,1502204.5006828704,-600-10-18T00:00:59.000,225.4014361426735
Mercury,1502205.5006828704,-600-10-19T00:00:59.000,226.58755312259603
Mercury,1502206.5006828704,-600-10-20T00:00:59.000,227.7292362073767
Mercury,1502207.5006828704,-600-10-21T00:00:59.000,228.820040816804
Mercury,1502208.5006828704,-600-10-22T00:00:59.000,229.8526077093987
Mercury,1502209.5006828704,-600-10-23T00:00:59.000,230.81857799373594
Mercury,1502210.5006828704,-600-10-24T00:00:59.000,231.70852121005885
Mercury,1502211.5006828704,-600-10-25T00:00:59.000,232.5118892963187
Mercury,1502212.5006828704,-600-10-26T00:00:59.000,233.2170147327667
Mercury,1502213.5006828704,-600-10-27T00:00:59.000,233.8111779541882
Mercury,1502214.5006828704,-600-10-28T00:00:59.000,234.28077692388132
Mercury,1502215.5006828704,-600-10-29T00:00:59.000,234.61163965151837
Mercury,1502216.5006828704,-600-10-30T00:00:59.000,234.7895263944155
Mercury,1502217.5006828704,-600-10-31T00:00:59.000,234.800868810714
Mercury,1502218.5006828704,-600-11-01T00:00:59.000,234.633783056316
Mercury,1502219.5006828704,-600-11-02T00:00:59.000,234.27936583935335
Mercury,1502220.5006828704,-600-11-03T00:00:59.000,233.73323010040585
Mercury,1502221.5006828704,-600-11-04T00:00:59.000,232.9971577345342
Mercury,1502222.5006828704,-600-11-05T00:00:59.000,232.0806485921421
Mercury,1502223.5006828704,-600-11-06T00:00:59.000,231.00205280742108
Mercury,1502224.5006828704,-600-11-07T00:00:59.000,229.78893015464
Mercury,1502225.5006828704,-600-11-08T00:00:59.000,228.4773345310252
Mercury,1502226.5006828704,-600-11-09T00:00:59.000,227.1099011082952
Mercury,1502227.5006828704,-600-11-10T00:00:59.000,225.7328920456086
Mercury,1502228.5006828704,-600-11-11T00:00:59.000,224.39264464252145
Mercury,1502229.5006828704,-600-11-12T00:00:59.000,223.13204460685486
Mercury,1502230.5006828704,-600-11-13T00:00:59.000,221.98763469036712
Mercury,1502231.5006828704,-600-11-14T00:00:59.000,220.9877721471395
Mercury,1502232.5006828704,-600-11-15T00:00:59.000,220.15195821826057
Mercury,1502233.5006828704,-600-11-16T00:00:59.000,219.49119667138527
Mercury,1502234.5006828704,-600-11-17T00:00:59.000,219.0090769909186
Mercury,1502235.5006828704,-600-11-18T00:00:59.000,218.70323808268336
Mercury,1502236.5006828704,-600-11-19T00:00:59.000,218.56691846485955
Mercury,1502237.5006828704,-600-11-20T00:00:59.000,218.590390404217
Mercury,1502238.5006828704,-600-11-21T00:00:59.000,218.7621685108182
Mercury,1502239.5006828704,-600-11-22T00:00:59.000,219.0699563002889
Mercury,1502240.5006828704,-600-11-23T00:00:59.000,219.50134126108946
Mercury,1502241.5006828704,-600-11-24T00:00:59.000,220.04427339905675
Mercury,1502242.5006828704,-600-11-25T00:00:59.000,220.6873706978177
Mercury,1502243.5006828704,-600-11-26T00:00:59.000,221.42009389760466
Mercury,1502244.5006828704,-600-11-27T00:00:59.000,222.23282732126364
Mercury,1502245.5006828704,-600-11-28T00:00:59.000,223.11689527379207
Mercury,1502246.5006828704,-600-11-29T00:00:59.000,224.06453651903132
Mercury,1502247.5006828704,-600-11-30T00:00:59.000,225.06885329220745
Mercury,1502248.5006828704,-600-12-01T00:00:59.000,226.12374644831235
Mercury,1502249.5006828704,-600-12-02T00:00:59.000,227.2238446463591
Mercury,1502250.5006828704,-600-12-03T00:00:59.000,228.36443274440018
Mercury,1502251.5006828704,-600-12-04T00:00:59.000,229.54138263203268
Mercury,1502252.5006828704,-600-12-05T00:00:59.000,230.75108837758995
Mercury,1502253.5006828704,-600-12-06T00:00:59.000,231.9904066526832
Mercury,1502254.5006828704,-600-12-07T00:00:59.000,233.25660279117358
Mercury,1502255.5006828704,-600-12-08T00:00:59.000,234.54730246234953
Mercury,1502256.5006828704,-600-12-09T00:00:59.000,235.86044870759673
Mercury,1502257.5006828704,-600-12-10T00:00:59.000,237.19426395932516
Mercury,1502258.5006828704,-600-12-11T00:00:59.000,238.5472166055809
Mercury,1502259.5006828704,-600-12-12T00:00:59.000,239.91799164283995
Mercury,1502260.5006828704,-600-12-13T00:00:59.000,241.30546497024253
Mercury,1502261.5006828704,-600-12-14T00:00:59.000,242.7086809054872
Mercury,1502262.5006828704,-600-12-15T00:00:59.000,244.1268325318543
Mercury,1502263.5006828704,-600-12-16T00:00:59.000,245.5592445250479
Mercury,1502264.5006828704,-600-12-17T00:00:59.000,247.00535814443197
Mercury,1502265.5006828704,-600-12-18T00:00:59.000,248.46471810664252
Mercury,1502266.5006828704,-600-12-19T00:00:59.000,249.93696109404783
Mercury,1502267.5006828704,-600-12-20T00:00:59.000,251.42180567753462
Mercury,1502268.5006828704,-600-12-21T00:00:59.000,252.91904346061747
Mercury,1502269.5006828704,-600-12-22T00:00:59.000,254.42853127433494
Mercury,1502270.5006828704,-600-12-23T00:00:59.000,255.95018427133436
Mercury,1502271.5006828704,-600-12-24T00:00:59.000,257.48396978342464
Mercury,1502272.5006828704,-600-12-25T00:00:59.000,259.02990182374816
Mercury,1502273.5006828704,-600-12-26T00:00:59.000,260.588036121104
Mercury,1502274.5006828704,-600-12-27T00:00:59.000,262.158465588108
Mercury,1502275.5006828704,-600-12-28T00:00:59.000,263.7413161258243
Mercury,1502276.5006828704,-600-12-29T00:00:59.000,265.3367426767269
Mercury,1502277.5006828704,-600-12-30T00:00:59.000,266.94492543633316
Mercury,1502278.5006828704,-600-12-31T00:00:59.000,268.5660661347356
Mercury,1502279.5006828704,-599-01-01T00:00:59.000,270.2003842970294
Mercury,1502280.5006828704,-599-01-02T00:00:59.000,271.8481133876519
Mercury,1502281.5006828704,-599-01-03T00:00:59.000,273.50949673251284
Mercury,1502282.5006828704,-599-01-04T00:00:59.000,275.1847831096652
Mercury,1502283.5006828704,-599-01-05T00:00:59.000,276.8742218780196
