m	s	im	is	confidence	edit_dist	i_edit_dist
र्ह्य्स्दविद्स्	यः	rhysdavids	yah	0.2666666666666667	14	8
र्ह्य्स्दविद्स्	पाळिं	rhysdavids	palim	0.2666666666666667	14	8
र्ह्य्स्दविद्स्	समारब्धवान्	rhysdavids	samarabdhavan	0.23333333333333328	12	11
र्ह्य्स्दविद्स्	उद्गृहिंसुः	rhysdavids	udgrrihimsuh	0.23333333333333328	13	10
र्ह्य्स्दविद्स्	च	rhysdavids	cha	0.23333333333333328	15	8
र्ह्य्स्दविद्स्	पाळिभाषां	rhysdavids	palibhasham	0.16666666666666663	15	10
र्ह्य्स्दविद्स्	आङ्ग्लदेशिकानां	rhysdavids	a~ngladeshikanam	0.09999999999999998	13	14
र्ह्य्स्दविद्स्	उद्गृहीतपूर्वः	rhysdavids	udgrrihitapurvah	0.09999999999999998	13	14
र्ह्य्स्दविद्स्	पाळिग्रन्थसमितिं	rhysdavids	paligranthasamitim	0.06666666666666665	14	14
लडितुं	लङ्घितुम्	laditum	la~nghitum	0.25	5	4
लडितुं	इत्य	laditum	itya	0.16666666666666663	5	5
लाजादीहि	लाजादिभिः	lajadihi	lajadibhih	0.6875	3	2
लाजादीहि	राजा	lajadihi	raja	0.375	5	5
लामकस्स	लामकस्य	lamakassa	lamakasya	0.8571428571428572	1	1
लामकस्स	पापकस्य	lamakassa	papakasya	0.5714285714285714	3	3
लामकस्स	धर्मस्य	lamakassa	dharmasya	0.2142857142857143	5	6
लोकं	लोकं	lokam	lokam	1.0	0	0
लोकं	इमं	lokam	imam	0.25	3	3
लोकं	लोकवित्	lokam	lokavit	0.125	4	3
लोकविदू	लोकवित्	lokavidu	lokavit	0.7142857142857143	2	2
लोकविदू	लोकं	lokavidu	lokam	0.4285714285714286	4	4
लोकविदू	भगवान्	lokavidu	bhagavan	0.0714285714285714	6	7
लोकविदू	इत्यपि	lokavidu	ityapi	0.0714285714285714	7	6
लोकायतमहापुरिसलक्खणेसु	लोकायतमहापुरुषलक्षणेषु	lokayatamahapurisalakkhanesu	lokayatamahapurushalakshaneshu	0.8181818181818181	4	4
लोकायतमहापुरिसलक्खणेसु	इतिहासपञ्चमानं	lokayatamahapurisalakkhanesu	itihasapa~nchamanam	0.13636363636363635	17	21
लोकायतमहापुरिसलक्खणेसु	वैय्याकरणः	lokayatamahapurisalakkhanesu	vaiyyakaranah	0.11363636363636365	18	21
लोकायतमहापुरिसलक्खणेसु	साक्षरप्रभेदानां	lokayatamahapurisalakkhanesu	saksharaprabhedanam	0.11363636363636365	19	20
लोकायतमहापुरिसलक्खणेसु	सनिघण्टकेटुभाणं?	lokayatamahapurisalakkhanesu	sanighantaketubhanam?	0.045454545454545414	20	22
लोकायतमहापुरिसलक्खणेसु	पारगः	lokayatamahapurisalakkhanesu	paragah	0.022727272727272707	20	23
लोकायतमहापुरिसलक्खणेसु	अनवयवः	lokayatamahapurisalakkhanesu	anavayavah	0.022727272727272707	21	22
लोके	लोके	loke	loke	1.0	0	0
लोके	भो	loke	bho	0.125	3	4
वक्खथ	वक्ष्यथः	vakkhatha	vakshyathah	0.30000000000000004	4	3
वञ्चितोऽसि	वञ्चितोऽसि	va~nchito.asi	va~nchito.asi	1.0	0	0
वञ्चितोऽसि	गच्छेदानीं	va~nchito.asi	gachchedanim	0.09999999999999998	9	9
वञ्चेसिं	अवावञ्चिषम्	va~nchesim	avava~nchisham	0.1875	7	6
वञ्चेसिं	अहं	va~nchesim	aham	0.125	7	7
वञ्चेसिं	त्वाम्	va~nchesim	tvam	0.0625	7	8
वञ्चेसिं	फलाफलं	va~nchesim	phalaphalam	0.0625	7	8
वट्ठती	वर्तते	vatthati	vartate	0.5	3	3
वट्ठती	अन्तो	vatthati	anto	0.16666666666666663	4	6
वट्ठती	नास्ति	vatthati	nasti	0.16666666666666663	5	5
वट्ठती	तत्र	vatthati	tatra	0.16666666666666663	5	5
वट्ठती	गत्वा	vatthati	gatva	0.16666666666666663	5	5
वट्ठती	इति	vatthati	iti	0.08333333333333337	5	6
वत्वा	तव	vatva	tava	0.5	3	2
वत्वा	एव	vatva	eva	0.30000000000000004	4	3
वत्वा	गतो	vatva	gato	0.30000000000000004	4	3
वत्वा	ते	vatva	te	0.19999999999999996	4	4
वत्वा	सन्ति	vatva	santi	0.19999999999999996	4	4
वत्वा	मन्ये	vatva	manye	0.19999999999999996	4	4
वत्वा	अर्थं	vatva	artham	0.19999999999999996	4	4
वत्वा	गाथाम्	vatva	gatham	0.09999999999999998	6	3
वदृति	अजाति	vadrriti	ajati	0.19999999999999996	3	5
वदृति	वर्तते	vadrriti	vartate	0.19999999999999996	4	4
वरं	वरं	varam	varam	1.0	0	0
वरं	पारं	varam	param	0.5	2	1
वरपायसस्स	वरपायसस्य	varapayasassa	varapayasasya	0.8888888888888888	1	1
वरपायसस्स	पूरयित्वा	varapayasassa	purayitva	0.05555555555555558	8	9
वरभोजनं	वरभोजनं	varabhojanam	varabhojanam	1.0	0	0
वरभोजनं	महादानं	varabhojanam	mahadanam	0.2142857142857143	5	6
वळवारथमारुय्ह	वळवारथमारुय्ह	valavarathamaruyha	valavarathamaruyha	1.0	0	0
वळवारथमारुय्ह	माणवकेहि	valavarathamaruyha	manavakehi	0.07692307692307687	11	13
वळवारथमारुय्ह	अभिवन्द्य	valavarathamaruyha	abhivandya	0.038461538461538436	12	13
वसनट्ठाने	वसनस्थाने	vasanatthane	vasanasthane	0.8333333333333334	2	1
वसनट्ठाने	आत्मनो	vasanatthane	atmano	0.16666666666666663	7	8
वसनट्ठाने	फलानि	vasanatthane	phalani	0.11111111111111116	7	9
वसनट्ठाने	सायं	vasanatthane	sayam	0.11111111111111116	7	9
वसनट्ठाने	उषित्वा	vasanatthane	ushitva	0.11111111111111116	7	9
वसनट्ठाने	तत्र	vasanatthane	tatra	0.05555555555555558	8	9
वसनट्ठाने	खादित्वा	vasanatthane	khaditva	0.05555555555555558	8	9
वसनट्ठाने	पायेन	vasanatthane	payena	0.05555555555555558	8	9
वसित्वा	उषित्वा	vasitva	ushitva	0.6428571428571428	2	3
वसित्वा	खादित्वा	vasitva	khaditva	0.5714285714285714	3	3
वसित्वा	तत्र	vasitva	tatra	0.3571428571428571	5	4
वसित्वा	तथैव	vasitva	tathaiva	0.2142857142857143	6	5
वसित्वा	करोति	vasitva	karoti	0.2142857142857143	6	5
वसित्वा	वसनस्थाने	vasitva	vasanasthane	0.1428571428571429	5	7
वसित्वा	सायं	vasitva	sayam	0.1428571428571429	6	6
वसित्वा	तेनैवो	vasitva	tenaivo	0.1428571428571429	6	6
वसित्वा	आत्मनो	vasitva	atmano	0.1428571428571429	6	6
वसित्वा	पायेन	vasitva	payena	0.1428571428571429	7	5
वस्सकारो	वर्षकारः	vassakaro	varshakarah	0.5625	3	4
वस्सकारो	भगवान्	vassakaro	bhagavan	0.125	7	7
वस्सकारो	भगवता	vassakaro	bhagavata	0.125	7	7
वस्सकारो	सग्धिं	vassakaro	sagdhim	0.0625	7	8
वस्सकारो	अवोचत्	vassakaro	avochat	0.0625	8	7
वस्सकारो	अथ	vassakaro	atha	0.0625	8	7
वस्सकारो	ब्राह्मणो	vassakaro	brahmano	0.0625	8	7
वस्सेती	तस्या	vasseti	tasya	0.2857142857142857	5	5
वस्सेती	दर्शयति	vasseti	darshayati	0.2142857142857143	5	6
वस्सेती	गच्छति	vasseti	gachchati	0.2142857142857143	5	6
वस्सेती	इति	vasseti	iti	0.2142857142857143	6	5
वस्सेती	रूपे	vasseti	rupe	0.1428571428571429	6	6
वस्सेती	न	vasseti	na	0.0714285714285714	7	6
वा	वा	va	va	1.0	0	0
वा	न	va	na	0.25	2	1
वाचनामग्गं	वाचनमार्गं	vachanamaggam	vachanamargam	0.8	3	1
वाचनामग्गं	छन्दसः	vachanamaggam	chandasah	0.19999999999999996	9	7
वाचनामग्गं	वेदं	vachanamaggam	vedam	0.09999999999999998	8	10
वाचनामग्गं	आरोपयाम	vachanamaggam	aropayama	0.09999999999999998	9	9
वाचनामग्गं	मधुरशब्दाः	vachanamaggam	madhurashabdah	0.050000000000000044	10	9
वानरिंदजातकं	वानरेन्द्रजातकम्	vanarimdajatakam	vanarendrajatakam	0.5833333333333333	7	3
वानरिन्द	वानरेन्द्र	vanarinda	vanarendra	0.6875	3	2
वानरिन्द	अस्मिन्	vanarinda	asmin	0.3125	5	6
वानरिन्द	खादन्तो	vanarinda	khadanto	0.1875	6	7
वानरिन्द	धर्मैः	vanarinda	dharmaih	0.125	7	7
वानरिन्द	चरसि	vanarinda	charasi	0.125	7	7
वानरिन्द	चतुर्भिः	vanarinda	chaturbhih	0.0625	7	8
वानरिन्द	पुरुषः	vanarinda	purushah	0.0625	7	8
वानरिन्द	प्रदेशे	vanarinda	pradeshe	0.0625	7	8
वानरिन्द	किं	vanarinda	kim	0.0625	7	8
वानरिन्देन	वानरेन्द्रेण	vanarindena	vanarendrena	0.7	4	2
वानरिन्देन	अनेन	vanarindena	anena	0.35	7	6
वानरिन्देन	कृतम्	vanarindena	krritam	0.09999999999999998	9	9
वानरिन्देन	चिन्तयित्वा	vanarindena	chintayitva	0.09999999999999998	9	9
वानरिन्देन	तत्	vanarindena	tat	0.050000000000000044	9	10
वानरिन्देन	आश्चर्यं	vanarindena	ashcharyam	0.050000000000000044	9	10
वानरिन्देन	दुष्ट्वा	vanarindena	dushtva	0.050000000000000044	9	10
वानरिन्देन	इति	vanarindena	iti	0.050000000000000044	9	10
वाराणसियं	वाराणस्यां	varanasiyam	varanasyam	0.8333333333333334	2	1
वाराणसियं	राज्यं	varanasiyam	rajyam	0.38888888888888884	5	6
वाराणसियं	कुर्वति	varanasiyam	kurvati	0.16666666666666663	7	8
वाराणसियं	योन्यां	varanasiyam	yonyam	0.16666666666666663	8	7
वाराणसियं	अन्विष्य	varanasiyam	anvishya	0.16666666666666663	8	7
वाराणसियं	निर्वृत्य	varanasiyam	nirvrritya	0.11111111111111116	8	8
वाराणसियं	कपि	varanasiyam	kapi	0.05555555555555558	8	9
वाराणसियं	बुद्धिम्	varanasiyam	buddhim	0.05555555555555558	8	9
वारे	वारे	vare	vare	1.0	0	0
वारे	सा	vare	sa	0.25	3	3
वारे	मम	vare	mama	0.125	4	3
वारे	एव	vare	eva	0.125	4	3
वासं	वासं	vasam	vasam	1.0	0	0
विगतसुरापानं	विगतसुरापानां	vigatasurapanam	vigatasurapanam	0.9583333333333334	1	0
विगतसुरापानं	प्रस्थाय	vigatasurapanam	prasthaya	0.125	10	11
विगतसुरापानं	पुरः	vigatasurapanam	purah	0.08333333333333337	10	12
विगतसुरापानं	पूर्णिमायाः	vigatasurapanam	purnimayah	0.08333333333333337	10	12
विगतसुरापानं	सप्तमदिवसतः	vigatasurapanam	saptamadivasatah	0.08333333333333337	11	11
विगतसुरापानं	महामायादेवी	vigatasurapanam	mahamayadevi	0.04166666666666663	11	12
विगरहि	विजगर्हे	vigarahi	vijagarhe	0.41666666666666663	3	4
विगरहि	हि	vigarahi	hi	0.16666666666666663	4	6
विगरहि	वयं	vigarahi	vayam	0.16666666666666663	5	5
विगरहि	इति	vigarahi	iti	0.08333333333333337	5	6
विगरहित्वा…पे॰…	प्रसादाय…पे॰…	vigarahitva…pe॰…	prasadaya…pe॰…	0.43333333333333335	9	8
विगरहित्वा…पे॰…	विगर्ह्य	vigarahitva…pe॰…	vigarhya	0.3666666666666667	10	9
विगरहित्वा…पे॰…	…पे॰…	vigarahitva…pe॰…	…pe॰…	0.30000000000000004	10	11
विगरहित्वा…पे॰…	कृत्वा	vigarahitva…pe॰…	krritva	0.2666666666666667	11	11
विगरहित्वा…पे॰…	अप्रसन्नानां	vigarahitva…pe॰…	aprasannanam	0.16666666666666663	12	13
विगरहित्वा…पे॰…	आमन्त्रयत	vigarahitva…pe॰…	amantrayata	0.16666666666666663	13	12
विगरहित्वा…पे॰…	धर्मिणीं	vigarahitva…pe॰…	dharminim	0.1333333333333333	13	13
विगरहित्वा…पे॰…	वा	vigarahitva…pe॰…	va	0.09999999999999998	13	14
विगरहित्वा…पे॰…	भिक्षून्	vigarahitva…pe॰…	bhikshun	0.09999999999999998	13	14
विगरहित्वा…पे॰…	कथां	vigarahitva…pe॰…	katham	0.09999999999999998	14	13
विजायि	इति	vijayi	iti	0.25	5	4
विजायि	तां	vijayi	tam	0.16666666666666663	5	5
विजायि	गतां	vijayi	gatam	0.16666666666666663	5	5
विजायि	परा	vijayi	para	0.16666666666666663	5	5
विजायि	सा	vijayi	sa	0.16666666666666663	5	5
विजायि	एकं	vijayi	ekam	0.08333333333333337	6	5
विजितावी	विजितावी	vijitavi	vijitavi	1.0	0	0
विजितावी	गती	vijitavi	gati	0.25	6	6
विजितावी	राजा	vijitavi	raja	0.25	6	6
विजितावी	भवति	vijitavi	bhavati	0.1875	7	6
विजितावी	द्वे	vijitavi	dve	0.125	7	7
विजितावी	येव	vijitavi	yeva	0.125	7	7
विजितावी	भवतः	vijitavi	bhavatah	0.125	7	7
विजितावी	चेत्	vijitavi	chet	0.125	7	7
विजितावी	अगारं	vijitavi	agaram	0.125	7	7
विजितावी	अनन्यत्	vijitavi	ananyat	0.0625	8	7
विजितावी	स	vijitavi	sa	0.0625	8	7
विज्जन्ते	विद्यमाने	vijjante	vidyamane	0.4444444444444444	5	5
विज्जन्ते	न	vijjante	na	0.16666666666666663	8	7
विज्जमाने	विद्यमान	vijjamane	vidyamana	0.6666666666666667	3	3
विज्जमाने	मार्गे	vijjamane	marge	0.2222222222222222	7	7
विज्जमाने	वेषणं	vijjamane	veshanam	0.2222222222222222	8	6
विज्जमाने	नाम	vijjamane	nama	0.2222222222222222	8	6
विज्जमाने	शिवे	vijjamane	shive	0.16666666666666663	7	8
विज्जमाने	एव	vijjamane	eva	0.05555555555555558	9	8
विज्जमाने	मार्गस्याग	vijjamane	margasyaga	0.05555555555555558	9	8
विज्जमानेपि	विद्यमा	vijjamanepi	vidyama	0.4545454545454546	6	6
विज्जमानेपि	नेऽपि	vijjamanepi	ne.api	0.2727272727272727	8	8
विज्जमानेपि	पलायनमार्गे	vijjamanepi	palayanamarge	0.09090909090909094	9	11
विज्जमानेपि	यथा	vijjamanepi	yatha	0.09090909090909094	10	10
विज्जमानेपि	महातडागस्य	vijjamanepi	mahatadagasya	0.045454545454545414	10	11
विज्जमानेपि	सम्प्रवारितः	vijjamanepi	sampravaritah	0.045454545454545414	10	11
विज्जमानेपि	दोषः	vijjamanepi	doshah	0.045454545454545414	11	10
विज्जमानेपि	च	vijjamanepi	cha	0.045454545454545414	11	10
विज्जमानेपि	चौरैः	vijjamanepi	chauraih	0.045454545454545414	11	10
विज्जमानेपि	पुरुषः	vijjamanepi	purushah	0.045454545454545414	11	10
विज्जुल्लता	विद्युल्लता	vijjullata	vidyullata	0.8181818181818181	2	2
विज्जुल्लता	विद्योतमानः	vijjullata	vidyotamanah	0.2727272727272727	8	8
विज्जुल्लता	अस्थात्	vijjullata	asthat	0.2272727272727273	9	8
विज्जुल्लता	इव	vijjullata	iva	0.13636363636363635	11	8
विज्जुल्लता	परतीरे	vijjullata	paratire	0.045454545454545414	11	10
विज्जोतमानो	विद्योतमानः	vijjotamano	vidyotamanah	0.6818181818181819	3	4
विज्जोतमानो	विद्युल्लता	vijjotamano	vidyullata	0.2727272727272727	8	8
विज्जोतमानो	अस्थात्	vijjotamano	asthat	0.18181818181818177	9	9
विज्जोतमानो	परतीरे	vijjotamano	paratire	0.09090909090909094	10	10
विज्जोतमानो	इव	vijjotamano	iva	0.09090909090909094	11	9
विज्‍जाचरणसम्पन्‍नो	विद्याचरणसम्पन्नः	vij{}jacharanasampan{}no	vidyacharanasampannah	0.6578947368421053	5	8
विज्‍जाचरणसम्पन्‍नो	सम्यक्	vij{}jacharanasampan{}no	samyak	0.07894736842105265	15	20
विज्‍जाचरणसम्पन्‍नो	भगवान्	vij{}jacharanasampan{}no	bhagavan	0.07894736842105265	16	19
विज्‍जाचरणसम्पन्‍नो	समारकं	vij{}jacharanasampan{}no	samarakam	0.07894736842105265	17	18
विज्‍जाचरणसम्पन्‍नो	शास्त्रात्	vij{}jacharanasampan{}no	shastrat	0.052631578947368474	16	20
विज्‍जाचरणसम्पन्‍नो	शास्ता	vij{}jacharanasampan{}no	shasta	0.052631578947368474	16	20
विज्‍जाचरणसम्पन्‍नो	दम्यपुरुषसारथिः	vij{}jacharanasampan{}no	damyapurushasarathih	0.052631578947368474	17	19
विज्‍जाचरणसम्पन्‍नो	पुरुषदम्मसारथिः	vij{}jacharanasampan{}no	purushadammasarathih	0.052631578947368474	18	18
विज्‍जाचरणसम्पन्‍नो	देवमनुष्याणां	vij{}jacharanasampan{}no	devamanushyanam	0.052631578947368474	18	18
विज्‍जाचरणसम्पन्‍नो	अर्हं	vij{}jacharanasampan{}no	arham	0.02631578947368418	17	20
वित्तिण्णा	विस्तीर्णा	vittinna	vistirna	0.75	3	2
वित्तिण्णा	तत्र	vittinna	tatra	0.35	7	6
वित्तिण्णा	इति	vittinna	iti	0.35	8	5
वित्तिण्णा	गङ्गा	vittinna	ga~nga	0.30000000000000004	8	6
वित्तिण्णा	महोदका	vittinna	mahodaka	0.19999999999999996	9	7
वित्तिण्णा	कथं	vittinna	katham	0.15000000000000002	10	7
वित्तिण्णा	गमिष्यामि	vittinna	gamishyami	0.09999999999999998	9	9
वित्तिण्णा	कुम्भीलराज	vittinna	kumbhilaraja	0.050000000000000044	9	10
विभवेनापि	विभवेनापि	vibhavenapi	vibhavenapi	1.0	0	0
विभवेनापि	भवे	vibhavenapi	bhave	0.33333333333333337	6	6
विभवेनापि	भवितव्यम्	vibhavenapi	bhavitavyam	0.16666666666666663	7	8
विभवेनापि	एवं	vibhavenapi	evam	0.05555555555555558	8	9
विभवेनापि	सति	vibhavenapi	sati	0.05555555555555558	8	9
विमुत्तिमग्गे	विमुक्तिमार्गे	vimuttimagge	vimuktimarge	0.8076923076923077	3	2
विमुत्तिमग्गे	विशिद्धिमार्गे	vimuttimagge	vishiddhimarge	0.5	6	7
विमुत्तिमग्गे	विशुद्धमार्गे	vimuttimagge	vishuddhamarge	0.5	6	7
विमुत्तिमग्गे	तस्मिन्	vimuttimagge	tasmin	0.23076923076923073	10	10
विमुत्तिमग्गे	निर्देशे	vimuttimagge	nirdeshe	0.23076923076923073	10	10
विमुत्तिमग्गे	सम्यक्	vimuttimagge	samyak	0.23076923076923073	10	10
विमुत्तिमग्गे	अतूलयम्	vimuttimagge	atulayam	0.23076923076923073	10	10
विमुत्तिमग्गे	इति	vimuttimagge	iti	0.23076923076923073	11	9
विमुत्तिमग्गे	भावनारम्भे	vimuttimagge	bhavanarambhe	0.1923076923076923	10	11
विमुत्तिमग्गे	आगते	vimuttimagge	agate	0.1923076923076923	11	10
विमुत्तिमग्गे	दृश्यते	vimuttimagge	drrishyate	0.1923076923076923	11	10
विमुत्तिमग्गे	ग्रन्थ	vimuttimagge	grantha	0.1923076923076923	11	10
विमुत्तिमग्गे	वा	vimuttimagge	va	0.15384615384615385	12	10
विमुत्तिमग्गे	मया	vimuttimagge	maya	0.15384615384615385	12	10
विमुत्तिमग्गे	खलु	vimuttimagge	khalu	0.11538461538461542	12	11
विमुत्तिमग्गे	भावनारम्भ?	vimuttimagge	bhavanarambha?	0.07692307692307687	11	13
विमुत्तिमग्गे	न	vimuttimagge	na	0.07692307692307687	13	11
विमुत्तिमग्गे	च	vimuttimagge	cha	0.07692307692307687	13	11
विमुत्तिमग्गे	धर्मदाानसङ्घे	vimuttimagge	dharmadaanasa~nghe	0.038461538461538436	11	14
विमुत्तिमग्गे	कृत्यसङ्ग्रहं	vimuttimagge	krrityasa~ngraham	0.038461538461538436	11	14
विय	इव	viya	iva	0.16666666666666663	3	2
विलिम्पापेत्वा	विलिम्प्य	vilimpapetva	vilimpya	0.6071428571428572	6	5
विलिम्पापेत्वा	स्नापयित्वा	vilimpapetva	snapayitva	0.4642857142857143	8	7
विलिम्पापेत्वा	दिव्यवस्त्रं	vilimpapetva	divyavastram	0.3214285714285714	10	9
विलिम्पापेत्वा	निवास्य	vilimpapetva	nivasya	0.2857142857142857	11	9
विलिम्पापेत्वा	पिनाह्य	vilimpapetva	pinahya	0.2857142857142857	11	9
विलिम्पापेत्वा	अलहरणार्थं	vilimpapetva	alaharanartham	0.2142857142857143	11	11
विलिम्पापेत्वा	दिव्यपुष्पाणि	vilimpapetva	divyapushpani	0.2142857142857143	11	11
विलिम्पापेत्वा	गन्धैः	vilimpapetva	gandhaih	0.1428571428571429	13	11
विवट्टच्छदो	विवट्टच्छदो?	vivattachchado	vivattachchado?	0.9090909090909091	1	1
विवट्टच्छदो	विवर्तच्छद	vivattachchado	vivartachchada	0.7727272727272727	3	2
विवट्टच्छदो	भविष्यति	vivattachchado	bhavishyati	0.09090909090909094	9	11
विवट्टच्छदो	बुद्धो	vivattachchado	buddho	0.045454545454545414	9	12
विवट्टच्छदो	सम्यक्	vivattachchado	samyak	0.045454545454545414	9	12
विवट्टच्छदो	अगारात्	vivattachchado	agarat	0.045454545454545414	10	11
विवट्टच्छदो	अनगार्यं	vivattachchado	anagaryam	0.045454545454545414	10	11
विवट्टच्छदो	प्रव्रजति	vivattachchado	pravrajati	0.045454545454545414	10	11
विवट्टच्छदो	अर्हं	vivattachchado	arham	0.045454545454545414	10	11
विवट्टच्छदो	सम्बुद्धः	vivattachchado	sambuddhah	0.045454545454545414	10	11
विवरि	व्यवारीत्	vivari	vyavarit	0.09999999999999998	6	3
विवरित्वा	विवृत्य	vivaritva	vivrritya	0.6666666666666667	4	2
विवरित्वा	परित्य	vivaritva	paritya	0.5	5	4
विवरित्वा	त्वं	vivaritva	tvam	0.2777777777777778	6	7
विवरित्वा	तव	vivaritva	tava	0.2777777777777778	7	6
विवरित्वा	निमील्य	vivaritva	nimilya	0.2777777777777778	7	6
विवरित्वा	सौम्य	vivaritva	saumya	0.16666666666666663	8	7
विवरित्वा	अथ	vivaritva	atha	0.16666666666666663	9	6
विवरित्वा	ते	vivaritva	te	0.11111111111111116	8	8
विवरित्वा	अक्षिणी	vivaritva	akshini	0.11111111111111116	8	8
विवरित्वा	एनमाह	vivaritva	enamaha	0.11111111111111116	9	7
विवरित्वा	कुम्भील	vivaritva	kumbhila	0.11111111111111116	9	7
विवरित्वा	अहमात्मानं	vivaritva	ahamatmanam	0.05555555555555558	8	9
विवरित्वा	क्ष्यामि	vivaritva	kshyami	0.05555555555555558	9	8
विवरित्वा	मां	vivaritva	mam	0.05555555555555558	9	8
विवरित्वा	स	vivaritva	sa	0.05555555555555558	9	8
विवरित्वा	न्यपादि	vivaritva	nyapadi	0.05555555555555558	9	8
विविधानि	विविधानि	vividhani	vividhani	1.0	0	0
विविधानि	समर्पितानि	vividhani	samarpitani	0.125	6	8
विविधानि	मया	vividhani	maya	0.0625	7	8
विविधानि	पर्येषण	vividhani	paryeshana	0.0625	8	7
विसज्जेत्वा	विसृज्य	visajjetva	visrrijya	0.4545454545454546	6	6
विसज्जेत्वा	दत्त्वा	visajjetva	dattva	0.4545454545454546	6	6
विसज्जेत्वा	वरभोजनं	visajjetva	varabhojanam	0.18181818181818177	9	9
विसज्जेत्वा	महादानं	visajjetva	mahadanam	0.09090909090909094	11	9
विसयपत्तं	विषयपात्रं	visayapattam	vishayapatram	0.7222222222222222	3	2
विसये	विषये	visaye	vishaye	0.8	1	1
विसुद्धिमग्गे	विशिद्धिमार्गे	visuddhimagge	vishiddhimarge	0.7307692307692308	4	3
विसुद्धिमग्गे	विशुद्धमार्गे	visuddhimagge	vishuddhamarge	0.7307692307692308	4	3
विसुद्धिमग्गे	विमुक्तिमार्गे	visuddhimagge	vimuktimarge	0.6153846153846154	5	5
विसुद्धिमग्गे	तस्मिन्	visuddhimagge	tasmin	0.23076923076923073	9	11
विसुद्धिमग्गे	निर्देशे	visuddhimagge	nirdeshe	0.23076923076923073	10	10
विसुद्धिमग्गे	सम्यक्	visuddhimagge	samyak	0.1923076923076923	10	11
विसुद्धिमग्गे	दृश्यते	visuddhimagge	drrishyate	0.1923076923076923	11	10
विसुद्धिमग्गे	भावनारम्भे	visuddhimagge	bhavanarambhe	0.15384615384615385	10	12
विसुद्धिमग्गे	आगते	visuddhimagge	agate	0.15384615384615385	11	11
विसुद्धिमग्गे	ग्रन्थ	visuddhimagge	grantha	0.15384615384615385	11	11
विसुद्धिमग्गे	अतूलयम्	visuddhimagge	atulayam	0.15384615384615385	11	11
विसुद्धिमग्गे	खलु	visuddhimagge	khalu	0.11538461538461542	12	11
विसुद्धिमग्गे	वा	visuddhimagge	va	0.11538461538461542	12	11
विसुद्धिमग्गे	इति	visuddhimagge	iti	0.11538461538461542	12	11
विसुद्धिमग्गे	मया	visuddhimagge	maya	0.11538461538461542	12	11
विसुद्धिमग्गे	धर्मदाानसङ्घे	visuddhimagge	dharmadaanasa~nghe	0.07692307692307687	10	14
विसुद्धिमग्गे	भावनारम्भ?	visuddhimagge	bhavanarambha?	0.07692307692307687	11	13
विसुद्धिमग्गे	च	visuddhimagge	cha	0.07692307692307687	13	11
विसुद्धिमग्गे	धर्मदानग्रहणे	visuddhimagge	dharmadanagrahane	0.038461538461538436	11	14
विसुद्धिमग्गे	न	visuddhimagge	na	0.038461538461538436	13	12
विसेसदानं	विशेषदानं	visesadanam	visheshadanam	0.7777777777777778	2	2
विसेसदानं	धर्मदानं	visesadanam	dharmadanam	0.4444444444444444	5	5
विसेसदानं	पन?	visesadanam	pana?	0.11111111111111116	8	8
विसेसदानं	एकं	visesadanam	ekam	0.11111111111111116	8	8
विसेसदानं	वेदितव्यम्	visesadanam	veditavyam	0.11111111111111116	9	7
विसेसदानं	कृतं	visesadanam	krritam	0.05555555555555558	8	9
विसेसवसेन	विशेषवशेन	visesavasena	visheshavashena	0.6666666666666667	3	3
विसेसवसेन	विशेषेण	visesavasena	visheshena	0.4444444444444444	5	5
विसेसवसेन	अस्माकं	visesavasena	asmakam	0.05555555555555558	8	9
विसेसवसेन	एव	visesavasena	eva	0.05555555555555558	8	9
विस्वा	यित्वा	visva	yitva	0.6666666666666667	2	2
विस्वा	दृष्ट्वा	visva	drrishtva	0.16666666666666663	5	5
विस्वा	क्षम	visva	kshama	0.16666666666666663	5	5
विस्वा	अहमेव	visva	ahameva	0.16666666666666663	5	5
विस्वा	इति	visva	iti	0.16666666666666663	6	4
विस्वा	तं	visva	tam	0.08333333333333337	6	5
विस्सज्जेसि	व्यस्राक्षीत्	vissajjesi	vyasrakshit	0.2272727272727273	9	8
विस्सज्जेसि	तर्जित्वा	vissajjesi	tarjitva	0.18181818181818177	9	9
विस्सज्जेसि	उपगतेन	vissajjesi	upagatena	0.18181818181818177	10	8
विस्सज्जेसि	मारेण	vissajjesi	marena	0.18181818181818177	10	8
विस्सज्जेसि	अतीतदिवसे	vissajjesi	atitadivase	0.13636363636363635	10	9
विस्सज्जेसि	कथयित्वा	vissajjesi	kathayitva	0.13636363636363635	10	9
विस्सज्जेसि	तं	vissajjesi	tam	0.09090909090909094	11	9
विस्सज्जेसि	मोचनार्थम्	vissajjesi	mochanartham	0.045454545454545414	10	11
विहरति	विहरति	viharati	viharati	1.0	0	0
विहरति	वहरति	viharati	vaharati	0.8333333333333334	1	1
विहरति	महता	viharati	mahata	0.25	4	5
विहरति	तत्र	viharati	tatra	0.08333333333333337	5	6
विहरति	श्रुतं	viharati	shrutam	0.08333333333333337	5	6
विहरति	भवन्तं	viharati	bhavantam	0.08333333333333337	5	6
विहरति?	विहरति?	viharati?	viharati?	1.0	0	0
विहरति?	एतरहि	viharati?	etarahi	0.2857142857142857	5	5
विहरति?	ति	viharati?	ti	0.1428571428571429	5	7
विहरति?	भवन्तं	viharati?	bhavantam	0.1428571428571429	6	6
