planet,jd,date,elong
Mars,1502031.5006828704,-600-04-28T00:00:59.000,304.29566861930164
Mars,1502032.5006828704,-600-04-29T00:00:59.000,304.9384771688656
Mars,1502033.5006828704,-600-04-30T00:00:59.000,305.5792308134179
Mars,1502034.5006828704,-600-05-01T00:00:59.000,306.21787174212966
Mars,1502035.5006828704,-600-05-02T00:00:59.000,306.85434082122526
Mars,1502036.5006828704,-600-05-03T00:00:59.000,307.4885775613427
Mars,1502037.5006828704,-600-05-04T00:00:59.000,308.1205200847766
Mars,1502038.5006828704,-600-05-05T00:00:59.000,308.7501050913651
Mars,1502039.5006828704,-600-05-06T00:00:59.000,309.3772678238281
Mars,1502040.5006828704,-600-05-07T00:00:59.000,310.00194203148214
Mars,1502041.5006828704,-600-05-08T00:00:59.000,310.6240599335572
Mars,1502042.5006828704,-600-05-09T00:00:59.000,311.2435521816025
Mars,1502043.5006828704,-600-05-10T00:00:59.000,311.8603478201931
Mars,1502044.5006828704,-600-05-11T00:00:59.000,312.4743742472139
Mars,1502045.5006828704,-600-05-12T00:00:59.000,313.08555717321195
Mars,1502046.5006828704,-600-05-13T00:00:59.000,313.69382057899475
Mars,1502047.5006828704,-600-05-14T00:00:59.000,314.29908667275447
Mars,1502048.5006828704,-600-05-15T00:00:59.000,314.9012758463511
Mars,1502049.5006828704,-600-05-16T00:00:59.000,315.50030662958136
Mars,1502050.5006828704,-600-05-17T00:00:59.000,316.0960956442646
Mars,1502051.5006828704,-600-05-18T00:00:59.000,316.68855755730317
Mars,1502052.5006828704,-600-05-19T00:00:59.000,317.2776050317806
Mars,1502053.5006828704,-600-05-20T00:00:59.000,317.8631486779339
Mars,1502054.5006828704,-600-05-21T00:00:59.000,318.4450970031529
Mars,1502055.5006828704,-600-05-22T00:00:59.000,319.023356360005
Mars,1502056.5006828704,-600-05-23T00:00:59.000,319.5978308944984
Mars,1502057.5006828704,-600-05-24T00:00:59.000,320.16842249258644
Mars,1502058.5006828704,-600-05-25T00:00:59.000,320.7350307265682
Mars,1502059.5006828704,-600-05-26T00:00:59.000,321.2975527998424
Mars,1502060.5006828704,-600-05-27T00:00:59.000,321.85588349147133
Mars,1502061.5006828704,-600-05-28T00:00:59.000,322.40991510035946
Mars,1502062.5006828704,-600-05-29T00:00:59.000,322.9595373880967
Mars,1502063.5006828704,-600-05-30T00:00:59.000,323.5046375218528
Mars,1502064.5006828704,-600-05-31T00:00:59.000,324.04510001745746
Mars,1502065.5006828704,-600-06-01T00:00:59.000,324.58080668098637
Mars,1502066.5006828704,-600-06-02T00:00:59.000,325.11163655149795
Mars,1502067.5006828704,-600-06-03T00:00:59.000,325.63746584398524
Mars,1502068.5006828704,-600-06-04T00:00:59.000,326.158167891508
Mars,1502069.5006828704,-600-06-05T00:00:59.000,326.6736130891163
Mars,1502070.5006828704,-600-06-06T00:00:59.000,327.18366883868725
Mars,1502071.5006828704,-600-06-07T00:00:59.000,327.68819949359806
Mars,1502072.5006828704,-600-06-08T00:00:59.000,328.18706630649683
Mars,1502073.5006828704,-600-06-09T00:00:59.000,328.6801273776421
Mars,1502074.5006828704,-600-06-10T00:00:59.000,329.16723760650325
Mars,1502075.5006828704,-600-06-11T00:00:59.000,329.6482486450261
Mars,1502076.5006828704,-600-06-12T00:00:59.000,330.1230088544555
Mars,1502077.5006828704,-600-06-13T00:00:59.000,330.5913632662673
Mars,1502078.5006828704,-600-06-14T00:00:59.000,331.05315354640754
Mars,1502079.5006828704,-600-06-15T00:00:59.000,331.5082179647321
Mars,1502080.5006828704,-600-06-16T00:00:59.000,331.95639137085965
Mars,1502081.5006828704,-600-06-17T00:00:59.000,332.3975051744595
Mars,1502082.5006828704,-600-06-18T00:00:59.000,332.8313873341901
Mars,1502083.5006828704,-600-06-19T00:00:59.000,333.25786235468655
Mars,1502084.5006828704,-600-06-20T00:00:59.000,333.6767512909136
Mars,1502085.5006828704,-600-06-21T00:00:59.000,334.08787176410334
Mars,1502086.5006828704,-600-06-22T00:00:59.000,334.4910379889089
Mars,1502087.5006828704,-600-06-23T00:00:59.000,334.88606081116444
Mars,1502088.5006828704,-600-06-24T00:00:59.000,335.27274776160067
Mars,1502089.5006828704,-600-06-25T00:00:59.000,335.6509031228657
Mars,1502090.5006828704,-600-06-26T00:00:59.000,336.02032801466714
Mars,1502091.5006828704,-600-06-27T00:00:59.000,336.3808204960526
Mars,1502092.5006828704,-600-06-28T00:00:59.000,336.7321756880184
Mars,1502093.5006828704,-600-06-29T00:00:59.000,337.0741859187817
Mars,1502094.5006828704,-600-06-30T00:00:59.000,337.4066408918442
Mars,1502095.5006828704,-600-07-01T00:00:59.000,337.7293278801622
Mars,1502096.5006828704,-600-07-02T00:00:59.000,338.0420319499011
Mars,1502097.5006828704,-600-07-03T00:00:59.000,338.34453621204364
Mars,1502098.5006828704,-600-07-04T00:00:59.000,338.6366221089612
Mars,1502099.5006828704,-600-07-05T00:00:59.000,338.91806973644054
Mars,1502100.5006828704,-600-07-06T00:00:59.000,339.1886582015057
Mars,1502101.5006828704,-600-07-07T00:00:59.000,339.4481660230146
Mars,1502102.5006828704,-600-07-08T00:00:59.000,339.6963715757164
Mars,1502103.5006828704,-600-07-09T00:00:59.000,339.93305357814853
Mars,1502104.5006828704,-600-07-10T00:00:59.000,340.15799163171897
Mars,1502105.5006828704,-600-07-11T00:00:59.000,340.3709668115716
Mars,1502106.5006828704,-600-07-12T00:00:59.000,340.57176230928036
Mars,1502107.5006828704,-600-07-13T00:00:59.000,340.76016413591867
Mars,1502108.5006828704,-600-07-14T00:00:59.000,340.93596188181516
Mars,1502109.5006828704,-600-07-15T00:00:59.000,341.0989495402943
Mars,1502110.5006828704,-600-07-16T00:00:59.000,341.24892639378027
Mars,1502111.5006828704,-600-07-17T00:00:59.000,341.3856979654503
Mars,1502112.5006828704,-600-07-18T00:00:59.000,341.5090770389931
Mars,1502113.5006828704,-600-07-19T00:00:59.000,341.6188847446133
Mars,1502114.5006828704,-600-07-20T00:00:59.000,341.71495171269004
Mars,1502115.5006828704,-600-07-21T00:00:59.000,341.79711929719133
Mars,1502116.5006828704,-600-07-22T00:00:59.000,341.86524086133943
Mars,1502117.5006828704,-600-07-23T00:00:59.000,341.919183130311
Mars,1502118.5006828704,-600-07-24T00:00:59.000,341.95882760488564
Mars,1502119.5006828704,-600-07-25T00:00:59.000,341.9840720285504
Mars,1502120.5006828704,-600-07-26T00:00:59.000,341.9948319087446
Mars,1502121.5006828704,-600-07-27T00:00:59.000,341.99104208246507
Mars,1502122.5006828704,-600-07-28T00:00:59.000,341.97265831434964
Mars,1502123.5006828704,-600-07-29T00:00:59.000,341.93965892552916
Mars,1502124.5006828704,-600-07-30T00:00:59.000,341.8920464333149
Mars,1502125.5006828704,-600-07-31T00:00:59.000,341.82984919564433
Mars,1502126.5006828704,-600-08-01T00:00:59.000,341.7531230407869
Mars,1502127.5006828704,-600-08-02T00:00:59.000,341.6619528675232
Mars,1502128.5006828704,-600-08-03T00:00:59.000,341.5564541999619
Mars,1502129.5006828704,-600-08-04T00:00:59.000,341.43677467401767
Mars,1502130.5006828704,-600-08-05T00:00:59.000,341.30309543593074
Mars,1502131.5006828704,-600-08-06T00:00:59.000,341.1556324347664
Mars,1502132.5006828704,-600-08-07T00:00:59.000,340.99463757756155
Mars,1502133.5006828704,-600-08-08T00:00:59.000,340.8203997329059
Mars,1502134.5006828704,-600-08-09T00:00:59.000,340.63324555546643
Mars,1502135.5006828704,-600-08-10T00:00:59.000,340.4335401039939
Mars,1502136.5006828704,-600-08-11T00:00:59.000,340.2216872381513
Mars,1502137.5006828704,-600-08-12T00:00:59.000,339.99812976888757
Mars,1502138.5006828704,-600-08-13T00:00:59.000,339.763349338259
Mars,1502139.5006828704,-600-08-14T00:00:59.000,339.5178660214644
Mars,1502140.5006828704,-600-08-15T00:00:59.000,339.262237627366
Mars,1502141.5006828704,-600-08-16T00:00:59.000,338.99705869096755
Mars,1502142.5006828704,-600-08-17T00:00:59.000,338.7229591525746
Mars,1502143.5006828704,-600-08-18T00:00:59.000,338.44060271533283
Mars,1502144.5006828704,-600-08-19T00:00:59.000,338.15068489085047
Mars,1502145.5006828704,-600-08-20T00:00:59.000,337.85393073452474
Mars,1502146.5006828704,-600-08-21T00:00:59.000,337.5510922847022
Mars,1502147.5006828704,-600-08-22T00:00:59.000,337.2429457284354
Mars,1502148.5006828704,-600-08-23T00:00:59.000,336.93028830678844
Mars,1502149.5006828704,-600-08-24T00:00:59.000,336.61393499848293
Mars,1502150.5006828704,-600-08-25T00:00:59.000,336.29471500964536
Mars,1502151.5006828704,-600-08-26T00:00:59.000,335.9734681015001
Mars,1502152.5006828704,-600-08-27T00:00:59.000,335.65104080463925
Mars,1502153.5006828704,-600-08-28T00:00:59.000,335.32828255745096
Mars,1502154.5006828704,-600-08-29T00:00:59.000,335.0060418076091
Mars,1502155.5006828704,-600-08-30T00:00:59.000,334.6851621319356
Mars,1502156.5006828704,-600-08-31T00:00:59.000,334.3664784084203
Mars,1502157.5006828704,-600-09-01T00:00:59.000,334.05081308822935
Mars,1502158.5006828704,-600-09-02T00:00:59.000,333.73897260998706
Mars,1502159.5006828704,-600-09-03T00:00:59.000,333.4317439882435
Mars,1502160.5006828704,-600-09-04T00:00:59.000,333.12989161801556
Mars,1502161.5006828704,-600-09-05T00:00:59.000,332.83415431943223
Mars,1502162.5006828704,-600-09-06T00:00:59.000,332.5452426493732
Mars,1502163.5006828704,-600-09-07T00:00:59.000,332.2638365050644
Mars,1502164.5006828704,-600-09-08T00:00:59.000,331.99058302479216
Mars,1502165.5006828704,-600-09-09T00:00:59.000,331.72609480607406
Mars,1502166.5006828704,-600-09-10T00:00:59.000,331.47094844121784
Mars,1502167.5006828704,-600-09-11T00:00:59.000,331.2256833658493
Mars,1502168.5006828704,-600-09-12T00:00:59.000,330.99080102387325
Mars,1502169.5006828704,-600-09-13T00:00:59.000,330.76676433541934
Mars,1502170.5006828704,-600-09-14T00:00:59.000,330.55399745073134
Mars,1502171.5006828704,-600-09-15T00:00:59.000,330.35288578378504
Mars,1502172.5006828704,-600-09-16T00:00:59.000,330.16377629781636
Mars,1502173.5006828704,-600-09-17T00:00:59.000,329.9869780264019
Mars,1502174.5006828704,-600-09-18T00:00:59.000,329.8227628092286
Mars,1502175.5006828704,-600-09-19T00:00:59.000,329.67136621431735
Mars,1502176.5006828704,-600-09-20T00:00:59.000,329.53298862961185
Mars,1502177.5006828704,-600-09-21T00:00:59.000,329.407796495219
Mars,1502178.5006828704,-600-09-22T00:00:59.000,329.2959236549565
Mars,1502179.5006828704,-600-09-23T00:00:59.000,329.19747280696913
Mars,1502180.5006828704,-600-09-24T00:00:59.000,329.1125170284571
Mars,1502181.5006828704,-600-09-25T00:00:59.000,329.0411013558234
Mars,1502182.5006828704,-600-09-26T00:00:59.000,328.98324440491666
Mars,1502183.5006828704,-600-09-27T00:00:59.000,328.9389400068051
Mars,1502184.5006828704,-600-09-28T00:00:59.000,328.9081588517433
Mars,1502185.5006828704,-600-09-29T00:00:59.000,328.89085012385743
Mars,1502186.5006828704,-600-09-30T00:00:59.000,328.88694311141865
Mars,1502187.5006828704,-600-10-01T00:00:59.000,328.8963487884987
Mars,1502188.5006828704,-600-10-02T00:00:59.000,328.9189613557599
Mars,1502189.5006828704,-600-10-03T00:00:59.000,328.9546597299147
Mars,1502190.5006828704,-600-10-04T00:00:59.000,329.00330898284295
Mars,1502191.5006828704,-600-10-05T00:00:59.000,329.06476171908724
Mars,1502192.5006828704,-600-10-06T00:00:59.000,329.13885939087356
Mars,1502193.5006828704,-600-10-07T00:00:59.000,329.2254335492789
Mars,1502194.5006828704,-600-10-08T00:00:59.000,329.32430702620354
Mars,1502195.5006828704,-600-10-09T00:00:59.000,329.4352950508282
Mars,1502196.5006828704,-600-10-10T00:00:59.000,329.55820629673764
Mars,1502197.5006828704,-600-10-11T00:00:59.000,329.6928438617286
Mars,1502198.5006828704,-600-10-12T00:00:59.000,329.839006183427
Mars,1502199.5006828704,-600-10-13T00:00:59.000,329.99648788700694
Mars,1502200.5006828704,-600-10-14T00:00:59.000,330.16508057271864
Mars,1502201.5006828704,-600-10-15T00:00:59.000,330.3445735427106
Mars,1502202.5006828704,-600-10-16T00:00:59.000,330.5347544674067
Mars,1502203.5006828704,-600-10-17T00:00:59.000,330.73540999852827
Mars,1502204.5006828704,-600-10-18T00:00:59.000,330.94632632905643
Mars,1502205.5006828704,-600-10-19T00:00:59.000,331.16728970077395
Mars,1502206.5006828704,-600-10-20T00:00:59.000,331.39808686712485
Mars,1502207.5006828704,-600-10-21T00:00:59.000,331.63850550979146
Mars,1502208.5006828704,-600-10-22T00:00:59.000,331.8883346133471
Mars,1502209.5006828704,-600-10-23T00:00:59.000,332.1473648018502
Mars,1502210.5006828704,-600-10-24T00:00:59.000,332.4153886373131
Mars,1502211.5006828704,-600-10-25T00:00:59.000,332.69220088569523
Mars,1502212.5006828704,-600-10-26T00:00:59.000,332.9775987501527
Mars,1502213.5006828704,-600-10-27T00:00:59.000,333.2713820752625
Mars,1502214.5006828704,-600-10-28T00:00:59.000,333.5733535255236
Mars,1502215.5006828704,-600-10-29T00:00:59.000,333.88331873682466
Mars,1502216.5006828704,-600-10-30T00:00:59.000,334.20108644691953
Mars,1502217.5006828704,-600-10-31T00:00:59.000,334.5264686049381
Mars,1502218.5006828704,-600-11-01T00:00:59.000,334.85928046022747
Mars,1502219.5006828704,-600-11-02T00:00:59.000,335.19934063539176
Mars,1502220.5006828704,-600-11-03T00:00:59.000,335.54647118342666
Mars,1502221.5006828704,-600-11-04T00:00:59.000,335.9004976289597
Mars,1502222.5006828704,-600-11-05T00:00:59.000,336.26124899835895
Mars,1502223.5006828704,-600-11-06T00:00:59.000,336.6285578371526
Mars,1502224.5006828704,-600-11-07T00:00:59.000,337.0022602166769
Mars,1502225.5006828704,-600-11-08T00:00:59.000,337.382195732097
Mars,1502226.5006828704,-600-11-09T00:00:59.000,337.76820749147413
Mars,1502227.5006828704,-600-11-10T00:00:59.000,338.1601420969925
Mars,1502228.5006828704,-600-11-11T00:00:59.000,338.5578496204065
Mars,1502229.5006828704,-600-11-12T00:00:59.000,338.96118357157684
Mars,1502230.5006828704,-600-11-13T00:00:59.000,339.37000086308626
Mars,1502231.5006828704,-600-11-14T00:00:59.000,339.7841617687751
Mars,1502232.5006828704,-600-11-15T00:00:59.000,340.20352987962315
Mars,1502233.5006828704,-600-11-16T00:00:59.000,340.62797205621933
Mars,1502234.5006828704,-600-11-17T00:00:59.000,341.05735837726206
Mars,1502235.5006828704,-600-11-18T00:00:59.000,341.49156208677744
Mars,1502236.5006828704,-600-11-19T00:00:59.000,341.93045953928635
Mars,1502237.5006828704,-600-11-20T00:00:59.000,342.3739301422745
Mars,1502238.5006828704,-600-11-21T00:00:59.000,342.8218562986124
Mars,1502239.5006828704,-600-11-22T00:00:59.000,343.2741233474646
Mars,1502240.5006828704,-600-11-23T00:00:59.000,343.73061950410823
Mars,1502241.5006828704,-600-11-24T00:00:59.000,344.1912357999515
Mars,1502242.5006828704,-600-11-25T00:00:59.000,344.65586602203444
Mars,1502243.5006828704,-600-11-26T00:00:59.000,345.1244066520374
Mars,1502244.5006828704,-600-11-27T00:00:59.000,345.596756806128
Mars,1502245.5006828704,-600-11-28T00:00:59.000,346.07281817438854
Mars,1502246.5006828704,-600-11-29T00:00:59.000,346.5524949614124
Mars,1502247.5006828704,-600-11-30T00:00:59.000,347.035693826361
Mars,1502248.5006828704,-600-12-01T00:00:59.000,347.52232382450944
Mars,1502249.5006828704,-600-12-02T00:00:59.000,348.01229634946367
Mars,1502250.5006828704,-600-12-03T00:00:59.000,348.5055250753822
Mars,1502251.5006828704,-600-12-04T00:00:59.000,349.00192590084515
Mars,1502252.5006828704,-600-12-05T00:00:59.000,349.50141689359907
Mars,1502253.5006828704,-600-12-06T00:00:59.000,350.00391823552616
Mars,1502254.5006828704,-600-12-07T00:00:59.000,350.5093521693573
Mars,1502255.5006828704,-600-12-08T00:00:59.000,351.01764294637917
Mars,1502256.5006828704,-600-12-09T00:00:59.000,351.52871677450446
Mars,1502257.5006828704,-600-12-10T00:00:59.000,352.0425017681628
Mars,1502258.5006828704,-600-12-11T00:00:59.000,352.5589278991261
Mars,1502259.5006828704,-600-12-12T00:00:59.000,353.07792694794927
Mars,1502260.5006828704,-600-12-13T00:00:59.000,353.59943245713816
Mars,1502261.5006828704,-600-12-14T00:00:59.000,354.1233796849899
Mars,1502262.5006828704,-600-12-15T00:00:59.000,354.6497055609631
Mars,1502263.5006828704,-600-12-16T00:00:59.000,355.17834864151064
Mars,1502264.5006828704,-600-12-17T00:00:59.000,355.70924906753567
Mars,1502265.5006828704,-600-12-18T00:00:59.000,356.2423485229548
Mars,1502266.5006828704,-600-12-19T00:00:59.000,356.77759019375884
Mars,1502267.5006828704,-600-12-20T00:00:59.000,357.3149187286916
Mars,1502268.5006828704,-600-12-21T00:00:59.000,357.8542802009443
Mars,1502269.5006828704,-600-12-22T00:00:59.000,358.39562207035834
Mars,1502270.5006828704,-600-12-23T00:00:59.000,358.9388931471593
Mars,1502271.5006828704,-600-12-24T00:00:59.000,359.48404355665525
Mars,1502272.5006828704,-600-12-25T00:00:59.000,0.03102470442735239
Mars,1502273.5006828704,-600-12-26T00:00:59.000,0.5797892429306444
Mars,1502274.5006828704,-600-12-27T00:00:59.000,1.1302910390772922
Mars,1502275.5006828704,-600-12-28T00:00:59.000,1.6824851421851008
Mars,1502276.5006828704,-600-12-29T00:00:59.000,2.236327753306284
Mars,1502277.5006828704,-600-12-30T00:00:59.000,2.7917761954781213
Mars,1502278.5006828704,-600-12-31T00:00:59.000,3.348788884272608
Mars,1502279.5006828704,-599-01-01T00:00:59.000,3.907325299705235
Mars,1502280.5006828704,-599-01-02T00:00:59.000,4.4673459587127695
Mars,1502281.5006828704,-599-01-03T00:00:59.000,5.028812388596293
Mars,1502282.5006828704,-599-01-04T00:00:59.000,5.591687100839636
Mars,1502283.5006828704,-599-01-05T00:00:59.000,6.1559335660533065
Mars,1502284.5006828704,-599-01-06T00:00:59.000,6.721516189623685
Mars,1502285.5006828704,-599-01-07T00:00:59.000,7.2884002877061675
Mars,1502286.5006828704,-599-01-08T00:00:59.000,7.856552064266964
Mars,1502287.5006828704,-599-01-09T00:00:59.000,8.425938588772055
Mars,1502288.5006828704,-599-01-10T00:00:59.000,8.996527774200558
Mars,1502289.5006828704,-599-01-11T00:00:59.000,9.568288355939956
Mars,1502290.5006828704,-599-01-12T00:00:59.000,10.141189871489132
Mars,1502291.5006828704,-599-01-13T00:00:59.000,10.71520264016732
Mars,1502292.5006828704,-599-01-14T00:00:59.000,11.29029774383605
Mars,1502293.5006828704,-599-01-15T00:00:59.000,11.866447008312093
Mars,1502294.5006828704,-599-01-16T00:00:59.000,12.443622984744934
