jd,elati_Moon,elong_Moon,elong_Sun,r_Moon,sun_moon_angle,naks_Moon,naks_Sun
1372555.0,4.665,140.157,216.275,57.143,76.118,N12-UPal,N18-Jye
1372555.167,4.559,142.503,216.445,57.18899999999999,73.942,N12-UPal,N18-Jye
1372555.333,4.445,144.847,216.615,57.24,71.768,N12-UPal,N18-Jye
1372555.5,4.324,147.188,216.785,57.29600000000001,69.597,N12-UPal,N18-Jye
1372555.667,4.196000000000001,149.526,216.955,57.357,67.429,N12-UPal,N18-Jye
1372555.833,4.06,151.861,217.125,57.422,65.264,N13-Has,N18-Jye
1372556.0,3.9189999999999996,154.19299999999998,217.295,57.492,63.102,N13-Has,N18-Jye
1372556.167,3.7710000000000004,156.523,217.46599999999998,57.566,60.943000000000005,N13-Has,N18-Jye
1372556.333,3.617,158.84799999999998,217.636,57.644,58.788000000000004,N13-Has,N18-Jye
1372556.5,3.457,161.171,217.80599999999998,57.726000000000006,56.635,N13-Has,N18-Jye
1372556.667,3.293,163.49,217.976,57.812,54.486000000000004,N14-Chi,N18-Jye
1372556.833,3.123,165.80599999999998,218.146,57.901,52.34,N14-Chi,N18-Jye
1372557.0,2.949,168.118,218.31599999999997,57.995,50.198,N14-Chi,N18-Jye
1372557.167,2.77,170.426,218.486,58.091,48.06,N14-Chi,N18-Jye
1372557.333,2.5869999999999997,172.731,218.65599999999998,58.191,45.925,N14-Chi,N18-Jye
1372557.5,2.401,175.03099999999998,218.827,58.294,43.79600000000001,N14-Chi,N18-Jye
1372557.667,2.2119999999999997,177.328,218.997,58.4,41.669,N15-Swa,N18-Jye
1372557.833,2.019,179.62,219.167,58.508,39.547,N15-Swa,N18-Jye
1372558.0,1.824,181.908,219.33700000000002,58.619,37.429,N15-Swa,N18-Jye
1372558.167,1.6269999999999998,184.19099999999997,219.507,58.733000000000004,35.316,N16-Vis,N18-Jye
1372558.333,1.4280000000000002,186.47,219.67700000000002,58.848,33.207,N16-Vis,N18-Jye
1372558.5,1.227,188.74400000000003,219.847,58.965,31.103,N16-Vis,N18-Jye
1372558.667,1.025,191.013,220.018,59.083999999999996,29.005,N16-Vis,N18-Jye
1372558.833,0.8220000000000001,193.27700000000002,220.188,59.205,26.910999999999998,N16-Vis,N18-Jye
1372559.0,0.618,195.535,220.358,59.327,24.823,N16-Vis,N18-Jye
1372559.167,0.414,197.78900000000002,220.528,59.45,22.739,N16-Vis,N18-Jye
1372559.333,0.21100000000000002,200.037,220.69799999999998,59.574,20.660999999999998,N16-Vis,N18-Jye
1372559.5,0.006999999999999999,202.27900000000002,220.86900000000003,59.698,18.59,N16-Vis,N18-Jye
1372559.667,-0.196,204.515,221.03900000000002,59.824,16.524,N17-Anu,N18-Jye
1372559.833,-0.39799999999999996,206.74599999999998,221.209,59.949,14.463,N17-Anu,N18-Jye
1372560.0,-0.599,208.97,221.37900000000002,60.075,12.409,N17-Anu,N18-Jye
1372560.167,-0.7979999999999999,211.18900000000002,221.549,60.201,10.36,N17-Anu,N18-Jye
1372560.333,-0.996,213.4,221.72,60.327,8.32,N17-Anu,N18-Jye
1372560.5,-1.192,215.606,221.89,60.452,6.284,N17-Anu,N18-Jye
1372560.667,-1.385,217.805,222.06,60.577,4.255,N18-Jye,N18-Jye
1372560.833,-1.5759999999999998,219.997,222.23,60.701,2.233,N18-Jye,N18-Jye
1372561.0,-1.764,222.18200000000002,222.4,60.825,0.218,N18-Jye,N18-Jye
1372561.167,-1.949,224.361,222.571,60.946999999999996,358.21,N19-Mul,N18-Jye
1372561.333,-2.131,226.532,222.74099999999999,61.068000000000005,356.209,N19-Mul,N19-Mul
1372561.5,-2.309,228.697,222.91099999999997,61.188,354.214,N19-Mul,N19-Mul
1372561.667,-2.484,230.855,223.081,61.306000000000004,352.226,N19-Mul,N19-Mul
1372561.833,-2.654,233.005,223.252,61.422,350.24699999999996,N19-Mul,N19-Mul
1372562.0,-2.821,235.148,223.422,61.537,348.274,N19-Mul,N19-Mul
1372562.167,-2.983,237.28400000000002,223.592,61.65,346.30800000000005,N20-PAsh,N19-Mul
1372562.333,-3.141,239.41299999999998,223.762,61.76,344.349,N20-PAsh,N19-Mul
1372562.5,-3.2939999999999996,241.535,223.933,61.869,342.398,N20-PAsh,N19-Mul
1372562.667,-3.4419999999999997,243.649,224.10299999999998,61.975,340.454,N20-PAsh,N19-Mul
1372562.833,-3.5860000000000003,245.757,224.273,62.078,338.51599999999996,N20-PAsh,N19-Mul
1372563.0,-3.7239999999999998,247.857,224.44299999999998,62.178999999999995,336.586,N20-PAsh,N19-Mul
1372563.167,-3.8560000000000003,249.95,224.614,62.277,334.664,N21-UAsh,N19-Mul
1372563.333,-3.984,252.037,224.78400000000002,62.372,332.74699999999996,N21-UAsh,N19-Mul
1372563.5,-4.105,254.11700000000002,224.954,62.464,330.837,N21-UAsh,N19-Mul
1372563.667,-4.221,256.19,225.12400000000002,62.553000000000004,328.934,N21-UAsh,N19-Mul
1372563.833,-4.332,258.256,225.295,62.638999999999996,327.039,N21-UAsh,N19-Mul
1372564.0,-4.436,260.317,225.465,62.722,325.14799999999997,N21-UAsh,N19-Mul
1372564.167,-4.534,262.371,225.635,62.801,323.264,N21-UAsh,N19-Mul
1372564.333,-4.626,264.418,225.805,62.876999999999995,321.387,N21-UAsh,N19-Mul
1372564.5,-4.712,266.46,225.976,62.949,319.51599999999996,N21-UAsh,N19-Mul
1372564.667,-4.792,268.497,226.146,63.018,317.649,N21-UAsh,N19-Mul
1372564.833,-4.8660000000000005,270.527,226.31599999999997,63.083,315.789,N22-Abi,N19-Mul
1372565.0,-4.933,272.553,226.486,63.144,313.933,N22-Abi,N19-Mul
1372565.167,-4.994,274.573,226.657,63.201,312.084,N23-Shr,N19-Mul
1372565.333,-5.048,276.589,226.827,63.255,310.238,N23-Shr,N19-Mul
1372565.5,-5.096,278.6,226.997,63.303999999999995,308.397,N23-Shr,N19-Mul
1372565.667,-5.1370000000000005,280.607,227.168,63.35,306.561,N23-Shr,N19-Mul
1372565.833,-5.172000000000001,282.61,227.338,63.391000000000005,304.728,N23-Shr,N19-Mul
1372566.0,-5.2,284.60900000000004,227.50799999999998,63.428000000000004,302.899,N23-Shr,N19-Mul
1372566.167,-5.222,286.605,227.678,63.461000000000006,301.073,N24-Dha,N19-Mul
1372566.333,-5.237,288.597,227.84900000000002,63.49,299.252,N24-Dha,N19-Mul
1372566.5,-5.246,290.587,228.019,63.515,297.432,N24-Dha,N19-Mul
1372566.667,-5.249,292.574,228.18900000000002,63.536,295.615,N24-Dha,N19-Mul
1372566.833,-5.245,294.558,228.36,63.552,293.802,N24-Dha,N19-Mul
1372567.0,-5.234,296.541,228.53,63.56399999999999,291.98900000000003,N24-Dha,N19-Mul
1372567.167,-5.2170000000000005,298.522,228.7,63.571999999999996,290.178,N24-Dha,N19-Mul
1372567.333,-5.194,300.502,228.87099999999998,63.575,288.369,N25-Sha,N19-Mul
1372567.5,-5.164,302.481,229.041,63.574,286.56,N25-Sha,N19-Mul
1372567.667,-5.127999999999999,304.459,229.21099999999998,63.568999999999996,284.752,N25-Sha,N19-Mul
1372567.833,-5.086,306.437,229.38099999999997,63.56,282.944,N26-PBha,N19-Mul
1372568.0,-5.038,308.415,229.55200000000002,63.54600000000001,281.137,N26-PBha,N19-Mul
1372568.167,-4.9830000000000005,310.393,229.722,63.528,279.329,N26-PBha,N19-Mul
1372568.333,-4.923,312.372,229.892,63.506,277.52,N26-PBha,N19-Mul
1372568.5,-4.857,314.353,230.063,63.479,275.71,N26-PBha,N19-Mul
1372568.667,-4.784,316.334,230.233,63.448,273.899,N26-PBha,N19-Mul
1372568.833,-4.706,318.318,230.403,63.413999999999994,272.085,N26-PBha,N19-Mul
1372569.0,-4.622,320.303,230.574,63.375,270.27099999999996,N27-UBha,N19-Mul
1372569.167,-4.532,322.29200000000003,230.74400000000003,63.332,268.452,N27-UBha,N19-Mul
1372569.333,-4.437,324.283,230.91400000000002,63.285,266.631,N27-UBha,N19-Mul
1372569.5,-4.336,326.277,231.084,63.233999999999995,264.807,N27-UBha,N19-Mul
1372569.667,-4.23,328.275,231.255,63.178999999999995,262.98,N27-UBha,N19-Mul
1372569.833,-4.118,330.277,231.425,63.12,261.14799999999997,N27-UBha,N19-Mul
1372570.0,-4.002,332.284,231.595,63.056999999999995,259.311,N27-UBha,N19-Mul
1372570.167,-3.8789999999999996,334.295,231.766,62.99100000000001,257.471,N27-UBha,N19-Mul
1372570.333,-3.752,336.311,231.93599999999998,62.92,255.625,N27-UBha,N19-Mul
1372570.5,-3.62,338.333,232.106,62.847,253.773,N27-UBha,N19-Mul
1372570.667,-3.483,340.361,232.27700000000002,62.769,251.916,N28-Rev,N19-Mul
1372570.833,-3.342,342.395,232.447,62.68899999999999,250.05200000000002,N28-Rev,N19-Mul
1372571.0,-3.196,344.436,232.61700000000002,62.605,248.18099999999998,N28-Rev,N19-Mul
1372571.167,-3.045,346.483,232.78799999999998,62.518,246.305,N28-Rev,N19-Mul
1372571.333,-2.89,348.538,232.958,62.427,244.42,N28-Rev,N19-Mul
1372571.5,-2.7310000000000003,350.6,233.128,62.333999999999996,242.528,N28-Rev,N19-Mul
1372571.667,-2.5669999999999997,352.671,233.298,62.236999999999995,240.627,N01-Ash,N19-Mul
1372571.833,-2.4,354.749,233.46900000000002,62.138000000000005,238.72,N01-Ash,N19-Mul
1372572.0,-2.229,356.836,233.639,62.036,236.803,N01-Ash,N19-Mul
1372572.167,-2.0540000000000003,358.93199999999996,233.80900000000003,61.931999999999995,234.877,N01-Ash,N19-Mul
1372572.333,-1.876,1.038,233.98,61.825,232.942,N01-Ash,N19-Mul
1372572.5,-1.695,3.1519999999999997,234.15,61.716,230.998,N01-Ash,N19-Mul
1372572.667,-1.511,5.276,234.32,61.604,229.044,N02-Bha,N19-Mul
1372572.833,-1.324,7.4110000000000005,234.49099999999999,61.49100000000001,227.08,N02-Bha,N19-Mul
1372573.0,-1.1340000000000001,9.555,234.66099999999997,61.375,225.106,N02-Bha,N19-Mul
1372573.167,-0.9420000000000001,11.71,234.831,61.258,223.12099999999998,N02-Bha,N19-Mul
1372573.333,-0.748,13.875,235.00099999999998,61.138999999999996,221.12599999999998,N03-Kri,N19-Mul
1372573.5,-0.552,16.051,235.172,61.019,219.12099999999998,N03-Kri,N19-Mul
1372573.667,-0.355,18.237000000000002,235.342,60.897,217.105,N03-Kri,N19-Mul
1372573.833,-0.156,20.435,235.512,60.775,215.077,N03-Kri,N19-Mul
1372574.0,0.044000000000000004,22.643,235.683,60.651,213.04,N03-Kri,N19-Mul
1372574.167,0.245,24.863000000000003,235.85299999999998,60.526,210.99,N03-Kri,N20-PAsh
1372574.333,0.447,27.094,236.023,60.401,208.929,N04-Roh,N20-PAsh
1372574.5,0.648,29.335,236.19400000000002,60.276,206.859,N04-Roh,N20-PAsh
1372574.667,0.85,31.588,236.364,60.15,204.77599999999998,N04-Roh,N20-PAsh
1372574.833,1.051,33.852,236.53400000000002,60.023999999999994,202.68200000000002,N04-Roh,N20-PAsh
1372575.0,1.251,36.126999999999995,236.704,59.898,200.577,N04-Roh,N20-PAsh
1372575.167,1.45,38.413000000000004,236.875,59.773,198.46200000000002,N04-Roh,N20-PAsh
1372575.333,1.6480000000000001,40.709,237.045,59.648,196.33599999999998,N04-Roh,N20-PAsh
1372575.5,1.844,43.016000000000005,237.215,59.523,194.199,N04-Roh,N20-PAsh
1372575.667,2.037,45.333,237.386,59.398999999999994,192.053,N05-Mrg,N20-PAsh
1372575.833,2.229,47.66,237.55599999999998,59.277,189.896,N05-Mrg,N20-PAsh
1372576.0,2.417,49.997,237.726,59.156000000000006,187.729,N05-Mrg,N20-PAsh
1372576.167,2.602,52.343999999999994,237.896,59.036,185.55200000000002,N05-Mrg,N20-PAsh
1372576.333,2.783,54.7,238.067,58.917,183.36700000000002,N05-Mrg,N20-PAsh
1372576.5,2.96,57.065,238.237,58.801,181.172,N05-Mrg,N20-PAsh
1372576.667,3.133,59.438,238.407,58.68600000000001,178.96900000000002,N06-Ard,N20-PAsh
1372576.833,3.301,61.82,238.578,58.574,176.75799999999998,N06-Ard,N20-PAsh
1372577.0,3.464,64.209,238.748,58.464,174.53900000000002,N06-Ard,N20-PAsh
1372577.167,3.622,66.60600000000001,238.918,58.357,172.312,N07-Pun,N20-PAsh
1372577.333,3.773,69.009,239.088,58.251999999999995,170.079,N07-Pun,N20-PAsh
1372577.5,3.9189999999999996,71.419,239.25900000000001,58.15,167.84,N07-Pun,N20-PAsh
1372577.667,4.0569999999999995,73.835,239.429,58.052,165.59400000000002,N07-Pun,N20-PAsh
1372577.833,4.189,76.256,239.59900000000002,57.956,163.343,N07-Pun,N20-PAsh
1372578.0,4.314,78.682,239.769,57.865,161.08700000000002,N07-Pun,N20-PAsh
1372578.167,4.4319999999999995,81.112,239.94,57.776,158.828,N07-Pun,N20-PAsh
1372578.333,4.541,83.54700000000001,240.11,57.692,156.563,N07-Pun,N20-PAsh
1372578.5,4.643,85.984,240.28,57.611000000000004,154.296,N08-Pus,N20-PAsh
1372578.667,4.736000000000001,88.42399999999999,240.45,57.535,152.026,N08-Pus,N20-PAsh
1372578.833,4.821000000000001,90.866,240.62099999999998,57.463,149.755,N08-Pus,N20-PAsh
1372579.0,4.897,93.309,240.791,57.395,147.482,N08-Pus,N20-PAsh
1372579.167,4.9639999999999995,95.75399999999999,240.96099999999998,57.332,145.207,N08-Pus,N20-PAsh
1372579.333,5.022,98.199,241.13099999999997,57.273,142.93200000000002,N09-Asl,N20-PAsh
1372579.5,5.071000000000001,100.64299999999999,241.30200000000002,57.218999999999994,140.659,N09-Asl,N20-PAsh
1372579.667,5.111000000000001,103.087,241.472,57.17,138.385,N09-Asl,N20-PAsh
1372579.833,5.141,105.53,241.642,57.126000000000005,136.112,N10-Mag,N20-PAsh
1372580.0,5.162000000000001,107.971,241.812,57.086999999999996,133.841,N10-Mag,N20-PAsh
1372580.167,5.172999999999999,110.41,241.982,57.052,131.572,N10-Mag,N20-PAsh
1372580.333,5.175,112.845,242.153,57.023999999999994,129.308,N10-Mag,N20-PAsh
1372580.5,5.167000000000001,115.27799999999999,242.32299999999998,57.0,127.045,N10-Mag,N20-PAsh
1372580.667,5.149,117.70700000000001,242.493,56.981,124.786,N11-PPal,N20-PAsh
1372580.833,5.122999999999999,120.131,242.66299999999998,56.968,122.53200000000001,N11-PPal,N20-PAsh
1372581.0,5.086,122.551,242.833,56.96,120.28200000000001,N11-PPal,N20-PAsh
1372581.167,5.041,124.96700000000001,243.00400000000002,56.958,118.037,N11-PPal,N20-PAsh
1372581.333,4.987,127.376,243.174,56.961000000000006,115.79799999999999,N11-PPal,N20-PAsh
1372581.5,4.923,129.781,243.34400000000002,56.968999999999994,113.56299999999999,N11-PPal,N20-PAsh
1372581.667,4.851,132.179,243.514,56.983000000000004,111.335,N12-UPal,N20-PAsh
1372581.833,4.771,134.571,243.68400000000003,57.001000000000005,109.113,N12-UPal,N20-PAsh
1372582.0,4.6819999999999995,136.95600000000002,243.855,57.026,106.899,N12-UPal,N20-PAsh
1372582.167,4.585,139.335,244.025,57.055,104.69,N12-UPal,N20-PAsh
1372582.333,4.48,141.707,244.195,57.089,102.488,N12-UPal,N20-PAsh
1372582.5,4.367,144.071,244.365,57.129,100.294,N12-UPal,N20-PAsh
1372582.667,4.248,146.429,244.535,57.174,98.10600000000001,N12-UPal,N20-PAsh
1372582.833,4.121,148.779,244.705,57.223,95.926,N12-UPal,N20-PAsh
1372583.0,3.988,151.122,244.87599999999998,57.277,93.75399999999999,N13-Has,N20-PAsh
1372583.167,3.8480000000000003,153.458,245.046,57.336999999999996,91.588,N13-Has,N20-PAsh
1372583.333,3.702,155.786,245.21599999999998,57.4,89.43,N13-Has,N20-PAsh
1372583.5,3.551,158.107,245.386,57.468,87.279,N13-Has,N20-PAsh
1372583.667,3.3939999999999997,160.42,245.55599999999998,57.541000000000004,85.13600000000001,N13-Has,N20-PAsh
1372583.833,3.233,162.725,245.726,57.618,83.001,N13-Has,N20-PAsh
1372584.0,3.0669999999999997,165.024,245.89700000000002,57.698,80.873,N14-Chi,N20-PAsh
1372584.167,2.8960000000000004,167.315,246.067,57.783,78.752,N14-Chi,N20-PAsh
1372584.333,2.721,169.59900000000002,246.237,57.872,76.638,N14-Chi,N20-PAsh
1372584.5,2.543,171.87599999999998,246.407,57.964,74.531,N14-Chi,N20-PAsh
1372584.667,2.362,174.146,246.577,58.059,72.431,N14-Chi,N20-PAsh
1372584.833,2.177,176.40900000000002,246.747,58.158,70.33800000000001,N14-Chi,N20-PAsh
1372585.0,1.99,178.666,246.917,58.26,68.251,N15-Swa,N20-PAsh
1372585.167,1.801,180.915,247.08700000000002,58.365,66.172,N15-Swa,N20-PAsh
1372585.333,1.61,183.15900000000002,247.257,58.473,64.098,N16-Vis,N20-PAsh
1372585.5,1.4169999999999998,185.396,247.428,58.583,62.032,N16-Vis,N20-PAsh
1372585.667,1.2229999999999999,187.627,247.59799999999998,58.695,59.971000000000004,N16-Vis,N20-PAsh
1372585.833,1.028,189.852,247.768,58.81,57.916000000000004,N16-Vis,N20-PAsh
1372586.0,0.8320000000000001,192.07,247.938,58.927,55.868,N16-Vis,N20-PAsh
1372586.167,0.636,194.28400000000002,248.108,59.045,53.824,N16-Vis,N20-PAsh
1372586.333,0.439,196.49099999999999,248.278,59.165,51.787,N16-Vis,N20-PAsh
1372586.5,0.243,198.69299999999998,248.44799999999998,59.287,49.755,N16-Vis,N20-PAsh
1372586.667,0.047,200.89,248.618,59.409,47.728,N16-Vis,N20-PAsh
1372586.833,-0.14800000000000002,203.081,248.78799999999998,59.533,45.707,N17-Anu,N20-PAsh
1372587.0,-0.34299999999999997,205.267,248.958,59.657,43.691,N17-Anu,N20-PAsh
1372587.167,-0.536,207.44799999999998,249.128,59.783,41.68,N17-Anu,N21-UAsh
1372587.333,-0.728,209.623,249.298,59.908,39.675,N17-Anu,N21-UAsh
1372587.5,-0.9179999999999999,211.794,249.468,60.034,37.674,N17-Anu,N21-UAsh
1372587.667,-1.1059999999999999,213.96,249.638,60.16,35.678000000000004,N17-Anu,N21-UAsh
1372587.833,-1.2919999999999998,216.12099999999998,249.808,60.286,33.687,N18-Jye,N21-UAsh
1372588.0,-1.476,218.27700000000002,249.97799999999998,60.411,31.701,N18-Jye,N21-UAsh
1372588.167,-1.6580000000000001,220.428,250.148,60.536,29.72,N18-Jye,N21-UAsh
1372588.333,-1.8359999999999999,222.574,250.31799999999998,60.661,27.744,N18-Jye,N21-UAsh
1372588.5,-2.012,224.71599999999998,250.488,60.784,25.772,N19-Mul,N21-UAsh
1372588.667,-2.184,226.85299999999998,250.658,60.907,23.805,N19-Mul,N21-UAsh
1372588.833,-2.353,228.985,250.828,61.028,21.843000000000004,N19-Mul,N21-UAsh
1372589.0,-2.519,231.112,250.998,61.148999999999994,19.886,N19-Mul,N21-UAsh
1372589.167,-2.681,233.234,251.168,61.266999999999996,17.934,N19-Mul,N21-UAsh
1372589.333,-2.839,235.352,251.338,61.38399999999999,15.985999999999999,N19-Mul,N21-UAsh
1372589.5,-2.9930000000000003,237.465,251.50799999999998,61.5,14.043,N20-PAsh,N21-UAsh
1372589.667,-3.142,239.57299999999998,251.678,61.613,12.105,N20-PAsh,N21-UAsh
1372589.833,-3.287,241.676,251.84799999999998,61.724,10.172,N20-PAsh,N21-UAsh
1372590.0,-3.428,243.774,252.018,61.833,8.244,N20-PAsh,N21-UAsh
1372590.167,-3.5639999999999996,245.86700000000002,252.188,61.94,6.321000000000001,N20-PAsh,N21-UAsh
1372590.333,-3.695,247.955,252.358,62.044,4.4030000000000005,N20-PAsh,N21-UAsh
1372590.5,-3.821,250.03900000000002,252.528,62.146,2.489,N21-UAsh,N21-UAsh
1372590.667,-3.9410000000000003,252.11700000000002,252.69799999999998,62.245,0.581,N21-UAsh,N21-UAsh
1372590.833,-4.0569999999999995,254.19099999999997,252.868,62.341,358.67699999999996,N21-UAsh,N21-UAsh
1372591.0,-4.167,256.26,253.03799999999998,62.434,356.778,N21-UAsh,N21-UAsh
1372591.167,-4.271,258.324,253.208,62.525,354.884,N21-UAsh,N21-UAsh
1372591.333,-4.369,260.383,253.378,62.611999999999995,352.995,N21-UAsh,N21-UAsh
1372591.5,-4.462,262.437,253.548,62.695,351.111,N21-UAsh,N21-UAsh
1372591.667,-4.5489999999999995,264.487,253.717,62.776,349.23,N21-UAsh,N21-UAsh
1372591.833,-4.63,266.531,253.887,62.853,347.356,N21-UAsh,N21-UAsh
1372592.0,-4.704,268.572,254.05700000000002,62.926,345.485,N21-UAsh,N21-UAsh
1372592.167,-4.773,270.607,254.227,62.996,343.62,N22-Abi,N21-UAsh
1372592.333,-4.835,272.638,254.39700000000002,63.062,341.759,N22-Abi,N21-UAsh
1372592.5,-4.891,274.664,254.567,63.123999999999995,339.903,N23-Shr,N21-UAsh
1372592.667,-4.941,276.687,254.737,63.183,338.05,N23-Shr,N21-UAsh
1372592.833,-4.984,278.704,254.90599999999998,63.238,336.202,N23-Shr,N21-UAsh
1372593.0,-5.021,280.718,255.076,63.288000000000004,334.358,N23-Shr,N21-UAsh
1372593.167,-5.051,282.728,255.24599999999998,63.335,332.51800000000003,N23-Shr,N21-UAsh
1372593.333,-5.075,284.73400000000004,255.416,63.378,330.68199999999996,N23-Shr,N21-UAsh
1372593.5,-5.092,286.736,255.58599999999998,63.417,328.85,N24-Dha,N21-UAsh
1372593.667,-5.103,288.735,255.75599999999997,63.451,327.02099999999996,N24-Dha,N21-UAsh
1372593.833,-5.1080000000000005,290.73,255.925,63.481,325.195,N24-Dha,N21-UAsh
1372594.0,-5.106,292.723,256.095,63.508,323.372,N24-Dha,N21-UAsh
1372594.167,-5.0969999999999995,294.712,256.265,63.528999999999996,321.553,N24-Dha,N21-UAsh
1372594.333,-5.083,296.698,256.435,63.547,319.737,N24-Dha,N21-UAsh
1372594.5,-5.062,298.682,256.605,63.56,317.923,N24-Dha,N21-UAsh
1372594.667,-5.034,300.664,256.774,63.57,316.11,N25-Sha,N21-UAsh
1372594.833,-5.001,302.643,256.944,63.574,314.301,N25-Sha,N21-UAsh
1372595.0,-4.961,304.621,257.11400000000003,63.575,312.493,N25-Sha,N21-UAsh
1372595.167,-4.915,306.597,257.284,63.571000000000005,310.687,N26-PBha,N21-UAsh
1372595.333,-4.863,308.57099999999997,257.453,63.563,308.882,N26-PBha,N21-UAsh
1372595.5,-4.806,310.545,257.623,63.551,307.078,N26-PBha,N21-UAsh
1372595.667,-4.742,312.517,257.793,63.534,305.276,N26-PBha,N21-UAsh
1372595.833,-4.673,314.49,257.962,63.513000000000005,303.472,N26-PBha,N21-UAsh
1372596.0,-4.598,316.462,258.132,63.488,301.67,N26-PBha,N21-UAsh
1372596.167,-4.518,318.434,258.302,63.458999999999996,299.868,N26-PBha,N21-UAsh
1372596.333,-4.4319999999999995,320.406,258.471,63.426,298.065,N27-UBha,N21-UAsh
1372596.5,-4.341,322.38,258.64099999999996,63.388000000000005,296.26099999999997,N27-UBha,N21-UAsh
1372596.667,-4.244,324.35400000000004,258.811,63.346000000000004,294.457,N27-UBha,N21-UAsh
1372596.833,-4.1419999999999995,326.33,258.981,63.3,292.651,N27-UBha,N21-UAsh
1372597.0,-4.0360000000000005,328.30699999999996,259.15,63.251000000000005,290.843,N27-UBha,N21-UAsh
1372597.167,-3.924,330.287,259.32,63.196999999999996,289.033,N27-UBha,N21-UAsh
1372597.333,-3.8080000000000003,332.269,259.48900000000003,63.138999999999996,287.22,N27-UBha,N21-UAsh
1372597.5,-3.687,334.254,259.659,63.078,285.405,N27-UBha,N21-UAsh
1372597.667,-3.5610000000000004,336.24300000000005,259.829,63.013000000000005,283.586,N27-UBha,N21-UAsh
1372597.833,-3.431,338.23400000000004,259.998,62.943999999999996,281.764,N27-UBha,N21-UAsh
1372598.0,-3.2969999999999997,340.23,260.168,62.871,279.938,N28-Rev,N21-UAsh
1372598.167,-3.158,342.231,260.33799999999997,62.795,278.107,N28-Rev,N21-UAsh
1372598.333,-3.016,344.236,260.507,62.716,276.27099999999996,N28-Rev,N21-UAsh
1372598.5,-2.8689999999999998,346.246,260.677,62.633,274.431,N28-Rev,N21-UAsh
1372598.667,-2.718,348.26199999999994,260.846,62.54600000000001,272.584,N28-Rev,N21-UAsh
1372598.833,-2.5639999999999996,350.284,261.01599999999996,62.457,270.732,N28-Rev,N21-UAsh
1372599.0,-2.406,352.31199999999995,261.185,62.365,268.873,N01-Ash,N21-UAsh
1372599.167,-2.244,354.347,261.355,62.269,267.008,N01-Ash,N21-UAsh
1372599.333,-2.08,356.39,261.524,62.17100000000001,265.134,N01-Ash,N21-UAsh
1372599.5,-1.912,358.44,261.694,62.07,263.254,N01-Ash,N21-UAsh
1372599.667,-1.74,0.498,261.86400000000003,61.966,261.366,N01-Ash,N21-UAsh
1372599.833,-1.567,2.565,262.033,61.86,259.468,N01-Ash,N21-UAsh
1372600.0,-1.39,4.64,262.203,61.751999999999995,257.563,N01-Ash,N21-UAsh
1372600.167,-1.2109999999999999,6.725,262.372,61.641000000000005,255.64700000000002,N02-Bha,N21-UAsh
1372600.333,-1.0290000000000001,8.818999999999999,262.54200000000003,61.528,253.72299999999998,N02-Bha,N21-UAsh
1372600.5,-0.845,10.924000000000001,262.711,61.413000000000004,251.787,N02-Bha,N21-UAsh
1372600.667,-0.659,13.039000000000001,262.88,61.29600000000001,249.84099999999998,N03-Kri,N21-UAsh
1372600.833,-0.47100000000000003,15.164000000000001,263.05,61.178000000000004,247.886,N03-Kri,N21-UAsh
1372601.0,-0.282,17.301,263.219,61.058,245.918,N03-Kri,N21-UAsh
1372601.167,-0.091,19.449,263.389,60.937,243.94,N03-Kri,N21-UAsh
1372601.333,0.1,21.608,263.558,60.815,241.95,N03-Kri,N21-UAsh
1372601.5,0.293,23.78,263.728,60.692,239.94799999999998,N03-Kri,N21-UAsh
1372601.667,0.48700000000000004,25.963,263.897,60.567,237.93400000000003,N04-Roh,N21-UAsh
1372601.833,0.68,28.159000000000002,264.067,60.442,235.908,N04-Roh,N21-UAsh
1372602.0,0.8740000000000001,30.368000000000002,264.236,60.317,233.868,N04-Roh,N21-UAsh
1372602.167,1.068,32.59,264.405,60.191,231.815,N04-Roh,N21-UAsh
1372602.333,1.261,34.824,264.575,60.065,229.75099999999998,N04-Roh,N21-UAsh
1372602.5,1.453,37.071999999999996,264.744,59.93899999999999,227.672,N04-Roh,N21-UAsh
1372602.667,1.6440000000000001,39.333,264.913,59.81399999999999,225.58,N04-Roh,N21-UAsh
1372602.833,1.8330000000000002,41.607,265.08299999999997,59.688,223.476,N04-Roh,N21-UAsh
1372603.0,2.021,43.894,265.252,59.56399999999999,221.358,N04-Roh,N21-UAsh
1372603.167,2.206,46.193999999999996,265.421,59.44,219.227,N05-Mrg,N21-UAsh
1372603.333,2.3890000000000002,48.508,265.591,59.317,217.083,N05-Mrg,N21-UAsh
1372603.5,2.569,50.835,265.76,59.195,214.925,N05-Mrg,N21-UAsh
1372603.667,2.7460000000000004,53.174,265.92900000000003,59.075,212.755,N05-Mrg,N21-UAsh
1372603.833,2.9189999999999996,55.527,266.099,58.956,210.572,N05-Mrg,N21-UAsh
1372604.0,3.0869999999999997,57.891999999999996,266.268,58.839,208.37599999999998,N05-Mrg,N21-UAsh
1372604.167,3.252,60.269,266.437,58.724,206.168,N06-Ard,N21-UAsh
1372604.333,3.411,62.659,266.606,58.611000000000004,203.947,N06-Ard,N21-UAsh
1372604.5,3.565,65.06,266.776,58.5,201.71599999999998,N07-Pun,N21-UAsh
1372604.667,3.714,67.472,266.945,58.391999999999996,199.47299999999998,N07-Pun,N21-UAsh
