date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_N01_Ashwini	long_N02_Bharani	long_N03_Krittika	long_N04_Rohini	long_N05_Mrigashirisham	long_N06_Thiruvadarai	long_N07_Punarpasu	long_N08_Pushyam	long_N09_Ayilyam	long_N10_Makam	long_N11_Pooram	long_N12_Uttiram	long_N13_Hastam	long_N14_Chitrai	long_N15_Swati	long_N16_Vishakam	long_N17_Anusham	long_N18_Kettai	long_N19_Moolam	long_N20_Pooradam	long_N21_Uttiradam	long_N22_Thiruvonam	long_N23_Avittam	long_N24_Shatayam	long_N25_Poorattadi	long_N26_Uttiratadi	long_N27_Revati	long_N28_Abhijit
-538-12-24	128512	1524916.5	-0.7197459354078485	-0.11763879338996044	-0.3480258797309927	4.442870704898131	-1.886168964413288	0.0	0.7439970395258252	40.417359738893936	348.0115862174726	290.8518336595975	353.9106972233974	318.42941960558613	272.6458058105594	245.68509287473887	2.358289534194346	12.977403068440593	24.755031890359238	34.507289534193916	48.45266071227482	53.48328953418295	78.37897073966582	93.44028953418118	99.43251660267373	114.76463013691001	125.85169128761873	128.13628953418996	158.36925895884957	168.62540306843798	168.83543364375547	189.85914542459324	207.33003189034608	214.52903189034524	229.34503189035968	239.90014542460548	247.13303189034173	266.12772186292585	282.23914542459323	304.2755166026768	318.32514542460507	339.18488778077176	354.06291835611387	250.01917599992964
-538-12-31	128513	1524923.5	-0.6899241743165487	0.006457830252275687	1.5144517106407325	-2.300669494566859	-1.87743569917426	0.0	0.42896708376769294	40.20946257515834	352.42409286232567	295.9694696513194	79.67876949510669	319.15657663233475	279.74612418335784	254.37399875016533	2.3585549588518804	12.977667917755662	24.755296931455128	34.50755495885145	48.45292594515153	53.483554958840486	78.37923271226855	93.44055495883872	99.43278087664633	114.76489383554015	125.85195805474203	128.13655495884748	158.36952284926053	168.62566791775305	168.83570002731713	189.85940989034668	207.33029693144198	214.52929693144114	229.34529693145558	239.9004098903589	247.1332969314376	266.1279901642957	282.2394098903467	304.27578087664943	318.3254098903585	339.18515186296355	354.0631839725522	250.01944199992963
-537-01-07	128514	1524930.5	-0.6602376635702335	0.12029732670887375	3.3465516037262777	-4.169028252844403	-1.870618745228931	0.0	0.11175862618250196	40.16661578197324	356.8537389120472	293.04688188720644	178.76348941148262	319.92624693013175	286.8265056185056	263.0621795347829	2.358820383509415	12.97793276707073	24.755561972551018	34.507820383508985	48.45319117802824	53.48382038349802	78.37949468487129	93.44082038349624	99.43304515061894	114.76515753417029	125.85222482186532	128.136820383505	158.3697867396715	168.62593276706812	168.83596641087877	189.8596743561001	207.33056197253788	214.529561972537	229.34556197255148	239.90067435611235	247.1335619725335	266.12825846566557	282.23967435610007	304.27604515062205	318.3256743561119	339.1854159451553	354.0634495889906	250.01970799992964
-537-01-14	128515	1524937.5	-0.6310330913910942	0.2247542979151323	3.780411909357496	3.5921298401467854	-1.8657932285848224	0.0	-0.1971251521218964	40.28797721692803	1.2954747408251706	285.5172992290593	276.6389189041544	320.7316332184692	293.8843207057551	271.74760986728126	2.359085808166949	12.978197616385799	24.755827013646908	34.50808580816652	48.453456410904955	53.48408580815555	78.37975665747403	93.44108580815377	99.43330942459154	114.76542123280042	125.8524915889886	128.13708580816257	158.37005063008243	168.62619761638317	168.8362327944404	189.85993882185352	207.33082701363375	214.5298270136329	229.34582701364735	239.90093882186576	247.13382701362937	266.12852676703545	282.2399388218535	304.2763094245946	318.32593882186535	339.1856800273471	354.06371520542893	250.01997399992965
-537-01-21	128516	1524944.5	-0.6025792105520539	0.3206186002715226	2.7467159607884764	3.934588590959081	-1.8630174671408684	0.0	-0.4878787771480426	40.56918638776989	5.745096253928466	281.2002306473861	2.2660375885099038	321.56595059534465	300.9173266823436	280.42880772899656	2.3593512328244834	12.978462465700867	24.756092054742798	34.508351232824054	48.45372164378167	53.48435123281308	78.38001863007678	93.44135123281131	99.43357369856415	114.76568493143056	125.85275835611189	128.1373512328201	158.3703145204934	168.62646246569824	168.83649917800204	189.86020328760694	207.33109205472965	214.5300920547288	229.34609205474325	239.90120328761918	247.13409205472527	266.1287950684053	282.24020328760696	304.27657369856723	318.3262032876188	339.18594410953887	354.0639808218673	250.02023999992963
-537-01-28	128517	1524951.5	-0.5750722621768724	0.4086028592129058	1.2694181923296084	-3.0952772514730555	-1.862335822383417	0.0	-0.7516182918189899	41.00325139641518	10.19913402699916	282.32247743975734	88.60568541596274	322.4224661956189	307.9236960797596	289.10469782906415	2.359616657482017	12.978727315015936	24.756357095838688	34.50861665748159	48.45398687665838	53.48461665747062	78.3802806026795	93.44161665746884	99.43383797253675	114.76594863006069	125.85302512323518	128.13761665747762	158.37057841090436	168.6267273150133	168.83676556156368	189.86046775336038	207.33135709582555	214.53035709582468	229.34635709583915	239.9014677533726	247.13435709582117	266.12906336977517	282.24046775336035	304.27683797253985	318.3264677533722	339.18620819173066	354.06424643830564	250.02050599992964
-537-02-04	128518	1524958.5	-0.5486448711055719	0.4893494419772846	-0.08277435173349625	-3.51014544444539	-1.8637810877053909	0.0	-0.9805752097264552	41.581345109705246	14.65476055924546	287.3685619410128	188.38910895265064	323.2945258547676	314.9020360224491	297.7745011942756	2.359882082139552	12.978992164331004	24.756622136934578	34.50888208213912	48.45425210953509	53.48488208212815	78.38054257528225	93.44188208212638	99.43410224650935	114.76621232869083	125.85329189035846	128.13788208213515	158.37084230131532	168.62699216432839	168.83703194512535	189.8607322191138	207.33162213692142	214.53062213692058	229.34662213693503	239.90173221912605	247.13462213691705	266.129331671145	282.2407322191138	304.27710224651247	318.32673221912563	339.18647227392245	354.064512054744	250.02077199992965
-537-02-11	128519	1524965.5	-0.5233764087704244	0.5634368900807629	-1.1475275164060053	4.1929784447792775	-1.8673763961005607	0.0	-1.1682586908667505	42.29347595915078	19.109711970990244	294.89322005388755	285.46102871223763	324.17557005960134	321.8513984574865	306.4376534225229	2.3601475067970856	12.979257013646073	24.756887178030468	34.50914750679665	48.454517342411805	53.48514750678569	78.38080454788499	93.44214750678391	99.43436652048194	114.76647602732096	125.85355865748176	128.13814750679268	158.37110619172628	168.62725701364346	168.83729832868698	189.86099668486722	207.33188717801733	214.53088717801646	229.34688717803093	239.90199668487946	247.13488717801295	266.1295999725149	282.24099668486724	304.27736652048503	318.326996684879	339.18673635611424	354.06477767118236	250.02103799992963
-537-02-18	128520	1524972.5	-0.4993034105475657	0.6313858296141827	-1.8797471848917733	3.3107439881935963	-1.8731366411731176	0.0	-1.3095844093964188	43.1290240400387	23.562221245237644	304.1086842330968	10.613240770729815	325.05914136258116	328.7712818750862	315.0937512714175	2.3604129314546203	12.97952186296114	24.75715221912636	34.509412931454186	48.45478257528852	53.48541293144322	78.38106652048774	93.44241293144145	99.43463079445455	114.7667397259511	125.85382542460505	128.13841293145023	158.37137008213725	168.62752186295853	168.83756471224862	189.86126115062063	207.3321522191132	214.53115221911236	229.3471522191268	239.90226115063288	247.13515221910885	266.12986827388477	282.24126115062063	304.27763079445765	318.32726115063247	339.187000438306	354.0650432876207	250.02130399992964
-537-02-25	128521	1524979.5	-0.4764291786530208	0.693664384793375	-2.2520537180161977	-3.7920346330471646	-1.8810694101027887	0.0	-1.4009689200081321	44.07714938105687	28.01096073309657	314.6617358749716	97.612810512127	325.93888533120344	335.6616252979626	323.74252467197874	2.3606783561121545	12.97978671227621	24.75741726022225	34.50967835611172	48.455047808165226	53.485678356100756	78.38132849309046	93.44267835609898	99.43489506842715	114.76700342458125	125.85409219172833	128.13867835610776	158.3716339725482	168.6277867122736	168.83783109581026	189.86152561637408	207.3324172602091	214.53141726020826	229.3474172602227	239.9025256163863	247.13541726020472	266.1301365752546	282.2415256163741	304.27789506843027	318.3275256163859	339.18726452049776	354.06530890405907	250.02156999992962
-537-03-04	128522	1524986.5	-0.4547321280513159	0.7506931228775917	-2.2326434371456942	-2.7212606365516256	-1.891175427311815	0.0	-1.4403886884553676	45.127087946587785	32.45499213744438	326.4446166153552	197.98445923906425	326.8085470184556	342.52279545493883	332.3838291060483	2.3609437807696887	12.980051561591278	24.75768230131814	34.509943780769255	48.45531304104194	53.48594378075829	78.38159046569321	93.44294378075652	99.43515934239976	114.76726712321138	125.85435895885162	128.1389437807653	158.37189786295914	168.62805156158865	168.83809747937192	189.8617900821275	207.332682301305	214.53168230130413	229.3476823013186	239.90279008213975	247.13568230130062	266.1304048766245	282.24179008212747	304.27815934240283	318.3277900821393	339.18752860268955	354.0655745204974	250.02183599992964
-537-03-11	128523	1524993.5	-0.4341727290201479	0.8028495587768684	-1.788546584874482	4.656561794381985	-1.9034485047043208	0.0	-1.4274033685422869	46.26835426320571	36.893722581090216	339.4722576045882	294.237079311647	327.66196489039737	349.3555681366125	341.01765177562635	2.361209205427223	12.980316410906347	24.75794734241403	34.51020920542679	48.455578273918654	53.486209205415825	78.38185243829595	93.44320920541405	99.43542361637236	114.76753082184152	125.8546257259749	128.13920920542282	158.3721617533701	168.62831641090372	168.83836386293356	189.86205454788092	207.33294734240087	214.53194734240003	229.34794734241447	239.90305454789316	247.13594734239652	266.1306731779943	282.2420545478809	304.27842361637545	318.32805454789275	339.18779268488134	354.0658401369358	250.02210199992965
-537-03-18	128524	1525000.5	-0.4146990835796645	0.8504722470024422	-0.9156706746168136	2.5892415713867143	-1.9178749899454213	0.0	-1.3631433774760362	47.49086952765372	41.32686567229928	353.7103778468933	18.95733117491818	328.49306413889843	356.1611047417101	349.6441242274033	2.361474630084757	12.980581260221415	24.75821238350992	34.510474630084325	48.45584350679537	53.48647463007336	78.3821144108987	93.44347463007159	99.43568789034497	114.76779452047165	125.85489249309819	128.13947463008037	158.37242564378107	168.6285812602188	168.8386302464952	189.86231901363433	207.33321238349677	214.53221238349593	229.34821238351037	239.90331901364658	247.1362123834924	266.1309414793642	282.24231901363436	304.27868789034807	318.3283190136462	339.18805676707314	354.06610575337413	250.02236799992963
-537-03-25	128525	1525007.5	-0.3962512719157783	0.8938644875233938	0.2766370812536213	-4.365372821411966	-1.9344326996931105	0.0	-1.2502623133215829	48.78503219566698	45.754406718682326	8.688720908022844	106.70161625607096	329.29585134773015	2.9409249866192795	358.26353413147046	2.3617400547422918	12.980846109536483	24.75847742460581	34.51074005474186	48.456108739672075	53.486740054730895	78.38237638350142	93.44374005472912	99.43595216431757	114.76805821910179	125.85515926022148	128.1397400547379	158.37268953419203	168.62884610953387	168.83889663005684	189.86258347938778	207.33347742459267	214.5324774245918	229.34847742460627	239.9035834794	247.1364774245883	266.1312097807341	282.24258347938775	304.2789521643207	318.3285834793996	339.18832084926487	354.0663713698125	250.02263399992964
-537-04-01	128526	1525014.5	-0.3787646464830596	0.9332976708705852	1.4770745635849003	-1.833054956560607	-1.953089321428001	0.0	-1.0928552350083616	50.141745420917175	50.17657142381012	23.1417168799552	207.54301467420933	330.06441256868936	9.696876677592458	6.876329713245809	2.3620054793998255	12.981110958851552	24.7587424657017	34.511005479399394	48.45637397254879	53.48700547938843	78.38263835610417	93.44400547938666	99.43621643829017	114.76832191773192	125.85542602734476	128.14000547939543	158.372953424603	168.62911095884894	168.8391630136185	189.8628479451412	207.33374246568854	214.5327424656877	229.34874246570214	239.90384794515344	247.13674246568416	266.1314780821039	282.2428479451412	304.27921643829325	318.32884794515303	339.18858493145666	354.06663698625084	250.02289999992965
-537-04-08	128527	1525021.5	-0.3621722577719668	0.9690142867120738	2.3026485505156664	4.970414679752413	-1.9738002671707715	0.0	-0.8963442612651971	51.552412947345246	54.59379754054589	35.63841494715592	302.9672449508668	330.7929169968708	16.431103337807027	15.483111783858366	2.36227090405736	12.981375808166622	24.75900750679759	34.51127090405693	48.4566392054255	53.487270904045964	78.38290032870691	93.44427090404419	99.43648071226278	114.76858561636206	125.85569279446806	128.14027090405295	158.37321731501396	168.629375808164	168.83942939718014	189.86311241089462	207.33400750678445	214.5330075067836	229.34900750679805	239.90411241090686	247.13700750678007	266.1317463834738	282.24311241089464	304.27948071226587	318.3291124109064	339.18884901364845	354.0669026026892	250.02316599992963
-537-04-15	128528	1525028.5	-0.3464065825883349	1.0012306189149849	2.521339036091116	1.7906773212875613	-1.996505966879388	0.0	-0.6673333386157229	53.0089125021625	59.006709058850326	45.44048799598436	27.304825415535845	331.4756286012618	23.146010360239643	24.08461024145595	2.362536328714894	12.98164065748169	24.75927254789348	34.51153632871446	48.45690443830222	53.4875363287035	78.38316230130965	93.44453632870173	99.43674498623538	114.7688493149922	125.85595956159135	128.1405363287105	158.37348120542492	168.62964065747906	168.83969578074178	189.86337687664803	207.33427254788035	214.53327254787948	229.34927254789395	239.90437687666028	247.13727254787597	266.1320146848436	282.24337687664803	304.2797449862385	318.32937687665986	339.18911309584024	354.06716821912755	250.02343199992964
-537-04-22	128529	1525035.5	-0.3314007036197782	1.0301391489480138	2.0398343685044	-4.7930505488846	-2.0211286010517	0.0	-0.41343440697928974	54.50355354155426	63.416092586651814	52.214453443432376	115.8707650552523	332.1069282498328	29.84423023303276	32.68164410234459	2.3628017533724286	12.981905506796757	24.759537588989375	34.511801753372	48.457169671178924	53.48780175336103	78.38342427391238	93.44480175335926	99.43700926020797	114.76911301362233	125.85622632871463	128.14080175336804	158.37374509583586	168.62990550679413	168.83996216430342	189.86364134240148	207.33453758897622	214.53353758897538	229.34953758898982	239.9046413424137	247.13753758897184	266.1322829862135	282.2436413424015	304.28000926021105	318.3296413424133	339.18937717803203	354.0674338355659	250.02369799992962
-537-04-29	128530	1525042.5	-0.3170890643832073	1.0559106883106235	0.8392590227311496	-0.8797059456283206	-2.0475682938050244	0.0	-0.1430676017888382	56.0290244049566	67.82287563908022	55.58133742965322	217.06091843743388	332.6813490360372	36.52858725067108	41.27506634093936	2.3630671780299624	12.982170356111826	24.759802630085264	34.51206717802953	48.45743490405564	53.48806717801857	78.38368624651513	93.4450671780168	99.43727353418058	114.76937671225248	125.85649309583792	128.14106717802557	158.37400898624682	168.6301703561092	168.84022854786505	189.8639058081549	207.33480263007212	214.53380263007125	229.34980263008572	239.90490580816714	247.13780263006774	266.1325512875834	282.24390580815486	304.28027353418366	318.3299058081667	339.1896412602238	354.06769945200426	250.02396399992963
-537-05-06	128531	1525049.5	-0.30340789989957817	1.0786962593945304	-0.946934579931458	5.127017014153051	-2.0756988226905	0.0	0.1347613717817326	57.578332517750475	72.22810659697092	55.281306709293965	311.65078985948065	333.1936276213884	43.20206201114706	49.86569685068258	2.363332602687497	12.982435205426894	24.760067671181154	34.51233260268707	48.45770013693235	53.4883326026761	78.38394821911787	93.44533260267433	99.43753780815318	114.76964041088262	125.85675986296121	128.1413326026831	158.37427287665778	168.63043520542428	168.84049493142672	189.86417027390831	207.33506767116802	214.53406767116715	229.3500676711816	239.90517027392056	247.13806767116364	266.1328195889532	282.2441702739083	304.2805378081563	318.33017027392015	339.18990534241556	354.0679650684426	250.02422999992964
-537-05-13	128532	1525056.5	-0.29029542235222805	1.098628742963362	-2.8359128622115333	0.9378392364425028	-2.1053629529770106	0.0	0.4107029332234637	59.14474019673014	76.63293612892937	52.049085811075145	35.663547028525436	333.6387743896953	49.867755888597	58.45424848354747	2.363598027345031	12.982700054741963	24.760332712277044	34.5125980273446	48.45796536980907	53.48859802733364	78.38421019172061	93.44559802733187	99.43780208212578	114.76990410951275	125.85702663008449	128.14159802734065	158.37453676706875	168.63070005473935	168.84076131498836	189.86443473966173	207.3353327122639	214.53433271226305	229.3503327122775	239.90543473967398	247.1383327122595	266.1330878903231	282.24443473966176	304.2808020821289	318.3304347396736	339.19016942460735	354.068230684881	250.02449599992963
-537-05-20	128533	1525063.5	-0.27769182314365953	1.1158243091067324	-4.065216718042828	-5.057214660150333	-2.136367574975867	0.0	0.6753198698918653	60.7216978075673	81.0385998963676	48.337906423006636	125.11610850917236	334.01216497559955	56.528855580419645	67.0412522304029	2.3638634520025654	12.982964904057031	24.760597753372934	34.51286345200214	48.458230602685774	53.488863451991165	78.38447216432334	93.4458634519894	99.43806635609839	114.77016780814289	125.85729339720778	128.14186345199818	158.3748006574797	168.63096490405442	168.84102769855	189.86469920541518	207.3355977533598	214.53459775335892	229.3505977533734	239.9056992054274	247.1385977533554	266.13335619169294	282.24469920541515	304.28106635610146	318.330699205427	339.19043350679914	354.0684963013193	250.02476199992964
-537-05-27	128534	1525070.5	-0.2655391382458244	1.1303836472346738	-4.200823244303516	0.10264831083184248	-2.16847891462728	0.0	0.919352744918075	62.30277544806205	85.44640238457191	47.07460114605346	226.53646302736087	334.3096551725695	63.188597759968566	75.62698805622153	2.3641288766600996	12.9832297533721	24.760862794468824	34.51312887665967	48.45849583556249	53.4891288766487	78.38473413692608	93.44612887664692	99.438330630071	114.77043150677302	125.85756016433106	128.1421288766557	158.37506454789067	168.6312297533695	168.84129408211163	189.8649636711686	207.33586279445566	214.53486279445482	229.35086279446926	239.90596367118084	247.1388627944513	266.1336244930628	282.2449636711686	304.2813306300741	318.3309636711804	339.19069758899093	354.0687619177577	250.02502799992965
-537-06-03	128535	1525077.5	-0.2537810122547248	1.1423930094355583	-3.3992587138803967	5.123841514360026	-2.201418198567989	0.0	1.1339881961273712	63.881593943751106	89.85770171939589	49.753806771639404	320.286552824267	334.52772021515597	69.85023380805346	84.21142763012597	2.364394301317634	12.983494602687168	24.761127835564714	34.513394301317206	48.4587610684392	53.489394301306234	78.38499610952883	93.44639430130447	99.4385949040436	114.77069520540316	125.85782693145435	128.14239430131323	158.3753284383016	168.63149460268454	168.8415604656733	189.865228136922	207.33612783555157	214.53512783555072	229.35112783556517	239.90622813693426	247.13912783554719	266.1338927944327	282.24522813692204	304.2815949040467	318.3312281369338	339.1909616711827	354.06902753419604	250.02529399992963
-537-06-10	128536	1525084.5	-0.2423623877910328	1.1519250802953598	-2.0410241762728765	0.05517840352521027	-2.234858279159573	0.0	1.3111230518893264	65.45175571554859	94.27389534824648	56.51582045464238	44.04229428133357	334.6636178371138	76.51699457208184	92.79419419792977	2.364659725975168	12.983759452002237	24.761392876660604	34.51365972597473	48.459026301315916	53.48965972596377	78.38525808213157	93.446659725962	99.4388591780162	114.7709589040333	125.85809369857765	128.14265972597076	158.37559232871257	168.6317594519996	168.84182684923493	189.86549260267543	207.33639287664747	214.5353928766466	229.35139287666107	239.90649260268768	247.1393928766431	266.13416109580254	282.2454926026754	304.2818591780193	318.33149260268726	339.1912257533745	354.0692931506344	250.02555999992964
-537-06-17	128537	1525091.5	-0.23122914045799786	1.159039685231322	-0.5040219844096809	-5.145383250441953	-2.26842184924223	0.0	1.443616610491038	67.00677599137555	98.69640648090132	66.98593199834943	134.4309952138139	334.7155722221881	83.19205508869175	101.37454316298988	2.3649251506327023	12.984024301317305	24.761657917756498	34.51392515063227	48.45929153419262	53.4899251506213	78.3855200547343	93.44692515061953	99.4391234519888	114.77122260266343	125.85836046570093	128.14292515062832	158.37585621912353	168.6320243013147	168.84209323279657	189.86575706842888	207.33665791774334	214.5356579177425	229.35165791775694	239.9067570684411	247.139657917739	266.1344293971724	282.2457570684289	304.2821234519919	318.3317570684407	339.19148983556624	354.06955876707275	250.02582599992962
-537-06-24	128538	1525098.5	-0.22032767522263008	1.1637843484510744	0.8200776810369357	1.077443958645695	-2.3016819787061737	0.0	1.5255231982174249	68.54001487823211	103.12667120232828	80.27637353571629	235.9693341122184	334.6829729468712	89.87849921845918	109.95136470425643	2.365190575290237	12.984289150632375	24.761922958852388	34.5141905752898	48.45955676706934	53.49019057527884	78.38578202733704	93.44719057527706	99.43938772596141	114.77148630129356	125.85862723282422	128.14319057528584	158.3761201095345	168.63228915062976	168.8423596163582	189.8660215341823	207.33692295883924	214.5359229588384	229.35192295885284	239.90702153419454	247.13992295883486	266.13469769854225	282.24602153418226	304.2823877259645	318.3320215341941	339.19175391775804	354.06982438351116	250.02609199992963
-537-07-01	128539	1525105.5	-0.2096044976504764	1.1661947109424329	1.609307126255058	4.963242644937863	-2.334165753701397	0.0	1.5522973333406365	70.04461099024394	107.56612619010887	94.73102006748259	328.8735080116178	334.5665793432931	96.57928417841299	118.52320713314816	2.3654559999477707	12.984553999947442	24.762187999948278	34.51445599994734	48.45982199994605	53.49045599993637	78.38604399993979	93.4474559999346	99.439651999934	114.77174999992371	125.85889399994751	128.14345599994337	158.37638399994546	168.63255399994483	168.84262599991985	189.8662859999357	207.33718799993514	214.53618799993427	229.35218799994874	239.90728599994796	247.14018799993076	266.13496599991214	282.2462859999357	304.2826519999371	318.33228599994754	339.1920179999498	354.0700899999495	250.02635799992964
-537-07-08	128540	1525112.5	-0.19900577280375809	1.1662948184535245	1.7973902417961782	-0.8317466538633879	-2.36536175513947	0.0	1.5209645261355371	71.51341765466701	112.016196987768	108.80703220125055	52.45039132225765	334.36871665072584	103.29720501013742	127.088316907768	2.3657214246053053	12.984818849262512	24.762453041044168	34.51472142460487	48.460087232822765	53.49072142459391	78.38630597254253	93.44772142459213	99.4399162739066	114.77201369855385	125.85916076707079	128.1437214246009	158.37664789035642	168.6328188492599	168.8428923834815	189.86655046568913	207.337453041031	214.53645304103017	229.3524530410446	239.90755046570138	247.14045304102663	266.135234301282	282.24655046568915	304.2829162739097	318.33255046570093	339.1922820821416	354.07035561638787	250.02662399992963
-537-07-15	128541	1525119.5	-0.1884768859047536	1.164097289278481	1.5080122476932298	-5.051270038248663	-2.394731935408794	0.0	1.4302519257156854	72.9389432152463	116.47828680563015	121.85481035678923	143.8068676594319	334.093446378373	110.0348590961728	135.64468855051183	2.365986849262839	12.98508369857758	24.762718082140058	34.51498684926241	48.46035246569947	53.49098684925144	78.38656794514526	93.44798684924967	99.44018054787921	114.77227739718398	125.85942753419408	128.14398684925845	158.3769117807674	168.63308369857495	168.84315876704315	189.86681493144258	207.3377180821269	214.53671808212607	229.3527180821405	239.9078149314548	247.14071808212253	266.13550260265185	282.24681493144254	304.2831805478823	318.3328149314544	339.1925461643334	354.0706212328262	250.02688999992964
-537-07-22	128542	1525126.5	-0.17796202221918805	1.1596033718938232	0.8898985188965084	2.0091575165871665	-2.421728110042518	0.0	1.2806746097782689	74.31329765580523	120.95376584520037	133.79283622440676	245.35975785638772	333.74669022070094	116.79461093475271	144.19011541909495	2.3662522739203737	12.985348547892649	24.762983123235948	34.51525227391994	48.460617698576186	53.49125227390898	78.386829917748	93.4482522739072	99.44044482185181	114.77254109581412	125.85969430131738	128.14425227391598	158.37717567117832	168.63334854789002	168.8434251506048	189.867079397196	207.3379831232228	214.53698312322194	229.3529831232364	239.90807939720824	247.14098312321843	266.13577090402174	282.247079397196	304.2834448218549	318.3330793972078	339.1928102465252	354.0708868492646	250.02715599992965
-537-07-29	128543	1525133.5	-0.16740378935981154	1.1528029031379732	0.060531356165407925	4.652198032914285	-2.445812769006553	0.0	1.074575179744784	75.62814871497864	125.44396116176495	144.67786480530276	337.4113230536092	333.3362855892285	123.57855748577127	152.7222305749658	2.366517698577908	12.985613397207716	24.763248164331838	34.515517698577476	48.4608829314529	53.49151769856651	78.38709189035075	93.44851769856474	99.44070909582442	114.77280479444426	125.85996106844065	128.1445176985735	158.37743956158928	168.6336133972051	168.84369153416642	189.8673438629494	207.33824816431868	214.53724816431784	229.35324816433229	239.90834386296166	247.1412481643143	266.13603920539157	282.24734386294944	304.28370909582753	318.3333438629612	339.19307432871693	354.07115246570294	250.02742199992963
-537-08-05	128544	1525140.5	-0.15674291369867802	1.1436741787394489	-0.8895308299239738	-1.6968548713977163	-2.4664832667907475	0.0	0.8161163152066682	76.87469190715905	129.95014710441336	154.51192610181783	60.897161882997686	332.87195230820544	130.3884945281536	161.23852602965403	2.366783123235442	12.985878246522784	24.763513205427728	34.51578312323501	48.461148164329614	53.491783123224046	78.38735386295349	93.44878312322227	99.44097336979702	114.77306849307439	125.86022783556395	128.14478312323104	158.37770345200025	168.63387824652017	168.8439579177281	189.86760832870283	207.33851320541459	214.53751320541372	229.3535132054282	239.90860832871508	247.1415132054102	266.13630750676145	282.2476083287028	304.2839733698001	318.33360832871466	339.1933384109087	354.0714180821413	250.02768799992964
-537-08-12	128545	1525147.5	-0.145918054251087	1.1321837496304326	-1.8783842855913024	-4.775369275797587	-2.483297759812797	0.0	0.5112278931612793	78.04364044305964	134.4735363910412	163.13319862009226	153.23407500003657	332.3651549787831	137.22588459262585	169.73633844366557	2.3670485478929764	12.986143095837853	24.76377824652362	34.516048547892545	48.46141339720632	53.49204854788158	78.38761583555622	93.44904854787981	99.44123764376963	114.77333219170453	125.86049460268724	128.1450485478886	158.3779673424112	168.63414309583524	168.84422430128973	189.86787279445628	207.33877824651046	214.53777824650962	229.35377824652406	239.9088727944685	247.1417782465061	266.13657580813134	282.24787279445627	304.2842376437727	318.3338727944681	339.1936024931005	354.07168369857965	250.02795399992965
-537-08-19	128546	1525154.5	-0.13486579251410324	1.1182861596588796	-2.8029725174758253	2.8646532419261552	-2.4959006595372824	0.0	0.16751204084624946	79.12524298358677	139.01527189198478	170.05929396619706	254.70769275630767	331.828854090202	144.09182716154018	178.21278980169328	2.3673139725505106	12.986407945152923	24.76404328761951	34.51631397255008	48.461678630083036	53.492313972539115	78.38787780815896	93.44931397253734	99.44150191774223	114.77359589033466	125.86076136981052	128.14531397254612	158.37823123282217	168.63440794515031	168.84449068485137	189.8681372602097	207.33904328760636	214.53804328760552	229.35404328761996	239.90913726022194	247.14204328760198	266.13684410950117	282.24813726020966	304.28450191774533	318.3341372602215	339.1938665752923	354.071949315018	250.02821999992963
-537-08-26	128547	1525161.5	-0.12352087528204213	1.101923643049728	-3.47307435134674	4.20192288797816	-2.5040450181005744	0.0	-0.20588904325244667	80.10933943959229	143.57641921044387	174.18748238690284	345.90084113381033	331.2771504610393	150.98703195050052	186.6646724740794	2.367579397208045	12.98667279446799	24.7643083287154	34.516579397207614	48.46194386295975	53.49257939719665	78.3881397807617	93.44957939719488	99.44176619171483	114.7738595889648	125.86102813693381	128.14557939720365	158.37849512323314	168.63467279446536	168.844757068413	189.8684017259631	207.33930832870226	214.5383083287014	229.35430832871586	239.90940172597536	247.14230832869788	266.13711241087105	282.2484017259631	304.28476619171795	318.33440172597494	339.1941306574841	354.07221493145636	250.02848599992964
-537-09-02	128548	1525168.5	-0.11181680853957947	1.0830258032727926	-3.465047244422608	-2.5141624829938203	-2.5076092960915064	0.0	-0.5984565475913965	80.98546753770933	148.15796014959278	173.50241888413234	69.39137157322068	330.72484044269106	157.91179618052638	195.0882690366184	2.367844821865579	12.986937643783058	24.76457336981129	34.51684482186515	48.462209095836464	53.492844821854185	78.38840175336445	93.44984482185241	99.44203046568742	114.77412328759493	125.86129490405709	128.14584482186117	158.3787590136441	168.63493764378043	168.84502345197464	189.86866619171653	207.33957336979813	214.5385733697973	229.35457336981173	239.90966619172877	247.14257336979378	266.1373807122409	282.24866619171655	304.2850304656905	318.33466619172833	339.19439473967583	354.0724805478947	250.02875199992963
-537-09-09	128549	1525175.5	-0.09968692195571313	1.061509298811102	-2.1199682856408693	-4.3252345994436805	-2.5066064428641	0.0	-0.9984830432852938	81.74303534699357	152.7607871558895	166.7718119131769	162.70278282529887	330.18691124733806	164.86598682617296	203.4790978452903	2.3681102465231136	12.987202493098128	24.76483841090718	34.517110246522684	48.46247432871317	53.49311024651172	78.38866372596718	93.45011024650995	99.44229473966003	114.77438698622508	125.86156167118038	128.14611024651873	158.37902290405503	168.6352024930955	168.8452898355363	189.86893065746997	207.33983841089403	214.5388384108932	229.35483841090763	239.9099306574822	247.14283841088965	266.13764901361077	282.24893065746994	304.28529473966313	318.3349306574818	339.1946588218676	354.07274616433307	250.02901799992964
