nid	naks	gname	lon	lat	year	date	jd
M01-Rev	रेवती	ε Psc	315.364	0.891	-2500	-2500-12-31T06:00:00	808297.534468
M02-Bha	भरणी	* 41 Ari	345.995	10.207	-2500	-2500-12-31T06:00:00	808297.534468
M03-Mrg	मृगशीर्षः	λ Ori	21.429	-13.957	-2500	-2500-12-31T06:00:00	808297.534468
M04-Pun	पुनर्वसू	β Gem	51.697	6.458	-2500	-2500-12-31T06:00:00	808297.534468
M05-Mag	मघाः	α Leo	87.901	0.163	-2500	-2500-12-31T06:00:00	808297.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	98.683	14.139	-2500	-2500-12-31T06:00:00	808297.534468
M07-Chi	चित्रा	α Vir	141.644	-1.805	-2500	-2500-12-31T06:00:00	808297.534468
M08-Vis	विशाखे	α2 Lib	162.930	0.838	-2500	-2500-12-31T06:00:00	808297.534468
M09-Jye	ज्येष्ठा	α Sco	187.538	-3.995	-2500	-2500-12-31T06:00:00	808297.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	214.167	-1.278	-2500	-2500-12-31T06:00:00	808297.534468
M11-Dha	धनिष्ठा	β Del	254.190	32.481	-2500	-2500-12-31T06:00:00	808297.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	291.387	19.608	-2500	-2500-12-31T06:00:00	808297.534468
M01-Rev	रेवती	ε Psc	316.049	0.892	-2450	-2450-12-31T18:00:00	826560.034468
M02-Bha	भरणी	* 41 Ari	346.680	10.208	-2450	-2450-12-31T18:00:00	826560.034468
M03-Mrg	मृगशीर्षः	λ Ori	22.115	-13.950	-2450	-2450-12-31T18:00:00	826560.034468
M04-Pun	पुनर्वसू	β Gem	52.375	6.461	-2450	-2450-12-31T18:00:00	826560.034468
M05-Mag	मघाः	α Leo	88.583	0.168	-2450	-2450-12-31T18:00:00	826560.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	99.373	14.143	-2450	-2450-12-31T18:00:00	826560.034468
M07-Chi	चित्रा	α Vir	142.329	-1.806	-2450	-2450-12-31T18:00:00	826560.034468
M08-Vis	विशाखे	α2 Lib	163.615	0.833	-2450	-2450-12-31T18:00:00	826560.034468
M09-Jye	ज्येष्ठा	α Sco	188.224	-4.000	-2450	-2450-12-31T18:00:00	826560.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	214.851	-1.288	-2450	-2450-12-31T18:00:00	826560.034468
M11-Dha	धनिष्ठा	β Del	254.876	32.474	-2450	-2450-12-31T18:00:00	826560.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	292.071	19.605	-2450	-2450-12-31T18:00:00	826560.034468
M01-Rev	रेवती	ε Psc	316.734	0.893	-2400	-2400-12-31T06:00:00	844822.534468
M02-Bha	भरणी	* 41 Ari	347.365	10.210	-2400	-2400-12-31T06:00:00	844822.534468
M03-Mrg	मृगशीर्षः	λ Ori	22.802	-13.944	-2400	-2400-12-31T06:00:00	844822.534468
M04-Pun	पुनर्वसू	β Gem	53.052	6.464	-2400	-2400-12-31T06:00:00	844822.534468
M05-Mag	मघाः	α Leo	89.265	0.172	-2400	-2400-12-31T06:00:00	844822.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	100.063	14.146	-2400	-2400-12-31T06:00:00	844822.534468
M07-Chi	चित्रा	α Vir	143.014	-1.808	-2400	-2400-12-31T06:00:00	844822.534468
M08-Vis	विशाखे	α2 Lib	164.300	0.829	-2400	-2400-12-31T06:00:00	844822.534468
M09-Jye	ज्येष्ठा	α Sco	188.909	-4.006	-2400	-2400-12-31T06:00:00	844822.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	215.536	-1.297	-2400	-2400-12-31T06:00:00	844822.534468
M11-Dha	धनिष्ठा	β Del	255.561	32.467	-2400	-2400-12-31T06:00:00	844822.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	292.756	19.601	-2400	-2400-12-31T06:00:00	844822.534468
M01-Rev	रेवती	ε Psc	317.419	0.895	-2350	-2350-12-31T18:00:00	863085.034468
M02-Bha	भरणी	* 41 Ari	348.051	10.212	-2350	-2350-12-31T18:00:00	863085.034468
M03-Mrg	मृगशीर्षः	λ Ori	23.488	-13.937	-2350	-2350-12-31T18:00:00	863085.034468
M04-Pun	पुनर्वसू	β Gem	53.730	6.467	-2350	-2350-12-31T18:00:00	863085.034468
M05-Mag	मघाः	α Leo	89.948	0.176	-2350	-2350-12-31T18:00:00	863085.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	100.754	14.149	-2350	-2350-12-31T18:00:00	863085.034468
M07-Chi	चित्रा	α Vir	143.700	-1.810	-2350	-2350-12-31T18:00:00	863085.034468
M08-Vis	विशाखे	α2 Lib	164.985	0.824	-2350	-2350-12-31T18:00:00	863085.034468
M09-Jye	ज्येष्ठा	α Sco	189.595	-4.012	-2350	-2350-12-31T18:00:00	863085.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	216.221	-1.307	-2350	-2350-12-31T18:00:00	863085.034468
M11-Dha	धनिष्ठा	β Del	256.246	32.460	-2350	-2350-12-31T18:00:00	863085.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	293.440	19.598	-2350	-2350-12-31T18:00:00	863085.034468
M01-Rev	रेवती	ε Psc	318.104	0.896	-2300	-2300-12-31T06:00:00	881347.534468
M02-Bha	भरणी	* 41 Ari	348.736	10.214	-2300	-2300-12-31T06:00:00	881347.534468
M03-Mrg	मृगशीर्षः	λ Ori	24.175	-13.931	-2300	-2300-12-31T06:00:00	881347.534468
M04-Pun	पुनर्वसू	β Gem	54.408	6.470	-2300	-2300-12-31T06:00:00	881347.534468
M05-Mag	मघाः	α Leo	90.630	0.181	-2300	-2300-12-31T06:00:00	881347.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	101.444	14.153	-2300	-2300-12-31T06:00:00	881347.534468
M07-Chi	चित्रा	α Vir	144.385	-1.811	-2300	-2300-12-31T06:00:00	881347.534468
M08-Vis	विशाखे	α2 Lib	165.670	0.819	-2300	-2300-12-31T06:00:00	881347.534468
M09-Jye	ज्येष्ठा	α Sco	190.281	-4.018	-2300	-2300-12-31T06:00:00	881347.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	216.906	-1.317	-2300	-2300-12-31T06:00:00	881347.534468
M11-Dha	धनिष्ठा	β Del	256.932	32.452	-2300	-2300-12-31T06:00:00	881347.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	294.125	19.595	-2300	-2300-12-31T06:00:00	881347.534468
M01-Rev	रेवती	ε Psc	318.789	0.897	-2250	-2250-12-31T18:00:00	899610.034468
M02-Bha	भरणी	* 41 Ari	349.422	10.216	-2250	-2250-12-31T18:00:00	899610.034468
M03-Mrg	मृगशीर्षः	λ Ori	24.862	-13.925	-2250	-2250-12-31T18:00:00	899610.034468
M04-Pun	पुनर्वसू	β Gem	55.086	6.473	-2250	-2250-12-31T18:00:00	899610.034468
M05-Mag	मघाः	α Leo	91.313	0.185	-2250	-2250-12-31T18:00:00	899610.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	102.134	14.156	-2250	-2250-12-31T18:00:00	899610.034468
M07-Chi	चित्रा	α Vir	145.071	-1.813	-2250	-2250-12-31T18:00:00	899610.034468
M08-Vis	विशाखे	α2 Lib	166.355	0.814	-2250	-2250-12-31T18:00:00	899610.034468
M09-Jye	ज्येष्ठा	α Sco	190.967	-4.024	-2250	-2250-12-31T18:00:00	899610.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	217.591	-1.327	-2250	-2250-12-31T18:00:00	899610.034468
M11-Dha	धनिष्ठा	β Del	257.617	32.445	-2250	-2250-12-31T18:00:00	899610.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	294.809	19.591	-2250	-2250-12-31T18:00:00	899610.034468
M01-Rev	रेवती	ε Psc	319.475	0.898	-2200	-2200-12-31T06:00:00	917872.534468
M02-Bha	भरणी	* 41 Ari	350.108	10.218	-2200	-2200-12-31T06:00:00	917872.534468
M03-Mrg	मृगशीर्षः	λ Ori	25.549	-13.918	-2200	-2200-12-31T06:00:00	917872.534468
M04-Pun	पुनर्वसू	β Gem	55.764	6.476	-2200	-2200-12-31T06:00:00	917872.534468
M05-Mag	मघाः	α Leo	91.996	0.189	-2200	-2200-12-31T06:00:00	917872.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	102.825	14.159	-2200	-2200-12-31T06:00:00	917872.534468
M07-Chi	चित्रा	α Vir	145.757	-1.815	-2200	-2200-12-31T06:00:00	917872.534468
M08-Vis	विशाखे	α2 Lib	167.040	0.809	-2200	-2200-12-31T06:00:00	917872.534468
M09-Jye	ज्येष्ठा	α Sco	191.653	-4.030	-2200	-2200-12-31T06:00:00	917872.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	218.276	-1.336	-2200	-2200-12-31T06:00:00	917872.534468
M11-Dha	धनिष्ठा	β Del	258.303	32.438	-2200	-2200-12-31T06:00:00	917872.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	295.494	19.588	-2200	-2200-12-31T06:00:00	917872.534468
M01-Rev	रेवती	ε Psc	320.160	0.899	-2150	-2150-12-31T18:00:00	936135.034468
M02-Bha	भरणी	* 41 Ari	350.793	10.220	-2150	-2150-12-31T18:00:00	936135.034468
M03-Mrg	मृगशीर्षः	λ Ori	26.236	-13.912	-2150	-2150-12-31T18:00:00	936135.034468
M04-Pun	पुनर्वसू	β Gem	56.442	6.479	-2150	-2150-12-31T18:00:00	936135.034468
M05-Mag	मघाः	α Leo	92.679	0.194	-2150	-2150-12-31T18:00:00	936135.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	103.516	14.163	-2150	-2150-12-31T18:00:00	936135.034468
M07-Chi	चित्रा	α Vir	146.443	-1.817	-2150	-2150-12-31T18:00:00	936135.034468
M08-Vis	विशाखे	α2 Lib	167.726	0.804	-2150	-2150-12-31T18:00:00	936135.034468
M09-Jye	ज्येष्ठा	α Sco	192.339	-4.036	-2150	-2150-12-31T18:00:00	936135.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	218.962	-1.346	-2150	-2150-12-31T18:00:00	936135.034468
M11-Dha	धनिष्ठा	β Del	258.989	32.431	-2150	-2150-12-31T18:00:00	936135.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	296.179	19.584	-2150	-2150-12-31T18:00:00	936135.034468
M01-Rev	रेवती	ε Psc	320.846	0.900	-2100	-2100-12-31T06:00:00	954397.534468
M02-Bha	भरणी	* 41 Ari	351.479	10.222	-2100	-2100-12-31T06:00:00	954397.534468
M03-Mrg	मृगशीर्षः	λ Ori	26.923	-13.905	-2100	-2100-12-31T06:00:00	954397.534468
M04-Pun	पुनर्वसू	β Gem	57.121	6.482	-2100	-2100-12-31T06:00:00	954397.534468
M05-Mag	मघाः	α Leo	93.362	0.198	-2100	-2100-12-31T06:00:00	954397.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	104.206	14.166	-2100	-2100-12-31T06:00:00	954397.534468
M07-Chi	चित्रा	α Vir	147.129	-1.818	-2100	-2100-12-31T06:00:00	954397.534468
M08-Vis	विशाखे	α2 Lib	168.411	0.800	-2100	-2100-12-31T06:00:00	954397.534468
M09-Jye	ज्येष्ठा	α Sco	193.025	-4.043	-2100	-2100-12-31T06:00:00	954397.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	219.647	-1.356	-2100	-2100-12-31T06:00:00	954397.534468
M11-Dha	धनिष्ठा	β Del	259.675	32.424	-2100	-2100-12-31T06:00:00	954397.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	296.864	19.581	-2100	-2100-12-31T06:00:00	954397.534468
M01-Rev	रेवती	ε Psc	321.532	0.902	-2050	-2050-12-31T18:00:00	972660.034468
M02-Bha	भरणी	* 41 Ari	352.166	10.224	-2050	-2050-12-31T18:00:00	972660.034468
M03-Mrg	मृगशीर्षः	λ Ori	27.611	-13.899	-2050	-2050-12-31T18:00:00	972660.034468
M04-Pun	पुनर्वसू	β Gem	57.799	6.485	-2050	-2050-12-31T18:00:00	972660.034468
M05-Mag	मघाः	α Leo	94.045	0.202	-2050	-2050-12-31T18:00:00	972660.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	104.897	14.169	-2050	-2050-12-31T18:00:00	972660.034468
M07-Chi	चित्रा	α Vir	147.815	-1.820	-2050	-2050-12-31T18:00:00	972660.034468
M08-Vis	विशाखे	α2 Lib	169.097	0.795	-2050	-2050-12-31T18:00:00	972660.034468
M09-Jye	ज्येष्ठा	α Sco	193.712	-4.049	-2050	-2050-12-31T18:00:00	972660.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	220.333	-1.365	-2050	-2050-12-31T18:00:00	972660.034468
M11-Dha	धनिष्ठा	β Del	260.361	32.417	-2050	-2050-12-31T18:00:00	972660.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	297.549	19.578	-2050	-2050-12-31T18:00:00	972660.034468
M01-Rev	रेवती	ε Psc	322.218	0.903	-2000	-2000-12-31T06:00:00	990922.534468
M02-Bha	भरणी	* 41 Ari	352.852	10.226	-2000	-2000-12-31T06:00:00	990922.534468
M03-Mrg	मृगशीर्षः	λ Ori	28.298	-13.892	-2000	-2000-12-31T06:00:00	990922.534468
M04-Pun	पुनर्वसू	β Gem	58.478	6.488	-2000	-2000-12-31T06:00:00	990922.534468
M05-Mag	मघाः	α Leo	94.728	0.206	-2000	-2000-12-31T06:00:00	990922.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	105.588	14.172	-2000	-2000-12-31T06:00:00	990922.534468
M07-Chi	चित्रा	α Vir	148.501	-1.822	-2000	-2000-12-31T06:00:00	990922.534468
M08-Vis	विशाखे	α2 Lib	169.783	0.790	-2000	-2000-12-31T06:00:00	990922.534468
M09-Jye	ज्येष्ठा	α Sco	194.398	-4.055	-2000	-2000-12-31T06:00:00	990922.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	221.019	-1.375	-2000	-2000-12-31T06:00:00	990922.534468
M11-Dha	धनिष्ठा	β Del	261.047	32.410	-2000	-2000-12-31T06:00:00	990922.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	298.234	19.575	-2000	-2000-12-31T06:00:00	990922.534468
M01-Rev	रेवती	ε Psc	322.904	0.904	-1950	-1950-12-31T18:00:00	1009185.034468
M02-Bha	भरणी	* 41 Ari	353.538	10.228	-1950	-1950-12-31T18:00:00	1009185.034468
M03-Mrg	मृगशीर्षः	λ Ori	28.986	-13.886	-1950	-1950-12-31T18:00:00	1009185.034468
M04-Pun	पुनर्वसू	β Gem	59.156	6.491	-1950	-1950-12-31T18:00:00	1009185.034468
M05-Mag	मघाः	α Leo	95.412	0.211	-1950	-1950-12-31T18:00:00	1009185.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	106.279	14.175	-1950	-1950-12-31T18:00:00	1009185.034468
M07-Chi	चित्रा	α Vir	149.188	-1.824	-1950	-1950-12-31T18:00:00	1009185.034468
M08-Vis	विशाखे	α2 Lib	170.469	0.785	-1950	-1950-12-31T18:00:00	1009185.034468
M09-Jye	ज्येष्ठा	α Sco	195.085	-4.061	-1950	-1950-12-31T18:00:00	1009185.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	221.704	-1.385	-1950	-1950-12-31T18:00:00	1009185.034468
M11-Dha	धनिष्ठा	β Del	261.734	32.403	-1950	-1950-12-31T18:00:00	1009185.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	298.919	19.571	-1950	-1950-12-31T18:00:00	1009185.034468
M01-Rev	रेवती	ε Psc	323.590	0.906	-1900	-1900-12-31T06:00:00	1027447.534468
M02-Bha	भरणी	* 41 Ari	354.225	10.230	-1900	-1900-12-31T06:00:00	1027447.534468
M03-Mrg	मृगशीर्षः	λ Ori	29.673	-13.880	-1900	-1900-12-31T06:00:00	1027447.534468
M04-Pun	पुनर्वसू	β Gem	59.835	6.494	-1900	-1900-12-31T06:00:00	1027447.534468
M05-Mag	मघाः	α Leo	96.095	0.215	-1900	-1900-12-31T06:00:00	1027447.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	106.971	14.178	-1900	-1900-12-31T06:00:00	1027447.534468
M07-Chi	चित्रा	α Vir	149.874	-1.826	-1900	-1900-12-31T06:00:00	1027447.534468
M08-Vis	विशाखे	α2 Lib	171.155	0.780	-1900	-1900-12-31T06:00:00	1027447.534468
M09-Jye	ज्येष्ठा	α Sco	195.772	-4.067	-1900	-1900-12-31T06:00:00	1027447.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	222.390	-1.394	-1900	-1900-12-31T06:00:00	1027447.534468
M11-Dha	धनिष्ठा	β Del	262.420	32.396	-1900	-1900-12-31T06:00:00	1027447.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	299.605	19.568	-1900	-1900-12-31T06:00:00	1027447.534468
M01-Rev	रेवती	ε Psc	323.589	0.903	-1850	-1850-12-31T18:00:00	1045710.034468
M02-Bha	भरणी	* 41 Ari	354.224	10.228	-1850	-1850-12-31T18:00:00	1045710.034468
M03-Mrg	मृगशीर्षः	λ Ori	29.674	-13.877	-1850	-1850-12-31T18:00:00	1045710.034468
M04-Pun	पुनर्वसू	β Gem	59.827	6.494	-1850	-1850-12-31T18:00:00	1045710.034468
M05-Mag	मघाः	α Leo	96.092	0.220	-1850	-1850-12-31T18:00:00	1045710.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	106.974	14.183	-1850	-1850-12-31T18:00:00	1045710.034468
M07-Chi	चित्रा	α Vir	149.874	-1.824	-1850	-1850-12-31T18:00:00	1045710.034468
M08-Vis	विशाखे	α2 Lib	171.154	0.779	-1850	-1850-12-31T18:00:00	1045710.034468
M09-Jye	ज्येष्ठा	α Sco	195.771	-4.069	-1850	-1850-12-31T18:00:00	1045710.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	222.389	-1.401	-1850	-1850-12-31T18:00:00	1045710.034468
M11-Dha	धनिष्ठा	β Del	262.422	32.390	-1850	-1850-12-31T18:00:00	1045710.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	299.604	19.563	-1850	-1850-12-31T18:00:00	1045710.034468
M01-Rev	रेवती	ε Psc	323.588	0.901	-1800	-1800-12-31T06:00:00	1063972.534468
M02-Bha	भरणी	* 41 Ari	354.224	10.226	-1800	-1800-12-31T06:00:00	1063972.534468
M03-Mrg	मृगशीर्षः	λ Ori	29.676	-13.874	-1800	-1800-12-31T06:00:00	1063972.534468
M04-Pun	पुनर्वसू	β Gem	59.818	6.495	-1800	-1800-12-31T06:00:00	1063972.534468
M05-Mag	मघाः	α Leo	96.088	0.224	-1800	-1800-12-31T06:00:00	1063972.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	106.977	14.187	-1800	-1800-12-31T06:00:00	1063972.534468
M07-Chi	चित्रा	α Vir	149.873	-1.822	-1800	-1800-12-31T06:00:00	1063972.534468
M08-Vis	विशाखे	α2 Lib	171.153	0.779	-1800	-1800-12-31T06:00:00	1063972.534468
M09-Jye	ज्येष्ठा	α Sco	195.771	-4.070	-1800	-1800-12-31T06:00:00	1063972.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	222.388	-1.407	-1800	-1800-12-31T06:00:00	1063972.534468
M11-Dha	धनिष्ठा	β Del	262.424	32.383	-1800	-1800-12-31T06:00:00	1063972.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	299.604	19.557	-1800	-1800-12-31T06:00:00	1063972.534468
M01-Rev	रेवती	ε Psc	323.587	0.899	-1750	-1750-12-31T18:00:00	1082235.034468
M02-Bha	भरणी	* 41 Ari	354.223	10.223	-1750	-1750-12-31T18:00:00	1082235.034468
M03-Mrg	मृगशीर्षः	λ Ori	29.677	-13.872	-1750	-1750-12-31T18:00:00	1082235.034468
M04-Pun	पुनर्वसू	β Gem	59.809	6.496	-1750	-1750-12-31T18:00:00	1082235.034468
M05-Mag	मघाः	α Leo	96.084	0.229	-1750	-1750-12-31T18:00:00	1082235.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	106.980	14.192	-1750	-1750-12-31T18:00:00	1082235.034468
M07-Chi	चित्रा	α Vir	149.873	-1.820	-1750	-1750-12-31T18:00:00	1082235.034468
M08-Vis	विशाखे	α2 Lib	171.152	0.778	-1750	-1750-12-31T18:00:00	1082235.034468
M09-Jye	ज्येष्ठा	α Sco	195.770	-4.072	-1750	-1750-12-31T18:00:00	1082235.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	222.387	-1.414	-1750	-1750-12-31T18:00:00	1082235.034468
M11-Dha	धनिष्ठा	β Del	262.426	32.377	-1750	-1750-12-31T18:00:00	1082235.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	299.604	19.552	-1750	-1750-12-31T18:00:00	1082235.034468
M01-Rev	रेवती	ε Psc	326.336	0.911	-1700	-1700-12-31T06:00:00	1100497.534468
M02-Bha	भरणी	* 41 Ari	356.972	10.239	-1700	-1700-12-31T06:00:00	1100497.534468
M03-Mrg	मृगशीर्षः	λ Ori	32.425	-13.854	-1700	-1700-12-31T06:00:00	1100497.534468
M04-Pun	पुनर्वसू	β Gem	62.552	6.505	-1700	-1700-12-31T06:00:00	1100497.534468
M05-Mag	मघाः	α Leo	98.831	0.231	-1700	-1700-12-31T06:00:00	1100497.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	109.737	14.190	-1700	-1700-12-31T06:00:00	1100497.534468
M07-Chi	चित्रा	α Vir	152.622	-1.834	-1700	-1700-12-31T06:00:00	1100497.534468
M08-Vis	विशाखे	α2 Lib	173.901	0.760	-1700	-1700-12-31T06:00:00	1100497.534468
M09-Jye	ज्येष्ठा	α Sco	198.520	-4.091	-1700	-1700-12-31T06:00:00	1100497.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	225.136	-1.433	-1700	-1700-12-31T06:00:00	1100497.534468
M11-Dha	धनिष्ठा	β Del	265.167	32.368	-1700	-1700-12-31T06:00:00	1100497.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	302.348	19.556	-1700	-1700-12-31T06:00:00	1100497.534468
M01-Rev	रेवती	ε Psc	327.023	0.913	-1650	-1650-12-31T18:00:00	1118760.034468
M02-Bha	भरणी	* 41 Ari	357.660	10.241	-1650	-1650-12-31T18:00:00	1118760.034468
M03-Mrg	मृगशीर्षः	λ Ori	33.114	-13.847	-1650	-1650-12-31T18:00:00	1118760.034468
M04-Pun	पुनर्वसू	β Gem	63.232	6.508	-1650	-1650-12-31T18:00:00	1118760.034468
M05-Mag	मघाः	α Leo	99.515	0.235	-1650	-1650-12-31T18:00:00	1118760.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	110.429	14.193	-1650	-1650-12-31T18:00:00	1118760.034468
M07-Chi	चित्रा	α Vir	153.309	-1.836	-1650	-1650-12-31T18:00:00	1118760.034468
M08-Vis	विशाखे	α2 Lib	174.587	0.755	-1650	-1650-12-31T18:00:00	1118760.034468
M09-Jye	ज्येष्ठा	α Sco	199.208	-4.098	-1650	-1650-12-31T18:00:00	1118760.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	225.822	-1.443	-1650	-1650-12-31T18:00:00	1118760.034468
M11-Dha	धनिष्ठा	β Del	265.854	32.361	-1650	-1650-12-31T18:00:00	1118760.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	303.034	19.553	-1650	-1650-12-31T18:00:00	1118760.034468
M01-Rev	रेवती	ε Psc	327.710	0.914	-1600	-1600-12-31T06:00:00	1137022.534468
M02-Bha	भरणी	* 41 Ari	358.347	10.243	-1600	-1600-12-31T06:00:00	1137022.534468
M03-Mrg	मृगशीर्षः	λ Ori	33.802	-13.841	-1600	-1600-12-31T06:00:00	1137022.534468
