iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
4	-01281-01-16T12:08:36.705	1253199.006	343.123	-7.344	296.130	0.001	341.093	-3.051	295.920	4.742	359.789	29.725	(0.0005637088694968776, 296.13017903253535)	(4.741877624731339, 295.91955665682605)	-1280	1253188.006	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
4	-01281-02-15T05:31:58.849	1253228.731	10.137	4.435	325.553	0.003	7.959	8.793	325.314	4.863	359.762	29.672	(0.0032952495445247245, 325.5528812939525)	(4.862667814578015, 325.3144028381528)	-1280	1253217.731	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
4	-01281-03-16T21:39:53.695	1253258.403	37.412	15.040	354.408	0.005	35.991	18.406	354.215	3.631	359.807	29.529	(0.005205591548224268, 354.4077325793166)	(3.631171649454245, 354.21469868102344)	-1280	1253247.403	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-01281-04-15T10:21:05.223	1253287.931	66.394	22.075	22.721	0.006	65.206	23.410	21.861	1.504	359.141	29.538	(0.00590093758008113, 22.72065002973831)	(1.50402938417448, 21.86146014306458)	-1280	1253276.931	N04-Roh/ε Tau	N04-Roh/θ2 Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
3	-01281-05-14T23:15:11.174	1253317.469	96.920	23.729	50.838	0.005	96.446	22.648	50.453	-1.095	359.615	29.443	(0.005299133739337482, 50.83772036809111)	(-1.0945670037592108, 50.453034846739875)	-1280	1253306.469	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
3	-01281-06-13T09:53:03.091	1253346.912	126.822	19.527	78.898	0.004	125.936	16.244	78.868	-3.386	359.970	29.339	(0.003566042814951131, 78.89787975067831)	(-3.3856585700313766, 78.8677161316769)	-1280	1253335.912	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
2	-01281-07-12T18:01:18.520	1253376.251	154.661	10.749	107.120	0.001	152.593	6.437	106.779	-4.758	359.659	29.362	(0.001087612442510631, 107.1200549174628)	(-4.757936183430076, 106.7793717878223)	-1280	1253365.251	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-01281-08-11T02:43:09.930	1253405.613	181.194	-0.506	135.800	-0.002	179.055	-4.908	135.631	-4.891	359.831	29.371	(-0.0015701133906014515, 135.80021093947056)	(-4.89051959523456, 135.6310443426969)	-1280	1253394.613	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-01281-09-09T11:37:22.670	1253434.984	208.315	-11.841	165.003	-0.004	206.690	-15.158	164.721	-3.666	359.718	29.444	(-0.0037403023905994443, 165.0026120844893)	(-3.665936739736161, 164.7207861467949)	-1280	1253423.984	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-01281-10-08T22:17:04.119	1253464.429	237.988	-20.567	194.744	-0.005	237.499	-21.834	194.573	-1.341	359.829	29.515	(-0.0048520191779503966, 194.74374404274903)	(-1.341259763863246, 194.5730007928674)	-1280	1253453.429	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
3	-01281-11-07T10:38:12.445	1253493.943	270.377	-23.880	224.844	-0.005	270.360	-22.458	224.832	1.418	359.988	29.487	(-0.004593379316681955, 224.84370035635894)	(1.4176680046570558, 224.8316310800838)	-1280	1253482.943	N20-PAsh/γ Sgr	N20-PAsh/γ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
2	-01281-12-06T22:18:53.716	1253523.430	302.723	-20.439	254.935	-0.003	300.902	-17.057	253.971	3.669	359.036	29.659	(-0.0030088254598977576, 254.93534012360854)	(3.6687634318650946, 253.97082274744213)	-1280	1253512.430	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-01280-01-05T14:07:50.676	1253553.089	332.598	-11.535	284.947	-0.000	330.511	-7.061	284.616	4.914	359.669	29.609	(-0.00046999231829873624, 284.94705651909936)	(4.91357055918534, 284.61591782100237)	-1279	1253542.089	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-01280-02-04T04:44:20.597	1253582.697	359.958	-0.040	314.453	0.002	357.346	3.940	313.678	4.698	359.225	29.724	(0.002313343305472209, 314.45346800038783)	(4.698122130472519, 313.6779310915204)	-1279	1253571.697	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
4	-01280-03-04T22:07:14.194	1253612.422	26.920	11.317	343.549	0.005	25.557	14.156	343.342	3.133	359.793	29.667	(0.004577219725264024, 343.5490452943553)	(3.132799902912594, 343.3424562013861)	-1279	1253601.422	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
4	-01280-04-03T14:07:06.997	1253642.088	55.255	19.981	12.128	0.006	54.812	20.651	11.880	0.754	359.752	29.634	(0.005754055256957434, 12.128271892432354)	(0.7543255957166265, 11.880460077942228)	-1279	1253631.088	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
4	-01280-05-03T05:20:34.948	1253671.723	85.486	23.814	40.388	0.006	85.336	21.992	40.190	-1.811	359.802	29.508	(0.0056395926797510815, 40.3880463182519)	(-1.8107901997560945, 40.189876553487416)	-1279	1253660.723	N05-Mrg/λ Ori	N05-Mrg/λ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01280-06-01T17:31:40.487	1253701.230	115.912	21.722	68.469	0.004	114.339	18.076	67.637	-3.842	359.168	29.536	(0.004309045394619422, 68.46892629615819)	(-3.8415106699773713, 67.637387150683)	-1279	1253690.230	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01280-07-01T06:23:05.308	1253730.766	144.697	14.368	96.758	0.002	142.727	9.808	96.426	-4.937	359.668	29.469	(0.002047188801274577, 96.75801346477175)	(-4.937190020910075, 96.42556851279912)	-1279	1253719.766	N10-Mag/μ Leo	N10-Mag/μ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-01280-07-30T17:38:56.188	1253760.235	171.630	3.709	125.367	-0.001	169.740	-0.580	125.351	-4.687	359.984	29.411	(-0.0006203514170208951, 125.3669740843849)	(-4.686512826092362, 125.35068997833915)	-1279	1253749.235	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
2	-01280-08-29T03:31:00.968	1253789.647	198.328	-7.905	154.421	-0.003	196.857	-10.713	154.166	-3.153	359.745	29.446	(-0.003014949106477197, 154.42074601238468)	(-3.1533468283079094, 154.16584844982447)	-1279	1253778.647	N13-Has/β Crv	N13-Has/β Crv	N13-Has	N13-Has	0	4	False	False	False	False
3	-01280-09-27T14:13:52.585	1253819.093	226.955	-17.916	184.011	-0.004	226.627	-18.512	183.877	-0.664	359.866	29.446	(-0.004495687510759354, 184.01067177683527)	(-0.6639277561876404, 183.87712915378384)	-1279	1253808.093	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-01280-10-27T00:56:04.431	1253848.539	258.493	-23.449	213.967	-0.005	258.420	-21.395	213.732	2.036	359.765	29.470	(-0.004697391265630806, 213.9666231468224)	(2.036405878189842, 213.7317384506797)	-1279	1253837.539	N19-Mul/ζ2 Sco	N19-Mul/ζ2 Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
3	-01280-11-25T12:12:37.494	1253878.009	291.233	-22.431	244.070	-0.004	290.422	-18.350	243.904	4.144	359.834	29.489	(-0.0035642705270321003, 244.06996139275535)	(4.144200200740277, 243.90418331098533)	-1279	1253867.009	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-01280-12-24T23:57:19.416	1253907.498	322.035	-15.251	274.034	-0.001	320.397	-10.510	274.016	5.001	359.982	29.447	(-0.0013552440859909204, 274.03391692685807)	(5.001251196979065, 274.01567144450127)	-1279	1253896.498	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
2	-01279-01-23T10:41:31.026	1253936.945	349.970	-4.430	303.563	0.001	347.518	-0.667	302.810	4.428	359.247	29.580	(0.001350718363784525, 303.5632392851764)	(4.428119272605825, 302.80994633093576)	-1278	1253925.945	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-01279-02-22T00:36:45.873	1253966.526	16.730	7.243	332.712	0.004	15.394	9.488	332.368	2.586	359.655	29.552	(0.0038143143611761815, 332.71243276668685)	(2.586195663669787, 332.3675131966226)	-1278	1253955.526	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
3	-01279-03-23T13:51:49.530	1253996.078	44.253	17.155	1.338	0.005	43.393	17.029	0.515	0.125	359.177	29.681	(0.005377746349699922, 1.3380286385074645)	(0.1251253822231928, 0.5146312629888137)	-1278	1253985.078	N02-Bha/* 35 Ari	N02-Bha/* 35 Ari	N02-Bha	N02-Bha	0	1	False	True	True	True
4	-01279-04-22T06:12:16.057	1254025.759	73.881	23.037	29.725	0.006	73.951	20.585	29.514	-2.438	359.789	29.628	(0.0057082928681090024, 29.725212849761995)	(-2.4375063780963, 29.51386665790047)	-1278	1254014.759	N04-Roh/α Tau	N04-Roh/α Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
4	-01279-05-21T21:16:35.593	1254055.387	104.584	23.199	57.912	0.005	103.881	18.961	57.679	-4.277	359.767	29.618	(0.004781002222603708, 57.91201996299072)	(-4.2768919760324255, 57.67906035780655)	-1278	1254044.387	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
4	-01279-06-20T12:05:52.395	1254085.004	134.212	17.620	86.182	0.003	132.592	12.870	86.002	-4.995	359.820	29.533	(0.0028143966109454837, 86.18229897490403)	(-4.99457545745845, 86.00204534598015)	-1278	1254074.004	N09-Asl/σ Hya	N09-Asl/σ Hya	N09-Asl	N09-Asl	0	2	False	False	False	False
3	-01279-07-20T00:53:39.872	1254114.537	161.747	7.915	114.689	0.000	159.300	4.143	113.879	-4.415	359.190	29.600	(0.0002555535164182698, 114.6885535659023)	(-4.414549530870023, 113.87910665360413)	-1278	1254103.537	N11-PPal/δ Leo	N11-PPal/δ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-01279-08-18T15:17:26.836	1254144.137	188.438	-3.696	143.734	-0.002	187.065	-5.907	143.368	-2.576	359.634	29.560	(-0.0022865601946057603, 143.73414864497488)	(-2.576018305640258, 143.36822993808363)	-1278	1254133.137	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
3	-01279-09-17T04:44:22.265	1254173.697	216.267	-14.660	173.263	-0.004	216.251	-14.604	173.230	0.043	359.966	29.472	(-0.004143029488032943, 173.2634715964032)	(0.043145746917242114, 173.22981747873433)	-1278	1254162.697	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
2	-01279-10-16T16:04:41.207	1254203.170	246.816	-22.138	203.137	-0.005	246.805	-19.474	202.701	2.623	359.564	29.486	(-0.0048264395388223445, 203.1374798635547)	(2.6228189562638256, 202.70104221517053)	-1278	1254192.170	N18-Jye/σ Sco	N18-Jye/σ Sco	N18-Jye	N18-Jye	0	4	False	False	False	False
3	-01279-11-15T03:44:07.212	1254232.656	279.524	-23.590	233.246	-0.004	279.027	-19.124	233.074	4.482	359.828	29.428	(-0.004176965101465668, 233.2456483389031)	(4.482234007784979, 233.07412277248125)	-1278	1254221.656	N21-UAsh/φ Sgr	N21-UAsh/φ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-01279-12-14T13:59:52.350	1254262.083	311.237	-18.426	263.236	-0.002	309.577	-13.698	262.938	4.979	359.702	29.432	(-0.002286466715687172, 263.2364950935929)	(4.979396872381501, 262.9380913943838)	-1278	1254251.083	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-01278-01-13T00:21:21.020	1254291.515	340.090	-8.593	292.913	0.000	338.399	-4.941	292.742	4.017	359.829	29.443	(0.000327377966964679, 292.91321629996804)	(4.016553130745641, 292.7421462326165)	-1277	1254280.515	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-01278-02-11T10:58:40.570	1254320.957	6.950	3.046	322.118	0.003	6.179	4.791	322.116	1.911	359.998	29.452	(0.00297594701301625, 322.1181107845776)	(1.9106439279506164, 322.11600630165754)	-1277	1254309.957	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
3	-01278-03-12T21:49:05.289	1254350.409	33.875	13.846	350.817	0.005	34.052	13.185	350.757	-0.675	359.940	29.469	(0.00494203774665763, 350.81733511667255)	(-0.6754265908025546, 350.7570009631912)	-1277	1254339.409	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-01278-04-11T09:04:38.738	1254379.878	62.532	21.438	19.114	0.006	62.749	18.391	18.746	-3.026	359.632	29.506	(0.005751521842237214, 19.113788235310814)	(-3.0261472882184206, 18.746045897786672)	-1277	1254368.878	N04-Roh/γ Tau	N04-Roh/γ Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
3	-01278-05-10T21:12:40.748	1254409.384	92.921	23.854	47.213	0.005	91.998	19.286	46.432	-4.577	359.219	29.649	(0.005279357024742186, 47.212645899349084)	(-4.577041666613386, 46.43190084261175)	-1277	1254398.384	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
4	-01278-06-09T12:46:40.944	1254439.032	123.216	20.335	75.450	0.004	121.882	15.533	75.257	-4.959	359.807	29.644	(0.003659595763997621, 75.45003974914971)	(-4.959377161513339, 75.25724644546366)	-1277	1254428.032	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
4	-01278-07-09T04:14:14.188	1254468.677	151.584	11.916	103.922	0.001	149.923	8.247	103.689	-4.008	359.767	29.684	(0.0012466540753513825, 103.92212457505335)	(-4.0082597902469725, 103.68887514496161)	-1277	1254457.677	N10-Mag/γ Leo	N10-Mag/γ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
4	-01278-08-07T20:39:42.223	1254498.361	178.472	0.698	132.861	-0.001	177.505	-0.992	132.660	-1.938	359.799	29.619	(-0.0014028102088279452, 132.86121752018903)	(-1.9376766500677916, 132.65999707973896)	-1277	1254487.361	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-01278-09-06T11:31:25.359	1254527.980	205.669	-10.837	162.258	-0.004	205.070	-9.901	161.367	0.652	359.109	29.682	(-0.0036048029847382587, 162.25765386397873)	(0.651714458444094, 161.36689774105957)	-1277	1254516.980	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-01278-10-06T03:53:23.263	1254557.662	235.308	-19.992	192.202	-0.005	235.719	-16.800	191.848	3.190	359.647	29.594	(-0.004771261021360907, 192.20171060536578)	(3.1903463135588646, 191.8484890978997)	-1277	1254546.662	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
3	-01278-11-04T18:08:56.517	1254587.256	267.631	-23.861	222.369	-0.005	267.725	-19.106	222.377	4.751	0.008	29.511	(-0.004588029069663378, 222.36931449623336)	(4.750862182551889, 222.37734810322368)	-1277	1254576.256	N19-Mul/ι1 Sco	N19-Mul/ι1 Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
2	-01278-12-04T06:24:41.809	1254616.767	300.138	-20.960	252.498	-0.003	299.340	-16.150	252.722	4.861	0.225	29.409	(-0.0030904998776257065, 252.49769127871184)	(4.861003467969788, 252.72220721138385)	-1277	1254605.767	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-01277-01-02T16:13:42.516	1254646.176	330.023	-12.491	282.290	-0.001	328.568	-9.222	282.088	3.561	359.798	29.396	(-0.0006479898452440424, 282.29032383497713)	(3.560918012127793, 282.0881720614374)	-1276	1254635.176	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-01277-02-01T01:43:16.228	1254675.572	357.345	-1.196	311.633	0.002	356.615	-0.160	311.383	1.244	359.750	29.382	(0.002094018964531116, 311.6329395975129)	(1.2443102608667649, 311.38315814303144)	-1276	1254664.572	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-01277-03-02T10:53:07.692	1254704.954	23.945	10.168	340.445	0.004	24.351	8.819	340.319	-1.398	359.873	29.377	(0.004390211773953538, 340.4454033200728)	(-1.3978006092909594, 340.31880739410934)	-1276	1254693.954	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-01277-03-31T19:55:22.819	1254734.330	51.776	19.167	8.788	0.006	52.715	15.658	8.784	-3.616	359.996	29.317	(0.0056769459804858905, 8.788292972211394)	(-3.616257723847728, 8.784465400687575)	-1276	1254723.330	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
2	-01277-04-30T03:31:38.413	1254763.647	81.495	23.645	36.767	0.006	80.801	18.760	35.814	-4.829	359.047	29.504	(0.0057107244308127695, 36.76743087606931)	(-4.828575461270587, 35.81436949823193)	-1276	1254752.647	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01277-05-29T15:37:51.498	1254793.151	112.009	22.324	64.838	0.005	110.910	17.576	64.519	-4.843	359.680	29.510	(0.004519931224605292, 64.83848255588813)	(-4.843313636568064, 64.5186892792545)	-1276	1254782.151	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01277-06-28T03:52:06.393	1254822.661	141.044	15.571	93.067	0.002	139.130	12.378	92.291	-3.609	359.225	29.708	(0.0023661784151958088, 93.06675129554598)	(-3.608926985688012, 92.29147214262996)	-1276	1254811.661	N10-Mag/ε Leo	N09-Asl/ζ Hya	N10-Mag	N09-Asl	0	3	False	False	False	False
4	-01277-07-27T20:51:10.118	1254852.369	168.360	5.126	121.849	-0.000	167.638	4.007	121.631	-1.312	359.782	29.734	(-0.0002883193604327751, 121.84943082729639)	(-1.3121152020924824, 121.63114115408604)	-1276	1254841.369	N12-UPal/* 93 Leo	N12-UPal/* 93 Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
4	-01277-08-26T14:28:29.779	1254882.103	195.262	-6.627	151.159	-0.003	195.551	-5.274	150.896	1.355	359.736	29.765	(-0.002785269071922541, 151.15927814659202)	(1.35468838900038, 150.89579539223334)	-1276	1254871.103	N13-Has/β Crv	N13-Has/β Crv	N13-Has	N13-Has	0	4	False	False	False	False
4	-01277-09-25T08:50:43.619	1254911.869	223.909	-17.054	181.017	-0.004	224.814	-13.475	180.816	3.673	359.798	29.669	(-0.004460105179597376, 181.0173980965344)	(3.6732498545944914, 180.81572233378074)	-1276	1254900.869	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	True	True	True
3	-01277-10-25T00:53:48.576	1254941.537	255.421	-23.189	211.170	-0.005	255.109	-18.231	210.366	4.896	359.196	29.689	(-0.004849047391442119, 211.17018716185194)	(4.895776090341053, 210.36647921794176)	-1276	1254930.537	N18-Jye/ε Sco	N18-Jye/ε Sco	N18-Jye	N18-Jye	0	5	False	False	False	False
3	-01277-11-23T17:26:03.539	1254971.226	288.430	-22.789	241.495	-0.004	287.517	-18.183	241.221	4.673	359.726	29.577	(-0.0038419239331243145, 241.49544919798504)	(4.673082650740381, 241.22094478902858)	-1276	1254960.226	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-01277-12-23T07:17:25.312	1255000.804	319.571	-16.034	271.573	-0.002	318.624	-13.150	271.582	3.025	0.009	29.482	(-0.0017085793418422546, 271.5725187395394)	(3.024679223422388, 271.5817343896959)	-1276	1254989.804	N23-Dha/β Del	N23-Dha/β Del	N23-Dha	N23-Dha	0	0	False	False	False	False
2	-01276-01-21T18:51:56.032	1255030.286	347.739	-5.392	301.178	0.001	347.744	-4.850	301.397	0.497	0.219	29.358	(0.0009961729795114668, 301.177869556014)	(0.4968529086625922, 301.39666912522654)	-1275	1255019.286	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-01276-02-20T03:27:45.880	1255059.644	14.326	6.232	330.156	0.004	14.979	4.246	329.977	-2.079	359.820	29.319	(0.0035410247237709696, 330.156466321753)	(-2.0786547199035086, 329.97656246844656)	-1275	1255048.644	N26-UBha/α And	N26-UBha/α And	N26-UBha	N26-UBha	0	1	False	False	False	False
3	-01276-03-20T11:06:44.503	1255088.963	41.487	16.331	358.601	0.005	42.493	12.361	358.333	-4.074	359.732	29.305	(0.005276570289169793, 358.6005143886918)	(-4.074369211315859, 358.3329731456343)	-1275	1255077.963	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	True	True	True
3	-01276-04-18T18:26:00.832	1255118.268	70.538	22.652	26.658	0.006	71.073	17.687	26.492	-4.982	359.833	29.331	(0.0058323785697229616, 26.65827778470128)	(-4.9816270552134245, 26.49178893570719)	-1275	1255107.268	N04-Roh/α Tau	N04-Roh/α Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
3	-01276-05-18T02:22:46.280	1255147.599	100.917	23.499	54.569	0.005	100.536	18.916	54.559	-4.592	359.990	29.325	(0.005136161196550416, 54.568803287060994)	(-4.592184022344161, 54.55880129669803)	-1275	1255136.599	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
2	-01276-06-16T10:10:53.773	1255176.924	130.483	18.623	82.537	0.003	128.783	15.864	81.679	-3.082	359.143	29.542	(0.0033501240194858555, 82.53658578246997)	(-3.0815310249593737, 81.67928876730198)	-1275	1255165.924	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
3	-01276-07-15T23:12:01.611	1255206.467	158.263	9.332	111.001	0.001	157.658	8.867	110.622	-0.654	359.621	29.586	(0.0008447558483015324, 111.00104709914824)	(-0.6538242488833972, 110.62158535925798)	-1275	1255195.467	N11-PPal/δ Leo	N11-PPal/δ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-01276-08-14T13:15:46.402	1255236.053	184.948	-2.165	139.966	-0.002	184.911	-0.056	139.081	1.913	359.115	29.796	(-0.0017829395948317386, 139.96566735865426)	(1.9129071712484078, 139.08102148228156)	-1275	1255225.053	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
4	-01276-09-13T08:22:08.762	1255265.849	212.732	-13.445	169.664	-0.004	213.919	-9.540	169.434	4.063	359.771	29.792	(-0.003862565772592733, 169.6635777800156)	(4.063272012292919, 169.43443054308497)	-1275	1255254.849	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
4	-01276-10-13T03:22:18.388	1255295.640	243.249	-21.562	199.815	-0.005	243.940	-16.621	199.564	4.973	359.749	29.796	(-0.0048222914008476045, 199.8145589771343)	(4.972911704340679, 199.563842215068)	-1275	1255284.640	N17-Anu/ω1 Sco	N17-Anu/ω1 Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
4	-01276-11-11T22:28:46.419	1255325.437	276.188	-23.758	230.224	-0.004	275.790	-19.382	230.037	4.383	359.813	29.679	(-0.004397314480640854, 230.22396751986747)	(4.383210870622621, 230.0366612550954)	-1275	1255314.437	N20-PAsh/ε Sgr	N20-PAsh/ε Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
3	-01276-12-11T14:46:28.054	1255355.116	308.393	-19.148	260.486	-0.003	306.940	-16.902	259.702	2.516	359.216	29.668	(-0.0026754397900096917, 260.4860563546949)	(2.5155748174032757, 259.7024937057097)	-1275	1255344.116	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-01275-01-10T06:48:37.396	1255384.784	337.734	-9.542	290.439	-0.000	337.538	-9.798	290.164	-0.165	359.725	29.521	(-0.00010664098799819397, 290.4385550191732)	(-0.16520694262957744, 290.16395738814185)	-1274	1255373.784	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-01275-02-08T19:18:41.956	1255414.305	4.762	2.084	319.768	0.003	5.885	-0.413	319.789	-2.735	0.021	29.418	(0.002599426139726803, 319.7678054884754)	(-2.735188743930563, 319.7887415098351)	-1274	1255403.305	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
2	-01275-03-10T05:20:26.518	1255443.723	31.578	13.036	348.479	0.005	33.654	8.990	349.013	-4.494	0.534	29.246	(0.004716881164179348, 348.47901625251376)	(-4.494102322053919, 349.0127216906866)	-1274	1255432.723	N01-Ash/β Ari	N01-Ash/β Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-01275-04-08T11:15:21.221	1255472.969	59.843	20.938	16.595	0.006	60.655	15.988	16.352	-4.999	359.756	29.268	(0.005756250426921348, 16.59530739319699)	(-4.998569195739065, 16.35180879087042)	-1274	1255461.969	N03-Kri/* 27 Tau	N03-Kri/* 27 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
3	-01275-05-07T17:40:44.175	1255502.237	89.893	23.881	44.482	0.006	89.583	19.628	44.185	-4.246	359.703	29.303	(0.005545130712054408, 44.48157556441154)	(-4.246425492927763, 44.18481182050007)	-1274	1255491.237	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01275-06-06T00:57:29.443	1255531.540	119.967	20.994	72.378	0.004	119.311	18.679	72.237	-2.387	359.858	29.369	(0.0041498214521997956, 72.37804452494521)	(-2.386606755176899, 72.23650104025103)	-1274	1255520.540	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01275-07-05T09:49:16.682	1255560.909	148.308	13.111	100.547	0.002	148.353	13.223	100.550	0.122	0.003	29.452	(0.0018855198094615056, 100.54683770865128)	(0.12214514053402338, 100.54954502592688)	-1274	1255549.909	N10-Mag/ζ Leo	N10-Mag/ζ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
