iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	yr	stel_jd	sun_naks	moon_naks	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol	sun_न	moon_न	moon_phase	_season	season
3	-00674-01-14T01:23:12.923	1474899.557788459	333.5918498135793	-11.103480777502432	294.3687497480652	-8.894072742993995e-05	154.93016874106652	15.619705638116844	113.94533333867938	4.680074980605578	179.5692678606265	29.63271885854192	-673	1474892.5577777778	N24-Sha/λ Aqr	N10-Mag/α Leo	False	False	False	False	N24-Sha	N10-Mag	1	0	0
3	-00674-02-12T16:34:19.832	1474929.1905073174	0.959760137641366	0.4155696727831518	323.91071890130183	0.0014043796728424	181.387456575032	2.830432941674935	142.99341566435749	3.140761489410278	179.08071875361074	29.76046020234935	-673	1474922.1904976852	N25-PBha/β Peg	N12-UPal/β Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
4	-00674-03-14T10:49:23.594	1474958.9509675198	28.029559237822504	11.701426224358883	353.0589312609321	0.0025776574946293	208.0442157080909	-11.010304897000085	172.82229356605862	0.6482854004621326	179.76725666844317	29.67398935626261	-673	1474951.9509606482	N01-Ash/γ Ari	N15-Swa/α Boo	False	False	False	False	N01-Ash	N15-Swa	1	1	1
4	-00674-04-13T02:59:56.274	1474988.624956876	56.492485126761125	20.185031906218704	21.664249215006084	0.0031449973176612	235.7768944824432	-22.011606333004494	201.41603615898288	-1.9329418791084447	179.76042843351743	29.61726870457641	-673	1474981.6249537035	N03-Kri/* 17 Tau	N17-Anu/δ Sco	False	False	False	False	N03-Kri	N17-Anu	1	1	1
4	-00674-05-12T17:48:48.290	1475018.2422255806	86.77670350743914	23.763363511800787	49.92454491704452	0.0030134653494729	266.49372557187974	-27.727815958771604	229.752906205774	-3.972310580357908	179.83964203508782	29.49064012710005	-673	1475011.2422222225	N05-Mrg/α Ori	N19-Mul/κ Sco	False	False	False	False	N05-Mrg	N19-Mul	1	2	2
3	-00674-06-11T05:35:19.597	1475047.7328657077	117.13668014854254	21.43067046320109	77.99976087008336	0.0022332622354702	297.44544092878544	-26.410141423099788	257.34335599215336	-4.948000009716582	179.3548213976081	29.503688767785206	-673	1475040.7328587964	N07-Pun/β Gem	N22-Shr/α Aql	False	False	False	False	N07-Pun	N22-Shr	1	2	2
3	-00674-07-10T17:40:38.307	1475077.2365544755	145.78876518709862	13.93172938687511	106.25929342644964	0.0009702579432739	327.2159873710809	-18.37893783428445	286.043548245984	-4.650243348378219	179.7927522283201	29.447961567435414	-673	1475070.236550926	N10-Mag/μ Leo	N23-Dha/γ2 Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
3	-00674-08-09T04:25:42.186	1475106.684516043	172.64171041865194	3.2406637900802875	134.83832974974533	-0.0004596819618791	353.89628430912006	-6.0613444980398645	314.8495005836651	-3.085161446706761	180.01483618184955	29.44382418855093	-673	1475099.6845138888	N12-UPal/β Leo	N25-PBha/α Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
2	-00674-09-07T15:04:48.596	1475136.1283402315	199.387704860872	-8.320734822799661	163.90768297647855	-0.0016891451481151	19.911959580902685	7.866723969350015	344.21741664969164	-0.6155503839157745	180.3075701597529	29.39582277252339	-673	1475129.1283333334	N14-Chi/α Vir	N27-Rev/ε Psc	False	False	False	False	N14-Chi	N27-Rev	1	4	4
3	-00674-10-07T00:34:47.684	1475165.524163004	228.040525520064	-18.15054876930717	193.4264068766752	-0.0024250917491726	47.27949107844049	20.03007669724792	13.252807456432611	2.006841487653728	179.8189487669987	29.437890699366108	-673	1475158.524155093	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	False	False	False	False	N16-Vis	N02-Bha	1	4	4
3	-00674-11-05T11:05:21.440	1475194.9620537034	259.6189257592258	-23.44815712526924	223.3551427959593	-0.0024815260052579	78.98685315562344	27.51994104990542	43.10274712561636	4.10575018162255	179.73671087815745	29.46999752800912	-673	1475187.9620486111	N19-Mul/ζ2 Sco	N05-Mrg/γ Ori	False	False	False	False	N19-Mul	N05-Mrg	1	5	5
3	-00674-12-04T22:22:09.226	1475224.4320512314	292.3065750087523	-22.197076314584603	253.4468295597211	-0.0018373362542608	113.0047059469224	27.14835946984196	73.3147524308754	4.991421766187112	179.85651653141218	29.502943836385384	-673	1475217.432048611	N21-UAsh/τ Sgr	N07-Pun/α Gem	False	False	False	False	N21-UAsh	N07-Pun	1	5	5
3	-00673-01-03T10:26:23.574	1475253.9349950678	323.02342822932275	-14.861201211165271	283.4229680903588	-0.0006337754984621	144.51983889443602	19.002708272084018	103.436233906723	4.382166297084786	180.00440439945913	29.528150879312307	-672	1475246.934988426	N23-Dha/γ2 Del	N10-Mag/ε Leo	False	False	False	False	N23-Dha	N10-Mag	1	0	0
3	-00673-02-01T23:06:55.810	1475283.463145947	350.9871038200986	-3.9594773009666113	313.0410261731876	0.0008209568095844	171.90324134940383	6.304701105813908	132.94571602886518	2.513447957102976	179.90067114859835	29.55046887346544	-672	1475276.463136574	N25-PBha/α Peg	N12-UPal/* 93 Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
3	-00673-03-03T12:19:36.320	1475313.0136148203	17.76251953646622	7.654971818272264	342.17551168237594	0.0021205319792889	197.3043595537117	-7.4738703820445425	161.68488486044154	-0.0096909757759829	179.51111044605597	29.57612420991063	-672	1475306.013611111	N27-Rev/ε Psc	N13-Has/β Crv	False	False	False	False	N27-Rev	N13-Has	1	1	1
3	-00673-04-02T02:09:13.452	1475342.5897390305	45.41744836149149	17.43202588906835	10.842317354330827	0.0029239412397996	223.7057652627491	-19.53792107786489	189.8861044498533	-2.4865064186597645	179.0507681653832	29.69597394368612	-672	1475335.5897337962	N02-Bha/* 41 Ari	N16-Vis/α2 Lib	False	False	False	False	N02-Bha	N16-Vis	1	1	1
4	-00673-05-01T18:51:25.601	1475372.285712974	75.16016945288058	23.08592374667604	39.26139596181935	0.0030626610490872	254.4143548581385	-27.382778620505142	219.0358796771457	-4.347021913380936	179.78506617557647	29.620715144556016	-672	1475365.2857060186	N05-Mrg/γ Ori	N18-Jye/ε Sco	False	False	False	False	N05-Mrg	N18-Jye	1	2	2
4	-00673-05-31T09:45:15.389	1475401.9064281187	105.85250883083415	22.989388369996348	67.454953752966	0.0025377138718845	286.23252588291905	-27.968772503729635	247.22874509368376	-4.9891458100938335	179.7853488802716	29.606009689858183	-672	1475394.906423611	N06-Ard/γ Gem	N21-UAsh/ζ Sgr	False	False	False	False	N06-Ard	N21-UAsh	1	2	2
4	-00673-06-30T00:17:54.627	1475431.5124378086	135.37436305894715	17.21730562533048	95.72086497175654	0.001468688694352	316.54546056049173	-21.395386463002456	275.5559100042638	-4.320618690933298	179.84483707607126	29.52972753206268	-672	1475424.5124305557	N09-Asl/ε Hya	N23-Dha/β Del	False	False	False	False	N09-Asl	N23-Dha	1	3	3
3	-00673-07-29T13:00:43.085	1475461.0421653406	162.82296454266591	7.42780212846005	124.22108440201433	8.869821357842851e-05	343.1668015400515	-10.034456360353492	303.522774849247	-2.5361855700808675	179.30738114600655	29.582449801964685	-672	1475454.0421643518	N11-PPal/δ Leo	N24-Sha/λ Aqr	False	False	False	False	N11-PPal	N24-Sha	1	3	3
3	-00673-08-28T02:59:26.748	1475490.6246151426	189.4879608927798	-4.149589296625857	153.2372310194519	-0.0012751197499436	9.23636634828414	4.091396892843614	332.9838233480791	0.0478099623174267	179.7466319196074	29.53106368449517	-672	1475483.6246064815	N13-Has/γ Crv	N26-UBha/γ Peg	False	False	False	False	N13-Has	N26-UBha	1	4	4
3	-00673-09-26T15:44:10.651	1475520.155678827	217.35163037627407	-14.972375369183188	182.71790537419807	-0.0022662940193034	36.48485911042645	17.479914968857567	2.7452847813791044	2.644436951721652	180.02168871082586	29.508671346120536	-672	1475513.1556712962	N16-Vis/α1 Lib	N01-Ash/α Ari	False	False	True	True	N16-Vis	N01-Ash	1	4	4
2	-00673-10-26T03:56:39.855	1475549.6643501732	248.0114820672412	-22.23719336312172	212.6080268118112	-0.0026259447563529	67.79884994418549	26.74654358834762	33.1129579617447	4.489199304353828	180.49493283692047	29.397042450029403	-672	1475542.6643402777	N18-Jye/α Sco	N04-Roh/α Tau	False	False	False	False	N18-Jye	N04-Roh	1	5	5
3	-00673-11-24T13:28:24.323	1475579.0613926232	280.6075346631523	-23.43527759539836	242.6098449828644	-0.0023457526276891	100.74320918025488	28.4151570033472	62.37098066776379	4.977361210969565	179.74938285703254	29.43680708273314	-672	1475572.0613888889	N21-UAsh/φ Sgr	N06-Ard/γ Gem	False	False	False	False	N21-UAsh	N06-Ard	1	5	5
3	-00673-12-23T23:57:24.455	1475608.498199706	312.23611419806895	-18.08634464288501	272.6041660553055	-0.0012446804330544	133.11715246017823	22.029868327740484	92.33096421202752	4.020484480742876	179.7166799229107	29.45507237291895	-672	1475601.4981944445	N23-Dha/β Del	N08-Pus/δ Cnc	False	False	False	False	N23-Dha	N08-Pus	1	0	0
3	-00672-01-22T10:52:42.708	1475637.953272079	341.03946808747673	-8.16122831447724	302.309559944065	0.0001788687863314	161.6681175996163	9.932653056067451	122.21195855001646	1.873868228682623	179.89642656900398	29.5107995918952	-671	1475630.9532638888	N24-Sha/λ Aqr	N11-PPal/δ Leo	False	False	False	False	N24-Sha	N11-PPal	1	0	0
2	-00672-02-20T23:08:15.792	1475667.4640716708	7.972069940662484	3.492211894525901	331.59531648408023	0.0016149835614938	188.20313573210296	-4.50707368190841	152.2123417456722	-0.8398105593686345	180.6167403916759	29.419814699795097	-671	1475660.4640625	N26-UBha/γ Peg	N13-Has/γ Crv	False	False	False	False	N26-UBha	N13-Has	1	1	1
3	-00672-03-21T09:12:47.782	1475696.8838863706	34.95883842244604	14.174647164138648	0.281509101475449	0.0026446988318379	213.7503298994577	-17.10521596100528	180.15592369153825	-3.153181144138044	179.87965721542164	29.480776087613776	-671	1475689.8838773149	N01-Ash/α Ari	N16-Vis/α1 Lib	True	True	True	True	N01-Ash	N16-Vis	1	1	1
3	-00672-04-19T20:45:06.836	1475726.3646624582	63.7413451262301	21.574759086651667	28.60851209037293	0.0030462320933952	242.32347842409064	-26.059753066298253	208.1457524740256	-4.649411633118913	179.54674827311152	29.517985521582887	-671	1475719.3646527778	N04-Roh/γ Tau	N17-Anu/ω1 Sco	False	False	False	False	N04-Roh	N17-Anu	1	1	1
3	-00672-05-19T09:11:00.785	1475755.8826479798	94.18497436612007	23.740896579216503	56.73545719734603	0.0027835091934589	273.3680229496852	-28.70935912303492	235.85904386409567	-4.950032493414307	179.13510877396038	29.6692348769866	-671	1475748.882638889	N05-Mrg/α Ori	N20-PAsh/γ Sgr	False	False	False	False	N05-Mrg	N20-PAsh	1	2	2
4	-00672-06-18T01:14:42.679	1475785.5518828568	124.43089093009992	19.99184002295696	85.00241564788655	0.0019277984639274	305.186998616189	-23.864654664922696	264.7817136746052	-3.9322513592813273	179.79007064783082	29.65528393816203	-671	1475778.551875	N08-Pus/δ Cnc	N22-Shr/γ Aql	False	False	False	False	N08-Pus	N22-Shr	1	2	2
4	-00672-07-17T16:58:19.211	1475815.207166795	152.70970747172152	11.437575250083071	113.48671938850003	0.0006604056827682	333.17061906465585	-13.261927600615808	293.24395362100915	-1.8650900848597285	179.76466889785735	29.67989113624208	-671	1475808.2071643518	N10-Mag/α Leo	N23-Dha/γ2 Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
4	-00672-08-16T09:17:21.805	1475844.8870579312	179.55328199899145	0.2052376653776422	142.41335676524866	-0.0007285702417313	359.08764103585787	0.4145261201049543	322.2351104763729	0.7557573995345571	179.82396193742258	29.60537596605718	-671	1475837.8870486112	N12-UPal/β Leo	N25-PBha/β Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
3	-00672-09-14T23:49:06.289	1475874.4924338972	206.77826505615727	-11.23001563878354	171.77929671858695	-0.001883511975996	24.927890238816623	13.908034706761168	351.07299631883825	3.153290756992772	179.2900995333123	29.640816435217857	-671	1475867.4924305556	N15-Swa/α Boo	N01-Ash/γ Ari	False	False	False	False	N15-Swa	N01-Ash	1	4	4
3	-00672-10-14T15:11:52.829	1475904.1332503324	236.4580992081953	-20.176728794573524	201.66020666851887	-0.0024993415387403	55.09038997696932	24.73615749745256	21.47441530051635	4.730097724909256	179.80555627818657	29.55536242481321	-671	1475897.1332407407	N17-Anu/δ Sco	N03-Kri/* 17 Tau	False	False	False	False	N17-Anu	N03-Kri	1	4	4
3	-00672-11-13T04:31:36.142	1475933.6886127573	268.76216057685207	-23.791236377029044	231.768294966232	-0.0024133233345214	88.75441018165614	28.66273942766645	51.81611171575396	4.87389452810988	180.03644266831458	29.550909029785544	-671	1475926.6886111111	N19-Mul/ι1 Sco	N05-Mrg/α Ori	False	False	False	False	N19-Mul	N05-Mrg	1	5	5
2	-00672-12-12T17:44:54.682	1475963.239521787	301.2328450430761	-20.66328686032127	261.9257092080053	-0.0016348730631318	123.03071559800846	23.87428339098122	82.87299924642642	3.4946470414832977	180.93634612816737	29.362526681507006	-671	1475956.239513889	N22-Shr/α Aql	N07-Pun/β Gem	False	False	False	False	N22-Shr	N07-Pun	1	5	5
3	-00671-01-11T02:26:56.988	1475992.6020484683	330.976740906445	-12.0827601326433	291.6713235607453	-0.0003537002711655	151.20561928609297	13.299470686264074	111.45825604970338	1.2174439190976138	179.77922279921788	29.406266423407946	-670	1475985.602037037	N23-Dha/γ2 Del	N10-Mag/η Leo	False	False	False	False	N23-Dha	N10-Mag	1	0	0
3	-00671-02-09T12:11:58.407	1476022.008314892	358.28836253726354	-0.7624212013694633	321.0361763395466	0.0010902150422049	177.48914897990446	-0.4830601526114775	140.8094778744027	-1.4629271854254902	179.77081431592768	29.387504351325333	-670	1476015.0083101853	N25-PBha/β Peg	N12-UPal/β Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
3	-00671-03-10T21:29:58.783	1476051.3958192433	24.959240134532983	10.53437697407376	349.87310209611866	0.0023019720501029	203.4734871017552	-13.931558093751892	169.7709817778054	-3.6949979420066463	179.90116965690385	29.44140926725231	-670	1476044.3958101852	N01-Ash/γ Ari	N15-Swa/α Boo	False	False	False	False	N01-Ash	N15-Swa	1	1	1
2	-00671-04-09T08:05:36.543	1476080.8372285103	52.96848958434532	19.38988109130441	18.29937146217313	0.0029858410293538	232.4941386057776	-24.334426884480138	199.07541594442165	-4.904521122221022	180.7842976288497	29.341606725240126	-670	1476073.8372222222	N03-Kri/* 17 Tau	N17-Anu/δ Sco	False	False	False	False	N03-Kri	N17-Anu	1	1	1
3	-00671-05-08T16:17:31.364	1476110.1788352358	82.79388693024144	23.6286348090662	46.320142748536256	0.0030175791503229	262.4173307196148	-28.40737627899744	226.2202242598051	-4.792740148029493	179.9111741761821	29.45304892049171	-670	1476103.1788310185	N05-Mrg/λ Ori	N19-Mul/ν Sco	False	False	False	False	N05-Mrg	N19-Mul	1	2	2
3	-00671-06-07T03:09:54.791	1476139.6318841565	113.22209914225188	22.063396651602243	74.35434068444043	0.002415860013463	293.35722125678603	-25.57092475131711	253.9053302021825	-3.4848191336625765	179.5623604818299	29.53662376734428	-670	1476132.631875	N07-Pun/α Gem	N21-UAsh/τ Sgr	False	False	False	False	N07-Pun	N21-UAsh	1	2	2
3	-00671-07-06T16:02:39.085	1476169.1685079236	142.18248907626463	15.136399479426384	102.61168000725164	0.0013034406688971	321.69095889492735	-16.648581617678342	281.6740850694133	-1.2851391123983016	179.07142422460214	29.73724468331784	-670	1476162.1685069446	N10-Mag/ε Leo	N23-Dha/δ Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
4	-00671-08-05T09:44:17.025	1476198.905752607	169.45532631213663	4.621949577097782	131.4176074512203	-8.098534367470076e-05	348.6813023860717	-3.43033625055083	311.1763429104237	1.400208970051987	179.7630794432095	29.72892578295432	-670	1476191.9057523147	N12-UPal/* 93 Leo	N25-PBha/α Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
4	-00671-09-04T03:13:56.213	1476228.63467839	196.36509051120385	-7.074715802934165	160.70873532045945	-0.0013900267721811	14.697341381731468	10.353618290979682	340.4670998427154	3.663589106859718	179.75690182467176	29.73949401197024	-670	1476221.6346759258	N13-Has/β Crv	N27-Rev/ε Psc	False	False	False	False	N13-Has	N27-Rev	1	4	4
4	-00671-10-03T20:58:48.496	1476258.3741724018	225.06501440337723	-17.331428573799222	190.52149749469407	-0.0022628270028476	43.39751604548583	21.96793745336098	10.367995796125232	4.895088519760908	179.83950047221555	29.652378582628444	-670	1476251.3741666668	N16-Vis/α2 Lib	N02-Bha/* 35 Ari	False	False	False	False	N16-Vis	N02-Bha	1	4	4
3	-00671-11-02T12:38:14.005	1476288.0265509845	256.62122193397335	-23.21796134141908	220.6378462381076	-0.002456596697286	75.41074117796612	27.8281211634249	40.01161826957428	4.697437417846549	179.3630943882212	29.66536475066096	-670	1476281.0265509258	N19-Mul/ζ2 Sco	N05-Mrg/γ Ori	False	False	False	False	N19-Mul	N05-Mrg	1	5	5
3	-00671-12-02T04:36:21.520	1476317.6919157351	289.5599968983984	-22.56634834496409	250.9250461150536	-0.0019433659539399	109.82254406276138	25.62248852576729	70.75861031586928	3.0622724859850536	179.82209597071997	29.56152577046305	-670	1476310.6919097223	N21-UAsh/τ Sgr	N07-Pun/α Gem	False	False	False	False	N21-UAsh	N07-Pun	1	5	5
3	-00671-12-31T18:04:57.346	1476347.2534415056	320.58025646210245	-15.6487910304312	280.9821610529639	-0.0008429826082326	140.77525315725254	16.12115506626677	101.02212518414107	0.508123474959681	180.0308022000839	29.514216607436538	-670	1476340.2534375	N23-Dha/δ Del	N10-Mag/ε Leo	False	False	False	False	N23-Dha	N10-Mag	1	0	0
2	-00670-01-30T06:25:25.661	1476376.767658113	348.7233838442036	-4.936088924462842	310.62613271548923	0.0005593242033284	168.62022415281837	2.5610062059105223	131.47592166463028	-2.222337797745153	180.84539678382745	29.29624595632777	-669	1476369.767650463	N25-PBha/α Peg	N12-UPal/* 93 Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
3	-00670-02-28T13:32:01.312	1476406.0639040694	15.28961954093031	6.625444152131756	339.55872468316704	0.0018718183652487	193.4205758067804	-10.331662134226194	159.30619682243412	-4.13534386607314	179.74870162543849	29.315884919371456	-669	1476399.063900463	N27-Rev/ε Psc	N13-Has/β Crv	False	False	False	False	N27-Rev	N13-Has	1	1	1
3	-00670-03-29T21:06:53.769	1476435.3797889887	42.5487899338591	16.599194603035542	8.019731577546183	0.0027521780434276	220.66587429348675	-21.26614484900581	187.72549242543644	-4.989069916636947	179.71233564355936	29.317689354531467	-669	1476428.3797800925	N02-Bha/* 35 Ari	N16-Vis/α1 Lib	False	False	False	False	N02-Bha	N16-Vis	1	1	1
3	-00670-04-28T04:44:22.129	1476464.6974783433	71.71251897110861	22.717367730979337	36.108340577611806	0.0030168898211075	250.9340903412823	-27.182452137304377	215.97633064764705	-4.5216358805231645	179.87829642786988	29.42054518614896	-669	1476457.6974768518	N04-Roh/α Tau	N18-Jye/ε Sco	False	False	False	False	N04-Roh	N18-Jye	1	2	2
2	-00670-05-27T14:49:57.233	1476494.1180235294	102.19203090594732	23.319162141106467	64.1174012925974	0.0026374369666978	283.44100527642547	-26.031477609317903	244.9940117091808	-2.805539256595081	180.8881731716185	29.346660122741014	-669	1476487.1180208332	N06-Ard/γ Gem	N21-UAsh/σ Sgr	False	False	False	False	N06-Ard	N21-UAsh	1	2	2
3	-00670-06-25T23:09:08.668	1476523.4646836522	131.68951814041432	18.23193906048221	92.11148841557362	0.0016940793773053	311.7092606476914	-18.73810997567595	271.98358043922764	-0.4943457997713715	179.8822424926239	29.498201739275828	-669	1476516.464675926	N08-Pus/δ Cnc	N22-Shr/β Aql	False	False	False	False	N08-Pus	N22-Shr	1	3	3
3	-00670-07-25T11:06:33.298	1476552.9628853914	159.3350037466485	8.853104940513106	120.5299689499001	0.0003873576994761	338.09256473080404	-7.16957626261405	300.01642659983384	2.022331233105392	179.4927764215112	29.59991461038589	-669	1476545.9628819444	N11-PPal/δ Leo	N24-Sha/λ Aqr	False	False	False	False	N11-PPal	N24-Sha	1	3	3
3	-00670-08-24T01:30:25.920	1476582.5628000018	186.01269453988976	-2.636479885868706	149.49675646915702	-0.0009699112275623	3.488314391387892	5.933448881957054	328.51744378224004	4.032439694764385	179.0215651301252	29.803158171009272	-669	1476575.562789352	N13-Has/γ Crv	N26-UBha/γ Peg	False	False	False	False	N13-Has	N26-UBha	1	3	3
4	-00670-09-22T20:46:58.786	1476612.3659581728	213.86334603759485	-13.798519032252033	179.18509112423033	-0.0020277668051172	31.88120021927565	18.39490947106351	358.9586224217344	4.972176022874091	179.76849750966335	29.7877724240534	-669	1476605.365949074	N16-Vis/α1 Lib	N01-Ash/β Ari	True	True	True	True	N16-Vis	N01-Ash	1	4	4
4	-00670-10-22T15:41:22.324	1476642.1537305969	244.460648824412	-21.6937089821171	209.3143350324223	-0.0024969231763851	63.3470718618118	25.989803573469835	29.085339109108467	4.411419044712225	179.76140723617564	29.790497140493244	-669	1476635.1537268518	N18-Jye/σ Sco	N04-Roh/γ Tau	False	False	False	False	N18-Jye	N04-Roh	1	4	4
4	-00670-11-21T10:39:41.277	1476671.9442277374	277.39628951980853	-23.620655863962863	239.703442858607	-0.0022532080990602	97.3567808924168	26.12646482250872	59.54971198949023	2.5028873873396043	179.83467588499974	29.6747498777695	-669	1476664.9442245371	N20-PAsh/λ Sgr	N06-Ard/γ Gem	False	False	False	False	N20-PAsh	N06-Ard	1	5	5
3	-00670-12-21T02:51:19.666	1476701.6189776151	309.49728272041966	-18.79678507879806	269.953897223225	-0.0013366975682791	128.80243861932624	18.84943995655164	89.31485660087458	-0.1151744502744025	179.3505839946307	29.64061206788756	-669	1476694.6189699075	N22-Shr/β Aql	N08-Pus/δ Cnc	False	False	False	False	N22-Shr	N08-Pus	1	5	5
3	-00669-01-19T18:13:48.549	1476731.259589683	338.72523096965455	-9.09755426927881	299.880449559376	1.6027223311796556e-05	157.54700462458885	6.598391974695027	119.74058631457012	-2.7541407799774698	179.85373693012997	29.4830319727771	-668	1476724.2595833333	N24-Sha/λ Aqr	N11-PPal/δ Leo	False	False	False	False	N24-Sha	N11-PPal	1	0	0
3	-00669-02-18T05:49:22.511	1476760.7426216558	5.719338972515619	2.508561208382974	329.1830115766381	0.0014341130764935	183.9346877016449	-6.656353854785274	149.22488996026084	-4.513810334905119	180.04103870790885	29.35189653933048	-668	1476753.7426157407	N26-UBha/γ Peg	N13-Has/γ Crv	False	False	False	False	N26-UBha	N13-Has	1	0	0
3	-00669-03-19T14:16:06.372	1476790.0945181951	32.55629040150328	13.34327180022536	357.8471603213268	0.0025235662849086	210.6669290058857	-17.987993618497914	177.7327604942659	-4.988897098920701	179.89039772082197	29.28761894069612	-668	1476783.094513889	N01-Ash/β Ari	N16-Vis/α1 Lib	False	False	True	True	N01-Ash	N16-Vis	1	1	1
3	-00669-04-17T21:10:16.649	1476819.3821371358	60.96846752129373	21.08185611662112	26.021824379909823	0.0030292600102921	239.7622605087745	-25.09289879993973	205.72673715413504	-4.154545026551515	179.71411303120746	29.286201269365847	-668	1476812.3821296296	N03-Kri/* 27 Tau	N17-Anu/δ Sco	False	False	False	False	N03-Kri	N17-Anu	1	1	1
3	-00669-05-17T04:02:24.438	1476848.6683384052	91.08560677428036	23.792788866786587	53.94133958755734	0.0028671617420049	270.8224089906752	-26.03437222264635	233.67641962471643	-2.242785641121061	179.7465124953166	29.32312627579085	-668	1476841.6683333337	N05-Mrg/α Ori	N20-PAsh/γ Sgr	False	False	False	False	N05-Mrg	N20-PAsh	1	2	2
3	-00669-06-15T11:47:42.548	1476877.991464681	121.12196017382963	20.68557093752629	81.86607835090543	0.0021007118013652	300.97358835055394	-20.439128685570417	261.77047044547044	0.2678624599969661	179.91536625600935	29.418715916806832	-668	1476870.991458333	N07-Pun/β Gem	N22-Shr/α Aql	False	False	False	False	N07-Pun	N22-Shr	1	2	2
2	-00669-07-14T21:50:39.604	1476907.4101805978	149.41268715810307	12.653896099552092	110.08346966508036	0.0008891419755254	328.9064221633943	-9.89603420450478	290.5655256219514	2.7583808169216697	180.4899595117055	29.42109176516533	-668	1476900.410173611	N10-Mag/ζ Leo	N23-Dha/γ2 Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
3	-00669-08-13T07:57:01.932	1476936.831272363	176.112670568656	1.7205971437700107	138.6972624039496	-0.0005045971946267	354.2058242524248	2.3036419829271164	318.5681638448528	4.452140327203818	179.87384934497217	29.55477969907224	-668	1476929.831261574	N12-UPal/β Leo	N25-PBha/α Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
3	-00669-09-11T21:15:54.898	1476966.386052062	203.10888988088843	-9.811704262617676	167.9457776557369	-0.0017349432576983	20.72223577999139	14.248143705416808	347.447214347966	4.9898940106855365	179.49856565925128	29.74229479022324	-668	1476959.3860416666	N15-Swa/α Boo	N27-Rev/ε Psc	False	False	False	False	N15-Swa	N27-Rev	1	4	4
4	-00669-10-11T15:04:49.168	1476996.1283468525	232.5051691319322	-19.278918334317865	197.87524658947345	-0.0024719660441732	51.24262883895063	23.19484185882162	17.72049087157836	4.088368749149523	179.83712828347228	29.80172669305466	-668	1476989.1283449074	N17-Anu/δ Sco	N03-Kri/* 17 Tau	False	False	False	False	N17-Anu	N03-Kri	1	4	4
4	-00669-11-10T10:19:18.354	1477025.9300735453	264.8292497435985	-23.70921560541576	228.20990726693887	-0.0025029288143262	84.46451637019332	25.648127457823847	47.96313862637368	1.9526153164711728	179.74205301236142	29.834523272467777	-668	1477018.9300694445	N19-Mul/θ Sco	N05-Mrg/λ Ori	False	False	False	False	N19-Mul	N05-Mrg	1	5	5
4	-00669-12-10T06:21:01.165	1477055.7645968178	297.7661447335546	-21.31864154791958	258.66538609437777	-0.0018003458346454	117.33599527597642	20.580131956634496	78.41959864243918	-0.7986349433096097	179.7430476467162	29.776379289804023	-668	1477048.7645949074	N22-Shr/α Aql	N07-Pun/β Gem	False	False	False	False	N22-Shr	N07-Pun	1	5	5
4	-00668-01-09T00:59:00.336	1477085.5409761076	328.23895525870194	-13.07421330019946	288.8629711536917	-0.0005238421886061	146.94848674333647	10.029254102139612	108.7199392524797	-3.2927149901454817	179.84883797751436	29.60807024175301	-667	1477078.540972222	N23-Dha/γ2 Del	N10-Mag/ζ Leo	False	False	False	False	N23-Dha	N10-Mag	1	0	0
3	-00668-02-07T15:34:37.605	1477115.149046349	355.90328850163337	-1.8120847647017724	318.4724699482415	0.0009770402244849	173.51127653301546	-2.3326473612157	137.95209257152848	-4.757033640679419	179.4765905394012	29.538216818822548	-667	1477108.1490393518	N25-PBha/α Peg	N12-UPal/β Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
3	-00668-03-08T04:29:39.538	1477144.6872631682	22.679783322431422	9.64290406060248	347.4998180466718	0.0022731331149527	200.7266448709765	-14.134245232073845	167.4116001428509	-4.88190557448526	179.9146044472147	29.33031965023838	-667	1477137.6872569444	N27-Rev/ε Psc	N15-Swa/α Boo	False	False	False	False	N27-Rev	N15-Swa	1	1	1
2	-00668-04-06T12:25:19.156	1477174.0175828184	50.41990823435772	18.76725812498944	15.853055966258276	0.0030279061851679	228.40587861560283	-22.125580770473587	194.90652562558	-3.738789484991542	179.06122606973597	29.38610033178702	-667	1477167.0175810186	N02-Bha/* 39 Ari	N16-Vis/α2 Lib	False	False	False	False	N02-Bha	N16-Vis	1	1	1
