date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_jyeshta
-554-04-15	127641	1518819.5	0.06316621384877817	0.7651778346596687	-3.1550093656384184	4.914495548250262	1.7786078779654881	0.0	3.3118320036656703	262.11723713048303	51.10017061168435	358.3912543982766	303.68423155356925	127.14129610555055	23.250609620616842	68.43163876215766	213.75230684931506
-554-04-22	127642	1518826.5	0.04718020462089663	0.8098960163713929	-3.061025463711645	-1.2528877902228208	1.7653063580427972	0.0	3.3425162489503077	261.94715184294773	55.616139450471	5.885565518665032	30.096625771197125	127.24183793466	29.94784898785309	74.89114266492194	213.75234465753425
-554-04-29	127643	1518833.5	0.03045992280204285	0.8515824603845777	-2.4301101253570683	-5.06850009833766	1.7519856653781338	0.0	3.2360388126718815	261.6266113950897	60.11890890714489	15.754530305296724	115.61374542865406	127.42430977110064	36.63139267955461	80.8743027446012	213.7523824657534
-554-05-06	127644	1518840.5	0.013055693150619007	0.8903620138980329	-1.3820017623139254	1.6235701794810689	1.7389266940137746	0.0	2.964595779827252	261.16346360846387	64.60993345022626	27.80661437513015	213.64581774518456	127.68621790780668	43.304230552374065	86.24699557684575	213.7524202739726
-554-05-13	127645	1518847.5	-0.004946969637650964	0.92634900259287	-0.11235706391963304	4.5571763528148015	1.7263781237507945	0.0	2.495236689231545	260.5701983125921	69.09072187344776	41.81470096169636	312.6561699561986	128.02423142784517	49.96947116981869	90.82848335435273	213.7524580821918
-554-05-20	127646	1518854.5	-0.023426506570563527	0.9596474979579412	1.0489985777892816	-2.085219246083656	1.7145574914448265	0.0	1.7899939977867867	259.8641655875191	73.56282367732865	56.957068721481896	38.40754965285788	128.43435729149513	56.63030634588165	94.37973742088552	213.75249589041096
-554-05-27	127647	1518861.5	-0.04222784588507925	0.9903515564222358	1.769279062736739	-4.82599183702667	1.7036533216223233	0.0	0.8105862411572522	259.0674458628258	78.02781607768794	71.83045884229671	124.53113192022232	128.91209164126076	63.28997579413641	96.6013548595726	213.75253369863015
-554-06-03	127648	1518868.5	-0.06116882002593711	1.018545416311318	1.9305381940836832	2.5329924751714903	1.6938279016448934	0.0	-0.4647033689729771	258.2063040092737	82.48729157693629	85.44828517364779	223.24063154869486	129.45254597420404	69.95173185513181	97.16694516327959	213.7525715068493
-554-06-10	127649	1518875.5	-0.08005030244430107	1.0443036407691062	1.5883110835903131	4.052909499856668	1.6852203694216528	0.0	-2.001054207045049	257.3102168071145	86.94284603951292	97.53522026150551	321.55126999482354	130.0505487108682	76.61880424569915	95.84272463849369	213.7526093150685
-554-06-17	127650	1518882.5	-0.09866910128090713	1.0676911964763889	0.8400995817190191	-2.8567751552888194	1.67794986241372	0.0	-3.648633539941783	256.4105373423447	91.396067221292	108.06494431596953	46.72854652281916	130.70072391865688	83.29436476904596	92.73519038279328	213.75264712328766
-554-06-24	127651	1518889.5	-0.11683195362498115	1.0887634593881	-0.22292176820930165	-4.422839207672562	1.6721185476872815	0.0	-5.129220696127547	255.53893256192777	95.84852371326656	116.93105535937748	133.50320840494692	131.39754965728866	89.9814919353887	88.5519440163182	213.75268493150685
-554-07-01	127652	1518896.5	-0.1343686229150823	1.1075661397896976	-1.510211126142559	3.3477083896032336	1.667814410621176	0.0	-6.157916606273768	254.72577942721284	100.30175427191848	123.78695596787465	232.8455305276234	132.1353987429768	96.6831354781486	84.50960698098841	213.75272273972604
-554-07-08	127653	1518903.5	-0.15114225582240026	1.1241351199071192	-2.889647331748097	3.420842030183496	1.665113723997314	0.0	-6.618968663974371	253.9987143936372	104.75725752658924	127.91205331922708	330.3695024734022	132.90856479935678	103.40208081101406	81.75502875409926	213.7527605479452
-554-07-15	127654	1518910.5	-0.16705576221405782	1.1384961981391055	-4.076005126634823	-3.5452619374489824	1.6640831507427358	0.0	-6.587213719263984	253.38149709791924	109.21648206986912	128.18917399846794	55.06712321455302	133.71127637675676	110.14091354121058	80.86100923256559	213.7527983561644
-554-07-22	127655	1518917.5	-0.18205383258911628	1.1506647347942487	-4.461744243241314	-3.869705466644621	1.6647814543827149	0.0	-6.212609442010838	252.8932837206404	113.68081695858172	123.93058377894613	142.52760618001102	134.53770175508612	116.90198425496874	81.83915953144424	213.75283616438355
-554-07-29	127656	1518924.5	-0.1961210255616642	1.1606451951276209	-3.4006990822569474	4.036800756065048	1.6672608034620149	0.0	-5.628352627734738	252.54832933887383	118.15158267332848	117.5568781134548	242.4541541187029	135.38194685275607	123.68737389722828	84.42177763485739	213.75287397260274
-554-08-05	127657	1518931.5	-0.20927692420821947	1.1684305865150415	-1.3199606626772342	2.6835012082593925	1.6715676617967432	0.0	-4.926640890368937	252.35607256054269	122.63002260430409	114.98608928919585	339.113270491074	136.23804848309652	130.4988601892909	88.28370890073437	213.75291178082193
-554-08-12	127658	1518938.5	-0.22156958588307354	1.1740017879039302	0.5738148317251837	-4.130497679088968	1.6777432572298523	0.0	-4.166407565536888	252.32151321771642	127.11729515271395	119.51439941320854	63.42936555328907	137.09996505406173	137.33788566024134	93.13871535910937	213.7529495890411
-554-08-19	127659	1518945.5	-0.2330684351784339	1.1773267712713469	1.6321357277736015	-3.182698917517748	1.6858236191568885	0.0	-3.385692158251301	252.44577812916904	131.61446655134228	129.4896452369897	151.60297613570475	137.9615667092122	144.20552798921855	98.7618897257512	213.75298739726028
-554-08-26	127660	1518952.5	-0.2438574873989477	1.1783597167956712	1.882181229136905	4.574465452585382	1.6958391708038618	0.0	-2.61055478112182	252.72677609746222	136.12250452139256	141.7114864527528	252.05785306987636	138.81662686609712	151.10247348029066	104.98395535561932	213.75302520547945
-554-09-02	127661	1518959.5	-0.2540294634636268	1.1770400258345146	1.5984285697177698	1.865892892758288	1.7078138573560726	0.0	-1.8602786144070504	253.1598627885156	140.6422728872285	154.187496631459	347.78725511501915	139.65881712105602	158.0289945866914	111.6789374888396	213.75306301369864
-554-09-09	127662	1518966.5	-0.2636810577511535	1.1732912386479848	1.0173668854410531	-4.594949115986626	1.721763786807171	0.0	-1.1501194987397956	253.738460478391	145.17452726549368	166.2384653361446	71.81978357297912	140.48170755452423	164.9849324694385	118.75262087658804	213.7531008219178
-554-09-16	127663	1518973.5	-0.2729093948797514	1.167019867135805	0.2904229381253649	-2.383034211994527	1.7376953582419954	0.0	-0.492648793889872	254.45460071615508	149.71991193194935	177.76439809323756	160.72925690803675	141.27877458017133	171.96968560529652	126.13353927515301	213.753138630137
-554-09-23	127664	1518980.5	-0.28180956954879416	1.1581141566237565	-0.4853027759843605	4.941148453235623	1.755602853809242	0.0	0.10166412627080036	255.2993764595948	154.27895793871159	188.8331714200993	261.6459032349508	142.043418619244	178.9822054248236	133.76640667453955	213.75317643835618
-554-09-30	127665	1518987.5	-0.2904730932832087	1.146442794976479	-1.237180167338523	0.9946233808246596	1.7754654779211865	0.0	0.6242629012929226	256.26330322423286	158.85208251355195	199.52716039752391	356.3980522905657	142.7689940301591	186.02099987693592	141.60747183374662	213.75321424657534
-554-10-07	127666	1518994.5	-0.2989870527130642	1.131853591879722	-1.8945986706414355	-4.924241935482957	1.7972438426414958	0.0	1.0685037105761352	257.3365967048471	163.4395897146594	209.867976541558	80.24132197285276	143.44885385007038	193.08414565271138	149.62128611320816	213.75325205479453
-554-10-14	127667	1519001.5	-0.307433795831047	1.1141721560288682	-2.365286799408272	-1.4964927446296896	1.820875924634544	0.0	1.4297269661482703	258.5093782859635	168.04167224047978	219.7160373603816	169.9076842507152	144.07641196824147	200.1693095715781	157.77848269205958	213.7532898630137
-554-10-21	127668	1519008.5	-0.3158909897259602	1.0932006030323251	-2.49713998126983	5.124366334538059	1.8462725595512768	0.0	1.7053337204552672	259.7718210668701	172.65841420980846	228.52723849726607	271.20610196284764	144.6452252916153	207.27377934140682	166.05427127474263	213.75332767123288
-554-10-28	127669	1519015.5	-0.3244319251018898	1.0687163319531428	-2.010317485198951	0.09707211594731804	1.8733125972350255	0.0	1.8948276736579648	261.114248539439	177.28979462901827	234.73972398752625	4.953658090642307	145.14909820229366	214.39450355244227	174.42743384634525	213.75336547945204
-554-11-04	127670	1519022.5	-0.3331259732946488	1.0404709134782035	-0.4903333362629197	-5.107624920816496	1.9018379177843847	0.0	1.9998015337244672	262.5271966640578	181.9356911581107	234.90711438583668	88.69554038388445	145.58221104915856	221.5281403812241	182.87966513720275	213.75340328767123
-554-11-11	127671	1519029.5	-0.3420391275405291	1.0081891375157772	1.7945417110834492	-0.5526937369241196	1.9316486044642145	0.0	2.0238587919225584	264.0014483284183	186.59588368261632	227.0602855960373	179.14052163753445	145.93927344919882	228.6711140901225	191.39514256162659	213.75344109589042
-554-11-18	127672	1519036.5	-0.3512345810176498	0.9715682724397778	2.9834909255051225	5.119145795965367	1.9624986812764773	0.0	1.9724709117133967	265.52804737677343	191.27005708977933	220.14033516295086	280.7256642048792	146.21570168201367	235.81967802371673	199.96024040454304	213.75347890410958
-554-11-25	127673	1519043.5	-0.36077330973857	0.9302775920372588	2.715105536218976	-0.7993720013280865	1.994092941923948	0.0	1.8527763514666784	267.09829774783975	195.9578025524669	220.9617706160516	13.462867683528314	146.40781734755984	242.9699824783225	208.56332610885715	213.75351671232877
-554-12-02	127674	1519050.5	-0.3707146394149766	0.8839582291806223	1.8621899634633232	-5.138364727158113	2.0260855066206944	0.0	1.6733320693334213	268.7037518420487	200.65861653651424	226.9278524494284	97.18294917040804	146.51306167823344	250.11814555890103	217.1945951179864	213.75355452054794
-554-12-09	127675	1519057.5	-0.3811167826644344	0.8322234171247029	0.8838647728612808	0.4158115226703701	2.058080818991292	0.0	1.4438303927559089	270.3361910791545	205.37189667519414	235.294570955888	188.4305304358871	146.5302165134234	257.260324975667	225.84591606026012	213.75359232876713
-554-12-16	127676	1519064.5	-0.39203733716010736	0.7746591796351807	-0.05021395064768118	4.928050754214251	2.0896378044373813	0.0	1.1747946503773892	271.9876006999713	210.09693360259925	244.84232621058663	290.1922773142527	146.45961917695868	264.392788685348	234.51067057787185	213.75363013698632
-554-12-23	127677	1519071.5	-0.4035337371100734	0.7108255294495358	-0.863371715707466	-1.6680091774447925	2.120277816965849	0.0	0.8772661543646021	273.6501401843414	214.8328977963306	255.12310219343246	21.934653293264827	146.30335477482822	271.51198233881814	243.18358189364204	213.75366794520548
-554-12-30	127678	1519078.5	-0.4156636502244302	0.6402582301731176	-1.5022699755088815	-5.014047773158241	2.149496770839716	0.0	0.5624934567403549	275.3161101761326	219.57882045909986	266.01487737520733	105.70346637099613	146.06540640703247	278.6145916761255	251.8605333353791	213.75370575342467
-553-01-06	127679	1519085.5	-0.4284853104016649	0.5624711687603372	-1.9116177552790647	1.374610066054814	2.1767814700127244	0.0	0.2416327515392403	276.9779164941129	224.3335674538311	277.5375265722748	197.78023567991104	145.75174230160533	285.69759827234765	260.53838262348273	213.75374356164383
-553-01-13	127680	1519092.5	-0.4420577728278464	0.4769593733743797	-2.021683138474005	4.560807320269287	2.2016296265652406	0.0	-0.07453375435482038	278.6280316410884	229.09580529587663	289.7642030192343	299.5951441422663	145.3703198156939	292.75832737549734	269.2147800614327	213.75378136986302
-553-01-20	127681	1519099.5	-0.4564410730764929	0.3832026934733099	-1.7419398171630285	-2.483467130553388	2.223572456084956	0.0	-0.37585645909906856	280.25895418536453	233.8639581932357	302.7252203183758	30.37758104707399	144.93099031432325	299.7944869618459	277.88799922742766	213.75381917808218
-553-01-27	127682	1519106.5	-0.4716962649806162	0.2806701345901645	-0.9739145852280078	-4.736769168946007	2.2421981541812013	0.0	-0.6530503147533411	281.86316646365503	238.6361550928204	316.1739279336561	114.25694341943995	144.44529637466837	306.80419752561875	286.55678779423147	213.75385698630137
-553-02-03	127683	1519113.5	-0.487885303368086	0.1688248085164228	0.3063606598483191	2.288647881335226	2.257174125310378	0.0	-0.8978974304104398	283.4330912425523	243.41016563355075	329.06064478047773	207.1910772610974	143.92616309500474	313.7860125009592	295.22024414100065	213.75389479452056
-553-02-10	127684	1519120.5	-0.5050707269453303	0.04712942030397036	1.8708978939351961	4.033578423558492	2.268265682478478	0.0	-1.1034183071162726	284.96104828048243	248.18332380712658	339.1498075762066	308.9258512761494	143.38749721205298	320.73892956176496	303.87772288585813	213.75393260273972
-553-02-17	127685	1519127.5	-0.5233150834455853	-0.0849478326875711	3.1842258035188995	-3.222285938592852	2.2753491501555687	0.0	-1.2640101258560579	286.4392121653035	252.95243796218898	344.04901872542115	38.79931829065685	142.8437192721825	327.6623933270173	312.52876971484045	213.7539704109589
-553-02-24	127686	1519134.5	-0.542680023537162	-0.22792712542266616	3.5896334254194864	-4.313195135883725	2.2784178878939083	0.0	-1.3755508608923717	287.8595733919932	257.7136855438916	342.96934264085587	122.84369495249577	142.30926302818148	334.55629022824417	321.1730832414728	213.75400821917808
-553-03-03	127687	1519141.5	-0.5632249719956004	-0.3823108602083112	2.694126508998515	3.1235784291864928	2.277580617498915	0.0	-1.4354683389931993	289.21390541542615	262.462490597514	338.03374393239886	216.66256291529248	141.79808065941074	341.4209364439626	329.8104993507181	213.75404602739727
-553-03-10	127688	1519148.5	-0.5850052649503817	-0.5485777820291929	0.9356137659423917	3.3679715201890703	2.2730524130996823	0.0	-1.4427737588420633	290.4937414043282	267.19338155580306	333.6961889040527	318.17893979248237	141.32319136055938	348.25705988985965	338.44099177685143	213.75408383561643
-553-03-17	127689	1519155.5	-0.6080696220941637	-0.7271776465966806	-0.8108488867596925	-3.863453513519302	2.2651396016973635	0.0	-1.3980596306106008	291.69036566631297	271.8998261275955	332.9773234199579	47.20627281667885	140.89630455561274	355.06577727929186	347.06468168362494	213.75412164383562
-553-03-24	127690	1519162.5	-0.6324568055230478	-0.9185267152609959	-2.066115114284799	-3.7544935011465532	2.254220451165779	0.0	-1.3034625691907435	292.7948262323975	276.5740391578046	336.12352092323954	131.4649640140745	140.52753885435516	1.848567231528932	355.68184881017646	213.7541594520548
-553-03-31	127691	1519169.5	-0.6581913074103787	-1.123004262297663	-2.7352181063107954	3.847200974137482	2.24072379830751	0.0	-1.1625918398020023	293.79797687371376	281.20675809390025	342.33009002752584	226.19155477029042	140.2252459707388	8.607240339506802	4.2929373330359795	213.75419726027397
-553-04-07	127692	1519176.5	-0.6852779151302424	-1.3409500762363769	-2.8476146800285744	2.589878288491178	2.2251076896470963	0.0	-0.9804249820262856	294.69055880075126	285.78697912012785	350.8892333259432	327.3521167246091	139.9959373655363	15.34390700327765	12.898550859302645	213.75423506849316
-553-04-14	127693	1519183.5	-0.7136950368526851	-1.5726625520008688	-2.451723427486076	-4.388890815131741	2.2078397488893184	0.0	-0.7631722202030984	295.4633342882713	290.3016451132597	1.4200914272391287	55.603393531205214	139.84430210906578	22.06094371560914	21.499432769950598	213.75427287671232
-553-04-21	127694	1519190.5	-0.7433867498614446	-1.818396305805536	-1.6094450632671915	-3.076134586411392	2.1893804670209085	0.0	-0.5181117248872933	296.10728613218566	294.7352744071304	13.79384295963638	140.12325927479918	139.77329836609806	28.760958362176318	30.096430269281484	213.7543106849315
-553-04-28	127695	1519197.5	-0.7742536788873198	-2.078357150913784	-0.4460122690895044	4.430928076093713	2.1701700568834634	0.0	-0.25339816654353137	296.61389759017095	299.0695171850838	27.88990272807712	235.77181952615047	139.78429815829702	35.44675496480562	38.69044273394053	213.75434849315067
-553-05-05	127696	1519204.5	-0.8061430453195841	-2.3526905254538506	0.7691503856749681	1.7282431652548402	2.150619020137337	0.0	0.02215254477174439	296.97552639320844	303.28262476982917	43.09491491844676	336.4461095007232	139.8772651984459	42.121298181771685	47.28235707993719	213.75438630136986
-553-05-12	127697	1519211.5	-0.8388385678280156	-2.641456726976043	1.6702067976402737	-4.783879926622894	2.1311021975812947	0.0	0.29929886228648755	297.1858823184137	307.34881743457976	58.10154741979022	63.9941479674269	140.0509478061675	48.78767776663562	55.87297466405386	213.75442410958905
-553-05-19	127698	1519218.5	-0.8720513406450385	-2.9445820946713503	2.035296644305109	-2.297570265731045	2.111955831584287	0.0	0.5686253504425339	297.2406092236298	311.2375411956042	71.78638808708723	148.82251450766057	140.30307231317113	55.44907309457824	64.46293553574246	213.75446191780821
-553-05-26	127699	1519225.5	-0.9054133306692884	-3.2617689269626564	1.8486926330768867	4.851196400869385	2.0934770510782545	0.0	0.8208055251771166	297.13795797180217	314.91261823512343	83.75544762779816	245.3939479396793	140.63052616801778	62.108717793978265	73.05264653943311	213.7544997260274
-553-06-02	127700	1519232.5	-0.9384756219722884	-3.5923376631473025	1.1770310527544563	0.8138416006397394	2.0759251684331064	0.0	1.046869814366491	296.8795156174721	318.3313280617499	93.9298300112381	345.4642183448902	141.0295235866913	68.76986446373542	81.64221973593845	213.75453753424657
-553-06-09	127701	1519239.5	-0.9707138233780516	-3.9349621838962	0.09809816302887407	-5.037422959301344	2.0595242219350043	0.0	1.2384717902000029	296.4709295466657	321.4435228220066	102.14598740423828	72.38067564190789	141.49574972259643	75.43574942355446	90.23142684984623	213.75457534246576
-553-06-16	127702	1519246.5	-1.0015428809484288	-4.287243870979434	-1.2985266922775789	-1.4418009588867724	2.0444662974723533	0.0	1.3881451256262332	295.92253561107935	324.19100548707434	107.9740010165691	157.56803964805863	142.02448246013682	82.1095574340495	98.81967398266792	213.75461315068495
-553-06-23	127703	1519253.5	-1.0303428565607005	-4.645057239795388	-2.8543725608775246	5.090714546997688	2.0309151064092417	0.0	1.4895433397226	295.24978464840336	326.5076229458217	110.64625528577595	255.0456994014993	142.6106874571123	88.79438634827244	107.40599876057207	213.7546509589041
-553-06-30	127704	1519260.5	-1.05649499570064	-5.0016052927378984	-4.201147490475607	-0.12187451841381755	2.01900992007285	0.0	1.5376544357325967	294.4733240779067	328.3208763980229	109.312258452075	354.4116552809056	143.24910175620482	95.49321162081571	115.9890895146474	213.7546887671233
-553-07-07	127705	1519267.5	-1.0794261843297446	-5.346180427677152	-4.645767107196352	-5.1425169222298885	2.0088689835014932	0.0	1.5289830676134508	293.6186696994626	329.55636049054505	104.35940035047815	80.76409834430478	143.93428504346969	102.20885079571121	124.56732341117754	213.75472657534246
-553-07-14	127706	1519274.5	-1.098655936628698	-5.662804373395343	-3.6681656844611714	-0.5348383603092376	2.0005929244729583	0.0	1.4616939076086228	292.7153780294489	330.1468212116364	99.28525327605577	166.36625824380872	144.66066421459058	108.9439279841132	133.13881761080552	213.75476438356165
-553-07-21	127707	1519281.5	-1.1138393244292957	-5.929292252292581	-1.7551592782246597	5.1394343550539885	1.9942676656399347	0.0	1.3357113701777046	291.79576761987727	330.0476339838755	98.81518346663006	264.7127563499988	145.42256005913896	115.70083858443104	141.7014851934066	213.7548021917808
-553-07-28	127708	1519288.5	-1.1247983614913766	-6.117833936640243	0.1261021522125023	-1.0478308834327814	1.9899669155805613	0.0	1.1527726667207792	290.89329691680825	329.2589434645913	104.70216459325606	3.2947720557469324	146.21420332171016	122.48171452558802	150.25308566746492	213.75484
-553-08-04	127709	1519295.5	-1.1315361841559441	-6.198538714188597	1.3602097150093864	-5.096330095559454	1.987754188431846	0.0	0.9164331650737368	290.0407893953665	327.8503448210808	115.45263523300629	89.14495095258962	147.02974199573447	129.28839046116656	158.79125875211946	213.7548778082192
-553-08-11	127710	1519302.5	-1.1342317041746632	-6.146653821850728	1.8198980393822464	0.3949317141758121	1.9876843360936152	0.0	0.6320250361970724	289.26873089994734	325.97727005680093	128.3082093320117	175.22423808828998	147.86324221009266	136.1223714630272	167.3135297731843	213.75491561643835
-553-08-18	127711	1519309.5	-1.1332164184062332	-5.951629727516317	1.68936390019873	4.99514469760461	1.989804584725174	0.0	0.3065720229720034	288.60384749843917	323.87432452063115	141.30735709081267	274.379794378645	148.70868491527932	142.98480289130967	175.8172754179179	213.75495342465754
-553-08-25	127712	1519316.5	-1.128938413623009	-5.623219418381387	1.1954861415698863	-1.934270359120136	1.9941550694616983	0.0	-0.05133526881785538	288.06810963823165	321.81808870748216	153.72617471672154	12.120277266474377	149.55996044748082	149.8764432415595	184.2996395658404	213.7549912328767
-553-09-01	127713	1519323.5	-1.1219203296421365	-5.190048714084771	0.5014421565758559	-4.9002691937577625	2.0007688598206337	0.0	-0.4316979565485825	287.6782214510408	320.07077535333843	165.4575355205001	97.52368195943563	150.4108629583297	156.79764086992625	192.75739015649143	213.7550290410959
-553-09-08	127714	1519330.5	-1.1127178938852214	-4.690972916096636	-0.28492574604355514	1.3174888983424542	2.009671464761344	0.0	-0.8232949165206771	287.44556937810523	318.83080506012976	176.57191872443317	184.14906543397962	151.2550866520051	163.748315571921	201.18670919717601	213.75506684931506
-553-09-15	127715	1519337.5	-1.1018840647644583	-4.16447099894834	-1.0848764167650713	4.663620333748764	2.020879802321605	0.0	-1.2138893251458196	287.3765426415852	318.2108557294748	187.14585768171284	284.0317072213113	152.08622577075153	170.7279460286436	209.5829085910558	213.75510465753425
-553-09-22	127716	1519344.5	-1.0899416160204904	-3.6413409086171535	-1.8263051850518148	-2.7535766339046206	2.0344006156805263	0.0	-1.5904484221056288	287.4731082121967	318.2444909929163	197.17962493755184	20.894530505528394	152.89778031001939	177.73556411058212	217.94006393656966	213.75514246575344
-553-09-29	127717	1519351.5	-1.0773649016751956	-3.1422810031627764	-2.4196353101743378	-4.559932940781075	2.0502283170048674	0.0	-1.939368860914296	287.73352207866293	318.90843889566133	206.4915163514657	105.90116425456131	153.6831695190767	184.76975695666508	226.25055614634744	213.7551802739726
-553-10-06	127718	1519358.5	-1.0645700108399576	-2.6789213241705143	-2.7176344845956923	2.2020236281104895	2.0683422443902777	0.0	-2.2466994272945557	288.1530773760548	320.1468544261291	214.47213302928364	193.14710639173646	154.43575533728418	191.82867759516952	234.50450576101247	213.7552180821918
-553-10-13	127719	1519365.5	-1.051911677342117	-2.2562198892749192	-2.4354243890518856	4.158307455817524	2.088703327805173	0.0	-2.498351862714159	288.72481751979444	321.8902165159826	219.50023383551567	293.6547912268672	155.14887801166046	198.91006465583405	242.6890759515185	213.75525589041095
-553-10-20	127720	1519372.5	-1.039685050073442	-1.8748512913091524	-1.0945890126068267	-3.480985330774568	2.11125017978379	0.0	-2.6802888527014703	289.44017042061813	324.06733420638767	218.2851815354797	29.62298317565313	155.81590620931297	206.0112714429426	250.78760560919812	213.75529369863014
-553-10-27	127721	1519379.5	-1.0281305608638849	-1.5330447910046128	1.2009947766619335	-4.084955155060672	2.1358946585712544	0.0	-2.778675880002136	290.2894831401668	326.6117685571945	209.84561427325644	114.27915560716913	156.43030393712186	213.12930429269161	258.77851096312463	213.75533150684933
-553-11-03	127722	1519386.5	-1.0174404547948868	-1.2278160180821738	2.62275790359617	3.0178922116934377	2.162516998564929	0.0	-2.779980841302947	291.2624531385212	329.4645839821472	203.90644912749053	202.2232390850602	156.9857164579146	220.26086976580154	266.6338590253212	213.7553693150685
-553-11-10	127723	1519393.5	-1.007765930207665	-0.9557192946875698	2.614122964362476	3.4995808723315083	2.1909606678219107	0.0	-2.6710029652294454	292.3484627842536	332.57500044619724	206.0994868103961	303.23770264394227	157.47607707341922	227.4024298274664	274.31746344498924	213.75540712328768
-553-11-17	127724	1519400.5	-0.9992241873924008	-0.7132729367080891	1.9413681247016856	-4.09518507586347	2.221027196624177	0.0	-2.438813005604039	293.5368292785453	335.8999888761388	213.11526982182843	38.309814406603095	157.89573604327268	234.55026378383388	281.7822760671402	213.75544493150684
-553-11-24	127725	1519407.5	-0.9919049681648606	-0.4971797915966028	1.0670610419508937	-3.4887472957679027	2.2524713236897265	0.0	-2.0705957892588605	294.81698407739015	339.40342102603705	222.17292973955207	122.66065502112521	158.23961192612612	241.7005354055161	288.96673848586886	213.75548273972603
-553-12-01	127726	1519414.5	-0.9858763757692912	-0.3044269974523906	0.17996943727160228	3.7356767992142963	2.2849969225877507	0.0	-1.5534183230508958	296.17859561691915	343.05510011046294	232.13257734241543	211.38014380173988	158.50336416374762	248.8493633924403	295.78961655858035	213.7555205479452
-553-12-08	127727	1519421.5	-0.981189904031275	-0.1323180734058935	-0.6311572892339151	2.7136525997152123	2.318254289389044	0.0	-0.8740365518156535	297.61164767667685	346.8298300125946	242.61151433908537	312.77205028236176	158.6835837055361	255.9928931537316	302.1426967722021	213.75555835616439
-553-12-15	127728	1519428.5	-0.9778846907747578	0.02153077651268536	-1.3075616212743104	-4.5788068582761055	2.3518394750150438	0.0	-0.01908385936087643	299.1064837540481	350.7065884850585	253.52760020773385	46.95778742433259	158.7779958665684	263.1273678084682	307.88070979655464	213.75559616438358
-553-12-22	127729	1519435.5	-0.9759910579156936	0.15921173100616728	-1.7925002671861607	-2.7881550730704068	2.3852964051430057	0.0	1.0234606339562335	300.65382579549714	354.66782240994604	264.92062628330825	131.05011413620974	158.78566650565017	270.249196349347	312.80841288802645	213.75563397260274
-553-12-29	127730	1519442.5	-0.9755334218471656	0.282553522487956	-2.0159235464031138	4.328330626946822	2.418122512990947	0.0	2.2593871584411587	302.2447737749177	358.6988608285768	276.8693502899886	220.61774893150127	158.7071992268194	277.35501707179526	316.6672265677484	213.75567178082193
-552-01-05	127731	1519449.5	-0.9765326623438312	0.393151215693094	-1.8829201624636904	1.831238451409372	2.4497784794520383	0.0	3.675481761918279	303.87079102671373	2.7874322911745253	289.40400422505564	322.2525605165717	158.5449080612782	284.44175461805776	319.1314948365009	213.7557095890411
-552-01-12	127732	1519456.5	-0.9790080329844256	0.4923948233715046	-1.2719638022546873	-4.918795409680904	2.4797024012468434	0.0	5.2118941774928516	305.5236789592257	6.9232705283087075	302.2943237825256	55.56832746326893	158.30294758356456	291.50666931261344	319.8432765969405	213.75574739726028
-552-01-19	127733	1519463.5	-0.9829786855457762	0.5814955055498892	-0.08511935835446745	-2.003045178963093	2.507328280657836	0.0	6.717889607652825	307.19554377812017	11.097792973634622	314.52731289205445	139.45347979205354	157.98738140561727	298.54739784472685	318.54446086977777	213.75578520547944
-552-01-26	127734	1519470.5	-0.9884648677209692	0.661508917824028	1.5700505421154112	4.772367768038238	2.5321081727701564	0.0	7.923536007506902	308.8787570997026	15.303838451289264	323.6972128908618	229.93292550273807	157.60617124033934	305.5619847418098	315.35619377648663	213.75582301369863
-552-02-02	127735	1519477.5	-0.9954888394138216	0.7333556965044333	3.1602943698795603	0.8860949015663867	2.5535367039477017	0.0	8.517035104272544	310.5659117950963	19.53545247674845	326.85726415523925	331.6768301998943	157.16907280523068	312.5489044692169	311.0678105695097	213.75586082191782
-552-02-09	127736	1519484.5	-1.0040755384860574	0.7978392699074285	3.8019264364769287	-5.1066536935537785	2.5711760965100114	0.0	8.350290393150019	312.2497740342738	23.78771068672717	323.41487270057195	64.14179808817119	156.6874318855762	319.5070743397096	307.004085248083	213.75589863013698
-552-02-16	127737	1519491.5	-1.0142530123619335	0.8556612665991455	2.9797869615188186	-1.155836303041624	2.5846794326459683	0.0	7.552956616292557	313.92323226642054	28.056572746253266	317.3436243488236	147.87806172257388	156.17388338984722	326.43585871526784	304.35428490237746	213.75593643835617
-552-02-23	127738	1519498.5	-1.0260526171364994	0.9074348098648456	1.3084662885481977	5.049033069981653	2.593809790893875	0.0	6.399107551995332	315.57924375625737	32.33876062602792	313.9667150011892	239.3195015767389	155.641966992054	333.33506522293544	303.6508186758311	213.75597424657533
-552-03-01	127739	1519505.5	-1.0395089703776204	0.9536959753699064	-0.3356878784300475	-0.08647348529888221	2.5984531670093323	0.0	5.1260715172969205	317.2107792790672	36.63165641039643	315.0272301878398	341.0447477383472	155.10568319487516	340.2049338649117	304.8411794147379	213.75601205479452
